,3%,3%,3%,3%,3%,3%,2%,4%,5%,3%,2%,2%,3%,3%,3%,0%,0%,0%,100%
,,,,,,,,j,,,,,,,,,,,opq
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 5,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
DEPRIVATION LEVEL,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Low,1382,94,226,151,123,125,149,118,217,1123,259,796,578,1382,0,,,,
,61%,34%,74%,81%,76%,63%,71%,63%,61%,57%,89%,63%,59%,100%,0%,,,,
,,,aegh,aefgh,aegh,a,ah,a,a,,i,l,,n,,,,,
Medium,782,164,81,36,40,72,61,69,137,772,10,419,359,0,782,,,,
,35%,59%,26%,19%,24%,37%,29%,37%,39%,39%,3%,33%,36%,0%,96%,,,,
,,bcdefgh,,,,bcd,c,bcd,bcdf,j,,,,,m,,,,
High,30,22,0,0,0,0,0,0,0,30,0,14,16,0,30,,,,
,1%,8%,0%,0%,0%,0%,0%,0%,0%,2%,0%,1%,2%,0%,4%,,,,
,,bcdefgh,,,,,,,,j,,,,,m,,,,
Undefined,62,0,0,0,0,0,0,0,0,39,23,32,30,0,0,,,,
,3%,0%,0%,0%,0%,0%,0%,0%,0%,2%,8%,3%,3%,0%,0%,,,,
,,,,,,,,,,,i,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 6,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SE. GENDER,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Male,1082,1082,0,161,171,365,384,163,107,149,221,278,306,225,273,905,94,52,30
,48%,100%,0%,49%,42%,47%,52%,43%,49%,53%,47%,49%,46%,54%,45%,48%,48%,47%,48%
,,b,,,,,de,,,g,,,,ln,,,,,
Female,1174,0,1174,167,237,415,355,215,110,131,251,288,363,188,335,981,102,59,32
,52%,0%,100%,51%,58%,53%,48%,57%,51%,47%,53%,51%,54%,46%,55%,52%,52%,53%,52%
,,,a,,f,f,,i,,,,,m,,m,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 6,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SE. GENDER,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Male,1082,137,146,86,77,96,105,86,173,946,136,629,447,665,387,,,,
,48%,49%,48%,46%,47%,48%,50%,46%,49%,48%,47%,50%,45%,48%,48%,,,,
,,,,,,,,,,,,l,,,,,,,
Female,1174,143,161,101,86,102,106,101,182,1018,156,631,536,717,425,,,,
,52%,51%,52%,54%,53%,52%,50%,54%,51%,52%,53%,50%,55%,52%,52%,,,,
,,,,,,,,,,,,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 7,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SF. AGE OF RESPONDENT,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
16 - 17,47,30,18,47,0,0,0,2,0,7,5,8,17,10,13,40,4,3,2
,2%,3%,1%,14%,0%,0%,0%,1%,0%,3%,1%,1%,2%,2%,2%,2%,2%,2%,2%
,,b,,def,,,,,,gh,,,,,,,,,
18 - 24,280,131,149,280,0,0,0,51,20,17,44,43,103,53,82,236,22,14,9
,12%,12%,13%,86%,0%,0%,0%,14%,9%,6%,9%,8%,15%,13%,14%,13%,11%,12%,14%
,,,,def,,,,ij,,,,,k,k,k,,,,
25 - 34,408,171,237,0,408,0,0,64,41,72,99,99,122,78,108,340,36,19,13
,18%,16%,20%,0%,100%,0%,0%,17%,19%,26%,21%,18%,18%,19%,18%,18%,18%,17%,20%
,,,a,,cef,,,,,g,,,,,,,,,
35 - 44,439,191,248,0,0,439,0,56,41,64,136,126,133,83,96,367,36,22,13
,19%,18%,21%,0%,0%,56%,0%,15%,19%,23%,29%,22%,20%,20%,16%,19%,18%,20%,20%
,,,a,,,cdf,,,,g,gh,n,,,,,,,
45 - 54,342,175,168,0,0,342,0,32,28,42,105,95,96,64,87,286,31,17,8
,15%,16%,14%,0%,0%,44%,0%,9%,13%,15%,22%,17%,14%,15%,14%,15%,16%,15%,14%
,,,,,,cdf,,,,g,ghi,,,,,,,,
55 - 64,334,170,164,0,0,0,334,60,28,37,65,105,92,57,80,285,24,16,8
,15%,16%,14%,0%,0%,0%,45%,16%,13%,13%,14%,19%,14%,14%,13%,15%,12%,14%,13%
,,,,,,,cde,,,,,lmn,,,,,,,
65 - 74,225,128,97,0,0,0,225,44,35,23,13,51,67,39,68,182,25,12,6
,10%,12%,8%,0%,0%,0%,30%,12%,16%,8%,3%,9%,10%,9%,11%,10%,13%,11%,9%
,,b,,,,,cde,j,ij,j,,,,,,,,,
75+,181,87,95,0,0,0,181,69,25,18,5,39,39,30,73,149,20,9,4
,8%,8%,8%,0%,0%,0%,25%,18%,12%,6%,1%,7%,6%,7%,12%,8%,10%,8%,7%
,,,,,,,cde,hij,ij,j,,,,,klm,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 7,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SF. AGE OF RESPONDENT,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
16 - 17,47,4,7,2,1,7,5,6,8,44,3,13,34,27,19,,,,
,2%,1%,2%,1%,1%,4%,2%,3%,2%,2%,1%,1%,3%,2%,2%,,,,
,,,,,,d,,,,,,,k,,,,,,
18 - 24,280,42,35,18,22,23,25,22,48,255,25,154,126,143,128,,,,
,12%,15%,12%,10%,13%,12%,12%,12%,13%,13%,9%,12%,13%,10%,16%,,,,
,,,,,,,,,,j,,,,,m,,,,
25 - 34,408,57,48,34,26,33,44,31,68,371,37,296,110,219,177,,,,
,18%,20%,16%,18%,16%,17%,21%,17%,19%,19%,13%,23%,11%,16%,22%,,,,
,,,,,,,,,,j,,l,,,m,,,,
35 - 44,439,63,65,35,33,37,40,38,57,390,48,338,97,269,157,,,,
,19%,23%,21%,19%,20%,19%,19%,20%,16%,20%,17%,27%,10%,19%,19%,,,,
,,,,,,,,,,,,l,,,,,,,
45 - 54,342,39,41,25,27,30,29,31,64,290,52,276,66,238,96,,,,
,15%,14%,13%,14%,16%,15%,14%,16%,18%,15%,18%,22%,7%,17%,12%,,,,
,,,,,,,,,,,,l,,n,,,,,
55 - 64,334,35,59,26,27,29,35,25,48,273,60,143,188,221,104,,,,
,15%,13%,19%,14%,17%,15%,17%,13%,14%,14%,21%,11%,19%,16%,13%,,,,
,,,,,,,,,,,i,,k,n,,,,,
65 - 74,225,22,32,25,15,18,15,18,37,184,41,31,193,150,69,,,,
,10%,8%,10%,13%,9%,9%,7%,10%,11%,9%,14%,2%,20%,11%,8%,,,,
,,,,f,,,,,,,i,,k,,,,,,
75+,181,18,21,21,12,20,18,15,25,156,25,10,167,115,62,,,,
,8%,6%,7%,11%,7%,10%,8%,8%,7%,8%,9%,1%,17%,8%,8%,,,,
,,,,,,,,,,,,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 8,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SG (QZ8). What is the occupation of the main wage earner in your household? CODE SOCIAL GRADE. (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
A,33,20,13,1,2,13,18,3,1,2,16,33,0,0,0,28,2,3,*
,1%,2%,1%,*%,*%,2%,2%,1%,*%,1%,3%,6%,0%,0%,0%,2%,1%,2%,*%
,,,,,,,cd,,,,ghi,lmn,,,,,,r,
B,533,259,275,50,98,209,177,22,21,46,225,533,0,0,0,462,40,21,11
,24%,24%,23%,15%,24%,27%,24%,6%,9%,16%,48%,94%,0%,0%,0%,24%,20%,19%,18%
,,,,,c,c,c,,,gh,ghi,lmn,,,,qr,,,
C1,669,306,363,119,122,230,198,65,64,98,147,0,669,0,0,566,55,30,18
,30%,28%,31%,36%,30%,29%,27%,17%,30%,35%,31%,0%,100%,0%,0%,30%,28%,27%,29%
,,,,ef,,,,,g,g,g,,kmn,,,,,,
C2,413,225,188,63,78,146,126,48,48,66,71,0,0,413,0,339,39,20,14
,18%,21%,16%,19%,19%,19%,17%,13%,22%,24%,15%,0%,0%,100%,0%,18%,20%,18%,23%
,,b,,,,,,,gj,gj,,,,kln,,,,,o
D,323,145,178,66,57,113,87,68,50,61,13,0,0,0,323,275,19,23,6
,14%,13%,15%,20%,14%,14%,12%,18%,23%,22%,3%,0%,0%,0%,53%,15%,9%,21%,10%
,,,,def,,,,j,j,j,,,,,klm,pr,,opr,
E,285,128,157,29,51,71,134,172,34,6,1,0,0,0,285,215,42,15,12
,13%,12%,13%,9%,13%,9%,18%,45%,16%,2%,*%,0%,0%,0%,47%,11%,22%,13%,20%
,,,,,,,cde,hij,ij,j,,,,,klm,,oq,,oq
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 8,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
SG (QZ8). What is the occupation of the main wage earner in your household? CODE SOCIAL GRADE. (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
A,33,5,7,8,2,0,2,0,5,22,10,20,13,30,3,,,,
,1%,2%,2%,4%,1%,0%,1%,0%,1%,1%,4%,2%,1%,2%,*%,,,,
,,eg,eg,efg,,,,,,,i,,,n,,,,,
B,533,82,89,47,32,51,58,30,73,462,71,361,169,387,136,,,,
,24%,29%,29%,25%,20%,26%,28%,16%,20%,24%,24%,29%,17%,28%,17%,,,,
,,dgh,dgh,g,,g,dg,,,,,l,,n,,,,,
C1,669,93,97,57,48,53,55,58,105,581,88,417,251,437,213,,,,
,30%,33%,32%,30%,29%,27%,26%,31%,30%,30%,30%,33%,25%,32%,26%,,,,
,,,,,,,,,,,,l,,n,,,,,
C2,413,35,54,33,37,35,40,40,65,349,64,258,151,246,153,,,,
,18%,12%,18%,18%,23%,18%,19%,22%,18%,18%,22%,21%,15%,18%,19%,,,,
,,,,,a,,a,a,,,i,l,,,,,,,
D,323,42,39,23,32,28,32,28,50,286,37,199,121,152,165,,,,
,14%,15%,13%,12%,19%,14%,15%,15%,14%,15%,13%,16%,12%,11%,20%,,,,
,,,,,c,,,,,,,l,,,m,,,,
E,285,24,21,19,12,30,22,29,57,263,22,4,278,131,142,,,,
,13%,9%,7%,10%,8%,15%,11%,16%,16%,13%,8%,*%,28%,9%,17%,,,,
,,,,,,abd,,abd,abd,j,,,k,,m,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 9,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QZ5 (SG). WORKING STATUS,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Base for %,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Working full time (30hrs/wk+),886,554,333,105,222,457,102,33,62,138,303,281,299,186,121,746,73,44,23
,39%,51%,28%,32%,54%,59%,14%,9%,29%,49%,64%,50%,45%,45%,20%,40%,37%,40%,37%
,,b,,f,cf,cf,,,g,gh,ghi,n,n,n,,,,,
Not working (i.e. under 8hrs/wk) - retired,482,250,231,*,*,7,474,127,73,48,25,121,125,81,155,391,54,25,12
,21%,23%,20%,*%,*%,1%,64%,34%,34%,17%,5%,21%,19%,20%,25%,21%,27%,23%,20%
,,b,,,,,cde,ij,ij,j,,,,,lm,,or,,
Working part time (8-29 hrs/wk),374,75,299,63,74,157,81,36,37,56,88,101,117,73,83,321,27,17,9
,17%,7%,25%,19%,18%,20%,11%,10%,17%,20%,19%,18%,18%,18%,14%,17%,14%,15%,14%
,,,a,f,f,f,,,g,g,g,n,n,,,,,,
Not working (i.e. under 8hrs/wk) - housewife/ disabled/ other,247,49,197,33,60,101,52,76,34,22,35,30,42,43,132,208,21,9,8
,11%,5%,17%,10%,15%,13%,7%,20%,16%,8%,7%,5%,6%,10%,22%,11%,11%,8%,13%
,,,a,,f,f,,ij,ij,,,,,kl,klm,,,,q
Not working (i.e. under 8hrs/wk) - unemployed (registered/not registered but looking for work),137,88,49,31,34,51,21,74,7,8,5,10,18,11,98,109,13,8,7
,6%,8%,4%,9%,8%,6%,3%,20%,3%,3%,1%,2%,3%,3%,16%,6%,7%,7%,11%
,,b,,f,f,f,,hij,j,,,,,,klm,,,,o
Not working (i.e. under 8hrs/wk) - student,118,59,59,96,16,4,1,28,3,8,15,22,66,16,14,99,8,7,4
,5%,5%,5%,29%,4%,1%,*%,7%,2%,3%,3%,4%,10%,4%,2%,5%,4%,7%,6%
,,,,def,ef,,,hij,,,,,kmn,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 9,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QZ5 (SG). WORKING STATUS,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Don't know,13,6,6,0,2,3,8,3,0,*,1,3,1,3,5,12,0,*,*
,1%,1%,1%,0%,*%,*%,1%,1%,0%,*%,*%,*%,*%,1%,1%,1%,0%,*%,*%
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                                Table 9,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QZ5 (SG). WORKING STATUS,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Base for %,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Working full time (30hrs/wk+),886,119,129,66,62,69,91,66,145,792,94,886,0,540,323,,,,
,39%,42%,42%,35%,38%,35%,43%,35%,41%,40%,32%,70%,0%,39%,40%,,,,
,,,,,,,,,,j,,l,,,,,,,
Not working (i.e. under 8hrs/wk) - retired,482,40,62,56,34,41,39,45,74,396,86,0,482,327,142,,,,
,21%,14%,20%,30%,21%,21%,18%,24%,21%,20%,29%,0%,49%,24%,18%,,,,
,,,,abdefh,,,,a,,,i,,k,n,,,,,
Working part time (8-29 hrs/wk),374,45,55,29,40,34,36,33,51,313,61,374,0,255,110,,,,
,17%,16%,18%,16%,25%,17%,17%,18%,14%,16%,21%,30%,0%,18%,14%,,,,
,,,,,acefh,,,,,,i,l,,n,,,,,
Not working (i.e. under 8hrs/wk) - housewife/ disabled/ other,247,38,33,21,13,20,23,23,36,220,26,0,247,124,115,,,,
,11%,14%,11%,11%,8%,10%,11%,13%,10%,11%,9%,0%,25%,9%,14%,,,,
,,,,,,,,,,,,,k,,m,,,,
Not working (i.e. under 8hrs/wk) - unemployed (registered/not registered but looking for work),137,12,13,6,9,18,10,12,30,122,15,0,137,64,67,,,,
