AUTHORITY,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,19.07.2011,2207604306,1292.76,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,19.07.2011,2207604306,2757.16,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,19.07.2011,2207604331,2154.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,19.07.2011,2207604331,560.56,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2011,2207632767,567.00,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,06.07.2011,2207560301,1076.72,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,06.07.2011,2207560328,1076.72,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2011,2207630753,1079.04,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2011,2207630895,2394.68,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,19.07.2011,2207603666,927.36,R,THE LANTERN COMMUNITY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,13.07.2011,2207585827,1948.27,R,THE STABLES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564005,5361.76,R,THERA SOUTH WEST (EASTCOMBE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564005,816.23,R,THERA SOUTH WEST (EASTCOMBE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564037,789.90,R,THERA SOUTH WEST (EASTCOMBE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564037,5188.80,R,THERA SOUTH WEST (EASTCOMBE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564056,816.23,R,THERA SOUTH WEST (LINDISFARNE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564056,4524.45,R,THERA SOUTH WEST (LINDISFARNE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564070,789.90,R,THERA SOUTH WEST (LINDISFARNE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,07.07.2011,2207564070,4378.50,R,THERA SOUTH WEST (LINDISFARNE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-1Bath Lane Fareham,Hire Of Transport & Plant,05.07.2011,2207553721,1914.00,R,PETE'S AIRLINK LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,04.07.2011,2207551763,1334.37,R,MITIE CLEANING & ENVIRONMENTAL
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,26.07.2011,2207626112,1334.37,R,MITIE CLEANING & ENVIRONMENTAL
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,05.07.2011,2207554047,859.52,R,GEMINI TRAVEL SOUTHAMPTON LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,08.07.2011,2207570393,1800.00,R,MARCHWOOD MOTORWAYS TAXIS LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,08.07.2011,2207568843,643.90,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588050,964.72,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588083,572.26,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588085,748.23,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588209,2387.62,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588339,771.59,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588452,617.52,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588463,1655.09,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588563,1410.81,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588718,1519.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588719,1031.86,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588830,1238.49,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588848,1184.82,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588849,773.94,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207588865,577.53,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589028,884.12,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589088,776.68,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589201,1087.79,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589225,577.53,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589253,1425.78,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589398,1494.47,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,14.07.2011,2207589548,2342.05,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,19.07.2011,2207606146,776.68,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,21.07.2011,2207613790,2259.37,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,21.07.2011,2207613810,1271.62,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,22.07.2011,2207615560,1585.92,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Res Care-S256-FG,Purch Care-Vol Sector-Block Purchase,05.07.2011,2207553268,4605.40,R,COMMUNITY INTEGRATED CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Vol Sector,08.07.2011,2207569206,1474.62,R,STONHAM
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,07.07.2011,2207564275,4238.63,R,HYTHE HOUSE SUPPORT LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,11.07.2011,2207577096,1545.30,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-Hav/EHants,Purch Care-Indep Sector,11.07.2011,2207577085,1500.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-New Forest East,Independ-Adult Plcmnt in Soton,05.07.2011,2207554451,1155.06,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-New Forest East,Independ-Adult Plcmnt in Soton,05.07.2011,2207554562,1563.64,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-New Forest East,Purch Care-Indep Sector,07.07.2011,2207563243,1667.49,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-New Forest West,Independ-Adult Plcmnt in Soton,06.07.2011,2207558991,1603.01,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-Test Valley,Purch Care-Indep Sector,08.07.2011,2207569136,4355.10,R,FAIRWAYS CARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Croft House Fareham,Car Leasing Business Rentals,26.07.2011,2900013450,2237.04,R,LEX AUTOLEASE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Croft House Fareham,Electricity,20.07.2011,1100163519,972.69,R,BRITISH GAS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Croft House-Non Del,Major Engineering,07.07.2011,3400111044,1005.07,C,PLANNED MAINTENANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,19.07.2011,2207605133,688.63,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587175,2499.75,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587183,1833.13,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587187,542.19,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587194,2218.05,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587196,1182.96,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,13.07.2011,2207587210,1120.00,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,22.07.2011,2207617660,715.60,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634510,513.00,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634510,676.80,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634608,1170.50,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634777,1282.50,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634820,1231.20,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,28.07.2011,2207634865,1026.00,R,THRIVE  TRUNKWELL GARDEN  PROJEC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,13.07.2011,2207584039,941.12,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,19.07.2011,2207603630,822.00,R,THE HATCH CAMPHILL COMMUNITY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Voluntary Drivers Expenses,15.07.2011,2207597002,1000.00,R,THRIVE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,15.07.2011,2207596311,823.38,R,EQUINABLE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,13.07.2011,2207586961,522.00,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,13.07.2011,2207587215,968.31,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,13.07.2011,2207587220,804.75,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,13.07.2011,2207587230,1488.96,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,13.07.2011,2207587234,702.00,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,18.07.2011,2207599240,725.10,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,14.07.2011,2207592218,1389.08,R,PENROSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,13.07.2011,2207583998,1104.40,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,13.07.2011,2207584012,868.82,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,21.07.2011,2207611533,532.26,R,WORKMOBILITY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Payments to Other LocalAuthorities,21.07.2011,2207613843,1111.44,R,PORTSMOUTH DAY SERVICES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Payments to Other LocalAuthorities,21.07.2011,2207613843,543.01,R,PORTSMOUTH DAY SERVICES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,12.07.2011,2207582173,612.24,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,21.07.2011,2207611326,2780.36,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,20.07.2011,2207607422,550.00,R,RYDE HOUSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,26.07.2011,3110445411,4250.00,R,RYDE HOUSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,19.07.2011,2207604851,1107.96,R,THE GROVE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,18.07.2011,2207600104,2161.41,R,MIDDLEFIELD MANOR
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,12.07.2011,2207579656,559.68,R,NORTH CROFT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,12.07.2011,2207579666,559.68,R,NORTH CROFT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583251,725.83,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583259,812.24,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583264,740.13,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583273,740.13,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583280,592.11,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,13.07.2011,2207583286,592.11,R,THE NEW BLENDWORTH CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,12.07.2011,2207580863,677.57,R,THE OLD RECTORY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,19.07.2011,2207602315,795.08,R,THE STABLES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,19.07.2011,2207604917,683.40,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,19.07.2011,2207605074,701.14,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,19.07.2011,2207605096,768.46,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,19.07.2011,2207605118,681.12,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,01.07.2011,2207545213,630.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,20.07.2011,2207607690,674.57,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,20.07.2011,2207607746,1114.26,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,20.07.2011,2207607953,658.58,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,20.07.2011,2207607984,709.24,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,26.07.2011,2207626100,1167.32,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,26.07.2011,2207626115,848.96,R,KINGSLEY VILLAGE CENTRE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,12.07.2011,2207582256,840.48,R,L WALSH INDEPENDENT CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,13.07.2011,2207583379,1535.34,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,13.07.2011,2207583404,1639.00,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,13.07.2011,2207583413,1362.18,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,13.07.2011,2207583466,1638.78,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,12.07.2011,2207582220,680.54,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611259,1729.20,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611290,1764.40,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611314,1216.16,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611347,3482.35,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611362,3648.17,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611384,3648.17,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611465,3482.22,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611477,3648.04,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611484,3316.40,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207611498,3813.99,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207614242,583.32,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,21.07.2011,2207614254,680.54,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,12.07.2011,2207582356,630.00,R,PERSONAL PAYMENTS 
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,12.07.2011,2207581082,1234.76,R,THE GROVE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,19.07.2011,2207605970,1275.92,R,THE GROVE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,18.07.2011,2207599520,660.00,R,BENEFICIAL FOUNDATION
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,18.07.2011,2207599555,660.00,R,BENEFICIAL FOUNDATION
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,18.07.2011,2207599620,510.00,R,BENEFICIAL FOUNDATION
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,13.07.2011,2207583962,868.96,R,MINSTEAD LODGE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,13.07.2011,2207584048,628.89,R,MINSTEAD LODGE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,06.07.2011,2207559983,30085.02,R,ON TRACK
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,06.07.2011,2207559994,30085.02,R,ON TRACK
