Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207663950,1212.46,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207664020,2154.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207664020,560.56,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207664112,560.00,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207664112,2141.88,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207665080,1112.66,R,ROBERT OWEN COMMUNITIES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207665084,1149.75,R,ROBERT OWEN COMMUNITIES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.08.2011,2207665082,1076.72,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,08.08.2011,2207655037,626.00,R,THAMES & CHILTERN TRUST
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,08.08.2011,2207655142,525.67,R,THAMES & CHILTERN TRUST
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,08.08.2011,2207655142,1472.87,R,THAMES & CHILTERN TRUST
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,08.08.2011,2207655158,1252.00,R,THAMES & CHILTERN TRUST
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,03.08.2011,2207648548,927.36,R,THE LANTERN COMMUNITY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,30.08.2011,2207690660,927.36,R,THE LANTERN COMMUNITY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector-Block Purchase,08.08.2011,2207655158,520.17,R,THAMES & CHILTERN TRUST
Hampshire County Council,ADULT SERVICES,LD DS-1Bath Lane Fareham,Hire Of Transport & Plant,03.08.2011,2207646293,1827.00,R,PETE'S AIRLINK LTD
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,22.08.2011,2207680014,1334.37,R,MITIE CLEANING & ENVIRONMENTAL
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Electricity,18.08.2011,1100165469,566.83,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,04.08.2011,2207651168,859.52,R,GEMINI TRAVEL SOUTHAMPTON LTD
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,04.08.2011,2207651232,1890.00,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671217,1446.26,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671272,1234.29,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671372,2265.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671616,933.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671650,553.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671652,724.10,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671777,2310.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207671907,746.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672017,597.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672028,1601.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672126,1365.30,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672279,1470.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672280,998.57,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672392,1198.54,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672410,1146.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672411,748.97,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672427,558.90,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672590,855.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672644,751.63,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672759,1052.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672781,558.90,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672809,1379.79,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207672884,506.31,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.08.2011,2207674437,1230.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Res Care-S256-Havant/EHants,Purch Care-Vol Sector,25.08.2011,2207687631,17383.40,R,STIPERSTONES
Hampshire County Council,ADULT SERVICES,LD Res Care-S256-Havant/EHants,Purch Care-Vol Sector,25.08.2011,2207687635,17005.50,R,STIPERSTONES
Hampshire County Council,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Indep Sector,22.08.2011,2207679815,2653.85,R,CARE MANAGEMENT GROUP LIMITED
Hampshire County Council,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Indep Sector,25.08.2011,2207686909,2653.85,R,CARE MANAGEMENT GROUP LIMITED
Hampshire County Council,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Indep Sector,10.08.2011,2207664084,1168.74,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Indep Sector,10.08.2011,2207664191,1168.74,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Vol Sector,12.08.2011,2207668240,1474.62,R,STONHAM
Hampshire County Council,ADULT SERVICES,LD-36 Martin Close-Non Del,Internal Decorations,26.08.2011,3400112431,4432.00,R,KEY FLOORS LTD
Hampshire County Council,ADULT SERVICES,LD-36 Martin Close-Non Del,Internal Decorations,08.08.2011,3400111931,5294.55,R,O A BARRACLOUGH LTD
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,09.08.2011,2207660420,1910.53,R,FAMILIES FOR CHILDREN
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,04.08.2011,2207650021,4238.63,R,HYTHE HOUSE SUPPORT LTD
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,12.08.2011,2207668201,4238.63,R,HYTHE HOUSE SUPPORT LTD
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,03.08.2011,2207647342,1600.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,02.08.2011,2207645483,1596.81,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,30.08.2011,2207690321,1936.44,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,11.08.2011,2207667002,1077.55,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-Hav/EHants,Purch Care-Indep Sector,03.08.2011,2207647341,1550.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-Hav/EHants,Purch Care-Indep Sector,01.08.2011,2207642316,909.02,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest East,Independ-Adult Plcmnt in Soton,03.08.2011,2207647713,1563.64,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest East,Independ-Adult Plcmnt in Soton,24.08.2011,2207686085,1513.20,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest East,Independ-Adult Plcmnt in Soton,26.08.2011,2207688821,1117.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest East,Purch Care-Indep Sector,03.08.2011,2207649017,1667.49,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest East,Purch Care-Indep Sector,03.08.2011,2207647353,1022.01,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-New Forest West,Independ-Adult Plcmnt in Soton,04.08.2011,2207650805,1603.01,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Croft House Fareham,Agency Staff - Basic Pay,22.08.2011,2207680514,670.04,R,MANPOWER UK LTD
Hampshire County Council,ADULT SERVICES,LD-Croft House Fareham,Agency Staff - Basic Pay,25.08.2011,2207687310,518.84,R,MANPOWER UK LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,11.08.2011,2207666867,711.58,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,09.08.2011,2207662126,898.34,R,MINSTEAD TRAINING PROJECT
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,11.08.2011,2207666948,509.77,R,ROBERT OWEN COMMUNITIES
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,09.08.2011,2207662422,822.00,R,THE HATCH CAMPHILL COMMUNITY
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,17.08.2011,2207674865,529.56,R,WORKMOBILITY
Hampshire County Council,ADULT SERVICES,LD-Day Care-Basingstoke,Voluntary Drivers Expenses,12.08.2011,2207667712,1000.00,R,THRIVE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Payments to Other LocalAuthorities,17.08.2011,2207675969,722.54,R,THE ACORN RESOURCE CENTRE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Payments to Other LocalAuthorities,17.08.2011,2207675975,730.48,R,THE ACORN RESOURCE CENTRE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,11.08.2011,2207666412,618.83,R,EQUINABLE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,11.08.2011,2207666489,705.76,R,EQUINABLE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,09.08.2011,2207662011,1421.28,R,FRENDS DAY SERVICE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,09.08.2011,2207662031,929.88,R,FRENDS DAY SERVICE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,09.08.2011,2207662045,725.00,R,FRENDS DAY SERVICE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,09.08.2011,2207662049,702.00,R,FRENDS DAY SERVICE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,16.08.2011,2207673130,580.08,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Indep Sector,10.08.2011,2207664345,1325.94,R,PENROSE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,10.08.2011,2207664530,1054.20,R,MINSTEAD TRAINING PROJECT
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,12.08.2011,2207668383,780.00,R,SOUTHAMPTON SPECIAL PURPOSE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Eastleigh,Purch Care-Vol Sector,18.08.2011,2207677513,532.26,R,WORKMOBILITY
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,11.08.2011,2207666829,612.24,R,ORMSBY LODGE DAY CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,11.08.2011,2207666962,1107.96,R,THE GROVE
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,03.08.2011,2207647743,2204.40,R,HAMPSHIRE AUTISTIC SOCIETY
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,11.08.2011,2207666849,2233.46,R,MIDDLEFIELD MANOR
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,11.08.2011,2207666717,534.24,R,NORTH CROFT
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,11.08.2011,2207666719,534.24,R,NORTH CROFT
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655878,725.83,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655896,812.24,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655911,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655919,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655945,592.11,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,08.08.2011,2207655962,592.11,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,10.08.2011,2207663296,811.90,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,11.08.2011,2207667103,700.16,R,THE OLD RECTORY
Hampshire County Council,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,12.08.2011,2207668297,758.94,R,THE STABLES
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,03.08.2011,2207647736,787.75,R,HAMPSHIRE AUTISTIC SOCIETY
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666838,669.27,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666843,733.53,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666848,650.16,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666881,683.40,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666975,516.30,R,KINGSLEY VILLAGE CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207667006,516.30,R,KINGSLEY VILLAGE CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,09.08.2011,2207660763,840.48,R,L WALSH INDEPENDENT CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,02.08.2011,2207645632,1564.63,R,OPTIONS DAY SERVICE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,02.08.2011,2207645653,908.62,R,OPTIONS DAY SERVICE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,02.08.2011,2207645665,1257.40,R,OPTIONS DAY SERVICE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,02.08.2011,2207645667,1564.50,R,OPTIONS DAY SERVICE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,02.08.2011,2207645678,1316.00,R,OPTIONS DAY SERVICE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666818,1684.20,R,ORMSBY LODGE DAY CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666823,1160.88,R,ORMSBY LODGE DAY CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666832,1650.60,R,ORMSBY LODGE DAY CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,12.08.2011,2207668755,3482.35,R,ORMSBY LODGE DAY CARE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,03.08.2011,2207647567,560.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,01.08.2011,2207642156,1105.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Indep Sector,11.08.2011,2207666708,1275.92,R,THE GROVE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,15.08.2011,2207670831,510.00,R,BENEFICIAL FOUNDATION
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,15.08.2011,2207670853,630.00,R,BENEFICIAL FOUNDATION
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,15.08.2011,2207670937,630.00,R,BENEFICIAL FOUNDATION
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,10.08.2011,2207664438,829.46,R,MINSTEAD LODGE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,10.08.2011,2207664795,600.31,R,MINSTEAD LODGE
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,04.08.2011,2207651498,30085.02,R,ON TRACK
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,16.08.2011,2207674303,992.25,R,ON TRACK
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,15.08.2011,2207670710,735.08,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656022,613.60,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656037,597.22,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656113,995.36,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656170,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656193,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656216,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656226,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656231,740.13,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656272,578.07,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-Havant/EHants,Purch Care-Vol Sector,08.08.2011,2207656284,521.04,R,THE NEW BLENDWORTH CENTRE LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-New Forest East,Purch Care-Indep Sector,11.08.2011,2207665741,865.00,R,DAINTON HOUSING & SUPPORT LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-New Forest East,Purch Care-Indep Sector,16.08.2011,2207673543,723.18,R,WINDWARD DAY SERVICES LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-New Forest East,Purch Care-Indep Sector,16.08.2011,2207673586,680.64,R,WINDWARD DAY SERVICES LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-New Forest East,Purch Care-Indep Sector,16.08.2011,2207673597,1782.04,R,WINDWARD DAY SERVICES LTD
Hampshire County Council,ADULT SERVICES,LD-Day Care-New Forest East,Purch Care-Indep Sector,16.08.2011,2207673602,984.76,R,WINDWARD DAY SERVICES LTD
