Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Engineering Support Services,10/04/2015,5100077700,"1,540.00",FREMONT LTD
TfGM,Corporate Services,IS Software & Maintenance,10/04/2015,5100077067,"2,153.00",FULL CONTROL NETWORKS DIST LTD
TfGM,Transport,Property & Equipment Maintenance,10/04/2015,5100076580,462.00,GR LABELS LTD
TfGM,Corporate Services,Street Furniture Maintenance,10/04/2015,5100076951,"11,538.56",GR LABELS LTD
TfGM,Transport,Property & Equipment Maintenance,10/04/2015,5100076978,"1,704.00",GR LABELS LTD
TfGM,Corporate Services,Street Furniture Maintenance,10/04/2015,5100076979,"7,180.80",GR LABELS LTD
TfGM,Corporate Services,Street Furniture Maintenance,10/04/2015,5100077546,"(14,473.80)",GR LABELS LTD
TfGM,Transport,Temporary Vacancy Cover,10/04/2015,1900039781,"9,903.39",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077772,"8,734.00",HYRAX RESOURCING LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,10/04/2015,5100076957,"18,019.00",JACOBS UK LTD
TfGM,Transport,Traffic Signal Works,10/04/2015,5100077833,473.26,JONES LIGHTING
TfGM,Transport,Supported Bus Services,10/04/2015,5100076843,"5,620.63",LANCASHIRE COUNTY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039725,"49,830.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039726,"49,800.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039727,"18,648.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039742,"49,728.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039749,"2,243.15",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039751,801.13,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039753,"11,154.13",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039755,"18,487.50",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039757,"3,600.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039759,"11,277.38",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039761,"2,896.38",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039763,972.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039765,"11,339.00",MANCHESTER CITY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,10/04/2015,5100077010,450.50,MANCHESTER CITY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,10/04/2015,5100077011,"1,267.40",MANCHESTER CITY COUNCIL
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100076903,"1,820.00",MATCHTECH GROUP PLC
TfGM,Transport,Temporary Vacancy Cover,10/04/2015,5100076904,"1,254.40",MATCHTECH GROUP PLC
TfGM,Transport,Property Support Services,10/04/2015,5100077299,"1,267.50",MONTAGU EVANS
TfGM,Transport,Property Support Services,10/04/2015,5100077300,585.00,MONTAGU EVANS
TfGM,Transport,Property Support Services,10/04/2015,5100077301,"2,338.09",MONTAGU EVANS
TfGM,Transport,Property Support Services,10/04/2015,5100077302,564.30,MONTAGU EVANS
TfGM,Transport,Property Support Services,10/04/2015,5100077304,"1,979.15",MONTAGU EVANS
TfGM,Transport,Property Support Services,10/04/2015,5100077305,926.25,MONTAGU EVANS
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077026,"1,950.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077031,"1,690.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077032,"1,825.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077034,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,IS Support & Maintenance,10/04/2015,5100077679,"1,860.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077868,"3,195.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077869,"1,750.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Project Support Services,10/04/2015,5100077870,"6,582.50",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Project Support Services,10/04/2015,5100077871,575.00,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077872,"2,230.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077873,"3,328.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077874,"7,901.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077875,"3,735.30",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077876,664.38,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077877,"4,677.99",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077878,"3,379.69",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077879,"3,676.52",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077880,"3,507.50",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077881,"9,980.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077882,"1,070.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077883,"3,600.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077884,"1,200.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077885,"1,555.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077886,"1,942.50",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077887,"4,477.50",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077888,750.00,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077889,"9,555.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077890,"5,640.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077891,"1,998.44",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077892,"4,445.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077893,577.44,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077894,"3,093.75",MOTT MACDONALD LTD
TfGM,Corporate Services,Project Management Services,10/04/2015,5100077854,"6,360.00",NORTHCLIFFE LTD
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039721,"27,264.00",OLDHAM MBC
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039739,"33,524.00",OLDHAM MBC
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100076767,"1,155.00",PARITY PROFESSIONALS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100076925,"127,267.84",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,10/04/2015,5100077430,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Corporate Services,Human Resource Services,10/04/2015,5100077446,"7,118.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Traffic and Transportation Surveys,10/04/2015,5100076987,"5,814.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,10/04/2015,5100077000,434.00,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,10/04/2015,5100077043,"4,873.44",PLUSWORK LTD
TfGM,Corporate Services,IS Support Services,10/04/2015,5100077721,"12,320.00",PMA RECRUITMENT LTD
TfGM,Transport,Print & Media,10/04/2015,5100077759,"6,665.00",PROACTIVE SOLUTIONS LTD
TfGM,Corporate Services,Smart Ticketing,10/04/2015,5100076896,"2,340.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,10/04/2015,5100076897,558.16,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,10/04/2015,5100076898,701.63,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,10/04/2015,5100076899,"2,201.10",Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,10/04/2015,5100076900,"1,980.99",Robert Walters Plc
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039723,"8,736.00",ROCHDALE MBC
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039732,"45,356.00",ROCHDALE MBC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076816,"18,648.70",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076819,"3,247.96",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076821,"2,714.75",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076823,"6,912.12",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076877,"7,574.60",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,10/04/2015,5100076878,"16,876.78",SIEMENS PLC
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077002,"3,951.37",STEER DAVIES GLEEVE LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077003,"8,716.06",STEER DAVIES GLEEVE LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100077004,"14,406.31",STEER DAVIES GLEEVE LTD
TfGM,Transport,Financial and Commercial Support Services,10/04/2015,5100077058,"20,400.00",STEER DAVIES GLEEVE LTD
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039734,"28,128.00",STOCKPORT MBC
TfGM,Transport,Programme Support Services,10/04/2015,5100076926,"13,410.00",SUSTRANS LTD
TfGM,Transport,Traffic and Transportation Surveys,10/04/2015,5100076952,"8,357.50",SUSTRANS LTD
TfGM,Transport,Utilities & Energy,10/04/2015,1900039791,426.38,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039793,"1,767.23",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039797,726.21,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039799,496.07,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039800,657.79,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039802,"2,056.16",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039803,682.13,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039804,804.56,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039806,"3,035.65",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039808,"1,383.33",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039809,767.74,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039811,488.12,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039812,"2,806.06",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039813,525.33,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039814,"1,088.16",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039815,705.27,SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039816,"1,211.65",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039817,"2,012.89",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039818,"1,250.00",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039820,"2,013.79",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039821,"1,937.92",SWALEC
TfGM,Transport,Utilities & Energy,10/04/2015,1900039822,432.53,SWALEC
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100076917,"11,779.08",SYSTRA LTD
TfGM,Transport,Transport Planning & Monitoring Services,10/04/2015,5100076943,"3,000.00",SYSTRA LTD
TfGM,Corporate Services,Printer Consumables,10/04/2015,5100076834,"2,181.80",TANGIBLE BENEFIT LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,10/04/2015,5100076765,975.90,TOTAL COMPUTERS LTD
TfGM,Transport,"Rent, Rates & Service Charges",10/04/2015,1900039728,768.00,WIGAN COUNCIL
TfGM,Transport,Design Support Services,10/04/2015,5100076920,"9,900.00",WSP UK LTD
TfGM,Transport,Capital Costs - Planning Support Services,10/04/2015,5100076923,"11,898.50",WSP UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039594,559.12,A MACK
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039608,"1,203.40",A WOODWARD
TfGM,Transport,Capital Costs - Acoustic & Engineering Support Services,14/04/2015,5100077917,"1,800.00",ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Rail Support Services,14/04/2015,5100077203,"5,166.00",AECOM LTD
TfGM,Transport,Property & Equipment Maintenance,14/04/2015,5100077204,"6,855.77",AECOM LTD
TfGM,Transport,Capital Costs - Project Support Services,14/04/2015,5100077783,"4,678.99",AECOM LTD
TfGM,Corporate Services,Project Management Services,14/04/2015,5100077630,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,14/04/2015,5100077631,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,14/04/2015,5100077632,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,14/04/2015,5100077633,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,14/04/2015,5100077634,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039596,838.68,ALANS SCHOOL OF MOTORING
TfGM,Transport,Paper and Printing Consumables,14/04/2015,5100077046,737.84,ANTALIS LTD
TfGM,Transport,Paper and Printing Consumables,14/04/2015,5100077096,737.84,ANTALIS LTD
TfGM,Transport,Paper and Printing Consumables,14/04/2015,5100077179,776.37,ANTALIS LTD
TfGM,Transport,Capital Costs - Signage Costs,14/04/2015,5100076968,890.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Print & Media,14/04/2015,5100076969,"2,250.00",ASTRA SIGNS
TfGM,Transport,Capital Costs - Print & Media,14/04/2015,5100077190,850.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Project Support Services,14/04/2015,5100077047,"2,938.24",ATKINS LTD
TfGM,Transport,Capital Costs - LRT Vehicles,14/04/2015,5100076885,"2,460.00",AURA GRAPHICS LIMITED
TfGM,Transport,Capital Costs - LRT Vehicles,14/04/2015,5100077049,"2,460.00",AURA GRAPHICS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039581,"1,641.00",AVRILS DRIVING SCHOOL
TfGM,Transport,Capital Costs - Property Support Services,14/04/2015,5100077921,"3,200.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Capital Costs - Property Support Services,14/04/2015,5100077923,"3,000.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Capital Costs - Property Support Services,14/04/2015,5100077924,"2,400.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Capital Costs - Property Support Services,14/04/2015,5100077925,"6,275.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039611,"1,641.00",B ASKHAM
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039634,"1,177.13",B DAVIES
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039592,848.90,B LONERGAN
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,5100078120,"1,812.50",BEACON LANGUAGES LTD
TfGM,Transport,Customer Communications,14/04/2015,5100078108,964.00,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Training,14/04/2015,5100078000,"16,577.82",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,14/04/2015,5100078001,"1,841.98",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,14/04/2015,5100078002,"1,085.00",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Training,14/04/2015,5100078003,"1,085.00",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,14/04/2015,5100077398,"322,034.87",BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Capital Costs - Community Transport Support Services,14/04/2015,5100077958,"3,194.95",BREAKTHROUGH UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039576,"1,312.80",BRECK SCHOOL OF MOTORING
TfGM,Corporate Services,Capital Costs - Computer and Communications Equipment,14/04/2015,5100077570,"66,855.20",BT ENGAGE IT
TfGM,Transport,Capital Costs - Secondment,14/04/2015,5100077187,"9,935.13",BURY MBC
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,5100076966,"1,531.60",C HEFFREY
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039593,984.60,C MACCORMACK
TfGM,Transport,Print & Media,14/04/2015,5100078086,"2,810.17",CARAT MEDIA UK LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039609,"2,188.00",CENTURION DRIVER TRAINING
TfGM,Transport,Print & Media,14/04/2015,5100077095,432.00,CHAPEL PRESS LTD
TfGM,Corporate Services,Employee Reimbursed Costs,14/04/2015,5100077935,"9,305.00",CHILDCARE VOUCHERS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039579,"1,203.40",CRUISE DRIVER TRAINING
TfGM,Corporate Services,IS Software & Maintenance,14/04/2015,5100077240,"6,307.16",CTMS LTD
TfGM,Transport,Cycle Training Scheme,14/04/2015,5100077502,819.00,CYCLES RECYCLED CIC
TfGM,Transport,Cycle Training Scheme,14/04/2015,5100077226,"1,400.00",CYCLING PROJECTS
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039583,"2,625.60",D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039616,"2,578.32",D HEATHCOTE
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039619,559.12,D HEATHCOTE
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039607,"2,029.94",D WALSH
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039606,875.20,DAVID WALKER DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039600,"2,619.51",DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039578,"1,641.00",DRIVERSKILLS
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039598,"1,057.51",DRIVETIME SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,14/04/2015,1900039605,698.90,E TURTON
TfGM,Transport,Traffic Signal Works,14/04/2015,5100077234,"1,961.00",EASYNET GLOBAL SERVICES
TfGM,Transport,Cycle Training Scheme,14/04/2015,5100077175,"1,760.00",EDINBURGH BICYCLE COOPERATIVE LTD
TfGM,Transport,Financial and Commercial Support Services,14/04/2015,5100076985,"36,187.00",ERNST & YOUNG
TfGM,Corporate Services,Programme Management Services,14/04/2015,5100077943,"7,540.00",ERNST & YOUNG
TfGM,Corporate Services,Programme Management Services,14/04/2015,5100077945,"11,600.00",ERNST & YOUNG
TfGM,Transport,Property & Equipment Maintenance,14/04/2015,5100075657,"2,794.79",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,14/04/2015,5100075658,606.56,FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,14/04/2015,5100075659,"5,402.28",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,14/04/2015,5100075660,970.00,FIELDWAY GROUP
