Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number,Net Amount
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,R&M Electrical Group Ltd,5004072,£226.94
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Kurt J Lesker,5004073,£166.90
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004074,£279.24
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004075,£48.81
BEIS,UKAEA,21/12/2016,ICT,Fusion,RS Components Ltd,5004075,£3.62
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004076,£96.10
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,RS Components Ltd,5004076,£24.59
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Cavendish Nuclear Ltd,5004077,"£32,028.39"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Machining Techology (Mach-Tech) Ltd,5004078,£241.82
BEIS,UKAEA,21/12/2016,Operational Goods,Fusion,Arco Ltd,5004079,£23.35
BEIS,UKAEA,21/12/2016,Travel,Other,Leasedrive Rental Management Ltd,5004080,£113.20
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Screwfix Direct Ltd,5004081,£12.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004082,£2.62
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,University of Oxford,5004083,"£5,103.00"
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Keoghs,5004084,£178.50
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Keoghs,5004085,£129.75
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Keoghs,5004086,£970.00
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Keoghs,5004087,£42.00
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Keoghs,5004088,£661.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004089,£525.71
BEIS,UKAEA,21/12/2016,ICT,Fusion,RS Components Ltd,5004090,£12.46
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004090,£56.52
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004090,£306.60
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Pentair Technical Solutions UK Ltd,5004091,£428.74
BEIS,UKAEA,21/12/2016,ICT,Fusion,SM Systems UK Ltd,5004092,"£2,611.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004093,£101.76
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Southern Calibration Laboratories L,5004094,£80.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Southern Calibration Laboratories L,5004095,£110.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004096,£88.02
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004096,£94.85
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004097,£19.67
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004097,£14.23
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004098,£18.45
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004099,£25.20
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004099,£27.42
BEIS,UKAEA,21/12/2016,ICT,Fusion,RS Components Ltd,5004099,£7.12
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004099,£1.15
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004100,£80.38
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Southern Calibration Laboratories L,5004101,£310.00
BEIS,UKAEA,21/12/2016,Professional Services,Fusion,Southern Calibration Laboratories L,5004102,£187.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Forward 2000 Ltd,5004103,£88.64
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Forward 2000 Ltd,5004104,£140.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Arco Ltd,5004105,-£81.11
BEIS,UKAEA,21/12/2016,Waste Management,Fusion,Flexible Reinforcement Limited,5004106,"£4,532.50"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004107,"£25,776.80"
BEIS,UKAEA,21/12/2016,Engineering Goods,Property,I2 Security Limited,5004108,"£4,000.00"
BEIS,UKAEA,21/12/2016,Facilities,Property,Lorne Stewart Plc,5004109,"£25,920.78"
BEIS,UKAEA,21/12/2016,Professional Services,Support Services,Capita Business Services Ltd,5004110,"£2,286.59"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004111,£208.48
BEIS,UKAEA,21/12/2016,Construction,Fusion,RS Components Ltd,5004111,£84.45
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004112,£20.52
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004112,£56.79
BEIS,UKAEA,21/12/2016,ICT,Support Services,O2 UK Ltd,5004113,£127.71
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5004114,£153.51
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,TR Fastenings Ltd,5004115,£22.19
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5004116,£40.77
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004117,£4.21
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004118,£32.55
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004119,£178.79
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Pipaway Engineering Ltd,5004120,£900.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5004121,£395.59
BEIS,UKAEA,21/12/2016,Office Solutions,Fusion,Lyreco UK Limited,5004122,£89.62
BEIS,UKAEA,21/12/2016,ICT,Fusion,Intrinsys Ltd,5004123,"£4,000.00"
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Hiden Analytical Ltd,5004124,£530.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Kurt J Lesker,5004125,£366.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Environmental Scientifics Group,5004126,£810.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Electrical Oil Services Ltd,5004127,£628.80
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,TVH,5004128,£440.00
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Reece Safety Products Ltd,5004129,£290.94
BEIS,UKAEA,21/12/2016,Facilities,Property,Elior UK Plc,5004130,"£1,336.00"
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Elior UK Plc,5004131,£637.51
BEIS,UKAEA,21/12/2016,Facilities,Fusion,Elior UK Plc,5004132,-£83.20
BEIS,UKAEA,21/12/2016,Facilities,Property,Securitas Security Services,5004133,-£215.50
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Reece Safety Products Ltd,5004134,£380.84
BEIS,UKAEA,21/12/2016,Facilities,Property,Elior UK Plc,5004135,£643.55
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,RS Components Ltd,5004136,£146.74
BEIS,UKAEA,21/12/2016,Facilities,Fusion,RS Components Ltd,5004136,£118.86
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,Ind-Tech Ltd,5004137,£85.77
BEIS,UKAEA,21/12/2016,Waste Management,Fusion,Arco Ltd,5004138,£55.37
BEIS,UKAEA,21/12/2016,Engineering Goods,Fusion,CPC Plc,5004139,£25.65
BEIS,UKAEA,23/12/2016,Construction,Support Services,A R Smith Builders Ltd,5004220,"£104,500.00"
BEIS,UKAEA,07/12/2016,Road Travel,Support Services,Employee Expenses,20000559,£6.20
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000559,£8.10
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000560,£51.67
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000560,£16.54
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000560,£14.96
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000560,£5.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000560,£54.00
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000561,£9.40
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000561,£12.60
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£7.00
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000562,£30.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£9.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£51.67
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000562,£9.30
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£29.68
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000562,£3.62
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£18.50
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000562,£1.21
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£17.41
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£12.71
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000562,£30.00
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000563,£67.10
BEIS,UKAEA,07/12/2016,Personnel Related,Fusion,Employee Expenses,20000564,£102.40
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£30.77
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£14.12
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£20.00
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£42.98
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£46.68
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000565,£23.21
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000566,£40.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000566,£9.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000566,£63.73
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000566,£26.36
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000567,£40.00
BEIS,UKAEA,07/12/2016,Air Travel - Overseas,Fusion,Employee Expenses,20000567,£25.90
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000567,£30.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000567,£8.33
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000567,£20.92
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000567,£520.92
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000567,£2.10
BEIS,UKAEA,07/12/2016,Air Travel - UK,Fusion,Employee Expenses,20000567,£26.82
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000567,£6.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£12.52
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£33.51
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£4.35
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£25.17
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000568,£5.43
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£8.50
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£8.31
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£4.43
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000568,£60.00
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000569,£20.00
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000570,£3.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000570,£4.17
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000570,£64.35
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000571,£6.20
BEIS,UKAEA,07/12/2016,Road Travel,Other,Employee Expenses,20000572,£14.97
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000573,£5.58
BEIS,UKAEA,07/12/2016,Rail Travel,Support Services,Employee Expenses,20000573,£30.60
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000574,£5.58
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000574,£2.50
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000574,£26.00
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000575,£4.64
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000575,£20.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000575,£51.65
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000575,£17.95
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000575,£21.49
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000576,£11.00
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000576,£29.50
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£4.76
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£6.66
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000577,£4.58
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000577,£126.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£3.75
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000577,£10.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£10.75
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£31.75
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000577,£19.20
BEIS,UKAEA,07/12/2016,Road Travel,Support Services,Employee Expenses,20000578,£6.20
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£6.78
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£25.47
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000579,£28.36
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£8.92
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£12.60
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£13.12
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000579,£25.21
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£18.70
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£37.14
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£10.90
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£12.54
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£12.65
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000579,£12.61
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000579,£28.90
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000579,£29.10
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£17.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£80.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000579,£52.50
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000579,£23.00
BEIS,UKAEA,07/12/2016,Rail Travel,Other,Employee Expenses,20000580,£67.10
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Other,Employee Expenses,20000580,£16.67
BEIS,UKAEA,07/12/2016,Travel,Other,Employee Expenses,20000580,£10.79
BEIS,UKAEA,07/12/2016,Personnel Related,Other,Employee Expenses,20000580,£266.90
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Other,Employee Expenses,20000580,£39.23
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000581,£67.10
BEIS,UKAEA,07/12/2016,Learning and Development,Fusion,Employee Expenses,20000582,£107.45
BEIS,UKAEA,07/12/2016,Personnel Related,Fusion,Employee Expenses,20000583,£219.80
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000584,£39.85
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000584,£7.40
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000584,£39.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000584,£5.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000585,£52.65
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000585,£52.65
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£16.02
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£8.78
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£31.40
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£18.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£10.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000586,£6.30
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£4.71
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£2.33
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£5.01
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£1.27
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£4.67
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£22.00
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£4.90
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000586,£29.10
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000586,£15.61
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000587,£62.10
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000591,£30.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£35.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£40.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£15.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£38.77
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000591,£7.84
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£99.01
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£38.68
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000591,£7.39
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£19.75
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000591,£4.65
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000591,£4.61
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000591,£9.23
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000591,£29.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000592,£7.20
BEIS,UKAEA,07/12/2016,Road Travel,Support Services,Employee Expenses,20000592,£2.92
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000593,£24.30
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000594,£7.71
BEIS,UKAEA,07/12/2016,Road Travel,Support Services,Employee Expenses,20000594,£11.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000594,£84.60
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000594,£84.60
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000594,£18.80
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000595,£12.61
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000595,£30.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000595,£28.21
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000595,£30.71
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000595,£20.33
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000596,£58.50
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000597,£38.43
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000597,£36.86
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000598,£20.56
BEIS,UKAEA,07/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000598,£20.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000599,£44.37
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000599,£3.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000600,£5.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000600,£92.25
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000600,£107.50
BEIS,UKAEA,07/12/2016,Mileage Allowance,Other,Employee Expenses,20000601,£7.20
BEIS,UKAEA,07/12/2016,Personnel Related,Fusion,Employee Expenses,20000602,£102.40
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000603,£110.40
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000603,£14.82
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000603,£5.99
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000604,£300.00
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000604,£103.95
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000604,£532.78
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000604,£17.60
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000604,"£1,384.44"
BEIS,UKAEA,07/12/2016,Personnel Related,Other,Employee Expenses,20000605,£158.00
BEIS,UKAEA,07/12/2016,Rail Travel,Other,Employee Expenses,20000606,£44.30
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000607,£40.00
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000608,£81.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000608,£6.50
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000609,£24.75
BEIS,UKAEA,07/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000609,£2.75
BEIS,UKAEA,07/12/2016,Rail Travel,Fusion,Employee Expenses,20000610,£51.20
BEIS,UKAEA,07/12/2016,Rail Travel,Support Services,Employee Expenses,20000611,£34.85
BEIS,UKAEA,07/12/2016,Road Travel,Support Services,Employee Expenses,20000611,£2.50
BEIS,UKAEA,07/12/2016,Road Travel,Fusion,Employee Expenses,20000612,£16.67
BEIS,UKAEA,07/12/2016,Travel,Fusion,Employee Expenses,20000612,£5.33
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000613,£7.00
BEIS,UKAEA,07/12/2016,Rail Travel,Support Services,Employee Expenses,20000613,£19.40
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000613,£12.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000613,£12.00
BEIS,UKAEA,07/12/2016,Travel,Support Services,Employee Expenses,20000613,£7.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000614,£51.67
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000614,£16.54
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000614,£16.85
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000614,£54.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000614,£5.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Other,Employee Expenses,20000615,£7.20
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000616,£40.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000616,£86.53
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000616,£60.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£70.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000617,£8.53
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£23.62
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£61.76
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£105.85
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£122.79
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000617,£4.71
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£21.85
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£18.44
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£40.03
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£23.77
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000617,£4.67
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000618,£4.71
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000618,£5.70
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000618,£9.00
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000618,£4.80
