Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Finance Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,15.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1922,566.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1892,642.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1939,666.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1930,676.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1913,709.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1948,709.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1966,719.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Legal & Hearings,Copyright and Enforcement Directorate,Brick Court Chambers,INVNS317,750.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Miscellaneous Expenses General,Copyright and Enforcement Directorate,ITSA Ltd,71959,1038.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Paul Ozin,155585,2037.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Supporting UK Business,Copyright and Enforcement Directorate,City of London Police,4164654,787933.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),5223,30.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),5128,39.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10691304,-5963.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10659710,500.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Accommodation,People Places & Serv Direct,Thomas Waste Management Ltd,146210,612.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Accommodation,People Places & Serv Direct,Kemp Construction Ltd,6143,1749.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Accommodation,People Places & Serv Direct,Mitie Technical Facilities Management Lt,100-91138654,2071.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91140473,2298.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100/91155790,3696.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Accommodation,People Places & Serv Direct,Magscapes Ltd,INV-2215,6384.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Accommodation,People Places & Serv Direct,EDF Energy 1 Ltd,1314473,33051.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,61511006730,34423.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2016,Accommodation,People Places & Serv Direct,Liftec,NV100589,70178.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,133450.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Copyright and Enforcement Directorate,Copyright Hub Foundation,TCH0074,25000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Supporting UK Business,Copyright and Enforcement Directorate,Ernst & Young LLP,34613152,66000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,62.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,81.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Staff Costs,Patent Directorate,News UK Commercial,9005599326,1200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Travel & Subsistence,Patent Directorate,Personal expenses,ER138930,648.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Office Machinery,People Places & Serv Direct,Total Print Finishing Services Ltd,38047,510.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Office Machinery,People Places & Serv Direct,Midshire Business Systems (Northern) Ltd,307329,1557.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Office Machinery,People Places & Serv Direct,Siemens Financial Services Limited,244-16-0116367,2088.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605211108,2499.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,People Places & Serv Direct,CERTITEC,12657,2812.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,1429.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,1725.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2038.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366227,2243.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2517.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2517.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA364370,2650.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365378,2676.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2739.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,2753.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA367239,2789.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA364369,2793.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366228,2810.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA367240,2810.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2813.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2813.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2978.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3027.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3035.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3078.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,3135.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3869.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,5183.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,5540.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,7726.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Information Technology,IT Directorate,Open Connections Solutions Ltd,280038,71088.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Staff Costs,Innovation Directorate,Whitehall & Industry Group,2150790,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Staff Costs,Innovation Directorate,Capita Business Services  Ltd,X93565,840.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Staff Costs,Innovation Directorate,HM TREASURY,33010,2781.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,44.40,Not Applicable,
