Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Passenger Shelter Costs,10/05/2016,5100094498,"4,345.97",QUEENSBURY SHELTERS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Print & Media,10/05/2016,5100094946,510.00,RCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Print & Media,10/05/2016,5100094947,510.00,RCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,10/05/2016,5100094993,"9,752.62",RISK DECISIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Subscriptions,10/05/2016,5100094290,"17,500.00",ROAD SAFETY SUPPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,10/05/2016,5100094506,"2,825.00",RULLION ENGINEERING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Support Services,10/05/2016,5100094665,"2,683.75",RULLION ENGINEERING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Equipment - Fixtures and Fittings,10/05/2016,5100094462,"15,040.30",SECURE POWER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,10/05/2016,5100094490,"5,880.00",SERVICEPOINT UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,10/05/2016,5100094508,"19,620.49",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,10/05/2016,5100094509,"36,925.00",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047208,984.00,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047211,454.52,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047213,"2,203.66",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047219,727.68,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047223,864.28,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047224,"3,194.03",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047233,"1,710.50",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047235,752.63,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047237,"1,932.61",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047240,"3,831.15",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047241,692.71,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047243,"1,055.76",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047246,"2,799.55",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047247,872.72,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047250,973.43,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047252,798.30,SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047254,"2,438.11",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,10/05/2016,1900047256,"1,098.08",SWALEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,10/05/2016,5100094970,"34,385.00",SYSTEM VISION LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,10/05/2016,5100094974,"15,000.00",TOLEDO TRANSPORT CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,10/05/2016,5100094975,"13,965.00",TOLEDO TRANSPORT CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Printing Hardware,10/05/2016,5100094357,"1,670.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Consumables,10/05/2016,5100094358,"2,050.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,10/05/2016,5100094441,"2,400.00",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support and Licences,10/05/2016,5100094499,"3,630.00",TRANSACTION NETWORK SERV (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Management and Monitoring Services,10/05/2016,5100094496,701.08,TYCO INTEGRATED FIRE AND SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Procurement Services,10/05/2016,5100094383,"5,073.34",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,11/05/2016,1200038910,802.83,ALLSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,11/05/2016,5100095020,"15,750.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Accessible Transport,12/05/2016,1200038910,"373,083.00",GMATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100095129,"6,600.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100095130,"12,000.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100095131,"9,000.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100095132,"9,000.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Insurance,13/05/2016,1900047269,"5,000.00",ALLIANZ INSURANCE PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100094518,"10,350.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,13/05/2016,1900047332,778.00,ARSHAD HAFEEZ T/A NO 1 CAB CO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,13/05/2016,1900047338,869.00,ATLANTIS P/H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,13/05/2016,5100095060,"459,831.33",BALFOUR BEATTY CE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Licences,13/05/2016,5100094482,"1,321.16",BT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Licences,13/05/2016,5100094766,"6,911.20",BT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Licences,13/05/2016,5100094768,"6,911.20",BT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,13/05/2016,5100095021,"10,252.44",BT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - CCTV Support Services,13/05/2016,5100095056,"1,900.00",BT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Payroll Support Services,13/05/2016,5100093563,"3,056.90",CGI IT UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Management and Monitoring Services,13/05/2016,5100094442,"2,164.00",CUBIC TRANSPORTATION SYSTEMS (ITMS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme Management Services,13/05/2016,5100095160,"4,800.00",EDGERTON MANAGEMENT SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Software & Maintenance,13/05/2016,5100094783,"16,000.00",EP MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Financial and Commercial Support Services,13/05/2016,5100095046,"18,553.00",ERNST & YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Card Management Services,13/05/2016,5100094572,"15,080.00",ESP SYSTEX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Card Management Services,13/05/2016,5100094613,"10,020.04",ESP SYSTEX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Architectural Services,13/05/2016,5100094562,"2,870.28",GILLESPIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,13/05/2016,5100094837,"5,407.84",GUTTERIDGE HASKINS AND DAVEY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Print & Media,13/05/2016,5100095071,"2,130.00",HEMISPHERE DESIGN & MRKTNG CONSULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,13/05/2016,5100095072,"2,580.00",HEMISPHERE DESIGN & MRKTNG CONSULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,13/05/2016,5100095077,"2,085.42",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,13/05/2016,5100095078,"1,443.75",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,13/05/2016,5100095010,"2,770.83",HOLIDAY INN MANCHESTER EAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,13/05/2016,5100093843,"3,702.00",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs ,13/05/2016,5100094676,"24,389.83",JC DECAUX UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,13/05/2016,5100095043,"8,000.00",JONES LANG LASALLE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,13/05/2016,5100095084,"14,700.00",KETTERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",13/05/2016,1900047271,"3,388.00",MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",13/05/2016,1900047272,"1,068.10",MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",13/05/2016,1900047273,757.85,MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",13/05/2016,1900047274,"1,615.25",MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,13/05/2016,1900047319,"1,465.00",MANTAX RADIO CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme Assurance Services,13/05/2016,5100095175,"5,070.00",MAZARS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Capital Costs - Legal Services,13/05/2016,5100095128,"50,002.00",MILLS & REEVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100094398,"2,000.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Property & Equipment Maintenance,13/05/2016,5100094124,"6,564.31",MPACT THALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,13/05/2016,5100094778,"383,595.89",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,13/05/2016,5100095023,"1,500.00",NJJ TECHNICAL SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095087,"1,261.50",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095088,"2,333.32",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095089,"7,148.50",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095090,"3,297.00",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095091,"18,083.25",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095092,"6,435.00",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095093,"2,333.32",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095094,"7,148.50",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,13/05/2016,5100095095,"3,297.00",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme Management Services,13/05/2016,5100095063,"11,760.00",PATTERSON PROJECT MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,13/05/2016,5100095061,"7,543.00",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,13/05/2016,5100095159,"9,262.50",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,13/05/2016,5100094888,"1,235.13",PERTEMPS PROFESSIONAL STAFFING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,13/05/2016,1900047291,977.00,RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,13/05/2016,5100093957,"1,872.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,13/05/2016,5100094446,"2,500.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,13/05/2016,5100094447,"2,650.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,13/05/2016,5100094594,841.01,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,13/05/2016,5100094687,561.30,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,13/05/2016,5100095163,"2,250.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,13/05/2016,5100095174,"1,404.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Legal Services,13/05/2016,5100094739,"60,000.00",ROUTMORE T&C'S LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,13/05/2016,5100095048,547.00,S CHARLSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,13/05/2016,5100094469,975.64,SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,13/05/2016,5100094501,"4,873.93",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,13/05/2016,5100094502,"11,950.39",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,13/05/2016,5100094503,"15,197.36",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Sustainable Transport Promotion,13/05/2016,5100095008,"7,000.00",SPORT FOR LIFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,13/05/2016,1900047290,"12,000.00",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,13/05/2016,5100094311,902.13,SWIFT FIRE & SECURITY GROUP PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Communications Equipment,13/05/2016,5100095044,681.22,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Print & Media,13/05/2016,5100094713,"2,495.00",THE LAW SOCIETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Printing Hardware,13/05/2016,5100094440,"1,047.40",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Printing Hardware,13/05/2016,5100094464,592.95,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Printing Hardware,13/05/2016,5100094465,"1,038.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,13/05/2016,5100094881,981.33,TRAVELINE INFORMATION LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,13/05/2016,5100095124,"198,640.00",UKROED LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Telecommunications,13/05/2016,5100095064,"1,837.56",VODAFONE CONNECT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",13/05/2016,1900047275,865.42,WIGAN COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047406,"2,500.00",5 STAR PRIVATE HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047339,"304,400.00",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047407,"26,042.29",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047408,"78,486.57",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047409,"1,979.24",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047385,"8,500.82",ATLANTIC TRAVEL GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047389,"112,621.61",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047390,647.82,BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047418,"3,166.67",BULLITT CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047340,"2,300.00",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047404,"12,306.82",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047341,"13,000.00",BURNLEY AND PENDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047343,"24,700.00",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047423,"12,332.83",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047368,"8,671.42",CHECKMATE TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047421,"7,772.72",CHESTERS COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047419,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047345,"32,903.00",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047382,"10,376.75",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047383,"42,088.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047384,"4,229.33",CUMFY BUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047381,"12,340.33",ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047347,"3,000.00",FE FINCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047346,"8,500.00",FIRST CALDERLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1700030279,"(1,297.02)",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047401,"333,473.33",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047402,"129,412.81",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047403,"8,686.84",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047426,"28,252.36",GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047427,738.09,GB COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047380,"3,189.08",GMATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047375,"56,820.01",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047376,"89,050.00",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047377,"4,095.01",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047348,"80,693.00",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047415,"14,034.37",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047416,"138,030.01",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047417,"6,465.43",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/05/2016,1900047284,791.75,HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,16/05/2016,1900047369,"2,333.33",HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
