Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Travel and Subsistence O'seas - Export Explorer,UK Trade and Investments - Trade Development,DEEHURST LTD T/A TRAVELEADS,172315,611.45,,LS2 7EA,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172716,616,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,GO GLOBAL NORTH EAST LTD,172313,620,,SR5 3HD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172681,630,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172682,630,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172324,661.75,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172714,665,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172713,700,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172708,810,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172719,810,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172687,840,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172322,863.28,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172309,876.3,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172311,"1,008.49",,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172312,"1,082.58",,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),172323,"1,200.00",,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Trade Marketing Events,UK Trade and Investments - Trade Development,EYEFUL PRESENTATIONS LTD,172686,"1,250.00",,CV13 OEH,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172689,"1,250.00",,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,S K & E S MAHER T/A SKM PRODUCTIONS,172283,"1,280.00",,BR6 9RP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172709,"1,420.00",,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172707,"2,275.00",,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,172319,"4,142.00",,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Rental of Accomodation - Attracting Global Entrepreneurs,UK Trade and Investments - Investment Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,172331,"4,176.67",,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),172320,"5,000.00",,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),172323,"6,000.00",,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Event Management - Ministerial Events,UK Trade and Investments - Strategic Trade,CLEARVIEW EVENTS LTD,172325,"6,350.00",,E3 3JQ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,172321,"7,577.56",,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),172320,"10,000.00",,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Scheme Management Charges - R&D Programme Sector Specialists,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,172287,"17,542.68",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),172299,"24,000.00",,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,IT Managed Service Contracts - UKTI Web Services - Hosting and Support,UK Trade and Investments - Chief Operating Officer,FUJITSU SERVICES LTD,172694,"33,362.45",,WA3 9BD,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,03/04/2013,Scheme Management Charges - R&D Programme Sector Specialists,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,172286,"362,312.22",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Asia Task Force,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,172254,50,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172717,51.3,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,UNISON COLOUR LTD,172204,55,,NE48 1NA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Printing Costs - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,WILLIAMS LEA LTD,172328,174.72,,W1F 8PR,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172717,201.43,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Asia Task Force,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,172254,210,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,RARE PINK LTD,172200,256.46,,M1 3FY,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172740,280,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),172732,303.69,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172236,376.5,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172717,402.05,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Travel and Subsistence O'seas - Security Events,UK Trade and Investments - Defence and Security Organisation,ALBERTO DEL POZO ALCALDE,172080,435,,SW18 3BU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,HAMES CHOCOLATES LTD,172201,469.94,,PE25 3TD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172738,490,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172226,627.05,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172742,644,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,UNISON COLOUR LTD,172204,673.65,,NE48 1NA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172743,700,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,BRITISH MARINE FEDERATION,172764,720,,TW20 8BF,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,172748,786,,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,AMUSEMENT & LEISURE EQUIPMENT SUPPLIERS (ALES UK),172741,800,,WR5 2NG,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Travel and Subsistence O'seas - Trade Marketing Events,UK Trade and Investments - Trade Development,EXEMPLAS TRADE SERVICES LTD,172771,850.07,,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,TEKNISOLAR LTD,172199,861.79,,WA4 4FS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,172706,895,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,REVCOAT TECHNOLOGIES LTD,172203,"1,000.00",,PO7 7UP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Legal Costs - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,COBALT LLP,172227,"1,037.42",,CA 94710,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,172717,"1,160.18",,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Training - General - Sector Events - UK,UK Trade and Investments - Trade Development,COLLINS CONSULTING LTD T/A COLLINS & COLLINS,172736,"1,229.99",,CF64 4TN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Media and Press Services - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,172756,"1,500.00",,NP10 8QQ,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Training - General - Sector Events - UK,UK Trade and Investments - Trade Development,COLLINS CONSULTING LTD T/A COLLINS & COLLINS,172737,"2,016.93",,CF64 4TN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,VISIT BRITAIN,172763,"3,000.00",,SW1E 5HE,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,04/04/2013,Event Management - Export Explorer,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,172758,"3,365.50",,DE21 7BF,,,,Programme
