Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,ERS-587823-151745,90558.05,Global Health Research Units,L3 5QA,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,MANCHESTER UNIVERSITY OF,ERS-587821-151746,68550.43,Global Health Research Units,M13 9PL,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,SWANSEA UNIVERSITY,ERS-587820-151753,32976.98,Global Health Research Units,SA2 8PP,PUBLIC,,,
,,20/02/2018,Other programme expenditure,DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,451021748,50000,,RH10 1UH,PUBLIC,,,
,,20/02/2018,Legal Fees,DG: FINANCE AND GROUP OPERATIONS,Government Legal Department,448432,103162.23,Monthly: Employment – General (DOH.1002),WC2B 4TS,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,ERS-587819-151751,56976.76,Global Health Research Units,SO17 1BJ,PUBLIC,,,
,,19/02/2018,Outsourcing Contract,DG: GLOBAL AND PUBLIC HEALTH,HERTFORDSHIRE UNIVERSITY OF,126214,21362.6,HBSC Survey 2017-18 costs,AL10 9AB,PUBLIC,,,
,,15/02/2018,Outsourcing Contract,DG: COMMUNITY CARE,DEPARTMENT FOR EDUCATION (DFE),4103765,40000,contribution to LGA led 'Return to Social Work' programme,WA7 2GJ,PUBLIC,,,
,,15/02/2018,Secondees in invoiced costs,DG: FINANCE AND GROUP OPERATIONS,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1664603,26267.72,July-October costs - Invoice number: 1664603,SW1W 9SZ,PUBLIC,,,
,,15/02/2018,Secondees in invoiced costs,DG: FINANCE AND GROUP OPERATIONS,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1653114,-0.01,,SW1W 9SZ,PUBLIC,,,
,,15/02/2018,Secondees in invoiced costs,DG: FINANCE AND GROUP OPERATIONS,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1653114,26078.29,April-June costs - Invoice number: 1653114,SW1W 9SZ,PUBLIC,,,
,,12/02/2018,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WALSALL HEALTHCARE NHS TRUST,HAFS-23873,505000,,WS2 9PS,PUBLIC,,,
,,12/02/2018,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WALSALL HEALTHCARE NHS TRUST,HAFS-23872,2477000,,WS2 9PS,PUBLIC,,,
,,12/02/2018,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RY2,HAFS-23817,4740000,,WN3 6PR,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,BELFAST QUEENS UNIVERSITY OF,ERS-587818-151729,79836,Global Health Research Units,BT7 1NN,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,CENTRAL LANCASHIRE UNIVERSITY OF,ERS-587817-151741,151241,Global Health Research Units,PR1 2HE,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-587816-151737,65780.53,Global Health Research Units,SW7 2AZ,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-587815-151748,91072.44,Global Health Research Units,NE1 7RU,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-587814-151735,56732.31,Global Health Research Units,G12 8QQ,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,CAMBRIDGE UNIVERSITY OF,ERS-587813-151732,37319.18,Global Health Research Units,CB2 1TN,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,YORK UNIVERSITY OF,ERS-587812-151756,121659.71,Global Health Research Units,YO10 5DD,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,ERS-587810-151742,74082.38,Global Health Research Units,LS2 9JT,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-587808-151743,54849.87,Global Health Research Units,L69 3BX,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,WARWICK UNIVERSITY OF,ERS-587807-151754,84253.85,Global Health Research Units,CV4 7AL,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,CAMBRIDGE UNIVERSITY OF,ERS-587806-151731,43906,Invention for Innovation,CB2 1TN,PUBLIC,,,
,,12/02/2018,Policy Payments,DG: GLOBAL AND PUBLIC HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),3918521,64304.5,EESSI/service redesign,FY5 3TA,PUBLIC,,,
,,09/02/2018,Policy Payments,DG: GLOBAL AND PUBLIC HEALTH,HOMES AND COMMUNITIES AGENCY HCA TA HOMES ENGLAND,S0014620,58481,Homelessness Change and Platform for Life programmes,NE11 0NA,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,OXFORD UNIVERSITY OF,ERS-587805-151749,375000,NIHR School for Primary Care Research,OX1 2XN,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-587794-151704,96105.64,HTA Pragmatic Trials,B15 2TT,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,MANCHESTER UNIVERSITY OF,ERS-587792-151706,244993.86,Commissioned EME,M13 9PL,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-587791-151705,60113.99,Health Tech Assessment,SW7 2AZ,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-587790-151707,28269.34,HTA Pragmatic Trials,NE1 7RU,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,OXFORD UNIVERSITY OF,ERS-587789-151709,46711,Other PRP Research,OX1 2XN,PUBLIC,,,
,,23/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,CANCER RESEARCH UK,ERS-587833-151757,345609,Experimental Cancer Medical Centres,EC1V 4AD,VCS,,,
,,26/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,LEEDS TEACHING HOSPITAL NHS TRUST,1410088750,209153.72,NCCRCD Management,LS9 7TF,PUBLIC,,,
,,09/02/2018,Utilities,DG: FINANCE AND GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),3926811,3299.26,Quarry House - utility charges for FY2017/18,FY5 3TA,PUBLIC,,,
,,09/02/2018,Rent of Land & Buildings (non-PFI operating lease),DG: FINANCE AND GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),3926811,617028.72,Quarry House - FUP for FY2017/18,FY5 3TA,PUBLIC,,,
,,08/02/2018,ENDPBs Admin Capital Grant in Aid,DG: COMMUNITY CARE,HOMES AND COMMUNITIES AGENCY HCA TA HOMES ENGLAND,S0014621,138000,CASSH capital (HCA) 17-18,NE11 0NA,PUBLIC,,,
,,26/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY OF,7736854,35958,PORTFOLIO SUPPORT ADVISER,NG7 2RD,PUBLIC,,,
,,08/02/2018,Revenue Grant to Overseas Bodies,DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,448847206,75000,,RH10 1UH,PUBLIC,,,
,,07/02/2018,Rates,DG: FINANCE AND GROUP OPERATIONS,WESTMINSTER CITY COUNCIL,4.01E+11,54143.21,39 Victoria Street Business rates FY17/18 - Account ref 403208179 - RV Increase,WC2N 6NU,PUBLIC,,,
,,07/02/2018,Rates,DG: FINANCE AND GROUP OPERATIONS,WESTMINSTER CITY COUNCIL,4.01E+11,210164.93,"39 Victoria Street - Business rates FY2017-2018 - @ £681,135 – Property Ref 403208179",WC2N 6NU,PUBLIC,,,
,,07/02/2018,Policy Payments,DG: GLOBAL AND PUBLIC HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),3925461,1241364.25,Recharges for EEA incentivisation payments 2017-18 Q3,FY5 3TA,PUBLIC,,,
,,05/02/2018,Additions PDC Capital Support NHS T Permanent,DG: Holding CT Core,WORCESTERSHIRE HEALTH & CARE NHS TRUST R1A,HAFS-23781,505000,,WR4 9RW,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,CAMDEN LONDON BOROUGH COUNCIL,ERS-586912-151342,177000,Housing & Technology Grant 2017/18,WC1H 8NG,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,KINGSTON UPON HULL CITY COUNCIL,ERS-586911-151345,268000,Housing & Technology Grant 2017/18,HU1 2AB,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,ERS-586910-151353,100000,Housing & Technology Grant 2017/18,WF1 9AJ,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,TELFORD AND WREKIN BOROUGH OF,ERS-586908-151352,93000,Housing & Technology Grant 2017/18,TF3 4LF,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,SHROPSHIRE COUNTY COUNCIL,ERS-586907-151350,415000,Housing & Technology Grant 2017/18,SY2 6ND,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,NORTH LINCOLNSHIRE COUNCIL,ERS-586906-151348,417500,Housing & Technology Grant 2017/18,DN16 1AB,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,LINCOLNSHIRE COUNTY COUNCIL,ERS-586905-151346,30000,Housing & Technology Grant 2017/18,LN1 1YL,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,HEREFORDSHIRE COUNCIL,ERS-586904-151344,31650,Housing & Technology Grant 2017/18,HR1 2XW,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,CORNWALL COUNTY COUNCIL,ERS-586903-151343,312000,Housing & Technology Grant 2017/18,TR1 3AY,PUBLIC,,,
,,05/02/2018,Capital Grants to local authorities,DG: COMMUNITY CARE,SOMERSET COUNTY COUNCIL,ERS-586901-151351,264000,Housing & Technology Grant 2017/18,TA1 4DY,PUBLIC,,,
,,02/02/2018,Provisions cash payment,DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,FT/18031/00588,3668892.55,,RH10 1UH,PUBLIC,,,
,,02/02/2018,EEA medical costs (ST),DG: GLOBAL AND PUBLIC HEALTH,PGO FOREIGN CURRENCY PAYMENTS,FT/18031/00588,6596176.06,,RH10 1UH,PUBLIC,,,
,,01/02/2018,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY HFEA,HAFS-23755,482000,,EC1Y 8HF,PUBLIC,,,
,,01/02/2018,Revenue Grants to non-profit institutions,DG: COMMUNITY CARE,THE NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,ERS-586834-151281,59443,2017/031c - H&WA T1 - NCVO,N1 9RL,VCS,,,
,,28/02/2018,Capital Grants to non-profit institutions,DG: COMMUNITY CARE,DARLINGTON MIND LTD,ERS-587951-151861,148000,2017-18 Policy Grants - Places of Safety - Darlington MIND - 2017/014L,DL1 1SQ,VCS,,,
,,28/02/2018,Revenue Grants to non-profit institutions,DG: COMMUNITY CARE,SAMARITANS,ERS-587949-151821,60000,2017/18 Policy Grants - Samaritans NSPA - 2017/028 - 17/18 Payment,KT17 2AF,VCS,,,
,,27/02/2018,Revenue Grants to non-profit institutions,DG: GLOBAL AND PUBLIC HEALTH,YOUTH SPORT TRUST,ERS-587891-151781,163262,2017/013_Change4Life and promoting phyisical activity in childhood obesity planning,LE11 3QF,VCS,,,
,,26/02/2018,Outsourcing Contract,DG: CHIEF SCIENTIFIC ADVISOR,ANTHONY NOLAN TRUST,80265,86250,NA,NW3 2NU,VCS,,,
,,27/02/2018,Research & development,DG: CHIEF SCIENTIFIC ADVISOR,RAINBOW MEDICAL ENGINEERING LTD,289,40371.51,Invention for Innovation,SG6 1RR,SME,,,
,,20/02/2018,Revenue Grants to non-profit institutions,DG: COMMUNITY CARE,Parkrun Ltd,ERS-587586-151661,36087,Parkrun Ltd. IESD. 54331346. Increasing Physical Activity and Social Engagment. 17/18,HG2 0DR,VCS,,,
,,12/02/2018,Revenue Grants to non-profit institutions,DG: GLOBAL AND PUBLIC HEALTH,YOUTH SPORT TRUST,ERS-587315-151641,163262,2017/013_Change4Life and promoting phyisical activity in childhood obesity planning,LE11 3QF,VCS,,,
,,12/02/2018,Capital Grants to non-profit institutions,DG: ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-587131-151441,126000,Policy Grant 2017- 025 Skills for Care (Capital) 2017-18,LS1 2RP,VCS,,,
,,12/02/2018,Revenue Grants to non-profit institutions,DG: ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-587130-151421,2400000,2017/024 development of adult social care workforce,LS1 2RP,VCS,,,
,,02/02/2018,Revenue Grants to non-profit institutions,DG: COMMUNITY CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-586851-151321,178125,2017_010_TLAP_1718_SCIE.TLAP_ThinkLocalActPersonal,NW1 6AQ,VCS,,,
,,01/02/2018,Revenue Grants to non-profit institutions,DG: COMMUNITY CARE,NATIONAL ASSOCIATION OF VOLUNTARY AND COMMUNITY ACTION,ERS-586835-151301,52500,2017/051b - NAVCA - H&WA additional T2,S1 4QL,VCS,,,
