Newcastle City Council Invoices over £250 paid in May 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/05/2014,AKW MEDI-CARE LTD,6247631,Revenue,1KBAA,Building Contracts,282.09 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/05/2014,AKW MEDI-CARE LTD,6254423,Revenue,1KBAA,Building Contracts,269.29 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/05/2014,AKW MEDI-CARE LTD,6229091,Revenue,1KBAA,Building Contracts,300.64 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/05/2014,AKW MEDI-CARE LTD,6233332,Revenue,1KBAA,Building Contracts,518.42 
Environment & Regeneration,E&R Parking Services       ,Premises,20/05/2014,ALAN CARR DESIGN & PRINT,6237737,Revenue,1KKX1,Civic Centre Direct Costs,413.00 
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,23/05/2014,ALARM&COMMUNICATION SYSTEMS LTD,6248627,Revenue,1KE27,Bereavement Services Overhead,325.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ALBANY HOUSE  (WHITLEY BAY),6244926,Revenue,1MM20,Ind Res Care MH,"4,793.36 "
Chief Executive's,CD - Revenues & Benefits         ,Capital Expenditure,23/05/2014,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD,6215507,Capital,2FT14,Property Services,"1,006.00 "
Adult and Culture,Adult Serv Admin Support   ,Supplies & Services,06/05/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6229291,Revenue,1MR52,Adults Admin Pool,455.00 
Chief Executive's,CD - Customer Service Centres    ,Capital Expenditure,02/05/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6228277,Capital,2FT14,Property Services,"1,208.00 "
Environment & Regeneration,E&R Parking Services       ,Supplies & Services,22/05/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6247523,Revenue,1V204,Car Parking Infrastructure,274.00 
Environment & Regeneration,Highways                               ,Premises,12/05/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6233301,Revenue,1KVEE,Electrical Stand Alone Works,496.00 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,ALBERT KENNEDY TRUST OUTPOST,6241712,Revenue,1MX50,SP Block Gross,"3,988.01 "
Children's Services,Schools Payment Agency                 ,Supplies & Services,19/05/2014,ALD HAIRDRESSING TRAINING ACADEMY,6244131,Revenue,1E+254,Linhope PRU,540.00 
Children's Services,Schools Payment Agency                 ,Supplies & Services,19/05/2014,ALD HAIRDRESSING TRAINING ACADEMY,6244133,Revenue,1E+254,Linhope PRU,324.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ALLAN COURT RESIDENTIAL HOME,6244984,Revenue,1MG10,Ind Nursing Care Elderly,"-8,438.55 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ALLAN COURT RESIDENTIAL HOME,6244984,Revenue,1MG20,Ind Res Care Elderly,"-3,035.98 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ALLAN COURT RESIDENTIAL HOME,6244984,Revenue,1MG10,Ind Nursing Care Elderly,"69,141.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ALLAN COURT RESIDENTIAL HOME,6244984,Revenue,1MG20,Ind Res Care Elderly,"19,652.26 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ALLAN COURT RESIDENTIAL HOME,6244984,Revenue,1MM20,Ind Res Care MH,"1,952.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ALLAN COURT RESIDENTIAL HOME,6245005,Revenue,1MG10,Ind Nursing Care Elderly,443.56 
Environment & Regeneration,Cityworks Jes Dene         ,Employees,30/05/2014,ALLARB LTD,6256217,Revenue,1KEHA,Arbor Team,715.00 
Environment & Regeneration,Cityworks Jes Dene         ,Employees,30/05/2014,ALLARB LTD,6256217,Revenue,1KEHA,Arbor Team,200.00 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/05/2014,ALLIED HEALTHCARE GROUP,6233728,Revenue,1MG53,Supporting People Eld,978.69 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,22/05/2014,ALLIED HEALTHCARE GROUP,6234935,Revenue,1MG53,Supporting People Eld,983.54 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,09/05/2014,ALLIED HEALTHCARE GROUP,6234964,Revenue,1MG53,Supporting People Eld,"1,065.90 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ALLIED HEALTHCARE GROUP,6238399,Revenue,1MG51,Ind Home Per Care Elderly,"69,863.85 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ALLIED HEALTHCARE GROUP,6238399,Revenue,1MH50,Ind Home Spot Pur PD,"12,721.31 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ALLIED HEALTHCARE GROUP,6238399,Revenue,1MK51,Ind Home-Per Care LD,"2,921.54 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ALLIED HEALTHCARE GROUP,6238399,Revenue,1MM50,Ind Home - Spot Pur MH,"2,946.96 "
HRA,HRA Income                 ,Supplies & Services,14/05/2014,ALLPAY.NET LIMITED,6240266,Revenue,1HEIG,Income General,"1,995.91 "
HRA,HRA Income                 ,Supplies & Services,14/05/2014,ALLPAY.NET LIMITED,6240358,Revenue,1HEIG,Income General,68.84 
HRA,HRA Income                 ,Third Party Payments,14/05/2014,ALLPAY.NET LIMITED,6240266,Revenue,1HEIG,Income General,"1,875.92 "
HRA,HRA Income                 ,Third Party Payments,14/05/2014,ALLPAY.NET LIMITED,6240358,Revenue,1HEIG,Income General,300.88 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,08/05/2014,ALPHATEC,6233480,Revenue,1CP17,Digital Printing,"1,355.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,07/05/2014,ALZHEIMERS SOCIETY,6232388,Revenue,1MG60,Ind Day Care Elderly,"15,460.32 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,30/05/2014,AMARI PLASTICS PLC,6256211,Revenue,3KIMD,Other Stores Stock Account,285.02 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,30/05/2014,AMARI PLASTICS PLC,6256212,Revenue,3KIMD,Other Stores Stock Account,408.78 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,27/05/2014,AMCO ENGINEERING,6250677,Revenue,1KKU6,Ouseburn Barrage Maintenance,"2,803.15 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,ANCHOR TRUST,6241706,Revenue,1MX51,SP Block Subsidy,872.96 
Children's Services,Raising Stnds              ,Supplies & Services,20/05/2014,ANDRELL EDUCATION LTD,6244815,Revenue,1E66A,Seconday Improvement Team,"5,500.00 "
Children's Services,Raising Stnds              ,Supplies & Services,21/05/2014,ANDRELL EDUCATION LTD,6246126,Revenue,1E66A,Seconday Improvement Team,"3,300.00 "
Environment & Regeneration,Highways                               ,Transport,08/05/2014,ANDREW SYKES HIRE LIMITED,6223802,Revenue,1KEMC,Highways,341.00 
Environment & Regeneration,Highways                               ,Transport,16/05/2014,ANDREW SYKES HIRE LIMITED,6216027,Revenue,1KEMC,Highways,651.00 
Environment & Regeneration,NS: Asset Man              ,Premises,29/05/2014,ANDTECH SYSTEMS,6253849,Revenue,1KKY2,Allendale Accomodation,"1,050.00 "
Environment & Regeneration,E&R Fairer Housing            ,Supplies & Services,06/05/2014,ANGELIC INTERIORS LTD,6228418,Revenue,1VH08,Rent Deposit Fund,420.00 
Chief Executive's,CD - Occup Health Unit           ,Employees,27/05/2014,ANNIE BARR ASSOCIATES LTD,6237709,Revenue,1FP30,Occupational Health,750.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,08/05/2014,ANTALIS MCNAUGHTON LTD,6233395,Revenue,1CP17,Digital Printing,577.20 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,12/05/2014,ANTALIS MCNAUGHTON LTD,6236309,Revenue,1CP17,Digital Printing,401.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,12/05/2014,ANTALIS MCNAUGHTON LTD,6236353,Revenue,1CP17,Digital Printing,"1,456.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,12/05/2014,ANTALIS MCNAUGHTON LTD,6236401,Revenue,1CP17,Digital Printing,"2,195.95 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,12/05/2014,ANTALIS MCNAUGHTON LTD,6236667,Revenue,1CP17,Digital Printing,629.20 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,27/05/2014,ANTALIS MCNAUGHTON LTD,6250668,Revenue,1CP17,Digital Printing,364.00 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,20/05/2014,APOLLO DOORS LTD,6232207,Revenue,1KVWC,Minor Works Contracts,"2,810.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,APPLEBY CARE HOME,6230925,Revenue,1MG20,Ind Res Care Elderly,"-2,630.37 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,APPLEBY CARE HOME,6230925,Revenue,1MG20,Ind Res Care Elderly,"6,583.86 "
Environment & Regeneration,NS: Admin & Finance        ,Premises,19/05/2014,ARCHAEOLOGICAL RESEARCH SERVICES LTD,6225737,Revenue,1V079,Heritage Projects,565.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,15/05/2014,AREEEBA DISTRIBUTION,6241589,Revenue,1KN21,Elswick Ward,360.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,20/05/2014,AREEEBA DISTRIBUTION,6241590,Revenue,1KN21,Elswick Ward,360.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,22/05/2014,AREEEBA DISTRIBUTION,6245983,Revenue,1KN22,Fenham Ward,300.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,22/05/2014,AREEEBA DISTRIBUTION,6245984,Revenue,1KN73,South Jesmond Ward,264.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,22/05/2014,AREEEBA DISTRIBUTION,6245985,Revenue,1KN20,Benwell & Scotswood Ward,360.00 
Environment & Regeneration,Highways                               ,Premises,14/05/2014,ARMCON LTD,6239625,Revenue,1KEMC,Highways,28.50 
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,ARMCON LTD,6239625,Revenue,1KEMC,Highways,443.08 
Environment & Regeneration,Highways                               ,Supplies & Services,14/05/2014,ARMCON LTD,6239625,Revenue,1KEMC,Highways,41.14 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/05/2014,ARMITAGE VENESTA,6241250,Revenue,1KBM0,Public & Educ O/H,635.90 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,15/05/2014,ARMITAGE VENESTA,6220050,Revenue,1KVWC,Minor Works Contracts,"2,384.45 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,02/05/2014,ARNOLD CLARK,6225386,Revenue,1KESY,Fleet Services Hire office,294.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,02/05/2014,ARNOLD CLARK,6225385,Revenue,1KESY,Fleet Services Hire office,357.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,13/05/2014,ARNOLD CLARK,6225388,Revenue,1KESY,Fleet Services Hire office,294.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,29/05/2014,ARNOLD CLARK,6240374,Revenue,1KESY,Fleet Services Hire office,396.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,ARNOLD CLARK,6235301,Revenue,1KESY,Fleet Services Hire office,357.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,27/05/2014,ARNOLD CLARK,6240373,Revenue,1KESY,Fleet Services Hire office,280.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,09/05/2014,ARNOLD CLARK,6225387,Revenue,1KESY,Fleet Services Hire office,357.00 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,08/05/2014,ARROW SALES TRAINING LIMITED,6233913,Revenue,1EA65,Skills For Jobs Project,416.66 
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,23/05/2014,ARTIS CONSULTING LTD,6240135,Capital,2KL01,Leisure Services,"2,022.22 "
Children's Services,Benfield Secon/High School             ,Supplies & Services,01/05/2014,ASA AWARD SCHEME,6226044,Revenue,1E339,Benfield Sports Centre,850.90 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/05/2014,ASHBURTON RESIDENTS ASSOCIATION,6248928,Revenue,1KN43,West Gosforth Ward,450.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ASHFIELD COURT,6244927,Revenue,1MG20,Ind Res Care Elderly,"-2,884.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ASHFIELD COURT,6244927,Revenue,1MG20,Ind Res Care Elderly,"12,687.85 "
Adult and Culture,Adult Serv Finance         ,Transfer Payments,30/05/2014,ASHMOLE MINICOACHES,6238460,Revenue,1E+212,Transport Special,"1,182.00 "
Adult and Culture,Adult Serv Finance         ,Transfer Payments,16/05/2014,ASHMOLE MINICOACHES,6223218,Revenue,1E+212,Transport Special,985.00 
Environment & Regeneration,Highways                               ,Transport,22/05/2014,ASHTEAD PLANT HIRE CO LTD,6241456,Revenue,1KEMC,Highways,"1,203.06 "
Environment & Regeneration,Highways                               ,Transport,14/05/2014,ASHTEAD PLANT HIRE CO LTD,6237732,Revenue,1KEMC,Highways,584.00 
Environment & Regeneration,Highways                               ,Transport,14/05/2014,ASHTEAD PLANT HIRE CO LTD,6237733,Revenue,1KEMC,Highways,526.00 
Environment & Regeneration,Highways                               ,Transport,14/05/2014,ASHTEAD PLANT HIRE CO LTD,6238534,Revenue,1KEMC,Highways,402.00 
Environment & Regeneration,Highways                               ,Transport,16/05/2014,ASHTEAD PLANT HIRE CO LTD,6241576,Revenue,1KEMC,Highways,616.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,ASPINDEN WOOD CENTRE,6231008,Revenue,1MM20,Ind Res Care MH,-486.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,ASPINDEN WOOD CENTRE,6231008,Revenue,1MM20,Ind Res Care MH,"2,760.00 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,01/05/2014,ASPIRATIONS CARE LTD,6227962,Revenue,1MH50,Ind Home Spot Pur PD,"10,781.46 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,01/05/2014,ASPIRATIONS CARE LTD,6228003,Revenue,1MH50,Ind Home Spot Pur PD,"17,672.50 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,01/05/2014,ASPIRATIONS CARE LTD,6228020,Revenue,1MH50,Ind Home Spot Pur PD,"2,501.32 "
Adult and Culture,Social Services                        ,Supplies & Services,13/05/2014,AT HOME IN THE COMMUNITY LTD,6233714,Revenue,3WJ01,Service Users Funds,"1,821.60 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,AT HOME IN THE COMMUNITY LTD,6241738,Revenue,1MX51,SP Block Subsidy,"9,648.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/05/2014,AT HOME IN THE COMMUNITY LTD,6243207,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/05/2014,AT HOME IN THE COMMUNITY LTD,6243207,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/05/2014,AT HOME IN THE COMMUNITY LTD,6228184,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/05/2014,AT HOME IN THE COMMUNITY LTD,6228184,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MK50,Ind Supported Living LD,"10,010.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,23/05/2014,AT HOME IN THE COMMUNITY LTD,6249771,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MK50,Ind Supported Living LD,"10,010.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,12/05/2014,AT HOME IN THE COMMUNITY LTD,6236439,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
