Wakefield Council Purchase Card Spend for Quarter 1st October 2017 to 31st December 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALEXANDRA ,Clothing,Revenue,160968,353,25/10/2017,39.97,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALEXANDRA ,Clothing,Revenue,160972,194,15/11/2017,39.97,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALEXANDRA ,Clothing,Revenue,160970,224,02/11/2017,41.97,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Clothing,Revenue,160972,195,15/11/2017,61.65,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Clothing,Revenue,160968,38,25/10/2017,75.58,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Clothing,Revenue,160976,411,04/12/2017,34.45,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Clothing,Revenue,160976,15,04/12/2017,28.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Clothing,Revenue,160980,283,02/01/2018,8.24,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Clothing,Revenue,160980,752,02/01/2018,67.95,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARCO LTD,Clothing,Revenue,160971,211,10/11/2017,12.49,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARCO LTD,Clothing,Revenue,160980,611,02/01/2018,12.00,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ARCO LTD,Clothing,Revenue,160970,149,02/11/2017,129.00,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ASDA,Clothing,Revenue,160973,256,17/11/2017,25.00,Nil,DEPARTMENT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ASDA,Clothing,Revenue,160966,452,18/10/2017,11.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ASDA,Clothing,Revenue,160973,225,17/11/2017,11.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ASDA,Clothing,Revenue,160971,1143,10/11/2017,37.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,BIGCLOTHING4U LIMITED,Clothing,Revenue,160980,1174,02/01/2018,82.88,Nil,MEN´S AND WOMEN´S CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,JD SPORTS,Clothing,Revenue,160971,729,10/11/2017,23.00,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,JD SPORTS,Clothing,Revenue,160971,971,10/11/2017,55.00,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,JD SPORTS,Clothing,Revenue,160971,224,10/11/2017,114.99,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,JLA,Clothing,Revenue,160968,296,25/10/2017,166.01,Nil,LAUNDRY SERVICES - FAMILY AND COMMERICAL,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,MATALAN,Clothing,Revenue,160971,813,10/11/2017,53.33,Nil,MEN´S AND WOMEN´S CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,NIKE,Clothing,Revenue,160971,161,10/11/2017,40.00,Nil,SPORTS APPAREL RIDING APPAREL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,NIKE,Clothing,Revenue,160971,160,10/11/2017,44.00,Nil,SPORTS APPAREL RIDING APPAREL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,NISBETS,Clothing,Revenue,160966,379,18/10/2017,23.99,Nil,DIRECT MARKETING-CATALOG MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PRIMARK,Clothing,Revenue,160971,952,10/11/2017,27.00,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PRIMARK,Clothing,Revenue,160971,728,10/11/2017,-2.80,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PRIMARK,Clothing,Revenue,160971,727,10/11/2017,7.80,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,SCREWFIX,Clothing,Revenue,160974,78,21/11/2017,21.50,Nil,BUILDING MATERIALS LUMBER STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,SPORTS DIRECT,Clothing,Revenue,160980,1599,02/01/2018,30.99,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,SPORTS DIRECT,Clothing,Revenue,160971,975,10/11/2017,24.99,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,TESCO,Clothing,Revenue,160980,970,02/01/2018,13.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,MORAN SMART UNIFORMS,Clothing Pupils,Revenue,160971,856,10/11/2017,89.95,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,MORAN SMART UNIFORMS,Clothing Pupils,Revenue,160971,855,10/11/2017,193.86,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,MORAN SMART UNIFORMS,Clothing Pupils,Revenue,160971,702,10/11/2017,68.88,Nil,MEN´S/WOMEN´S/CHILDREN´S UNIFORMS/COMMERCIAL CLOTH,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,SHOE ZONE,Clothing Pupils,Revenue,160971,527,10/11/2017,8.04,Nil,SHOE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,SHOE ZONE,Clothing Pupils,Revenue,160971,528,10/11/2017,13.04,Nil,SHOE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,SHOE ZONE,Clothing Pupils,Revenue,160971,703,10/11/2017,10.04,Nil,SHOE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,P,Public Health,AMAZON,Computer Equipment - Hardware,Revenue,160971,1131,10/11/2017,8.90,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,AMAZON,Computer Equipment - Hardware,Revenue,160972,288,15/11/2017,11.98,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,AMAZON,Computer Equipment - Hardware,Revenue,160980,991,02/01/2018,10.87,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,AMAZON,Computer Equipment - Hardware,Revenue,160968,198,25/10/2017,9.06,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,169,05/10/2017,15.79,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160966,253,18/10/2017,289.00,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,454,05/10/2017,488.45,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160978,152,14/12/2017,11.45,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,165,05/10/2017,12.49,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160969,192,31/10/2017,27.11,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,300,05/10/2017,4.98,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160966,206,18/10/2017,44.97,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160966,242,18/10/2017,603.79,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,1,Central Services,AMAZON,Computer Equipment - Hardware,Revenue,160977,88,08/12/2017,18.07,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160977,109,08/12/2017,19.47,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160966,171,18/10/2017,36.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,174,05/10/2017,54.74,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160966,155,18/10/2017,130.42,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160962,140,05/10/2017,10.91,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Computer Equipment - Hardware,Revenue,160977,138,08/12/2017,8.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160962,103,05/10/2017,16.28,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160967,33,19/10/2017,25.82,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160977,69,08/12/2017,16.28,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160977,70,08/12/2017,116.65,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,241,18/10/2017,16.28,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160967,31,19/10/2017,108.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160967,32,19/10/2017,108.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Computer Equipment - Hardware,Revenue,160962,137,05/10/2017,6.42,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Computer Equipment - Hardware,Revenue,160980,425,02/01/2018,72.98,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Computer Equipment - Hardware,Revenue,160980,1000,02/01/2018,20.78,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,197,18/10/2017,24.99,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,AMAZON,Computer Equipment - Hardware,Revenue,160962,303,05/10/2017,26.99,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Computer Equipment - Hardware,Revenue,160968,3,25/10/2017,26.14,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,AMAZON,Computer Equipment - Hardware,Revenue,160968,0,25/10/2017,29.12,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,198,18/10/2017,73.11,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,356,18/10/2017,24.69,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,5,Highways & Transport Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,2,18/10/2017,35.29,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,5,Highways & Transport Services,AMAZON,Computer Equipment - Hardware,Revenue,160966,222,18/10/2017,35.27,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,POSTURITE,Computer Equipment - Hardware,Revenue,160963,211,06/10/2017,79.95,Nil,OFFICE AND COMMERCIAL FURNITURE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,POSTURITE,Computer Equipment - Hardware,Revenue,160974,76,21/11/2017,79.95,Nil,OFFICE AND COMMERCIAL FURNITURE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,6,Housing Services,POSTURITE,Computer Equipment - Hardware,Revenue,160964,204,10/10/2017,59.95,Nil,OFFICE AND COMMERCIAL FURNITURE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,ROYAL MAIL GROUP,Computer Equipment - Hardware,Revenue,160968,402,25/10/2017,20.04,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TIMPSON LTD,Computer Equipment - Hardware,Revenue,160969,175,31/10/2017,6.00,Nil,HAT CLEANING SHOPS SHOE REPAIR SHOPS SHOE SHINE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TIMPSON LTD,Computer Equipment - Hardware,Revenue,160977,65,08/12/2017,6.00,Nil,HAT CLEANING SHOPS SHOE REPAIR SHOPS SHOE SHINE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Computer Equipment - Software,Revenue,160980,1459,02/01/2018,-3.33,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Computer Equipment - Software,Revenue,160980,1460,02/01/2018,19.99,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,P,Public Health,FREEOLA,Computer Equipment - Software,Revenue,160963,60,06/10/2017,12.26,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,P,Public Health,FREEOLA,Computer Equipment - Software,Revenue,160971,190,10/11/2017,16.47,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,P,Public Health,FREEOLA,Computer Equipment - Software,Revenue,160977,273,08/12/2017,16.47,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,INSTANT SSL CERTIFICATE,Computer Equipment - Software,Revenue,160966,51,18/10/2017,769.16,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,MINITAB,Computer Equipment - Software,Revenue,160966,200,18/10/2017,2190.00,Nil,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ONE STOP STORES LTD,Computer Equipment - Software,Revenue,160980,1461,02/01/2018,3.55,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,PIKTOCHART,Computer Equipment - Software,Revenue,160965,253,12/10/2017,21.87,Nil,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,TRACKER SHOP LTD,Computer Equipment - Software,Revenue,160973,113,17/11/2017,230.00,Nil,CONTRACTORSSPECIAL TRADE-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Conference Expenses,Revenue,160968,266,25/10/2017,81.92,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,BUILT ENVIRONMENT NETWORK,Conference Expenses,Revenue,160977,91,08/12/2017,65.00,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,DOLPHIN HOUSE,Conference Expenses,Revenue,160962,404,05/10/2017,178.33,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,DOUBLETREE,Conference Expenses,Revenue,160968,254,25/10/2017,307.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,DOUBLETREE,Conference Expenses,Revenue,160968,261,25/10/2017,348.33,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,DOUBLETREE,Conference Expenses,Revenue,160971,563,10/11/2017,15.83,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,EXPEDIA,Conference Expenses,Revenue,160978,351,14/12/2017,166.00,Nil,TRAVEL AGENCIES AND TOUR OPERATORS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HILTON,Conference Expenses,Revenue,160973,44,17/11/2017,222.07,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,HOLIDAY INN EXPRESS,Conference Expenses,Revenue,160963,223,06/10/2017,179.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,HOTELS.COM,Conference Expenses,Revenue,160971,1124,10/11/2017,182.60,Nil,TRAVEL AGENCIES AND TOUR OPERATORS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HOTELS.COM,Conference Expenses,Revenue,160962,286,05/10/2017,660.47,Nil,TRAVEL AGENCIES AND TOUR OPERATORS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,LOCAL.GOV,Conference Expenses,Revenue,160968,218,25/10/2017,20.00,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,8,Corporate and Democratic Core,ORCHARD HOTEL,Conference Expenses,Revenue,160968,227,25/10/2017,95.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,SANCTUARY ,Conference Expenses,Revenue,160971,1036,10/11/2017,145.83,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
