Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC161100755,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,738.1,MILLENNIUM ASSOCIATE
FCOGPC161100756,11/16/2016,CUSTOMER FINANCIAL INST - MERCHANDISE & SERVICES,ISL,Cash,742.87,CASH-SKOTSILFUR      L
FCOGPC161100757,11/16/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,743.65,DEEPAK ELECTRICALS
FCOGPC161100758,11/16/2016,AUTOMOTIVE BODY REPAIR SHOPS,ZAF,"Vehicles, servicing and spares",753.78,PJ AUTO COSMETI   6846
FCOGPC161100759,11/16/2016,HOTELS/MOTELS/RESORTS ,ISR,Hotels,754.52,ACCOMMODATION PROVIDER
FCOGPC161100760,11/16/2016,PETROLEUM AND PETROLEUM PRODUCTS,GEO,Miscellaneous Industrial/Commercial Supplies,770.09,OIL COMPANY WISSOL
FCOGPC161100761,11/16/2016,MEN'S AND BOY'S CLOTHING AND ACCESSORIES STORES,LBN,General Retail and Wholesale,771.9,EST. GARO VAHRADIAN
FCOGPC161100762,11/16/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",BRB,Personal Services,799.07,G4S SECURE SOLUTIONS
FCOGPC161100763,11/16/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZMB,General Retail and Wholesale,812.63,TOYOTA ZAMBIA L
FCOGPC161100764,11/16/2016,TRAVEL,GBR,Airline,816.6,AIRLINE
FCOGPC161100765,11/16/2016,"BUYING/SHOPPING CLUBS, SERVICES",BHR,Mail Order / Direct Selling,828.78,GULF DAILY NEWS
FCOGPC161100766,11/16/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",GBR,Financial Services,841.5,MEDIA INSURANCE
FCOGPC161100767,11/16/2016,HOTELS/MOTELS/RESORTS ,SAU,Hotels,886.77,ACCOMMODATION PROVIDER
FCOGPC161100768,11/16/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,NGA,General Retail and Wholesale,890.31,ONESEPT NIG. ENT
FCOGPC161100769,11/16/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,BRA,General Retail and Wholesale,897.86,KIT CLEAN SOL LIMPEZA
FCOGPC161100770,11/16/2016,"GROCERY STORES, SUPERMARKETS",CHL,General Retail and Wholesale,898.08,JUMBO BILBAO
FCOGPC161100771,11/16/2016,"SANITATION, POLISHING & SPECIALITY CLEANING PREP",BRA,Cleaning Services and Supplies,918.34,MP SERVICOS
FCOGPC161100772,11/16/2016,"EATING PLACES, RESTAURANTS",AUS,Restuarants and Bars,942.61,ROCKPOOL BAR & GRILL
FCOGPC161100773,11/16/2016,TRAVEL,ESP,Airline,946.37,AIRLINE
FCOGPC161100774,11/16/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161100775,11/16/2016,HOTELS/MOTELS/RESORTS ,BRA,Hotels,966.68,ACCOMMODATION PROVIDER
FCOGPC161100776,11/16/2016,HOTELS/MOTELS/RESORTS ,MAR,Hotels,980.52,ACCOMMODATION PROVIDER
FCOGPC161100777,11/16/2016,TRAVEL AGENCIES,MAR,Travel Agencies,992.51,TAXI ABDESLEM ZEROUAL
FCOGPC161100778,11/16/2016,AUTOMOTIVE TIRE STORES,LBN,"Vehicles, servicing and spares",995.07,BAKARJI
FCOGPC161100779,11/16/2016,HOTELS/MOTELS/RESORTS ,SEN,Hotels,1000.83,ACCOMMODATION PROVIDER
FCOGPC161100780,11/16/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",KAZ,Medical Supplies and Services,1002.08,FILIAL TOO SOS KZ ASTA
FCOGPC161100781,11/16/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,1032.74,TSHWANE METRO BKS
FCOGPC161100782,11/16/2016,HOTELS/MOTELS/RESORTS ,BRB,Hotels,1037.55,ACCOMMODATION PROVIDER
FCOGPC161100783,11/16/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,NLD,"Office Stationery, equipment and supplies",1074.09,WWW.VIKING.DE/
FCOGPC161100784,11/16/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",GEO,"Vehicles, servicing and spares",1086.84,LTD G-T MOTORS
FCOGPC161100785,11/16/2016,"ORGANIZATIONS, POLITICAL",NZL,Clubs/Associations/Organisations,1140.48,WELLINGTON REGIONAL CH
FCOGPC161100786,11/16/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",ZWE,"Vehicles, servicing and spares",1150.39,PREMIER AUTO SERVICES
FCOGPC161100787,11/16/2016,"EATING PLACES, RESTAURANTS",SGP,Restuarants and Bars,1167.59,CORIANDER LEAF CATERIN
FCOGPC161100788,11/16/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",KAZ,Medical Supplies and Services,1187.8,FILIAL TOO SOS KZ ASTA
FCOGPC161100789,11/16/2016,LAWN AND GARDEN SUPPLY STORES,RUS,Estate and garden Services,1188.06,OBI   0031
FCOGPC161100790,11/16/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",ZWE,"Vehicles, servicing and spares",1216.82,PREMIER AUTO SERVICES
FCOGPC161100791,11/16/2016,ELECTRONIC SALES,BGD,General Retail and Wholesale,1232.18,GREEN HOUSE ENTERPRISE
FCOGPC161100792,11/16/2016,HOUSEHOLD APPLIANCE STORES,ISR,General Retail and Wholesale,1248.86,AKIP
FCOGPC161100793,11/16/2016,FLOOR COVERING STORES,BRA,General Retail and Wholesale,1256.69,DEC INTERIORES VICTORI
FCOGPC161100794,11/16/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,1325.65,DIPLOMATIC MISSION SUP
FCOGPC161100795,11/16/2016,"EATING PLACES, RESTAURANTS",SGP,Restuarants and Bars,1341.42,CORIANDER LEAF CATERIN
FCOGPC161100796,11/16/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",DNK,"Office Stationery, equipment and supplies",1384.72,LOMAX A/S
FCOGPC161100797,11/16/2016,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,IND,General Retail and Wholesale,1410.82,MASPAR INDUSTRIES PVT
FCOGPC161100798,11/16/2016,TRAVEL AGENCIES,MNG,Travel Agencies,1420.9,AEROFLOT MTG NISEKH
FCOGPC161100799,11/16/2016,AUTOMOTIVE BODY REPAIR SHOPS,KOR,"Vehicles, servicing and spares",1452.17,(JOO)CHEONILOTOMOBIL
FCOGPC161100800,11/16/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,1471.9,WILTS ELECTRICAL
FCOGPC161100801,11/16/2016,CUSTOMER FINANCIAL INST - MERCHANDISE & SERVICES,ZAF,General Retail and Wholesale,1666.35,RETAIL OUTLET
FCOGPC161100802,11/16/2016,HOTELS/MOTELS/RESORTS ,PAK,Hotels,2923.31,ACCOMMODATION PROVIDER
FCOGPC161100803,11/16/2016,PASSENGER RAILWAYS,GBR,General Retail and Wholesale,3525.45,VIRGINTRAINS
FCOGPC161100804,11/16/2016,TRAVEL AGENCIES,CZE,Travel Agencies,3979.53,LESSER TRAVEL AGENCY
FCOGPC161100805,11/17/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,532,RICS SUBS UK CYBS
FCOGPC161100806,11/17/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",QAT,"Vehicles, servicing and spares",541.77,DOMASCO - DUHAIL QSC
FCOGPC161100807,11/17/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",IND,"Vehicles, servicing and spares",545.35,FORZA ENTERPRISES PVT.
FCOGPC161100808,11/17/2016,"GLASS, PAINT, WALLPAPER STORES",TUR,Building Materials,545.69,GAPA ORMAN URUNLERII
FCOGPC161100809,11/17/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Statutory Bodies,555.38,FCPA LEE DISTT RC
FCOGPC161100810,11/17/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,NGA,Miscellaneous Industrial/Commercial Supplies,576.74,ANIYA PHARMECEUTICAL
FCOGPC161100811,11/17/2016,"EATING PLACES, RESTAURANTS",ESP,Restuarants and Bars,577.61,GASTRONOMY HUNTER
FCOGPC161100812,11/17/2016,HOSPITALS,PAK,Medical Supplies and Services,577.69,AGA KHAN HOSP AND ME
FCOGPC161100813,11/17/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,582.75,CAMP SUPPLIES L
FCOGPC161100814,11/17/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,595,PARKER AND FARR
FCOGPC161100815,11/17/2016,HOTELS/MOTELS/RESORTS ,ETH,Hotels,595.1,ACCOMMODATION PROVIDER
FCOGPC161100816,11/17/2016,ELECTRICAL PARTS AND EQUIPMENT,CAN,Building Materials,600.13,MARCHAND ELECTRICAL CO
FCOGPC161100817,11/17/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,ROM,General Retail and Wholesale,603.05,PAYU    PAYU PCGARAGE.
FCOGPC161100818,11/17/2016,DEPARTMENT STORES,IND,General Retail and Wholesale,606.79,KISHIN SONS
FCOGPC161100819,11/17/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,608.73,BP
FCOGPC161100820,11/17/2016,TRAVEL AGENCIES,IND,Travel Agencies,610.63,DNATA
FCOGPC161100821,11/17/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KWT,"Office Stationery, equipment and supplies",642.08,AROMA STATIONARY CENTE
FCOGPC161100822,11/17/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,647.91,RIGAS 10. PASTA NODALA
FCOGPC161100823,11/17/2016,BOOK STORES,GBR,Books and Periodicals,654.1,STATIONERY OFFICE BOOK
FCOGPC161100824,11/17/2016,TRAVEL AGENCIES,BHR,Travel Agencies,660.16,ALSADIQ TRANSPORT
FCOGPC161100825,11/17/2016,TRAVEL AGENCIES,BHR,Travel Agencies,660.17,ALSADIQ TRANSPORT
FCOGPC161100826,11/17/2016,"BOOKS,PERIODICALS AND NEWSPAPERS",SGP,Books and Periodicals,661.43,HD PRODUCTIONS PTE LTD
FCOGPC161100827,11/17/2016,"EATING PLACES, RESTAURANTS",ESP,Restuarants and Bars,663.36,CLUB EVENTOS CAMBRIDGE
FCOGPC161100828,11/17/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAR,General Retail and Wholesale,669.44,SOMODEC SARL
FCOGPC161100829,11/17/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ISR,"Office Stationery, equipment and supplies",706.85,FORNITURS DAFGAD LTD
FCOGPC161100830,11/17/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",NGA,Building Services,711.27,FRANCINO ENT NIG LTD
FCOGPC161100831,11/17/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,712.27,SERVEST SECURITY SERVI
FCOGPC161100832,11/17/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,719.96,WILTS ELECTRICAL
FCOGPC161100833,11/17/2016,ADVERTISING SERVICES,IND,Print and advertising,720.26,SHARAD ADVERTISING PVT
FCOGPC161100834,11/17/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,724.01,ACCOMMODATION PROVIDER
FCOGPC161100835,11/17/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,750.47,CAMP SUPPLIES L
FCOGPC161100836,11/17/2016,AUTOMOTIVE SERVICE SHOPS,IND,"Vehicles, servicing and spares",750.56,AMP MOTORS PVT LTD
FCOGPC161100837,11/17/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,757.14,WWW.DISCOUNTDISPLAYS.C
FCOGPC161100838,11/17/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,FJI,Telecommunication Services,765.83,DIGICEL FIJI-KADAVU HS
FCOGPC161100839,11/17/2016,"ARTIST SUPPLY STORES, CRAFT SHOPS",NGA,General Retail and Wholesale,769.17,CENTCHIBY INTERNATIONA
FCOGPC161100840,11/17/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",IDN,"Vehicles, servicing and spares",780.55, ASTRA INT'L TOYOTA TB
FCOGPC161100841,11/17/2016,BOOK STORES,KEN,Books and Periodicals,795.62,TBC GENERAL TILL
FCOGPC161100842,11/17/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",MEX,General Retail and Wholesale,801.72,VINOTECA TMK 2 SUC MEX
FCOGPC161100843,11/17/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,815.39,ACCOMMODATION PROVIDER
FCOGPC161100844,11/17/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,826.47,ACCOMMODATION PROVIDER
FCOGPC161100845,11/17/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,826.53,ACCOMMODATION PROVIDER
FCOGPC161100846,11/17/2016,CATERERS,AUS,Catering and Catering Supplies,866.36,GASTRONOMY AUSTRALIA
FCOGPC161100847,11/17/2016,"EATING PLACES, RESTAURANTS",ESP,Restuarants and Bars,884.47,CLUB EVENTOS CAMBRIDGE
FCOGPC161100848,11/17/2016,TRAVEL,OMN,Airline,897.52,AIRLINE
FCOGPC161100849,11/17/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PRT,General Retail and Wholesale,929.51,IKEA
FCOGPC161100850,11/17/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PRT,General Retail and Wholesale,929.51,IKEA
FCOGPC161100851,11/17/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,936,WWW.UBIQUS.CO.UK
FCOGPC161100852,11/17/2016,HOTELS/MOTELS/RESORTS ,BRA,Hotels,945.09,ACCOMMODATION PROVIDER
FCOGPC161100853,11/17/2016,ADVERTISING SERVICES,BRN,Print and advertising,945.74,BRUNEI PRESS SDN BHD
FCOGPC161100854,11/17/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",DEU,General Retail and Wholesale,951.11,A & O GETRAENKE-LIEFER
FCOGPC161100855,11/17/2016,"FREEZER, LOCKER MEAT PROVISIONERS",GRC,General Retail and Wholesale,988.99,AFOI THEODOROPOULOI
FCOGPC161100856,11/17/2016,HOTELS/MOTELS/RESORTS ,POL,Hotels,998.39,ACCOMMODATION PROVIDER
FCOGPC161100857,11/17/2016,HOTELS/MOTELS/RESORTS ,POL,Hotels,998.39,ACCOMMODATION PROVIDER
FCOGPC161100858,11/17/2016,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",GBR,Leisure Activities,1022.61,PAYPAL  PMI OVOC
FCOGPC161100859,11/17/2016,"ALTERATIONS, MENDING, SEAMSTRESSES, TAILORS",BGD,General Retail and Wholesale,1135.65,CHOYONIKA TAILORS
FCOGPC161100860,11/17/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,1149.93,RMG REGUS
FCOGPC161100861,11/17/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,1149.93,RMG REGUS
FCOGPC161100862,11/17/2016,DUTY FREE STORES,DNK,General Retail and Wholesale,1160.78,INCO CC KOPENHAVN
FCOGPC161100863,11/17/2016,ELECTRONIC SALES,IRL,General Retail and Wholesale,1185,APPLE ONLINE STORE GBP
FCOGPC161100864,11/17/2016,TRAVEL,ESP,Airline,1217.46,AIRLINE
FCOGPC161100865,11/17/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,USA,Building Services,1231.45,IN  BUILDERS FENCE COM
FCOGPC161100866,11/17/2016,"EATING PLACES, RESTAURANTS",CHN,Restuarants and Bars,1245.62,CHINA WORLD SUMMIT WIN
FCOGPC161100867,11/17/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",NGA,"Vehicles, servicing and spares",1263.03,CELYMORE INTERNATIONAL
FCOGPC161100868,11/17/2016,ADVERTISING SERVICES,NGA,Print and advertising,1290.11,SIRVS CONSULTING LTD
FCOGPC161100869,11/17/2016,"SCHOOLS, TRADE AND VOCATIONAL",BRA,Training and Educational,1305.09,PAGSEGUROUOL PLCPROJET
FCOGPC161100870,11/17/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,1318.93,UNIVERSAL ROOFING
FCOGPC161100871,11/17/2016,"BOOKS,PERIODICALS AND NEWSPAPERS",SGP,Books and Periodicals,1352.94,HD PRODUCTIONS PTE LTD
FCOGPC161100872,11/17/2016,ADVERTISING SERVICES,NGA,Print and advertising,1402.29,SIRVS CONSULTING LTD
FCOGPC161100873,11/17/2016,COMPUTER SOFTWARE STORES,ZAF,Computer Equipment & Services,1444.63,CARTRIDGE HYPER
FCOGPC161100874,11/17/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),ISR,Professional Services,1449.81,HASHMIRA T
FCOGPC161100875,11/17/2016,HOTELS/MOTELS/RESORTS ,TWN,Hotels,1485.36,ACCOMMODATION PROVIDER
FCOGPC161100876,11/17/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,1500,SERVEST SECURITY SERVI
FCOGPC161100877,11/17/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,FJI,Telecommunication Services,1526.33,MR MOBILE (FIJI) LTD
FCOGPC161100878,11/17/2016,HOTELS/MOTELS/RESORTS ,ABW,Hotels,1528.79,ACCOMMODATION PROVIDER
FCOGPC161100879,11/17/2016,TRAVEL,NLD,Airline,1587.21,AIRLINE
FCOGPC161100880,11/17/2016,COMPUTER NETWORK/INFORMATION SERVICES,AUS,Computer Equipment & Services,1708.37,DIMESION DATA LEARNING
FCOGPC161100881,11/17/2016,TRAVEL,ESP,Airline,1826.19,AIRLINE
FCOGPC161100882,11/17/2016,TRAVEL AGENCIES,CHL,Travel Agencies,4005.08,MERIDIAN
FCOGPC161100883,11/17/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",GBR,Professional Services,4950,PAYPAL  WORDLYWISEL
FCOGPC161100884,11/17/2016,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,8264.71,PEI MEDIA LTD
FCOGPC161100885,11/18/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,500.4,ACCOMMODATION PROVIDER
FCOGPC161100886,11/18/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",NGA,General Retail and Wholesale,633.64,GODSWILL ASSOCIATES EN
FCOGPC161100887,11/18/2016,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",BRA,Computer Equipment & Services,654.12,PAYLEVEN
FCOGPC161100888,11/18/2016,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,BLR,Automotive Fuel,664.4,STO TITAN MOTORS
FCOGPC161100889,11/18/2016,DEPARTMENT STORES,EGY,General Retail and Wholesale,678.62,IKEA - CAIRO FESTIVAL
FCOGPC161100890,11/18/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,695.25,PERGO PERDE SISTEMLERI
FCOGPC161100891,11/18/2016,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",GBR,Computer Equipment & Services,724.08,XMA LTD
FCOGPC161100892,11/18/2016,FAMILY CLOTHING STORES,ISR,General Retail and Wholesale,765.93,NAUTIKA MALHA
FCOGPC161100893,11/18/2016,BOOK STORES,NPL,Books and Periodicals,771.52,BAZAAR INTERNATIONAL
FCOGPC161100894,11/18/2016,ELECTRONIC SALES,DEU,General Retail and Wholesale,794.35,SATURN ELECTRO
FCOGPC161100895,11/18/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,TUR,Building Materials,798.69,SAHIN TICARET VE NAKLI
FCOGPC161100896,11/18/2016,AUTOMOTIVE SERVICE SHOPS,ITA,"Vehicles, servicing and spares",800.36,CARLUCCI AUTOFFICINA
FCOGPC161100897,11/18/2016,PASSENGER RAILWAYS,BEL,General Retail and Wholesale,808.5,SNCB-NMBS EU
FCOGPC161100898,11/18/2016,"SCHOOLS, TRADE AND VOCATIONAL",BRA,Training and Educational,809.39,PAGSEGUROUOL PLCPROJET
FCOGPC161100899,11/18/2016,"SPORTS APPAREL, RIDING APPAREL STORES",UKR,General Retail and Wholesale,814.46,MARAPHON14B4YXIDLVEOA0
FCOGPC161100900,11/18/2016,PASSENGER RAILWAYS,BEL,General Retail and Wholesale,816.44,SNCB-NMBS EU
FCOGPC161100901,11/18/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",AUS,General Retail and Wholesale,819.74,IKEA LOGAN
FCOGPC161100902,11/18/2016,TRAVEL AGENCIES,USA,Travel Agencies,844.42,BRICKELL TRAVEL MANAGE
FCOGPC161100903,11/18/2016,ELECTRICAL PARTS AND EQUIPMENT,KEN,Building Materials,860.38,ROPE ENGINEERING LTD
FCOGPC161100904,11/18/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,861.5,PERGO PERDE SISTEMLERI
FCOGPC161100905,11/18/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,861.58,PERGO PERDE SISTEMLERI
FCOGPC161100906,11/18/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Professional Services,914.79,PRIVCAP GAME CHANGE E
FCOGPC161100907,11/18/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,AZE,Training and Educational,914.96,FA TERCUME
FCOGPC161100908,11/18/2016,MISCELLANEOUS REPAIR SHOPS AND RELATED SERVICES,ITA,Miscellaneous Industrial/Commercial Supplies,916.3,RAUSO FABRIZIO
FCOGPC161100909,11/18/2016,HARDWARE EQUIPMENT AND SUPPLIES,IND,Miscellaneous Industrial/Commercial Supplies,925.07,MRA ENTERPRISES
FCOGPC161100910,11/18/2016,"GROCERY STORES, SUPERMARKETS",RUS,General Retail and Wholesale,925.79,METRO STORE 1013
FCOGPC161100911,11/18/2016,HOUSEHOLD APPLIANCE STORES,BRA,General Retail and Wholesale,943.22,PAGSEGUROUOL SPEEDSERV
FCOGPC161100912,11/18/2016,TRAVEL AGENCIES,JAM,Travel Agencies,978.89,TOTAL TRAVEL SERVICES
FCOGPC161100913,11/18/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,1004.64,FCO RESTAURANT
FCOGPC161100914,11/18/2016,TRAVEL,URY,Airline,1014.9,AIRLINE
FCOGPC161100915,11/18/2016,HOTELS/MOTELS/RESORTS ,POL,Hotels,1033.64,ACCOMMODATION PROVIDER
FCOGPC161100916,11/18/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,1092,RTS COMMUNICATIONS LTD
FCOGPC161100917,11/18/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,1177.72,BRITISH AMERICAN BUSIN
FCOGPC161100918,11/18/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,1177.72,BRITISH AMERICAN BUSIN
FCOGPC161100919,11/18/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,1177.72,BRITISH AMERICAN BUSIN
FCOGPC161100920,11/18/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,1205.05,METRO 1110
FCOGPC161100921,11/18/2016,"FURNITURE-REUPHOLSTERY AND REPAIR, REFINISHING",KAZ,General Retail and Wholesale,1221.14,AFACS(ASTANA)
FCOGPC161100922,11/18/2016,"FURNITURE-REUPHOLSTERY AND REPAIR, REFINISHING",KAZ,General Retail and Wholesale,1221.14,AFACS(ASTANA)
FCOGPC161100923,11/18/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,1246.8,CIVIL SERVICE LEARNING
FCOGPC161100924,11/18/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,1286.03,SQ  SQ  GLOBALPITTSBUR
FCOGPC161100925,11/18/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,1327.65,AMERICAN MGMT ASSOC
FCOGPC161100926,11/18/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,1456.2,DIPLOMATIC MISSION SUP
FCOGPC161100927,11/18/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,1500,FCO RESTAURANT
FCOGPC161100928,11/18/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,1523.93,PNP HILLCREST BOUD
FCOGPC161100929,11/18/2016,"BANDS, ORCHESTRAS, & MISC ENTRTNRS-NOT ELSWHR CLAS",BRA,Leisure Activities,4164.86,PAGSEGUROUOL SALNEGOCI
FCOGPC161100930,11/19/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,667.2,ACCOMMODATION PROVIDER
FCOGPC161100931,11/19/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,834,ACCOMMODATION PROVIDER
FCOGPC161100932,11/19/2016,"GLASS, PAINT, WALLPAPER STORES",USA,Building Materials,948.1,MONARCH PAINT STORES
FCOGPC161100933,11/19/2016,STAMP & COIN STORES-PHILATELIC & NUMISMATIC SUPPLY,KEN,General Retail and Wholesale,1020.45,HARIA'S STAMP SHOP LTD
FCOGPC161100934,11/19/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,1152.03,ACCOMMODATION PROVIDER
FCOGPC161100935,11/19/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,1152.03,ACCOMMODATION PROVIDER
FCOGPC161100936,11/19/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,1152.04,ACCOMMODATION PROVIDER
FCOGPC161100937,11/19/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,1152.04,ACCOMMODATION PROVIDER
FCOGPC161100938,11/19/2016,"OPTICIANS,OPTICAL GOODS & EYEGLASSES",MAR,General Retail and Wholesale,1280.66,RAYON OPTIQUE
FCOGPC161100939,11/20/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",KWT,"Vehicles, servicing and spares",504.18,AL ZAYED CO.
FCOGPC161100940,11/20/2016,ELECTRONIC SALES,OMN,General Retail and Wholesale,508.25,BAHWAN ELECTRONICS LLC
FCOGPC161100941,11/20/2016,HOTELS/MOTELS/RESORTS ,ARE,Hotels,525.79,ACCOMMODATION PROVIDER
FCOGPC161100942,11/20/2016,HOTELS/MOTELS/RESORTS ,GRC,Hotels,529.27,ACCOMMODATION PROVIDER
FCOGPC161100943,11/20/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,532.73,HASHMATULLAH OMARI CON
