Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,695,Training & Development - Communications
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,695,Training & Development - Communications
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,ELITE TRAINING AND CONSULTANCY (SCOTLAND) LTD,4172,50,Training & Development - Communications
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046298,1480,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046300,470,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046299,570,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046297,1480,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046296,790,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046295,595,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046294,2122.5,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E046293,2200,Repairs/Maintenance - Contracted costs
BIS,SLC,29/03/2016,TEMPORARY STAFF,Financial Analysis,SEARCH RECRUITMENT & SELECTION,I1504786,592.78,Agency Temps
BIS,SLC,29/03/2016,TEMPORARY STAFF,Human Resources,SEARCH RECRUITMENT & SELECTION,I1504787,619.13,Agency Temps
BIS,SLC,29/03/2016,COMPUTER EQUIPMENT,990-Projects,HIGHLANDS AND ISLANDS AUDIO VISUAL LTD,2011,3900,Computer Equipment - Clearing
BIS,SLC,29/03/2016,COMPUTER EQUIPMENT,990-Projects,HIGHLANDS AND ISLANDS AUDIO VISUAL LTD,2012,1500,Computer Equipment - Clearing
BIS,SLC,29/03/2016,COMPUTER EQUIPMENT,990-Projects,HIGHLANDS AND ISLANDS AUDIO VISUAL LTD,2012,1600,Computer Equipment - Clearing
BIS,SLC,29/03/2016,AUDIT TAX,Internal Audit,SCOTT-MONCRIEFF,50234,22853.73,Computer Audit Services
BIS,SLC,29/03/2016,RECRUITMENT COSTS,Human Resources,SHL GROUP LTD,SI/277064,14000,Miscellaneous Recruitment
BIS,SLC,29/03/2016,TRAINING EDUCATION,Learning and Development,SHL GROUP LTD,SI/277638,9750,Leadership Development
BIS,SLC,29/03/2016,SERVICE DELIVERY RESOURCE,990-Projects,HCL GREAT BRITAIN LIMITED,5000058695,11000,Supplier Partner Resource
BIS,SLC,29/03/2016,PUBLIC RELATIONS,Campaign & Customer Communications,IMAGE DATA GROUP LIMITED,9300556,1790.31,Print/Copy Wales
BIS,SLC,29/03/2016,PUBLIC RELATIONS,990-Projects,IMAGE DATA GROUP LIMITED,9300497,31556.24,Print EMA
BIS,SLC,29/03/2016,PUBLIC RELATIONS,990-Projects,IMAGE DATA GROUP LIMITED,9300548,3076,Print ALG
BIS,SLC,29/03/2016,PUBLIC RELATIONS,990-Projects,IMAGE DATA GROUP LIMITED,9300548,12127.31,Print ALG
BIS,SLC,29/03/2016,PUBLIC RELATIONS,Campaign & Customer Communications,IMAGE DATA GROUP LIMITED,9300557,1053,Print/Copy Wales
BIS,SLC,29/03/2016,PUBLIC RELATIONS,Campaign & Customer Communications,IMAGE DATA GROUP LIMITED,9300558,554,Print/Copy Wales
BIS,SLC,29/03/2016,PUBLIC RELATIONS,990-Projects,IMAGE DATA GROUP LIMITED,9300542,3427,Print EMA
BIS,SLC,29/03/2016,PUBLIC RELATIONS,990-Projects,IMAGE DATA GROUP LIMITED,9300542,14215.2,Print EMA
BIS,SLC,29/03/2016,COMPUTER EQUIPMENT,990-Projects,HIGHLANDS AND ISLANDS AUDIO VISUAL LTD,2010,3250,Computer Equipment - Clearing
BIS,SLC,29/03/2016,COMPUTER EQUIPMENT,990-Projects,INSIGHT DIRECT (UK) LTD,2811302,3704.32,Computer Equipment - Clearing
BIS,SLC,29/03/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70296140,2794.1,Contractors
BIS,SLC,29/03/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70296141,3529.4,Contractors
BIS,SLC,29/03/2016,SOFTWARE LICENSES,ICT Service Delivery,NU NETWORK PRODUCTS LTD,NUNP/027252,13542.4,Software Misc. Licences
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Customer Insight,USER VISION,INV-101537,5450,Usability Research
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Customer Insight,USER VISION,INV-101538,18928.68,Usability Research
BIS,SLC,29/03/2016,PROFESSIONAL SERVICES,Customer Insight,USER VISION,INV-101539,4647.14,Usability Research
BIS,SLC,29/03/2016,OFFICE EQUIPMENT,Facilities,BILFINGER EUROPA FACILITY MANAGEMENT LTD,SI1606208,3592,Repairs/Maintenance - Reactive costs
BIS,SLC,30/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,200,161,Travel
BIS,SLC,30/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,200,453.48,Travel Booking Management Fee
BIS,SLC,30/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,200,8846.09,Travel
BIS,SLC,30/03/2016,TRAVEL,Commercial,HOGG ROBINSON (TRAVEL) LTD T/A HRG UK,200,71.59,Travel Booking Management Fee
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,INTEGRATED DEBT SERVICES LTD t/a INDESSER,GB/RM/2015/0016,1893.43,Agency Fees
BIS,SLC,31/03/2016,TRAINING EDUCATION,Learning and Development,QA LIMITED,ICE383354,700,Corporate Training
BIS,SLC,31/03/2016,PUBLIC RELATIONS,990-Projects,METROPOLE HOTEL - LEEDS,62151/PHLBA1,198,PS 24+ Annual Seminar Programme
BIS,SLC,31/03/2016,PUBLIC RELATIONS,990-Projects,METROPOLE HOTEL - LEEDS,62151/PHLBA1,6955.42,PS 24+ Annual Seminar Programme
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,INTEGRATED DEBT SERVICES LTD t/a INDESSER,GB/RM/2016/0009,9012.05,Agency Fees
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,INTEGRATED DEBT SERVICES LTD t/a INDESSER,30000056,18884.13,Agency Fees
BIS,SLC,31/03/2016,CONTRACTOR ,Security Information Assurance,SPECIALIST COMPUTER CENTRES PLC,OP/M118103,28500,Contractors
BIS,SLC,31/03/2016,DISASTER RECOVERY,Facilities,DAISY IT CONTINUITY & RESILIANCE SERVICES LTD,4/I407530,33614.36,Workplace Recovery Site - Desks & PC's
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,MISCO,10905634,1518.3,Consumables
BIS,SLC,31/03/2016,SERVICE DELIVERY RESOURCE,ICT Service Delivery,SPECIALIST COMPUTER CENTRES PLC,OP/M125280,5280,Supplier Partner - Base
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,ADVANTIS CREDIT LIMITED,19913,1136.01,Agency Fees
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Critical Business Systems,AXIOS SYSTEMS LTD,UKI009302,990,Professional Services
BIS,SLC,31/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051701030,1236.61,Postage
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,COMMERCIAL COLLECTION SERVICES LTD,67272,10721.15,Agency Fees
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,ADVANTIS CREDIT LIMITED,20012,2383.97,Agency Fees
BIS,SLC,31/03/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,421912,5488.87,Agency Fees
BIS,SLC,31/03/2016,TRAVEL,Commercial,REDFERN TRAVEL LIMITED,1241,22353.92,Travel
BIS,SLC,31/03/2016,CONTRACTOR ,Security Information Assurance,SPECIALIST COMPUTER CENTRES PLC,OP/M133804,29250,Contractors
BIS,SLC,31/03/2016,SERVICE DELIVERY RESOURCE,ICT Service Delivery,SPECIALIST COMPUTER CENTRES PLC,OP/M133807,9240,Supplier Partner - Base
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,ICT Service Delivery,XMA LIMITED,AG25358,520,Consumables
BIS,SLC,31/03/2016,SOFTWARE LICENSES,990-Projects,HCL GREAT BRITAIN LIMITED,5000058919,186677,Software Misc. Licences
BIS,SLC,31/03/2016,SOFTWARE LICENSES,990-Projects,HCL GREAT BRITAIN LIMITED,5000058918,372255,Software Misc. Licences
BIS,SLC,31/03/2016,SOFTWARE LICENSES,990-Projects,HCL GREAT BRITAIN LIMITED,5000058917,513518,Software Misc. Licences
BIS,SLC,31/03/2016,SOFTWARE LICENSES,990-Projects,HCL GREAT BRITAIN LIMITED,5000058916,148783,Software Misc. Licences
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,VODAFONE CORPORATE LTD,JA85221,1575,Consumables
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG53472,98.05,Consumables
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG53472,349.6,Consumables
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG53573,483.2,Consumables
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG53573,201.8,Consumables
BIS,SLC,31/03/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AG53573,39.8,Consumables
BIS,SLC,31/03/2016,OFFICE EQUIPMENT,Facilities,GMS (NORTHERN) LIMITED,2192,2524,Repairs/Maintenance - Reactive costs
BIS,SLC,31/03/2016,OFFICE EQUIPMENT,Facilities,GMS (NORTHERN) LIMITED,2191,660,Repairs/Maintenance - Reactive costs
BIS,SLC,31/03/2016,OFFICE EQUIPMENT,Facilities,CROWN OIL UK,108048,22963.5,Repairs/Maintenance - Contracted costs
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Corporate Communications,SFW LIMITED,14168,8580,Software Development and Support
BIS,SLC,31/03/2016,SOFTWARE LICENSES,ICT Service Delivery,CC TECHNOLOGY,15361,33891,SFD Tracker
BIS,SLC,31/03/2016,PUBLIC RELATIONS,Corporate Communications,PRESS DATA LTD,5038438,439,Press Monitoring
BIS,SLC,31/03/2016,VOICE & VIDEO MAINTENANCE,Telecoms,SINCLAIRE VOICENET LTD,VS 6357,190425,Call and Screen Recording Maintenance
BIS,SLC,31/03/2016,VOICE & VIDEO MAINTENANCE,Telecoms,SINCLAIRE VOICENET LTD,VS 6357,17647.2,Call and Screen Recording Maintenance
BIS,SLC,31/03/2016,VOICE & VIDEO MAINTENANCE,Telecoms,SINCLAIRE VOICENET LTD,VS 6357,22500,Call and Screen Recording Maintenance
BIS,SLC,31/03/2016,SERVICE DELIVERY RESOURCE,Digital Delivery,THOUGHTWORKS LIMITED,IN163027,226380.26,Supplier Partner - Base
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Facilities,GRAVEN IMAGES LIMITED,9892,20000,Architects Fees
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,113,Health and Safety
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,406,Health and Safety
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,406,Health and Safety
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,260,Health and Safety
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,569,Health and Safety
BIS,SLC,31/03/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,2609,113,Health and Safety
BIS,SLC,31/03/2016,PUBLIC RELATIONS,Event Management,IMAGE DATA GROUP LIMITED,9300728,2713,Student Support Seminar
BIS,SLC,31/03/2016,RECRUITMENT COSTS,HR Analysis,EDENRED (UK GROUP) LTD,8379,24525,Recruitment Subscriptions
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Management Accounting,CIPFA,5185788,325,Conference Attendence
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Management Accounting,CIPFA,5185788,390,Conference Attendence
BIS,SLC,31/03/2016,OFFICE EQUIPMENT,ICT Service Delivery,XEROX UK LTD,1605439661,927.82,Photocopier Charges
BIS,SLC,31/03/2016,ACCOMMODATION,Service Development and Support,CROWNE PLAZA BIRMINGHAM CITY CENTRE,114588,875,Room Hire
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Contact Repayments,ATHENE PUBLISHING LTD,5985,998,Conference Attendence
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Legal & Governance,EMMA DAVY,8,3250,Independent Complaints Assessors
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Legal & Governance,PETER WRENCH,2016/5,2700,Independent Complaints Assessors
BIS,SLC,31/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051830996,10106.44,Postage
BIS,SLC,31/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051830996,4704.38,Postage
BIS,SLC,31/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051812291,1.37,Postage
BIS,SLC,31/03/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9051812291,9375.01,Postage
BIS,SLC,31/03/2016,STORAGE COSTS,Facilities,BIZSPACE LIMITED,35123304,1140,Storage
BIS,SLC,31/03/2016,STORAGE COSTS,Facilities,BIZSPACE LIMITED,35123415,788,Storage
BIS,SLC,31/03/2016,PROFESSIONAL SERVICES,Human Resources,KPMG,5501174882,2675,Specialist Pension Advice
BIS,SLC,31/03/2016,PREMISES COSTS,Facilities,NORTHUMBRIAN WATER,3115 9286 0015 009,1242.9,Utilities - Lingfield Point
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Chief Executive Office (CEO),ASSOCIATION OF CHIEF EXECUTIVES,ACE0586,625,Subscriptions
BIS,SLC,31/03/2016,SERVICE DELIVERY RESOURCE,Programme Management,PRICE WATERHOUSE COOPERS LLP,1354482881,113650,Supplier Partner - Base
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Counter Fraud Management,CIFAS,600/SUB2016,1250.75,Subscriptions
BIS,SLC,31/03/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Counter Fraud Management,CIFAS,600/SUB2016,135937.64,Subscriptions
BIS,SLC,31/03/2016,LEASEHOLD IMPROVEMENTS,990-Projects,EMTEC GROUP,PS036/01,212777.7,Leasehold Improvements - Clearing
