Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209618381,945.52,R,IN CHORUS DOMICILIARY CARE SERVICES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209617883,988.20,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209620673,1020.30,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.09.2013,2209626261,983.40,R,J&K CARE SPECIALISTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,10.09.2013,2209631616,600.00,R,J&K CARE SPECIALISTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209617389,963.60,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209620463,897.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,03.09.2013,2209610573,1296.46,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,05.09.2013,2209619287,1347.60,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.09.2013,2209602726,5092.40,R,DIMENSIONS (NSO) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.09.2013,2209602731,3990.52,R,DIMENSIONS (NSO) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209646198,1953.00,R,FITZROY SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,17.09.2013,2209647824,651.00,R,FITZROY SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,17.09.2013,2209647829,2232.00,R,FITZROY SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209643959,537.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209643973,537.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209644502,537.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209644510,537.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.09.2013,2209644519,537.60,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672012,526.32,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672061,1419.84,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672071,1290.08,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672076,1984.12,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672140,2667.08,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,25.09.2013,2209672150,1484.12,R,MCCH SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.09.2013,2209630029,507.60,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,10.09.2013,2209630128,705.00,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.09.2013,2209603943,696.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.09.2013,2209603955,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.09.2013,2209604256,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.09.2013,2209678800,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.09.2013,2209680332,696.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.09.2013,2209680338,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-1Bath Lane Fareham,Electricity,06.09.2013,1100207457,570.65,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-1Bath Lane Fareham,Hire Of Transport & Plant,10.09.2013,2209629788,1740.00,R,PETE'S AIRLINK LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,03.09.2013,2209611382,1385.42,R,SUPERCLEAN SERVICES WOTHORPE LIMITE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,16.09.2013,2209646220,859.52,R,GEMINI TRAVEL SOUTHAMPTON LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,05.09.2013,2209618458,1890.00,R,MARCHWOOD MOTORWAYS TAXIS LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD DS-Romsey & Waterside,Vending Machine Hire,05.09.2013,2209618428,708.72,R,EDEN SPRINGS (UK) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments - One off,03.09.2013,2209610955,1115.94,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments - One off,09.09.2013,2209627703,2727.90,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments - One off,17.09.2013,2209649516,1681.40,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,03.09.2013,2209610978,942.17,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,16.09.2013,2209643749,1896.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209650510,1342.57,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209650733,993.86,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209650759,589.31,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209650761,566.90,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209650872,2459.85,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651006,794.84,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651149,1705.31,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651400,1564.61,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651447,726.29,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651500,1930.90,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651516,1220.47,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651517,797.32,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651535,595.20,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651658,910.87,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651785,1271.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651829,685.90,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651879,512.43,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651887,539.27,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651895,620.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209651906,973.58,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652024,556.41,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652064,5315.79,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652084,1970.67,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652085,1299.52,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652086,1970.67,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652101,786.60,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652119,797.14,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652199,1250.19,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652338,690.99,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652350,4171.98,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652491,857.69,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652585,2204.32,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652754,1658.32,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,18.09.2013,2209652805,744.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,19.09.2013,2209658889,3877.77,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,19.09.2013,2209659206,1229.47,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,23.09.2013,2209663515,1310.01,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653241,1111.68,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653244,1111.68,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653250,1111.68,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653257,889.31,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653270,1111.68,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653277,1111.68,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653279,1114.97,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,18.09.2013,2209653313,889.31,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Other Rush/Hart,Purch Care-Indep Sector,19.09.2013,2209658307,555.84,R,YATELEY INDUSTRIES FOR THE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD Supp/Other Accomm-Rush/Hart,Purch Care-Indep Sector,12.09.2013,2209636895,5022.00,R,CARE MANAGEMENT GROUP LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-110 West Street Havant-Non Del,Furn. & Equip. costing less than £6000,05.09.2013,3400130537,912.60,C,PINEAPPLE CONTRACTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-110 West Street Havant-Non Del,Furn. & Equip. costing less than £6000,05.09.2013,3400130539,2108.00,C,PROTON (SOUTHERN) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-110 West Street Havant-Non Del,Payments to main contractor,16.09.2013,3400130778,53623.21,C,HP CONTRACTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,02.09.2013,2209602844,9111.83,R,FAIRWAYS CARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,30.09.2013,2209683894,8817.90,R,FAIRWAYS CARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,16.09.2013,2209646601,1907.74,R,FAMILIES FOR CHILDREN
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-FG,Purch Care-Indep Sector,16.09.2013,2209643507,1596.50,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-Hav/EHants,Purch Care-Indep Sector,16.09.2013,2209643504,1550.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-Test Valley,Purch Care-Indep Sector,11.09.2013,2209633636,4500.27,R,FAIRWAYS CARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Adult Placement-Test Valley,Purch Care-Vol Sector,16.09.2013,2209645252,500.00,R,THE LANTERN COMMUNITY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Croft House Fareham,Electricity,03.09.2013,1100207343,945.84,R,NPOWER
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Croft House-Non Del,Mechanical Engineering Support,20.09.2013,3400130874,981.77,C,EMCOR FACILITIES SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Hire Of Transport & Plant,24.09.2013,2209666875,1000.00,R,THRIVE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Indep Sector,03.09.2013,2209610845,688.63,R,HIGH HURLANDS NURSING HOME
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,20.09.2013,2209660116,1060.00,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,16.09.2013,2209645584,700.77,R,ROMAN HOUSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,23.09.2013,2209666446,859.07,R,ROMAN HOUSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,02.09.2013,2209604269,900.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Basingstoke,Purch Care-Vol Sector,27.09.2013,2209678816,900.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,17.09.2013,2209649489,780.00,R,ALEX KELLY LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,17.09.2013,2209649513,780.00,R,ALEX KELLY LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,17.09.2013,2209649524,1440.00,R,ALEX KELLY LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,10.09.2013,2209629867,519.08,R,EQUINABLE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,25.09.2013,2209672344,514.08,R,EQUINABLE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,16.09.2013,2209646255,968.31,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,16.09.2013,2209646267,1488.96,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,18.09.2013,2209653750,648.00,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,18.09.2013,2209653777,761.25,R,FRENDS DAY SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,20.09.2013,2209661933,652.59,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,20.09.2013,2209661967,840.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,20.09.2013,2209662083,630.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,16.09.2013,2209646306,966.00,R,OUT OF TOWN CENTRE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,16.09.2013,2209646335,650.00,R,OUT OF TOWN CENTRE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,16.09.2013,2209646341,1694.00,R,OUT OF TOWN CENTRE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,17.09.2013,2209647693,1389.08,R,PENROSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,17.09.2013,2209647714,1452.22,R,PENROSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,18.09.2013,2209653819,1389.08,R,PENROSE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,23.09.2013,2209666355,744.94,R,WINDWARD DAY SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Indep Sector,24.09.2013,2209668829,875.76,R,WINDWARD DAY SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,25.09.2013,2209672093,547.82,R,BOAZ PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,18.09.2013,2209653039,545.44,R,ENHAM
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,18.09.2013,2209653086,563.64,R,ENHAM
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,19.09.2013,2209656357,552.28,R,ENHAM
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,20.09.2013,2209660122,1060.00,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,20.09.2013,2209660130,1060.00,R,MINSTEAD TRAINING PROJECT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,24.09.2013,2209668914,734.14,R,THE STABLES
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-Eastleigh & Test Valley,Purch Care-Vol Sector,19.09.2013,2209659241,532.26,R,WORKMOBILITY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Aided Transport - Home to School,20.09.2013,2209662123,560.00,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,18.09.2013,2209653333,2457.00,R,CHAOS SUPPORT LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,03.09.2013,2209612057,519.38,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,13.09.2013,2209642425,710.64,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,18.09.2013,2209655303,980.56,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,18.09.2013,2209655324,576.80,R,OPTIONS DAY SERVICE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,18.09.2013,2209654196,599.04,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,18.09.2013,2209654206,532.48,R,ORMSBY LODGE DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,30.09.2013,2209681006,600.00,R,SOLENT DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Indep Sector,30.09.2013,2209681006,500.00,R,SOLENT DAY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,18.09.2013,2209654640,2104.20,R,HAMPSHIRE AUTISTIC SOCIETY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Day Care-FG,Purch Care-Vol Sector,02.09.2013,2209603434,534.24,R,NORTH CROFT
