OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,FAUN ZOELLER (UK) LTD,00751804,19-12-2016,0000064110,44.59,0,Pipe,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,IOSH SERVICES LTD,01816826,19-12-2016,0000064111,200,0,IOSH Working License,221100,Health & Safety  Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ADECCO UK LIMITED,00593232,19-12-2016,0000064112,393.6,0,SLDC Project Officer - ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ADECCO UK LIMITED,00593232,19-12-2016,0000064113,312,0,Administrator - (24hrs,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,19-12-2016,0000064121,250,0,"Wray Crescent, Kendal, LA9 7NX",201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Legal Counsel Ltd,10147194,19-12-2016,0000064122,1800,0,Employee ,281200,Legal Services General Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Eventus Legal Recruitment,,19-12-2016,0000064123,243.75,0,Fees for November/December,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,CHARTERED INSTITUTE OF HOUSING,,19-12-2016,0000064124,296,0,Membership to Chartered Insitute of,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,,,Kendal BID Ltd,08986243,19-12-2016,0000064125,3366.35,0,Collection figures for August &,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LDA Cleaning Services Ltd,8917986,19-12-2016,0000064126,175,0,For  the continuation of cleaning,131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HALAROSE LIMITED,01362834,19-12-2016,0000064127,1515,0,Annual Support & Maintenace for Tellus,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LEE SANITATION LTD,02332435,19-12-2016,0000064128,404.67,0,2000 x Digicard LeeSan Card (1 Credit),182000,Environment Waste Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,07803122,19-12-2016,0000064134,500,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064135,625,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064136,500,0,Monthly rent payment ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,07009105,19-12-2016,0000064137,480,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064138,400,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064139,520,0,Monthly rent payment ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064140,500,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064141,625,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064142,500,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Copywriting service,,19-12-2016,0000064143,1500,0,Copywriting for Kendal Website,151000,Consultancy Business
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064147,410,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064148,625,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064149,500,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064150,415,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Furness Flats,,19-12-2016,0000064151,704,0,Rent in advance,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,19-12-2016,0000064152,650,0,Rent in advance,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,SOUTH LAKES HOUSING RENT A/C,,19-12-2016,0000064153,381.36,0,Rent in advance,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WEIGHTMANS LLP,OC326117,19-12-2016,0000064157,144,0,Bankruptcy ,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,SLDC as Agent,,LAKELAND ESTATES (AMBLESIDE) LTD,03022544,19-12-2016,0000064158,10804.4,0,2016/17 Income,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Legal Counsel Ltd,10147194,19-12-2016,0000064159,1896,0,Employee ,281200,Legal Services General Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Buckingham Futures,8329499,19-12-2016,0000064161,1244.4,0,Supply 1 Full Time Private Water Officer,182030,Environment Water Assessment & Treatment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,RESOLUTION DATA MANAGEMENT LTD,01910045,19-12-2016,0000064163,8016.8,0,SCANNING OF BUILDING CONTROL FILES AND,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,21-12-2016,0000064166,320.04,0,Revs and Bens  (April & May 2016),261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064168,69.96,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,00838524,21-12-2016,0000064169,5.95,0,Oil filters,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,00838524,21-12-2016,0000064170,89.9,0,Oil filters,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064171,570.26,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064172,128.15,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,00838524,21-12-2016,0000064173,3.6,0,Oil filters,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064174,379.36,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,00838524,21-12-2016,0000064175,84.88,0,Oil filters,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064176,6.75,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064177,325.5,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,03794455,21-12-2016,0000064179,105.1,0,Ring,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,00838524,21-12-2016,0000064180,52.62,0,Oil filters,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,21-12-2016,0000064182,72,0,Valve,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,21-12-2016,0000064184,93.61,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,21-12-2016,0000064185,19.98,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,21-12-2016,0000064186,6.08,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAMBERT SMITH HAMPTON GROUP,2521225,21-12-2016,0000064187,60140.17,0,Property Services Contract - Monthly,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,21-12-2016,0000064188,288,0,Valve,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,02190944,21-12-2016,0000064189,116,0,Flexi,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,TECHNIJET LTD,02776601,21-12-2016,0000064193,68.91,0,Service & repair pressure washers,139999,Cleaning & Janitorial Not Elsewhere Clas
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Nepro Ltd,,21-12-2016,0000064200,7375,0,Key Service Centres - Economic Studies,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Choose Occupational Health,07365943,21-12-2016,0000064211,591,0,August 2016 Half day clinic £380,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Choose Occupational Health,07365943,21-12-2016,0000064212,1768.75,0,x 3 Appointments - Fit for work,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,FAUN ZOELLER (UK) LTD,00751804,21-12-2016,0000064215,35,0,Fuel cap,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,GARWOOD EUROPE LTD,04333504,21-12-2016,0000064223,402.44,0,Pins,182011,Environment Waste Management Consumables
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CRACKING SPREAD,,21-12-2016,0000064226,40,0,Catering for KBT course,291000,Arts & Leisure Services Events
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,FAUN ZOELLER (UK) LTD,00751804,21-12-2016,0000064228,1100,0,Pipe,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,JOHNSTON SWEEPERS LTD,00199841,21-12-2016,0000064229,167.49,0,Tank,181600,Environment Street Cleansing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,02190944,21-12-2016,0000064230,549.92,0,Radiator,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUNDSMITH LIMITED,05366630,21-12-2016,0000064232,440,0,Installation of temporary sound system,171111,Education Audio Visual
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RTPI SUBSCRIPTIONS,,21-12-2016,0000064250,290,0,2016 Subscription: Chartered Member for,391100,Construction Buildings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RTPI SUBSCRIPTIONS,,21-12-2016,0000064251,290,0,2016 Subscription: Chartered Member for,391100,Construction Buildings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RTPI SUBSCRIPTIONS,,21-12-2016,0000064252,290,0,2016 Subscription: Chartered Member for,391100,Construction Buildings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RTPI SUBSCRIPTIONS,,21-12-2016,0000064254,290,0,2016 Subscription: Chartered Member for,391100,Construction Buildings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RTPI SUBSCRIPTIONS,,21-12-2016,0000064256,290,0,2016 Subscription: Chartered Member for,391100,Construction Buildings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LDA Cleaning Services Ltd,8917986,21-12-2016,0000064257,175,0,For  the continuation of cleaning,131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Leisure and Wellbeing,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,06614601,21-12-2016,0000064261,522.33,0,JM,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FMG CONSULTING LTD,07309324,21-12-2016,0000064262,4000,0,Ulverston Leisure Site master Plan -,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Democratic and Member Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GRANTS- MISCELLANEOUS,,21-12-2016,0000064276,500,0,Cllr donation to an economic,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,GROWING CONCERNS LTD,,21-12-2016,0000064281,1044.96,0,Payment for Handy Person Scheme,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,21-12-2016,0000064282,10165.2,0,"Station House, Station Road,",201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Property Account,,21-12-2016,0000064283,16472.31,0,Affordable Housing Grant in respect of,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,External Trading Accounts,,PHONOGRAPHIC PERFORMANCE LIMITED,00288046,21-12-2016,0000064284,122.02,0,Phonographic licence for KTH 1st Jan,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PHONOGRAPHIC PERFORMANCE LIMITED,00288046,21-12-2016,0000064284,262.72,0,Phonographic licence for KTH 1st Jan,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,21-12-2016,0000064285,28.52,0,Lamp,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,21-12-2016,0000064286,39,0,Lamp,381500,Vehicle Mgt Parts
