 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,13679,6506,1041,2513,291,1166,222,1675,263,493,2016,4936,104,818,1818,97,382,893,126,753,1023,13679
 Weighted Total,17460,8736,1315,3402,382,1420,263,1675,263,662,2877,6363, 136*,1111,2447, 116*,443,1109,126,753,1023,13679
 Effective Base,11512,5938,931,1929,205,746,169,1675,263,452,1878,4449,93,611,1385,80,315,533,126,753,1023,13679
 Yes,17460,8736,1315,3402,382,1420,263,1675,263,662,2877,6363,136,1111,2447,116,443,1109,126,753,1023,13679
 ,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
 No, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 13
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,13679,7547,1952,5595,2804,2149,655,1389,122,1267,1939,35,1904,1288,6076,222,2513,126,1228,93,1821,13679
 Weighted Total,17460,10051,2351,7699,3784,2738,1046,1686, 184*,1502,1939, 35*,1904,1474,8339,301,3394, 183*,1460, 93*,1821,13679
 Effective Base,11512,6868,1673,5198,2133,1651,503,911,40,994,1939,35,1904,1124,5592,165,1915,40,971,93,1821,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,2351,2351, -,2738,2738, -,184,184, -,35,35, -,719,1593,261,2413,66,118,8,26,4258
   , 30%bdg, 23%dg, 100%abde, -, 72%ab, 100%abde, -, 11%dg, 100%abde, -, 2%dg, 100%abde, -, 49%aostu, 19%stu, 87%anoqr, 71%anors, 36%ostu, 8%u, 9%u,1%,31%
 , hjkmos, hjkm, ghjkm, , dghjk, ghjkm, , jkm, ghjkm, , jm, ghjkm, , , , stu, tu, , , , , 
 , tu, , , , m, , , , , , , , , , , , , , , , , 
 25+,12151,7699, -,7699,1046, -,1046,1502, -,1502,1904, -,1904,755,6746,40,982,117,1342,85,1795,9421
  , 70%cef, 77%acef, -, 100%abc, 28%cfil, -, 100%abc, 89%abce, -, 100%abc, 98%abce, -, 100%abcef, 51%pq, 81%anpqr,13%, 29%p, 64%pq, 92%anopq, 91%anopq, 99%ano,69%
 , ilnpq, il, , efhikl, , , efhikl, fil, , efhikl, fhil, , hikl, , , , , , r, r, pqrst, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 14
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,13679,3634,3640,810,554,1440,442,211,514,6339,114,100,2391,29,107,1167,24,61,1751,13679
 Weighted Total,17460,4776,4985,991,668,1440,442,280,648,8495, 145*, 150*,3217, 40**, 132*,1415, 24**, 61*,1751,13679
 Effective Base,11512,3319,3324,474,440,1440,442,191,461,5775,96,66,1838,19,84,742,24,61,1751,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,863,1242,105,61,18,16,74,188,1940,110,88,2328,7,13,157, -,3,28,4258
  , 30%BCDEFG, 18%DEFG, 25%BDEFG, 11%FG, 9%FG,1%, 4%F, 26%OPRS, 29%JOPRS, 23%OPRS, 76%aHIJLO, 59%aHIJOP, 72%aHIJLO,17%, 10%S, 11%S, -, 5%S,2%,31%
 , JOPRS, , , , , , , , , , PRS, RS, PRS, , , , , , , 
 25+,12151,3913,3743,886,606,1422,426,206,460,6555,35,62,888,33,119,1259,24,58,1723,9421
   , 70%KLM, 82%aC, 75%a, 89%aBC, 91%aBC, 99%aBCDEG, 96%aBCDE, 74%KLM, 71%KLM, 77%aIKLM,24%, 41%KM,28%,83%, 90%aHIJKL, 89%aHIJK,100%, 95%aHIJKL, 98%aHI,69%
 , , , , , , , , , , , , , , , M, LM, , M, JKLMOP, 
 , , , , , , , , , , , , , , , , , , , R, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 15
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,13679,2719,4828,1567,1237,362,1027,449,1490,6153,1335,2640,157,1130,247,1811,100,13679
 Weighted Total,17460,4049,6001,1979,1805,452,1234,449,1490,8380,1593,3488, 285*,1361,310,1811,100,13679
 Effective Base,11512,2479,4449,1266,900,164,812,449,1490,5622,1205,2084,96,712,193,1811,100,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,1331,1021,1727,1012,82,102,11,24,1870,472,2546,183,147,37,33,1,4258
   , 30%cfg, 33%acfghi, 17%ghi, 87%abcefgh, 56%abc, 18%ghi, 8%hi,2%,2%, 22%nopq, 30%jnopq, 73%ajknopq, 64%ajknopq, 11%pq, 12%pq,2%,1%,31%
 , hijnop, , , i, fghi, , , , , , , , , , , , , 
 , q, , , , , , , , , , , , , , , , , 
 25+,12151,2719,4980,253,793,370,1132,438,1466,6510,1120,941,102,1215,273,1778,99,9421
  , 70%bde, 67%de, 83%abd,13%, 44%d, 82%abde, 92%abc, 98%abcdefg, 98%abcdefg, 78%aklm, 70%lm,27%,36%, 89%ajklm, 88%ajklm, 98%ajklmno, 99%ajk,69%
 , lm, , e, , , , def, , , , , , , , , , lmno, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,, Table 16,,,,
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,13679,1969,2215,3036,10,1240,1552,739,428,166,687,221,215,13679
 Weighted Total,17460,2640,3047,3930, 13**,1718,2049,877,526, 218*,687,221,215,13679
 Effective Base,11512,1820,2040,2704,9,914,1215,573,338,55,687,221,215,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,349,573,1387,11,1221,1503,68,46,66,17,6,5,4258
 , 30%BCHIKLM, 13%HIKLM, 19%BHIKLM, 35%aBCHIKLM,85%, 71%aBCDHIJKLM, 73%aBCDHIJKLM, 8%KLM, 9%KLM, 30%BCHIKLM,2%,3%,2%,31%
 25+,12151,2291,2473,2543,2,497,546,810,480,152,670,215,210,9421
  , 70%DFG, 87%aCDFGJ, 81%aDFGJ, 65%FG,15%,29%,27%, 92%aBCDFGJ, 91%aBCDFGJ, 70%FG, 98%aBCDFGHIJ, 97%aBCDFGHIJ, 98%aBC,69%
 , , , , , , , , , , , , , DFGHIJ, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -,,,,
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 17
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
  , Wtd Total (a), No qualification (b), Below level 2 (c), Level 2 (d), Level 3 or higher (e), No qualification (f), Below level 2 (g), Level 2 (h), Level 3 or higher (i), No qualification (j), Below level 2 (k), Level 2 (l), Level 3 or higher (m), No qualification (n), Below level 2 (o), Level 2 (p), Level 3 or higher (q), Unwtd Total 
 Unweighted Total,13679,1129,1371,1689,2916,169,968,1385,267,357,282,211,443,252,171,195,1027,13679
 Weighted Total,17460,1506,1771,2162,4004,264,1300,1835,367,424,338, 287*,531,252,171,195,1027,13679
 Effective Base,11512,1039,1228,1506,2690,122,732,1067,207,287,228,81,334,252,171,195,1027,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,239,535,844,662,149,994,1341,241,35,31,64,46,3,5,10,14,4258
  , 30%bejkmno, 16%jkmnopq, 30%bejkmno, 39%abcejkl, 17%jkmnopq, 57%abcdejk, 76%abcdefi, 73%abcdefi, 66%abcdejkl, 8%noq, 9%noq, 22%jkmnopq, 9%noq,1%,3%, 5%nq,1%,31%
 , pq, , pq, mnopq, , lmnopq, jklmnopq, jklmnopq, mnopq, , , , , , , , , 
 25+,12151,1267,1236,1318,3342,114,305,494,126,389,307,223,485,249,166,185,1013,9421
   , 70%dfghi, 84%acdfghi, 70%dfghi, 61%fghi, 83%acdfghi, 43%gh,24%,27%, 34%gh, 92%abcdefg, 91%abcdefg, 78%dfghi, 91%abcdefg, 99%abcdefg, 97%abcdefg, 95%abcdefg, 99%abc,69%
 , , , , , , , , , , hil, hil, , hil, hijklmp, hijklm, hil, defghi, 
 , , , , , , , , , , , , , , , , , jklmp, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 18
 Q.3. Can you tell me your age?,,,,,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,,,,,

 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,13679,6506,1041,2513,291,1166,222,1675,263,493,2016,4936,104,818,1818,97,382,893,126,753,1023,13679
 Weighted Total,17460,8736,1315,3402,382,1420,263,1675,263,662,2877,6363, 136*,1111,2447, 116*,443,1109,126,753,1023,13679
 Effective Base,11512,5938,931,1929,205,746,169,1675,263,452,1878,4449,93,611,1385,80,315,533,126,753,1023,13679
 16 - 18, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 19 - 24,5309,1966,386,2480,258,150,34,28,6,155,344,1820,88,887,1691,16,45,123, -,17,17,4258
   , 30%BFGHI, 23%FGHI, 29%BFGHI, 73%aBCFG, 68%aBCFG, 11%HI, 13%HI,2%,2%, 23%KQR, 12%STU, 29%JKP, 65%aJK, 80%aJK, 69%aJK, 14%STU, 10%STU, 11%STU, -,2%,2%,31%
 , JKLPQRST, , , HI, HI, , , , , STU, , QRSTU, LPQRST, LMOPQR, LPQRST, , , , , , , 
 , U, , , , , , , , , , , , U, STU, U, , , , , , , 
 25+,12151,6770,929,922,124,1271,229,1647,257,507,2533,4543,47,224,756,100,399,985,126,736,1006,9421
   , 70%DEMNO, 77%aCDE, 71%DE,27%,32%, 89%aBCDE, 87%aBCDE, 98%aBCDE, 98%aBC, 77%aLM, 88%aJL, 71%aMN, 35%N,20%, 31%N, 86%aLM, 90%aJL, 89%aJ, 100%aJK, 98%aJK, 98%aJK,69%
 , , , , , , , , FG, DEFG, NO, MNO, O, , , , NO, MNO, LMNO, LMNOPQR, LMNOPQ, LMNOPQ, 
 , , , , , , , , , , , , , , , , , , , , R, R, 
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 19
 Q.4. I would like to start by finding out where you are at with your course/ training. Are you still doing your course/ training?,,,,,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,13679,7547,1952,5595,2804,2149,655,1389,122,1267,1939,35,1904,1288,6076,222,2513,126,1228,93,1821,13679
 Weighted Total,17460,10051,2351,7699,3784,2738,1046,1686, 184*,1502,1939, 35*,1904,1474,8339,301,3394, 183*,1460, 93*,1821,13679
 Effective Base,11512,6868,1673,5198,2133,1651,503,911,40,994,1939,35,1904,1124,5592,165,1915,40,971,93,1821,13679
 Yes - Still studying on course,10942,6363,1820,4543,2447,1691,756,1109,123,985,1023,17,1006,1104,5100,168,2214,134,942,47,963,8670
 , 63%dkm, 63%dkm, 77%abd, 59%km, 65%adf, 62%dkm, 72%abd, 66%adf,67%, 66%adf,53%,49%,53%, 75%aopqs, 61%tu,56%, 65%aoptu, 74%ptu, 65%optu,51%,53%,63%
  , otu, , efghjk, , klm, , efhjkl, klm, , klm, , , , tu, , , , , , , , 
 , , , lm, , , , m, , , , , , , , , , , , , , , 
 No - Left course early,1057,669,157,512,141,94,47,120,16,104,128, -,128,97,552,19,122,12,104,7,119,830
 , 6%efq, 7%aef, 7%ef, 7%aef,4%,3%,5%, 7%ef,9%, 7%ef, 7%ef, -, 7%ef, 7%q, 7%aq,6%,4%,7%, 7%q,8%, 7%q,6%
 No - Failed course/ not successful,78,51,11,40,18,18, -,7, -,7,3, -,3,7,43,5,13, -,7, -,3,56
 , *, kmu  1%km, *, 1%km, *, 1%ekm, -, *, -, *, *, -, *,1%,1%, 2%aqu, *, -, *, -, *, *
 No - Successfully completed course,5185,2877,344,2533,1111,887,224,443,45,399,753,17,736,256,2563,107,982,36,400,37,707,3969
 , 30%bcg, 29%cg,15%, 33%abc, 29%cg, 32%abc, 21%c, 26%cg,24%, 27%cg, 39%abc, 49%abc, 39%abcde,17%, 31%ans, 36%ns, 29%n,20%, 27%n, 40%anqrs, 39%ano,29%
  , hjn, , , eghj, , eghj, , , , , defghj, defghi, fghj, , , , , , , , qrs, 
 , , , , , , , , , , , , j, , , , , , , , , , 
 No - apprenticeship came to an end as was made redundant,52,3,3, -,49,43,6, -, -, -, -, -, -,1,2,3,45, -, -, -, -,38
 , *, bdkm *, *, bd   -, 1%abcd, 2%abcd, 1%bdhj, -, -, -, -, -, -, *, *, 1%nosu, 1%anosu, -, -, -, -, *
 , ou, , , , hjkm, ehjkm, km, , , , , , , , , , , , , , , 
 No - employer decided not to run the course,1, -, -, -,1, -,1, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1
 , *, -, -, -, *, -, *, abd  -, -, -, -, -, -, -, -, -, *, -, -, -, -, *
 Course was stopped/ cancelled,53,24,2,23,7,2,4,5, -,5,17,1,16, -,24, -,7, -,5,2,14,44
 , *, *, *, *, *, f    *, *, *, -, *, 1%abcd, 3%abcd, 1%abcdef, -, *, -, *, -, *, 2%anopqs, 1%anoq, *
 , , , , , , , , , , , efh, efghj, , , , , , , , , , 
 Awaiting results,31,24,5,19,2,1,1,3, -,3,2, -,2,3,21, -,2, -,3, -,2,24
 , *, *, *, *, *, *, *, *, -, *, *, -, *, *, *, -, *, -, *, -, *, *
 Taken a break/ will continue later,16,10,2,8,1,1, -, *, -, *,4, -,4, -,10, -,1, -, *, -,4,14
 , *, *, *, *, *, *, -, *, -, *, *, -, *, -, *, -, *, -, *, -, *, *
 Other,27,16,4,12,5,1,4, -, -, -,6, -,6,3,13, -,5, -, -, -,6,19
 , *, *, *, *, *, f    *, *, -, -, -, *, f    -, *, f      *, *, -, *, -, -, -, *, a    *
 Don't know,19,13,4,9,2,1,1, -, -, -,3, -,3,2,10, -,2, -, -, -,3,14
 , *, *, *, *, *, *, *, -, -, -, *, -, *, *, *, -, *, -, -, -, *, *
 Refused, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 YES,10942,6363,1820,4543,2447,1691,756,1109,123,985,1023,17,1006,1104,5100,168,2214,134,942,47,963,8670
   , 63%dkm, 63%dkm, 77%abd, 59%km, 65%adf, 62%dkm, 72%abd, 66%adf,67%, 66%adf,53%,49%,53%, 75%aopqs, 61%tu,56%, 65%aoptu, 74%ptu, 65%optu,51%,53%,63%
 , otu, , efghjk, , klm, , efhjkl, klm, , klm, , , , tu, , , , , , , , 
 , , , lm, , , , m, , , , , , , , , , , , , , , 
 NO,6373,3600,515,3085,1320,1041,279,570,61,509,884,17,867,361,3161,133,1163,48,510,44,829,4894
  , 37%cgn, 36%cg,22%, 40%abc, 35%cg, 38%ceg, 27%c, 34%cg,33%, 34%cg, 46%abc, 49%cg, 46%abcde,25%, 38%anq, 44%anqrs, 34%n,26%, 35%n, 47%anqrs, 46%ano,36%
 , q, , , eghj, , hj, , , , , defghj, , fghj, , , , , , , , qrs, 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 20
 Q.4. I would like to start by finding out where you are at with your course/ training. Are you still doing your course/ training?,,,,,,,,,,,,,,,,,,,,
 Base : All,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,13679,3634,3640,810,554,1440,442,211,514,6339,114,100,2391,29,107,1167,24,61,1751,13679
 Weighted Total,17460,4776,4985,991,668,1440,442,280,648,8495, 145*, 150*,3217, 40**, 132*,1415, 24**, 61*,1751,13679
 Effective Base,11512,3319,3324,474,440,1440,442,191,461,5775,96,66,1838,19,84,742,24,61,1751,13679
 Yes - Still studying on course,10942,3127,3007,645,448,831,188,171,463,5292,95,111,2048,33,95,904,16,32,914,8670
 , 63%CFGS, 65%aCFG, 60%G, 65%CFG, 67%CFG, 58%G,43%, 61%S, 72%aHJMPR, 62%S, 66%S, 74%RS, 64%S,84%, 72%RS, 64%S,67%,52%,52%,63%
 , , , , , , , , , S, , , , , , , , , , , 
 No - Left course early,1057,327,312,62,55,97,22,18,44,577,6,2,126,1,11,104,1,3,122,830
