DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceLineDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702024,9.72,LAPTOP MEMORY,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702024,7.5,ERGONOMIC EQUIPMENT,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702024,7.5,LAPTOP MEMORY,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702024,7.5,FSABAU-16095 - VC VGA Cable for VC Rm 136 in York - Delivery,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,7.5,PRINTER CABLE & MICE,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,7.5,MINI KEYBOARD & NUMBER PAD,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,7.5,FSABAU-17010 YORK BUFFER STOCK,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,7,FSABAU-17010 YORK BUFFER STOCK,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,REDFERN TRAVEL LTD,1011702140,4.7,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011702096,2.33,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011702096,2.33,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011702100,2.33,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Analysis & Research Branch,REDFERN TRAVEL LTD,1011702096,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702100,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Production Branch,REDFERN TRAVEL LTD,1011702100,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Strategy,REDFERN TRAVEL LTD,1011702140,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011702140,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory & International,REDFERN TRAVEL LTD,1011702140,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 22,REDFERN TRAVEL LTD,1011702140,-80.25,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,REDFERN TRAVEL LTD,1011702140,-115.4,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-362.04,CREDIT AGAINST PO  NO 11770000038,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-362.04,CREDIT AGAINST PO NO 11770000038,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-724.09,CREDIT AGAINST PO 11770000038,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-1448.18,CREDIT AGAINST PURCHASE ORDER NO 11770000038,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-3966.47,RECONCILIATION CHARGES,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011702104,-4922.16,CREDIT NOTE AGAINST REF INVOICE NUMBER:100003977,HP2 7AH,ADMIN
