Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Training,Business Support Directorate,University of Wales Newport,21306,330.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Training,Business Support Directorate,Business Language Services Ltd,11011,348.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Training,Finance Directorate,University of Wales Newport,21524,350.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Training,Finance Directorate,Coleg Morgannwg,63117,360.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/10/2011,Training,Copyright and IP Enforcement Directorate,GovNet Communications,29496,395.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Training,Innovation Directorate,Alpha Technical Solutions Ltd,44,399.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Training,Copyright and IP Enforcement Directorate,National School of Government,F449885,400.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10919,427.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/10/2011,Training,Business Support Directorate,Whitehall & Industry Group,2110725,450.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-520,480.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2011,Training,Business Support Directorate,Dod's Parliamentary Communications,PK055017,480.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Training,International Policy Directorate,Dod's Parliamentary Communications,PK055550,480.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2011,Training,International Policy Directorate,Dod's Parliamentary Communications,PK055553,480.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-519,536.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Training,Copyright and IP Enforcement Directorate,National School of Government,F449494,595.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Training,Finance Directorate,Coleg Gwent,INV84866,604.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Training,Patents Directorate,Coleg Gwent,INV83034A,690.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Training,International Policy Directorate,Open University,363545,700.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Training,International Policy Directorate,National School of Government,F449699,705.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Training,International Policy Directorate,Bespoke Speechwriting Services Ltd,272,850.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Training,Business Support Directorate,E Academy Ltd,21041,990.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/10/2011,Training,Finance Directorate,Knowledge Academy,SO1011210,1025.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Training,Finance Directorate,Coleg Gwent,INV83034A,1208.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/10/2011,Training,Business Support Directorate,QA Ltd,ICE133433,1230.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Training,International Policy Directorate,RADA Enterprise,5673,1250.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Training,Chief Executive's Office,Praesta Partners LLP,HD291,1425.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Training,Business Support Directorate,University of Wales Newport,21155,1520.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Training,Business Support Directorate,Healthy Workstations Ltd,20778,1824.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Training,Chief Executive's Office,Capita Resourcing Ltd,WN4002464,4893.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2011,Training,International Policy Directorate,Stanton Marris,3834,5387.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Training,Chief Executive's Office,ChangeQuest Ltd,0204b,8745.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Training,Business Support Directorate,Palladium Training & Consultancy,CN10.10.11,-1790.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2011,Training,Business Support Directorate,Transformation Partners,DH3135,909.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2011,Training,Business Support Directorate,Palladium Training & Consultancy,162-11,1161.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Training,Business Support Directorate,ILX Group plc,249109,1794.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2011,Training,Business Support Directorate,University of Wales Newport,21107,1895.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50638,80.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50758,99.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50683,100.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50656,116.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50682,116.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50730,120.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50749,122.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50751,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001270489,5649.19,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN046564916,6783.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50660,40.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50750,553.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50674,576.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50748,658.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,World Intellectual Property Organization,HEALTH INSURANCE TOM GOODWIN SEPTEMBER,1166.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,T Goodwin,REIMBURSEMENT,1181.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,RENT 2011,5380.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Relocation Removals & Excess Fare,Business Support Directorate,International School of Geneva,1007980/81,18285.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Recruitment Advertising,Business Support Directorate,LA International Computer Consultants Ltd,LA176605,-6394.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/10/2011,Recruitment Advertising,Patents Directorate,Wikijob Ltd,INV-0460,1500.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Recruitment Advertising,Business Support Directorate,LA International Computer Consultants Ltd,LA176184,6394.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1102839,-181.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,9849906,-170.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1102855,-82.22,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1102372,-75.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),944,-6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10804,2.00,Not applicable
