Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/06/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000201563,215.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/06/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000201564,5085.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/06/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000201565,1997.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201587,246.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201587,991.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201587,2138.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201587,789.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201587,641.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201588,911.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201588,1220.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201588,3680.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,UNIVAR B V,0000201647,9834.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2013,CONSULTANTS OPERATIONS,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,ENTECH USB LIMITED,0000201648,497.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/05/2013,CONSULTANTS OPERATIONS,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,ENTECH USB LIMITED,0000201649,497.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/06/2013,CONSULTANTS OPERATIONS,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,ENTECH USB LIMITED,0000201650,497.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,M/W LANDSCAPING,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,LOWTHER FORESTRY GROUP LI,0000201651,540.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,M/W LANDSCAPING,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,LOWTHER FORESTRY GROUP LI,0000201651,1230.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,M/W LANDSCAPING,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,LOWTHER FORESTRY GROUP LI,0000201651,1476.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W LANDSCAPING,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,LOWTHER FORESTRY GROUP LI,0000201652,810.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,WATER SAMPLING - DEVELOPMENT,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000201653,378.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000201654,126.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,J E JOICEY DISC TRUST LUC,0000201659,282.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201665,4499.76
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201665,2588.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,INTEGRATED WATER SERVICES,0000201665,291.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201666,2838.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201666,1467.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,INTEGRATED WATER SERVICES,0000201666,1032.24
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201669,631.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201671,2661.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201671,728.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201671,179.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,INTEGRATED WATER SERVICES,0000201671,679.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201672,787.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201673,4935.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201675,630.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,INTEGRATED WATER SERVICES,0000201675,1338.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201676,6531.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201678,403.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201679,8836.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201680,567.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201681,568.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201682,12164.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201683,179.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201683,44.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201684,224.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201685,508.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201686,661.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201686,406.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201687,119.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/06/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201688,436.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD DEFENCE CONSENT 2 C,0000201690,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD DEFENCE CONSENT3 30,0000201691,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD CONSENT 4 450MM DIA,0000201692,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD DEFENCE CONSENT 5 I,0000201693,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD DEFENCE CONSENT 1 C,0000201694,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,M/W DISCHARGE CONSENTS,ENVIRONMENT,ENERGY&UTILITIES-WATER,FLOOD DEFENCE CONSENT 6 C,0000201695,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W LAND AGENTS (AQUISITIONS),ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000201704,189.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000201710,5369.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,WATER SAMPLING - DEVELOPMENT,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000201711,2264.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,M/W WATER CHARGES,ENVIRONMENT,ENERGY&UTILITIES-WATER,DWR CYMRU WELSH WATER,0000201713,63.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/06/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,UNIVAR B V,0000201714,6546.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,3145.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,838.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201715,209.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,209.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,52.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,39.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,52.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,52.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,39.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,2516.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,314.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201716,419.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,749.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,1887.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,4709.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,629.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,104.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201717,104.86
