Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128714,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128745,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128725,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128737,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128634,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128537,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Finance Directorate,HRG UK,426661445,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426779855,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426784332,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426790800,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128803,11.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128447,12.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128719,12.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128540,12.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128611,12.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426819854,13.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128801,13.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128728,13.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128614,15.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,15.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,15.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Central Support,HRG UK,426785275,15.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Veezu Ltd T/A Dragon Taxis (Newport),2982,16.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128804,17.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Personal expenses name witheld,ER128696,17.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128635,17.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128477,17.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426642339,17.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426693735,17.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426642347,17.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426693733,17.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426796035,17.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,Trade Marks Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,18.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128722,18.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER127343,18.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128511,18.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER128406,18.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128306,18.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER128475,19.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128724,19.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,Business Support Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,20.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Personal expenses name witheld,ER127602,20.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426524415,21.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Personal expenses name witheld,ER128735,21.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426773341,21.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426799398,21.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426800630,21.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426693737,21.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426795815,21.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426693731,21.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426710077,21.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426708230,21.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426819889,21.94,Not applicable,
