Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,28/03/2018,Business Rates,Estates,MAIDSTONE BOROUGH COUNCIL,5100095325,"102,383.77",Business Rates for Maidstone Medvale House (1/4/18 to 31/3/19),ME15 6JQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095326,"10,249.47",Business Rates for Liverpool Graeme House - 6th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095326,"20,809.53",Business Rates for Liverpool Graeme House - 6th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095327,"20,661.63",Business Rates for Liverpool Graeme House - 3rd Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095327,"41,949.37",Business Rates for Liverpool Graeme House - 3rd Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095328,"20,498.94",Business Rates for Liverpool Graeme House - 4th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095328,41619.06,Business Rates for Liverpool Graeme House - 4th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095329,"21,149.70",Business Rates for Liverpool Graeme House - 5th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LIVERPOOL CITY COUNCIL,5100095329,"42,940.30",Business Rates for Liverpool Graeme House - 5th Floor (1/4/18 to 31/3/19),L69 2DQ,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEICESTER CITY COUNCIL,5100095330,"131,384.50",Business Rates for Leicester Saxon House (1/4/18 to 31/3/19),LE1 6FB,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEICESTER CITY COUNCIL,5100095330,"189,065.50",Business Rates for Leicester Saxon House (1/4/18 to 31/3/19),LE1 6FB,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LEEDS CITY COUNCIL,5100095331,"178,581.53",Business Rates for Leeds Windsor House (1/4/18 to 31/3/19),LS2 8JR,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF EALING COUNCIL,5100095332,"30,164.40",Business Rates for London International House - 2nd Floor (1/4/18 to 31/3/19),W5 2BL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF EALING COUNCIL,5100095332,"95,520.60",Business Rates for London International House - 2nd Floor (1/4/18 to 31/3/19),W5 2BL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DUDLEY METROPOLITAN BC,5100095333,"3,172.55",Business Rates for Brierley Hill Waterfront Business Park (1/4/18 to 31/3/19),DY1 1HG,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,DUDLEY METROPOLITAN BC,5100095333,"155,455.05",Business Rates for Brierley Hill Waterfront Business Park (1/4/18 to 31/3/19),DY1 1HG,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BRADFORD COUNCIL,5100095334,"104,190.56",Business Rates for Shipley Accounts Office (1/4/18 to 31/3/19),BD1 1HX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BRADFORD COUNCIL,5100095334,"231,908.02",Business Rates for Shipley Accounts Office (1/4/18 to 31/3/19),BD1 1HX,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BRISTOL CITY COUNCIL,5100095337,"2,736.15",Business Rates for Avonmouth Custom House - Grd & 2nd Floors (1/4/18 to 31/3/19),BS99 1ZG,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BRISTOL CITY COUNCIL,5100095337,"270,878.85",Business Rates for Avonmouth Custom House - Grd & 2nd Floors (1/4/18 to 31/3/19),BS99 1ZG,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BOURNEMOUTH BOROUGH COUNCIL,5100095339,"5,012.11",Business Rates for Bournmouth Holland House (1/4/18 to 31/3/19),BH2 5BH,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,BOURNEMOUTH BOROUGH COUNCIL,5100095339,"245,593.53",Business Rates for Bournmouth Holland House (1/4/18 to 31/3/19),BH2 5BH,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SEFTON MBC,5100095341,"126,208.00",Business Rates for Bootle St John's House (1/4/18 to 31/3/19),L20 3DL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,SEFTON MBC,5100095341,"268,192.00",Business Rates for Bootle St John's House (1/4/18 to 31/3/19),L20 3DL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF EALING COUNCIL,5100095343,47093.4,Business Rates for London International House - 4th Floor (1/4/18 to 31/3/19),W5 2BL,,,,
HMRC,HMRC,28/03/2018,Business Rates,Estates,LONDON BOROUGH OF EALING COUNCIL,5100095343,"149,129.10",Business Rates for London International House - 4th Floor (1/4/18 to 31/3/19),W5 2BL,,,,
HMRC,HMRC,28/03/2018,Non PFI serv VAT,Estates,MacLELLAN INTERNATIONAL LTD,5100095354,250000,Facilities Management - Soft FM Costs for provision of services on the Newcastle Estate (February 2018),B70 1DA,,,,
HMRC,HMRC,28/03/2018,100 PS Service Charg,Estates,EXCHEQUER PARTNERSHIP No2 PLC,5100095365,"88,471.44",Monthly charge for fully serviced accommodation at London 100 Parliament Street (March 2018 - Charge split over two Cost Centres),M1 4HB,,,,
HMRC,HMRC,28/03/2018,100 PS Service Charg,Estates,EXCHEQUER PARTNERSHIP No2 PLC,5100095365,"2,123,314.56",Monthly charge for fully serviced accommodation at London 100 Parliament Street (March 2018 - Charge split over two Cost Centres),M1 4HB,,,,
HMRC,HMRC,29/03/2018,Training costs,HR,PA Consulting Services Ltd (UK1),1900585201,"29,217.50",Training costs,SG8 6DP,,,,
HMRC,HMRC,29/03/2018,Business Rates,Estates,KINGSTON UPON HULL CC,5100095268,"4,535.82",Business Rates for Hull Cherry Court (1/4/18 to 31/3/19),HU1 2AB,,,,
HMRC,HMRC,29/03/2018,Business Rates,Estates,KINGSTON UPON HULL CC,5100095268,"71,061.18",Business Rates for Hull Cherry Court (1/4/18 to 31/3/19),HU1 2AB,,,,
HMRC,HMRC,29/03/2018,Chairs,Solicitors Office,WAGSTAFF BROS LTD,5100095345,"65,939.31",Furniture,EC1V 4JR,,,,
HMRC,HMRC,29/03/2018,WAN maint or supp,Information Management Services,VODAFONE,5100095384,"25,336.68",WAN maint or supp,RG12 1XL,,,,
HMRC,HMRC,29/03/2018,Data input or prep,Information Management Services,EDM GROUP LTD,5100095386,"140,171.89",Data input or prep,EC4N 1SP,,,,
HMRC,HMRC,29/03/2018,Legal Service Sol's,Solicitors Office,CABINET OFFICE,5100096013,"559,627.00",Legal Service Sol's,CF14 3UW,,,,
HMRC,HMRC,29/03/2018,Fst Strm Traing Cost,Knowledge Analysis & Intelligence,CABINET OFFICE,5100096487,"-2,238.80",Fst Strm Traing Cost,CF14 3UW,,,,
HMRC,HMRC,29/03/2018,Fst Strm Traing Cost,Knowledge Analysis & Intelligence,CABINET OFFICE,5100096487,"13,432.80",Fst Strm Traing Cost,CF14 3UW,,,,
HMRC,HMRC,29/03/2018,Recruitment services,Knowledge Analysis & Intelligence,CABINET OFFICE,5100096487,"14,820.00",Recruitment services,CF14 3UW,,,,
HMRC,HMRC,29/03/2018,Staff transfer - Rep,Knowledge Analysis & Intelligence,CABINET OFFICE,5100096487,"57,908.31",Staff transfer - Rep,CF14 3UW,,,,
HMRC,HMRC,29/03/2018,Consultancy – PPM,Change Portfolio,ERNST & YOUNG LLP,5100096492,"39,560.00",Consultancy – PPM (CDS Incurred costs but was met from TPM Budget),SE1 2AF,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Information Management Services,PEOPLE SOURCE CONSULTING,5100096510,"60,575.00",MDG BAU Contractor Charges - Mar 18,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100096510,"139,793.75",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100096510,"677,112.50",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Desktop Managed Serv,Estates,FUJITSU SERVICES LTD,5100096514,"35,995.13",IT Telephony & Systems at Telford Plaza 1 and 2,W1U 3BW,,,,
HMRC,HMRC,29/03/2018,Rent,Estates,CUSHMAN & WAKEFIELD LLP,5100096525,"8,523.18",Quarterly rent for Bradford The Interchange (25/3/18 to 23/6/18),G2 2ND,,,,
HMRC,HMRC,29/03/2018,Rent,Estates,CUSHMAN & WAKEFIELD LLP,5100096525,"204,556.32",Quarterly rent for Bradford The Interchange (29/9/17 to 21/12/17),G2 2ND,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Information Management Services,PEOPLE SOURCE CONSULTING,5100096535,"63,975.00",MDG BAU Contractor Charges - Mar 18,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100096535,"160,750.00",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100096535,"635,587.50",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,29/03/2018,Cross Government Ser,Change Portfolio,HOME OFFICE,5100096564,"235,000.00",Cross Government Ser,NP20 9BB,,,,
HMRC,HMRC,29/03/2018,Data Purchases,Data,CACI LTD,5100096565,"42,007.20",Data Purchases,W14 8TS,,,,
HMRC,HMRC,29/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,IFF RESEARCH LTD,5100096566,"21,085.00",Research (VAT rec),N1 6DD,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
