Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461083,CIVIC,CHELTENHAM CIVIC SOCIETY,C-B51120-3869,Develt Con-Grants - Civic Award Schm,11 November 2011,£846.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461083,CIVIC,CHELTENHAM CIVIC SOCIETY,C-B51120-3869,Develt Con-Grants - Civic Award Schm,11 November 2011,£651.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460852,8,CHELTENHAM FILM FESTIVAL,C-D34400-3800,Bus & Econ Dev-One-Off Grant Expenditure,04 November 2011,"£2,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460921,ROUGHSLEEPERC,CHELTENHAM HOUSING AID CENTRE,C-H22400-3961,Homelessness-Rough Sleepers Count,11 November 2011,£900.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461448,CHELT POETRY F,CHELTENHAM POETRY FESTIVAL,C-D34400-3800,Bus & Econ Dev-One-Off Grant Expenditure,18 November 2011,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461483,4132,CHIMES INTERNATIONAL ENTERTAINMENTS LTD,C-1T20G1-3568,60s Gold-Artist Fees,18 November 2011,"£2,116.06"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461889,M/RB007763/CIRB,CIVICA UK LIMITED,C-D12446-3623,IBS license ren-Cmpter-sftwre lic purch,25 November 2011,£693.87
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461966,2519,COLE MUSIC PRODUCTIONS LTD,C-1T30H1-3568, Paul Carrack-Artist Fees ,25 November 2011,"£6,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462142,21698,COLLETT TRANSPORT SERVICES LIMITED,C-C24100-2701,Fleet Maint-Hired transport,25 November 2011,"£2,940.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£286.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£286.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£325.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£355.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£355.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,11 November 2011,£355.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,11 November 2011,£355.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£346.15
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£260.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£350.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£125.71
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£125.71
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£62.86
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£296.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£65.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£82.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£69.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£292.61
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£127.88
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£190.73
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£279.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£280.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£56.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£390.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£247.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£279.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£331.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£350.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£216.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£407.47
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£97.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£257.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£299.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£260.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£203.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£45.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£130.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£247.09
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£130.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£320.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£372.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£266.59
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£266.59
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£214.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,11 November 2011,£350.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,11 November 2011,£190.73
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,11 November 2011,£65.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461051,510635,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,11 November 2011,£255.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£371.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£74.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£277.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£60.69
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£277.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23120-0115,Recycling Cntr-Temporary Agency Staff,11 November 2011,£371.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£173.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£335.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£97.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£112.72
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£200.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£130.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£503.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£231.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£84.88
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£97.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£52.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£188.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461050,510477,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,11 November 2011,£305.60
