Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Department for Transport,05/07/2017,Training,Group Assurance,Cranfield Management Development,2000006173,"6,565.83",#,MK43 0AL
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Transport Security Co-ordination & Response,CAPITA BUSINESS SERVICES LTD,2000006174,"2,022.66",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Transport Security Co-ordination & Response,CAPITA BUSINESS SERVICES LTD,2000006174,"2,022.66",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Group Commercial Services,CAPITA BUSINESS SERVICES LTD,2000006174,"2,963.16",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Group Commercial Services,CAPITA BUSINESS SERVICES LTD,2000006174,"3,524.76",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Group Commercial Services,CAPITA BUSINESS SERVICES LTD,2000006174,"3,524.76",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Group Commercial Services,CAPITA BUSINESS SERVICES LTD,2000006174,"4,130.16",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Group Finance,CAPITA BUSINESS SERVICES LTD,2000006174,"4,288.22",#,DL1 9HN
Department for Transport,Department for Transport,05/07/2017,Cars Fuel,"Road Safety, Standards and Services",Allstar Business Solutions Ltd,2000006176,"10,275.31",#,SN5 6PS
Department for Transport,Department for Transport,05/07/2017,Data Supply - TD,Aviation & Maritime Analysis,BMT Asset Performance Ltd,2000006177,"72,000.00",#,PO15 7AH
Department for Transport,Department for Transport,05/07/2017,Support Services,Aviation,BRISTOL INTERNATIONAL AIRPORT,2000006178,"32,299.80",#,BS48 3DY
Department for Transport,Department for Transport,05/07/2017,Support Services,Aviation,CARDIFF INTNL AIRPORT LTD,2000006180,"26,672.70",#,CF62 3BD
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,HSR Phase 1 Sponsor,Experis Ltd,2000006181,"5,100.00",#,EC2M 2RB
Department for Transport,Department for Transport,05/07/2017,Agency Staff Costs,Major Projects,Experis Ltd,2000006181,"9,564.00",#,EC2M 2RB
Department for Transport,Department for Transport,05/07/2017,Home Phone Charges,DG_IS - Rail Accident Investigation Branch,MAIN-TEL,2000006183,569.08,#,TS17 0AQ
Department for Transport,Department for Transport,05/07/2017,Support Services,Aviation,NEWCASTLE INTERNATIONAL AIRPORT LTD,2000006184,"32,299.80",#,NE13 8BZ
Department for Transport,Department for Transport,05/07/2017,Transport  Consult,DG_Rail - Passenger Services,STEER DAVIES & GLEAVE LTD,2000006186,"10,471.58",#,SE1 9PD
Department for Transport,Department for Transport,05/07/2017,Research,"Road Safety, Standards and Services",WSP UK Limited,2000006187,"23,272.96",#,RG21 4HU
Department for Transport,Department for Transport,05/07/2017,Research,"Road Safety, Standards and Services",WSP UK Limited,2000006187,"54,971.70",#,RG21 4HU
Department for Transport,Department for Transport,05/07/2017,Research,"Road Safety, Standards and Services",WSP UK Limited,2000006187,"61,382.27",#,RG21 4HU
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,Cornwall Mobility Centre Ltd,2000006189,"102,689.00",Mobility Centres Payment Q2 2017-18,TR1 3LJ
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,DERBY HOSPITALS,2000006190,"58,480.00",Mobility Centres Payment Q2 2017-18,DE1 2QY
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,DISABLED LIVING CENTRE,2000006191,"55,202.00",Mobility Centres Payment Q2 2017-18,BS16 2QQ
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,EAST ANGLIAN DRIVEABILITY,2000006193,"138,921.00",Mobility Centres Payment Q2 2017-18,IP24 3RL
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,"Northumberland, Tyne & Wear NHS",2000006194,"76,211.00",Mobility Centres Payment Q2 2017-18,NE3 3XT
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,QUEEN ELIZABETHS FOUNDATION,2000006195,"119,610.00",Mobility Centres Payment Q2 2017-18,SM5 4NR
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,REGIONAL DRIVING ASSESSMENT CENTRE,2000006196,"203,584.00",Mobility Centres Payment Q2 2017-18,B8 1AU
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,WESSEX DRIVEABILITY,2000006197,"74,632.00",Mobility Centres Payment Q2 2017-18,SO17 2LJ
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,William Merritt Disabled Living,2000006198,"76,913.00",Mobility Centres Payment Q2 2017-18,LS13 1HP
Department for Transport,Department for Transport,05/07/2017,Training,Group Human Resources,The Hay Group Management Ltd,2000006199,"3,773.00",#,SW1Y 6QB
Department for Transport,Department for Transport,05/07/2017,Training,Group Human Resources,The Hay Group Management Ltd,2000006199,"5,292.00",#,SW1Y 6QB
Department for Transport,Department for Transport,05/07/2017,Subscriptions to Pro,Analysis & Strategy,Association for European Transport,2000006200,"2,412.00",#,B95 5AW
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,HERTFORDSHIRE ACTION ON DISABILITY,2000006201,"54,676.00",Mobility Centres Payment Q2 2017-18,AL7 4DD
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,FORUM OF MOBILITY CENTRES,2000006202,"81,671.00",Mobility Centres Payment Q2 2017-18,IP24 3RL
Department for Transport,Department for Transport,05/07/2017,Legal Consultancy,DG_Rail - Passenger Services,ADDLESHAW GODDARD LIMITED,2000006203,"20,998.20",#,M2 3AB
Department for Transport,Department for Transport,05/07/2017,Other Advertising,Local,Penna Communications,2000006204,"10,471.15",Statutory Advertising,EC4M 7RD
Department for Transport,Department for Transport,05/07/2017,Estate Management,Group Finance,Enterprise Rent-A-Car,2000006205,"6,612.88",Enterprise - Car Hire - [Month xx],TW20 9FB
Department for Transport,Department for Transport,05/07/2017,Non Stock Machine Co,Group Commercial Services,XMA LIMITED GOSC,2000006207,"3,059.88",Konica Minolta Bizhub C224E / C284E / C3,NG11 7EP
Department for Transport,Department for Transport,05/07/2017,Non Stock Machine Co,Group Commercial Services,XMA LIMITED GOSC,2000006207,"3,463.92",Konica Minolta Bizhub C224E / C284E / C3,NG11 7EP
Department for Transport,Department for Transport,05/07/2017,Cars Maintenance,"Road Safety, Standards and Services",Goodyear Dunlop Tyres UK Ltd,2000006209,"1,824.12",#,B37 7YN
Department for Transport,Department for Transport,05/07/2017,Investigation Servic,Group Assurance,Procordia Ltd,2000006210,"1,014.00",#,TN39 4SR
Department for Transport,Department for Transport,05/07/2017,Investigation Servic,Group Assurance,Procordia Ltd,2000006210,"1,060.80",#,TN39 4SR
Department for Transport,Department for Transport,05/07/2017,Investigation Servic,Group Assurance,Procordia Ltd,2000006210,"1,528.80",#,TN39 4SR
Department for Transport,Department for Transport,05/07/2017,Support Services,Group Finance,Thompsons Solicitors (Scotland),2000006211,"94,180.00",#,EH2 4EQ
Department for Transport,Department for Transport,05/07/2017,Cap Grt Pri Sec-Cos.,HSR Programme and Funding,Eversheds LLP,2000006212,"385,000.00",#,CF10 5BT
Department for Transport,Department for Transport,05/07/2017,Cap Grt Pri Sec-Cos.,HSR Programme and Funding,Eversheds LLP,2000006212,"2,192,813.15",#,CF10 5BT
Department for Transport,Department for Transport,05/07/2017,Small Software,Group Commercial Services,Comparex UK Ltd,2000006214,"74,963.66",#,HA1 1BH
Department for Transport,Department for Transport,05/07/2017,Small Software,Group Commercial Services,Comparex UK Ltd,2000006214,"678,536.82",#,HA1 1BH
Department for Transport,Department for Transport,05/07/2017,Transport  Consult,HSR Programme and Funding,Edgerton Management Services Ltd,2000006215,950.00,#,HD3 3BH
Department for Transport,Department for Transport,05/07/2017,Purchasing Card Char,Group Finance,The Royal Bank of Scotland plc,2000006217,"135,363.71",Natwest  - EPCS - June 2017,EC2M 4RB
Department for Transport,Department for Transport,05/07/2017,Corporate Clothing,Marine Accident Investigation Branch,Team Purple Limited,2000006219,720.48,Gill Oxford Shirts. SS mens,SO32 1HB
Department for Transport,Department for Transport,05/07/2017,Support Services,Group Commercial Services,Driver & Vehicle Standards Agency,2000006220,"5,987.68",#,NG1 6LP
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,Bridgewater Community Healthcare,2000006221,"54,294.00",Mobility Centres Payment Q2 2017-18,WN3 6PR
Department for Transport,Department for Transport,05/07/2017,CurrGrtPriSec-P&NPIS,Local,KENT COMMUNITY HEALTH NHS TRUST,2000006222,"92,029.00",Mobility Centres Payment Q2 2017-18,ME20 6XS
Department for Transport,Department for Transport,06/07/2017,Research,"Road Safety, Standards and Services",WSP UK Limited,100010261,"17,734.17",#,RG21 4HU
Department for Transport,Department for Transport,06/07/2017,Cap Grt Pri Sec-Cos.,Rail NDPB's,Network Rail Infstrcture (Treasury),2000006293,"175,000,000.00",UR120 9000528677,NW1 2DN
Department for Transport,Department for Transport,06/07/2017,Telephone charges,Group Commercial Services,Vodafone Ltd,2000006295,"6,093.28",#,M22 5RR
Department for Transport,Department for Transport,06/07/2017,Childcare Voucher Co,Group Human Resources,Edenred,2000006296,"12,520.00",#,SW1V 2RS
Department for Transport,Department for Transport,06/07/2017,Transport  Consult,DG_Rail - Passenger Services,ATKINS LTD (TRANSPORT PLANNING),2000006297,"49,050.00",#,WR5 1TX
Department for Transport,Department for Transport,06/07/2017,Machinery Rental,Marine Accident Investigation Branch,CANON (UK) LTD,2000006298,"1,649.36",#,RH2 8BF
Department for Transport,Department for Transport,06/07/2017,Support Services,Aviation,Civil Aviation Authority,2000006299,"40,845.00",#,RH6 0YR
Department for Transport,Department for Transport,06/07/2017,Support Services,Aviation,MET OFFICE,2000006303,"146,553.22",#,EX1 3PB
Department for Transport,Department for Transport,06/07/2017,Research,Local,NATIONAL CENTRE FOR SOCIAL RESEARCH,2000006304,"10,357.64",National Travel Survey,EC1V 0AX
Department for Transport,Department for Transport,06/07/2017,Support Services,DG_Rail - Passenger Services,PENNA PLC,2000006305,"1,033.24",#,EC4M 7RD
Department for Transport,Department for Transport,06/07/2017,Training,Aviation,REDLINE AVIATION SECURITY LTD,2000006306,"18,929.17",#,DN9 3RH
Department for Transport,Department for Transport,06/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,BROOK STREET (UK) LIMITED,2000006308,"1,050.74",#,AL1 4JB
Department for Transport,Department for Transport,06/07/2017,Conferences / Semina,Major Projects,DODS PARLIAMENTARY COMS,2000006309,"1,350.00",#,SW1H 9BP
Department for Transport,Department for Transport,06/07/2017,Property Maintenance,DG_IS - Rail Accident Investigation Branch,Interserve,2000006310,"1,189.59",#,B70 1DA
Department for Transport,Department for Transport,06/07/2017,Other Professional F,Group Finance,Arvato Ltd,2000006316,"3,028.00",#,HU10 6DN
Department for Transport,Department for Transport,06/07/2017,Support Services,Group Finance,Thompsons Solicitors,2000006317,"95,795.00",Industrial Injury Claims,HA1 3AP
Department for Transport,Department for Transport,06/07/2017,Cap Grt Pri Sec-Cos.,HSR Programme and Funding,Eversheds LLP,2000006318,"4,250,000.00",#,CF10 5BT
Department for Transport,Department for Transport,06/07/2017,IT Ser Running Costs,Group Commercial Services,People Source Consulting Ltd,2000006320,"10,614.00",#,BS1 6BA
Department for Transport,Department for Transport,06/07/2017,IT Ser Running Costs,Group Commercial Services,People Source Consulting Ltd,2000006320,"11,484.00",#,BS1 6BA
Department for Transport,Department for Transport,06/07/2017,HR Consultancy,Group Human Resources,OH Assist Ltd,2000006321,601.63,#,PR2 2YB
Department for Transport,Department for Transport,06/07/2017,Travel Expenses UK,Marine Accident Investigation Branch,Mawasem Limited T/A Clarity Travel,2000006322,"3,085.19",Clarity - June 2017,ST18 0WN
Department for Transport,Department for Transport,06/07/2017,Travel Expenses UK,DG_IS - Rail Accident Investigation Branch,Mawasem Limited T/A Clarity Travel,2000006322,"8,274.36",Clarity - June 2017,ST18 0WN
Department for Transport,Department for Transport,06/07/2017,Secondments,"Energy, Technology and International",Serious Fraud Office (SFO),2000006323,"1,862.00",#,SW1Y 5BS
Department for Transport,Department for Transport,06/07/2017,Research,Group Communications,Lagom Strategy Ltd,2000006325,"11,622.57",#,LE12 8UE
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_IS - Rail Accident Investigation Branch,BROOK STREET (UK) LIMITED,100010297,509.05,#,AL1 4JB
Department for Transport,Department for Transport,07/07/2017,Infrastructure Maint,Group Commercial Services,METALOGIX INTERNATIONAL GMBH,2000006294,"6,300.22",#,CH-8200
Department for Transport,Department for Transport,07/07/2017,Travel Expenses UK,Aviation,HM REVENUE & CUSTOMS,2000006300,622.79,#,BN12 4XH
Department for Transport,Department for Transport,07/07/2017,Training,Aviation,HM REVENUE & CUSTOMS,2000006300,"1,250.00",#,BN12 4XH
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,857.16,#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"1,281.24",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"1,705.38",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"2,022.66",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"2,070.96",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"2,545.86",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"3,435.96",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,HSR Phase 1 Sponsor,CAPITA BUSINESS SERVICES LTD,2000006362,"3,506.16",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"3,888.48",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_RAIL - Network Services,CAPITA BUSINESS SERVICES LTD,2000006362,"4,035.96",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,HSR Phase 1 Sponsor,CAPITA BUSINESS SERVICES LTD,2000006362,"4,693.98",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,Major Projects,CAPITA BUSINESS SERVICES LTD,2000006362,"4,754.16",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"5,314.66",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"6,453.79",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,CAPITA BUSINESS SERVICES LTD,2000006362,"10,518.48",#,DL1 9HN
Department for Transport,Department for Transport,07/07/2017,Team Away Days,Group Human Resources,BAXTERSTOREY LTD,2000006364,"2,871.59",#,RG6 1PT
Department for Transport,Department for Transport,07/07/2017,Research,Local,NATIONAL CENTRE FOR SOCIAL RESEARCH,2000006366,"17,256.00",National Travel Survey,EC1V 0AX
Department for Transport,Department for Transport,07/07/2017,Research,Local,NATIONAL CENTRE FOR SOCIAL RESEARCH,2000006366,"129,890.00",National Travel Survey,EC1V 0AX
