Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Software Supplier,Auditware Systems Ltd,Central Support Costs,Information and Communications Technology,28/02/2017,621.67
Construction / Building Services,AUTUMN (UK) LTD,Capital Expenditure,Capital Expenditure - Works,09/02/2017,4219
Construction / Building Services,AUTUMN (UK) LTD,Capital Expenditure,Capital Expenditure - Works,17/02/2017,4643.93
ICT Supplies,Avery Weigh-Tronix,Highways & Transport Services,Professional Fees,23/02/2017,650
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,03/02/2017,1824.88
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,17/02/2017,2355.15
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,24/02/2017,4562.2
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,24/02/2017,2355.15
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,17/02/2017,2281.1
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,17/02/2017,2355.15
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,24/02/2017,-4562.2
Recruitment / Staffing,Axon Resourcing (Temporary assignme,Adult Social Care,Agency Staff,24/02/2017,4562.2
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,2428.7
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,4086.33
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,3492.28
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,3177.19
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,3940
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,02/02/2017,4360
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,06/02/2017,26759.46
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,6355
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,3281
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,10/02/2017,2843.81
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,7544.47
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,3227.03
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,4642.71
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,7288.9
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,6996.13
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,15/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,2085.51
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,7016.5
Construction / Building Services,B4Box Ltd,Capital Expenditure,Capital Expenditure - Works,23/02/2017,4609.97
Construction / Building Services,BAILEY INTERNATIONAL STEEPLEJACK CO,Capital Expenditure,Repairs and Maintenance,06/02/2017,11587
Social Care Services,BAMFORD GRANGE,Adult Social Care,Care Payments,20/02/2017,1986.43
Social Care Services,BAMFORD GRANGE,Adult Social Care,Care Payments,20/02/2017,4012
Social Care Services,BAMFORD GRANGE,Adult Social Care,Care Payments,20/02/2017,3825.71
Social Care Services,BAMFORD GRANGE,Adult Social Care,Care Payments,20/02/2017,6815.42
Social Care Services,BAMFORD GRANGE,Adult Social Care,Care Payments,20/02/2017,44.64
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Furniture and Equipment,23/02/2017,60.24
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Furniture and Equipment,23/02/2017,3.54
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,64.68
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,20.68
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,20.68
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,20.68
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,212.76
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,100.28
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,100.28
Stationery Supplies,Banner Group Limited,Childrens & Educational Services,Printing and Photocopying,23/02/2017,100.28
Social Care Services,Barchester Healthcare,Adult Social Care,Care Payments,20/02/2017,7614
Social Care Services,Barchester Healthcare,Adult Social Care,Care Payments,20/02/2017,5064
Social Care Services,Barchester Healthcare,Adult Social Care,Care Payments,20/02/2017,2600
Digital / Media Services,Bauer Radio Ltd,Childrens & Educational Services,Publicity and Promotion,06/02/2017,2365
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,02/02/2017,829.07
Construction / Building Services,BDM NORTHWEST LTD,Capital Expenditure,Capital Expenditure - Works,27/02/2017,9001.2
Professional / Consultancy Services,BDO LLP,Childrens & Educational Services,Professional Fees,15/02/2017,6300
Software Supplier,BECHTLE DIRECT LTD,Planning Services,Information and Communications Technology,20/02/2017,7049.62
Software Supplier,BECHTLE DIRECT LTD,Planning Services,Information and Communications Technology,20/02/2017,9.95
Transport and Travel,BELLE VUE (MANCHESTER) LTD,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,2923.7
Transport and Travel,BELLE VUE (MANCHESTER) LTD,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,3598.4
Transport and Travel,BELLE VUE (MANCHESTER) LTD,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,1754.22
Transport and Travel,BELLE VUE (MANCHESTER) LTD,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,944.58
Transport and Travel,BELLE VUE (MANCHESTER) LTD,Childrens & Educational Services,Leasing /Transport Hire,08/02/2017,1394.38
Printing Services,BEMROSEBOOTH PARAGON LTD,Highways & Transport Services,Printing and Photocopying,02/02/2017,3105
Printing Services,BEMROSEBOOTH PARAGON LTD,Highways & Transport Services,Printing and Photocopying,02/02/2017,45
Building Services,Bendcrete Leisure,Cultural & Related Services,Grounds Maintenance,17/02/2017,10607.75
Building Services,Bendcrete Leisure,Cultural & Related Services,Grounds Maintenance,17/02/2017,144064.73
Social Care Services,Benson Wintere Ltd,Adult Social Care,Professional Fees,14/02/2017,770
Legal Services,Bermans Solicitors,Adult Social Care,Care Payments,21/02/2017,13500
Social Care Services,Berrycroft Manor Ltd,Adult Social Care,Care Payments,20/02/2017,1560
Social Care Services,Berrycroft Manor Ltd,Adult Social Care,Care Payments,20/02/2017,1221.43
Social Care Services,Berrycroft Manor Ltd,Adult Social Care,Care Payments,20/02/2017,22800
Legal Services,BERRYMANS LACE MAWER LLP,Central Support Costs,Legal Fees,28/02/2017,741
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,245
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,110
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,29
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,35
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,19
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,75
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,63
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,20
Mobility Equipment / Supplies,BES REHAB LTD,Childrens & Educational Services,Furniture and Equipment,02/02/2017,30
Professional / Consultancy Services,Bespoke Language and Learning Servi,Childrens & Educational Services,Professional Fees,02/02/2017,2200
Professional / Consultancy Services,Bespoke Language and Learning Servi,Childrens & Educational Services,Professional Fees,02/02/2017,2860
Construction / Building Services,BETHELL CONSTRUCTION LTD,Highways & Transport Services,Supplies and services,22/02/2017,7200
Construction / Building Services,BETHELL CONSTRUCTION LTD,Capital Expenditure,Supplies and services,17/02/2017,75130.21
Financial Services,BIBBY FACTORS NORTH WEST LTD,Environmental & Regulatory Services,Furniture and Equipment,17/02/2017,1229.66
Charity/Third Sector,Birtenshaw,Childrens & Educational Services,Care Payments,08/02/2017,698.88
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,782
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,707.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1727.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1785
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,2427.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1251.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,482.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1717
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,312.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,809.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1054
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,2318.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1781.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,2383.4
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1258
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,486.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,1853
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,01/02/2017,312.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,867
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,901
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,2414
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1768
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,2386.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1281.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,142.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1734
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,346.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,833
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,799
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,2332.4
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1713.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,2199.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1210.4
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,115.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,1785
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,15/02/2017,285.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,217.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,217.6
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,108.8
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,54.4
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,163.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,163.2
Social Care Services,Bluebird Care,Adult Social Care,Care Payments,28/02/2017,326.4
Engineering Services,BOB COSTELLO ASSOCIATES LTD,Capital Expenditure,Professional Fees,28/02/2017,2435.22
Books / Magazines / Media,Bolinda UK Limited,Cultural & Related Services,Library Equipment,15/02/2017,789
Books / Magazines / Media,Bolinda UK Limited,Cultural & Related Services,Library Equipment,22/02/2017,799
