Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149515,292.08,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149516,127.74,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149517,26.46,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149518,282.08,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Fixtures and fittings,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149521,3.49,PSHE Non Devolved Admin-Fixtures and fittings,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Fixtures and fittings,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149522,16.62,PSHE Non Devolved Admin-Fixtures and fittings,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Fixtures and fittings,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149523,33.79,PSHE Non Devolved Admin-Fixtures and fittings,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Fixtures and fittings,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149524,160.92,PSHE Non Devolved Admin-Fixtures and fittings,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149525,1143.37,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149526,755.96,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149527,223.27,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149528,587.54,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149529,190.06,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149530,11.65,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Utilities,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149531,22.93,PSHE Non Devolved Admin-Utilities,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Utilities,"People, Strategy and Higher Education - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),149532,31.23,PSHE Non Devolved Admin-Utilities,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149533,18.28,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149534,3.23,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149535,3.43,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149536,95.26,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149537,2.68,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149538,2.20,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149539,6.30,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149540,93.28,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149541,836.92,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149542,1026.64,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149543,86.16,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149544,166.18,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149545,327.78,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149546,527.83,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149547,72.29,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149548,1.77,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2016,Catering Services,"Skills, Deregulation and Local Growth - Vocational Education Directorate",BAXTERSTOREY LTD,149841,218.33,PSHE Devolved Admin-Catering Services,RG6 1PT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149884,1353.46,NEWTON FUND - Egypt-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149885,815.89,NEWTON FUND - Mexico-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149887,17.11,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149888,699.87,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149889,2459.12,NEWTON FUND - India-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149890,15.84,NEWTON FUND - Brazil-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149891,7.02,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149892,6.64,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149893,2.22,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149894,18.26,Newton Fund - Singapore-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149895,301.80,NEWTON FUND - Egypt-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),149896,11.64,NEWTON FUND - China-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
