Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,25/08/2017,10584871,0,28.62,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,15/08/2017,10582007,0,90.74,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,04/08/2017,10581485,0,69.76,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,18/08/2017,10581616,0,50.62,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,29/08/2017,10584866,0,707.24,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Transport,Direct Transport Costs,Tyres And Tubes,,18/08/2017,10581594,0,235.19,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,Diesel,,25/08/2017,10584351,0,543.97,R,UK Fuels Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583194,0,133.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10582989,0,139.00,R,Commercial Motors (Wales) LTD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583702,0,133.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583209,0,155.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583164,0,88.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583189,0,133.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583178,0,133.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583391,0,133.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,M.O.T. Test,,18/08/2017,10583186,0,155.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,22/08/2017,10584868,0,134.40,R,Walls Truck Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,25/08/2017,10584364,0,52.41,R,Malvern Tyres (Wholesale) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,25/08/2017,10584904,0,"4,109.11",R,Walls Truck Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,25/08/2017,10584869,0,954.00,R,GearBox Centre Cwmbran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,22/08/2017,10583697,0,618.15,R,Gullivers Truck Hire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,11/08/2017,10582332,0,283.00,R,Days Rental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,18/08/2017,10582687,0,198.00,R,Jock The Lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resources,Support Services,Children & Young People,Premises,Energy Costs,Gas.,,25/08/2017,10585295,0,90.03,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Premises,Energy Costs,Gas.,,25/08/2017,10585284,0,36.27,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Premises,Energy Costs,Gas.,,25/08/2017,10585309,0,124.28,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Premises,Energy Costs,Gas.,,25/08/2017,10585315,0,106.27,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Premises,Energy Costs,Gas.,,25/08/2017,10585310,0,171.61,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Premises,Energy Costs,Gas.,,25/08/2017,10585254,0,151.49,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Place,Asset Management,Resources,Premises,Energy Costs,Gas.,,25/08/2017,10585280,0,24.94,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Premises,Energy Costs,Gas.,,25/08/2017,10585268,0,39.15,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,22/08/2017,10582865,0,14.61,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,29/08/2017,10584802,80054139,27.95,R,TTS Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,18/08/2017,10582960,80051363,12.15,R,Boc Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,15/08/2017,10581499,80053734,262.45,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10581517,80053736,7.34,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,01/08/2017,10581566,80052475,"1,951.34",R,BROADCAST RADIO LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,22/08/2017,10582630,10080328,"1,014.00",R,R82 UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goverance, Engagement & Improvement",Community Education,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,25/08/2017,10584972,0,43.71,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Events,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,25/08/2017,10585094,10080496,248.00,R,Ev-entz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Events,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,01/08/2017,10581277,10080288,117.00,R,Protech Events Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10581892,10079714,37.50,R,Running Imp Int Sports Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582209,10080182,17.50,R,Running Imp Int Sports Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582209,10080182,24.50,R,Running Imp Int Sports Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582592,10080023,79.96,R,Charles Saunders LTD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,01/08/2017,10580470,10080098,62.50,R,Park Retail Lt ta Love2reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Salt Purchase.,,15/08/2017,10583330,812340,"4,063.33",R,Compass Minerals UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Salt Purchase.,,15/08/2017,10583162,812340,"2,036.26",R,Compass Minerals UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Health & Safety Equipment.,,15/08/2017,10583302,812368,51.48,R,Greenham Trading Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,01/08/2017,10581246,10080266,"1,244.36",R,Initial Washroom Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,11/08/2017,10582529,10077964,203.50,R,Torfaen County Borough Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care,Community Care Team,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,18/08/2017,10584163,0,360.00,R,Crown & Sceptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,04/08/2017,10581643,80052180,61.08,R,Sportsafe UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,25/08/2017,10584800,10080581,85.00,R,VINCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584360,0,475.20,R,Mon & Border Motor Factors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10583594,0,256.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583000,0,15.41,R,Fleetwheel PPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581567,80053395,14.75,R,Yorkshire Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581567,80053395,6.15,R,Yorkshire Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581567,80053395,95.70,R,Yorkshire Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582039,0,50.00,R,Complete Office Solutions (UK) Ltd t/a SET Office Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/08/2017,10581538,80051749,29.40,R,Safari Sports Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582771,0,29.71,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582771,0,60.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,20.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,264.40,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10582221,80053504,146.08,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10582221,80053504,44.89,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581904,80053724,30.19,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584139,80052628,"2,718.22",R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/08/2017,10582254,80054073,1.16,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/08/2017,10582254,80054073,2.33,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584490,80051142,8.76,R,Hope Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10582522,80054061,207.65,R,Robert Price Builders Merchants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582928,10078619,7.55,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582177,10078151,151.20,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582203,10078151,356.50,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582491,10078152,94.80,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goverance, Engagement & Improvement",Community Education,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10582237,10079952,76.00,R,Café Fair Trade Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Countryside,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10565484,10077109,100.00,R,Standard Signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581278,10080290,75.00,R,Castles Brewery Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582535,10080440,20.00,R,Agile Networks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584831,10080588,23.26,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584833,10080588,85.80,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584547,10080589,114.85,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584548,10080589,159.88,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10581852,10078332,95.76,R,RS Components Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584592,10078398,5.00,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584446,10080588,23.73,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584455,10080588,337.00,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584458,10080588,53.24,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584440,10080589,13.65,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584419,10080589,144.00,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584834,10079754,640.00,R,Second Life Products Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583308,10078516,66.96,R,Robert Price Builders Merchants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
