Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041540,547.00,G BLUNDELL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041550,"1,312.80",G CLIFFE
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041596,984.60,G ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041568,"3,385.31",HOGHTON DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,5100081719,"2,660.00",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,5100081721,"2,940.00",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Programme and Project Management Services,21/07/2015,5100081752,"5,955.00",HYRAX RESOURCING LTD
TfGM,Transport,Capital Costs - Project Support Services,21/07/2015,5100079383,588.00,ISS LABOUR LTD
TfGM,Corporate Services,Project Support Services,21/07/2015,5100079384,576.00,ISS LABOUR LTD
TfGM,Transport,Training,21/07/2015,5100081239,700.00,IT GOVERNANCE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041582,"1,312.80",J MCGREAL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041593,656.40,J RIGGS
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100081397,"36,960.00",JACOBS UK LTD
TfGM,Transport,Passenger Shelters,21/07/2015,5100080433,"12,740.46",JC DECAUX UK LTD
TfGM,Corporate Services,Procurement Services,21/07/2015,5100081746,"2,275.00",JETFIRE ASSOCIATES LIMITED
TfGM,Corporate Services,Procurement Services,21/07/2015,5100081598,"11,275.00",JON MAYOR LTD
TfGM,Transport,Traffic Signal Works,21/07/2015,5100081224,473.26,JONES LIGHTING
TfGM,Transport,Capital Costs - Print & Media,21/07/2015,5100080945,"1,020.50",KIND CREATIVE LTD
TfGM,Transport,Training,21/07/2015,5100081326,"1,199.00",KNOWLEDGE ACADEMY
TfGM,Transport,Print & Media,21/07/2015,5100080533,"1,500.00",KREATIVE BOMB LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041546,"2,418.92",L CHAPMAN
TfGM,Transport,Print & Media,21/07/2015,5100081709,"1,500.00",MANCHESTER CENTRAL CONVENTION COMPL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,5100081341,445.70,MANCHESTER CITY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,5100081715,"2,574.10",MANCHESTER CITY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041544,"1,641.00",MARK BRENNAN DRIVER TRAINING LIMITE
TfGM,Transport,Legal Services,21/07/2015,5100080092,864.50,MARKS AND CLERK
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100080674,"1,443.75",MATCHTECH GROUP PLC
TfGM,Transport,CCTV Support Services,21/07/2015,5100080690,708.60,METFAST LTD
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100082898,"145,239.00",METROLINK RATP DEV LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041542,"2,188.00",MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Print & Media,21/07/2015,5100081315,"1,800.00",MIDESIGN
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041584,"2,418.92",MORRIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100080122,"1,331.20",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,21/07/2015,5100081537,"56,548.89",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,21/07/2015,5100081654,469.25,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,21/07/2015,5100081660,"2,573.48",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2015,5100081689,"302,555.79",MPACT THALES
TfGM,Transport,Capital Costs - Rail Construction Works,21/07/2015,5100081691,"193,304.68",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2015,5100081692,"184,436.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2015,5100081695,"1,301,693.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2015,5100081697,"794,611.00",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081702,"341,147.41",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081704,"94,740.51",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081705,"18,225.12",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081779,"74,727.57",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081787,"74,727.57",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081795,"341,147.41",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081805,"189,162.43",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,21/07/2015,5100081809,"189,162.43",MPACT THALES
TfGM,Transport,Sustainable Travel Grant,21/07/2015,1900041494,"10,000.00",NEW CHARTER HOMES
TfGM,Transport,Smart Ticketing,21/07/2015,5100081480,"40,000.00",NEXUS
TfGM,Transport,Subscriptions,21/07/2015,5100081623,"1,099.00",NLA MEDIA ACCESS LIMITED
TfGM,Transport,Capital Costs - Site Clearance,21/07/2015,5100080426,"2,365.56",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,21/07/2015,5100080738,"2,928.88",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Vehicle Repairs & Maintenance,21/07/2015,5100081835,"2,333.32",OPTARE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041548,"2,909.54",P CLARKE
TfGM,Transport,Capital Costs - QBC Support Services,21/07/2015,5100080473,"6,437.00",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Project Management Services,21/07/2015,5100080659,"9,646.92",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041599,"3,063.20",PAS DRIVING
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2015,5100081248,"100,376.12",PEEL MEDIA FACILITIES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100080906,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100080917,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Sustainable Transport Promotion,21/07/2015,5100081259,"4,449.46",PETER BRETT ASSOCIATES
TfGM,Transport,Traffic and Transportation Surveys,21/07/2015,5100080724,590.25,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/07/2015,5100080900,"3,947.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/07/2015,5100080901,"4,681.21",PLUSWORK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/07/2015,5100081513,"1,400.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs,21/07/2015,5100081092,717.50,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041564,"2,188.00",R GREENOUGH
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041567,"2,175.82",R HILL
TfGM,Transport,Capital Costs - Print & Media,21/07/2015,5100081455,"1,224.00",RCD
TfGM,Transport,Capital Costs - Print & Media,21/07/2015,5100081507,490.00,RCD
TfGM,Transport,Capital Costs - Miscellaneous External costs,21/07/2015,5100079791,"25,133.31",RENTOKIL INITIAL UK LTD
TfGM,Corporate Services,IS Software & Maintenance,21/07/2015,5100081656,"5,108.49",RISK DECISIONS LTD
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100079057,840.00,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100079341,840.00,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100079623,"1,050.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100079825,"1,050.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100080529,701.63,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/07/2015,5100080531,"2,750.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,21/07/2015,5100080774,701.63,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/07/2015,5100080776,"2,750.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/07/2015,5100080777,841.01,Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,21/07/2015,5100080864,"1,131.24",Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,21/07/2015,5100080899,"2,340.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/07/2015,5100081100,841.01,Robert Walters Plc
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041589,"1,312.80",SHELLIS SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041563,984.60,SHIRLEYS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041560,"2,212.27",SMJ SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Engineering Support Services,21/07/2015,5100080519,"48,650.00",SOLUTIONSPT LIMITED
TfGM,Transport,Capital Costs - Public Art,21/07/2015,5100080912,"3,500.00",STARDOTSTAR
TfGM,Transport,Heavy Rail Support Services,21/07/2015,5100080614,"2,603.29",STEER DAVIES GLEEVE LTD
TfGM,Transport,Capital Costs - Planning Support Services,21/07/2015,5100081089,"11,814.14",STEER DAVIES GLEEVE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041575,"2,510.11",STEVEN LLOYD APPROVED SCHOOL OF MOT
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041598,"1,531.60",SYED AKMAL A SHAH
TfGM,Transport,Transport Planning & Monitoring Services,21/07/2015,5100080420,"30,225.00",SYSTRA LTD
TfGM,Corporate Services,IS Consumables,21/07/2015,5100080861,"4,058.94",TANGIBLE BENEFIT LTD
TfGM,Transport,Traffic Management and Monitoring Services,21/07/2015,5100080540,950.00,TDC SYSTEMS LTD
TfGM,Transport,Traffic Management and Monitoring Services,21/07/2015,5100081065,"1,770.00",TDC SYSTEMS LTD
TfGM,Transport,Capital Costs - Print & Media,21/07/2015,5100081333,"2,070.00",TEP
TfGM,Transport,Capital Costs - LRT Vehicles,21/07/2015,5100079939,"4,200.00",TES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041561,"1,744.31",VINCENT'S DRIVING SCHOOL
TfGM,Transport,Computer and Printing Hardware,21/07/2015,5100081824,450.00,VODAFONE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/07/2015,1900041572,"1,859.80",WIRRAL DRIVING LTD
TfGM,Transport,Vehicle Costs,22/07/2015,1200034698,894.90,ALLSTAR
TfGM,Transport,Postage Costs,22/07/2015,1900041064,"2,000.00",FRAMA UK LIMITED
TfGM,Transport,PTEG Contributions,22/07/2015,1900041929,"81,885.00",PTEG LTD
TfGM,Transport,Utilities & Energy,22/07/2015,1900041413,"2,028.79",SMARTEST ENERGY
TfGM,Transport,Utilities & Energy,22/07/2015,1900041414,"12,920.15",SMARTEST ENERGY
TfGM,Transport,Utilities & Energy,22/07/2015,1900041415,"3,312.00",SMARTEST ENERGY
TfGM,Transport,Utilities & Energy,22/07/2015,1900041416,"53,199.57",SSE METERING LTD
TfGM,Transport,Utilities & Energy,22/07/2015,1900041418,534.85,SWALEC
TfGM,Transport,Utilities & Energy,22/07/2015,1900041480,"2,497.72",SWALEC
TfGM,Transport,Passenger Shelter Consumables,23/07/2015,5100081088,"1,611.00",AMARI PLASTICS PLC
TfGM,Transport,Utilities & Energy,23/07/2015,1900041633,432.00,AMEY METERING LTD
TfGM,Transport,Concessionary Reimbursement,23/07/2015,1900041943,"1,123.00",ASIF MEHMOOD T/A AVALON CABS
TfGM,Transport,Capital Costs - Engineering Support Services,23/07/2015,5100081076,659.00,ATKINS LTD
TfGM,Transport,Concessionary Reimbursement,23/07/2015,1900041941,643.00,BLUELINE PRIVATE HIRE
TfGM,Transport,Training,23/07/2015,5100081846,"4,263.96",BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Project Support Services,23/07/2015,5100081080,"1,365.13",CANALS AND RIVERS TRUST
TfGM,Corporate Services,IS Support & Maintenance,23/07/2015,5100081460,"3,000.00",CGI IT UK LTD
TfGM,Corporate Services,IS Support & Maintenance,23/07/2015,5100081500,"129,880.00",CGI IT UK LTD
TfGM,Transport,Print & Media,23/07/2015,5100080905,980.00,CREATIVE CONCERN
TfGM,Transport,Print & Media,23/07/2015,5100081073,"3,772.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Print & Media,23/07/2015,5100081911,"2,848.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Highway Support Services,23/07/2015,5100081022,"25,117.50",EC HARRIS LLP
TfGM,Transport,Capital Costs - Architectural Services,23/07/2015,5100080401,"1,959.56",GILLESPIES
TfGM,Transport,Occupational Health,23/07/2015,5100077684,650.00,HEALTHWORK
TfGM,Transport,Occupational Health,23/07/2015,5100078580,"1,330.00",HEALTHWORK
TfGM,Transport,Occupational Health,23/07/2015,5100079138,"4,821.00",HEALTHWORK
TfGM,Transport,Occupational Health,23/07/2015,5100080057,"5,412.00",HEALTHWORK
TfGM,Transport,Concessionary Reimbursement,23/07/2015,1900041948,525.00,MIDDLETON CARS LTD
TfGM,Transport,Print & Media,23/07/2015,5100081206,765.02,MIRAGE DISPLAY LTD
TfGM,Transport,Smart Ticketing,23/07/2015,5100079899,"2,400.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Design Support Services,23/07/2015,5100080927,"88,146.34",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,23/07/2015,5100081873,495.00,MOTT MACDONALD LTD
TfGM,Transport,Safety & Security Support Services,23/07/2015,5100081107,"1,515.84",POLICE & CRIME COMMISSIONER GTR MCR
TfGM,Transport,Print & Stationery ,23/07/2015,5100075628,"1,187.18",RICOH UK LTD
TfGM,Transport,Print & Stationery ,23/07/2015,5100081452,548.94,RICOH UK LTD
TfGM,Transport,Traffic Signal Works,23/07/2015,5100080697,882.73,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/07/2015,5100080698,"3,425.01",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/07/2015,5100080711,"6,249.24",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/07/2015,5100081051,"5,014.26",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/07/2015,5100081087,"1,135.45",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,23/07/2015,5100081338,"13,406.33",SIEMENS PLC
TfGM,Transport,Capital Costs - Planning Support Services,23/07/2015,5100080857,"14,575.79",SYSTRA LTD
TfGM,Transport,Capital Costs - Public Art,23/07/2015,5100080779,500.00,THE HAMILTON PROJECT
TfGM,Transport,IS Consumables,23/07/2015,5100080791,718.00,TOTAL COMPUTERS LTD
TfGM,Transport,Concessionary Reimbursement,23/07/2015,1900041937,575.00,Z CARZ
TfGM,Transport,Capital Costs - Legal Services,24/07/2015,5100081989,"1,000.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,24/07/2015,5100081993,"662,506.00",KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Rail Franchise,24/07/2015,1200034698,"3,659,029.14",NORTHERN RAIL LTD
TfGM,Transport,Cleaning,25/07/2015,5100081133,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081134,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081137,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081140,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081214,"2,554.75",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081352,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081355,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081358,725.17,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081370,458.68,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100081549,"13,027.35",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,25/07/2015,5100084642,985.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Print & Media,26/07/2015,5100081320,"1,063.00",ASTRA SIGNS
TfGM,Transport,Research Services,26/07/2015,5100084720,"1,520.00",JMP LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/07/2015,5100081575,"132,390.65",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/07/2015,5100081636,"120,919.36",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,28/07/2015,5100082057,"19,713.74",AECOM INFRASTRUCTURE & ENVIRONMENT
TfGM,Transport,Highway Support Services,28/07/2015,5100081174,"6,781.25",AECOM LTD
TfGM,Transport,Capital Costs - Architectural Services,28/07/2015,5100081289,"46,393.66",AHR ARCHITECTS LTD
TfGM,Corporate Services,Project Management Services,28/07/2015,5100080788,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,28/07/2015,5100081245,"1,764.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,28/07/2015,5100081303,"1,966.58",ARCADIS CONSULTING (UK) LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,28/07/2015,5100081451,"1,230.96",ARCADIS CONSULTING (UK) LTD
TfGM,Transport,Print & Media,28/07/2015,5100081491,"1,050.00",ARMIN & BUTLER LTD
TfGM,Transport,Print & Media,28/07/2015,5100081560,527.00,ARMIN & BUTLER LTD
TfGM,Transport,Capital Costs - Topographical Feasibility Support,28/07/2015,5100081054,"5,481.00",ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,28/07/2015,5100081058,"8,000.00",ATKINS LTD
TfGM,Transport,Capital Costs - Project Support Services,28/07/2015,5100081754,"6,761.25",ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - Architectural Services,28/07/2015,5100081749,"3,693.00",AUSTINSMITH LORD LLP
TfGM,Transport,Capital Costs - Legal Services,28/07/2015,5100082103,"5,000.00",AXIS PROPERTY CONSULTANCY LLP
TfGM,Transport,Print & Media,28/07/2015,5100081389,763.00,BEELINE PROMOTIONAL PRODUCTS
TfGM,Transport,Capital Costs - Legal Services,28/07/2015,5100080904,"83,547.77",BIRCHAM DYSON BELL
TfGM,Transport,Capital Costs - Print & Media,28/07/2015,5100081592,"5,975.00",BJL GROUP LTD
TfGM,Transport,Print & Media,28/07/2015,5100081593,"5,000.00",BJL GROUP LTD
TfGM,Transport,Exhibitions and Conferences,28/07/2015,1900041966,697.50,BOURNEMOUTH CONVENTION BUREAU LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,28/07/2015,5100082019,"62,727.00",BROXAP LTD
TfGM,Transport,Capital Costs - CCTV Equipment,28/07/2015,5100081276,"1,856.46",BT ENGAGE IT
TfGM,Transport,Driver Intervention Course Delivery Costs,28/07/2015,5100081895,875.20,C JEFFREY
TfGM,Corporate Services,Payroll Support services,28/07/2015,5100081728,"1,049.05",CGI IT UK LTD
TfGM,Transport,Print & Media,28/07/2015,5100081147,527.00,CHAPEL PRESS LTD
TfGM,Transport,Property & Equipment Maintenance,28/07/2015,5100081096,"20,251.50",CHARGE YOUR CAR LTD
TfGM,Transport,Property & Equipment Maintenance,28/07/2015,5100081181,"3,348.00",CHARGE YOUR CAR LTD
TfGM,Transport,Sustainable Travel Grant,28/07/2015,1900041497,"10,000.00",CHESHIRE DATASYSTEMS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,28/07/2015,5100081718,"1,397.89",CPC TRAINING PROVIDER LTD
TfGM,Transport,Vehicle Repairs & Maintenance,28/07/2015,5100081103,601.80,CYBERLYNE COMMUNICATIONS LIMITED
TfGM,Corporate Services,Maintenance,28/07/2015,5100081641,"17,159.62",D.H.Welton & Co. Ltd
TfGM,Corporate Services,Legal Services,28/07/2015,5100081986,"16,175.20",DLA PIPER UK LLP
TfGM,Transport,Print & Media,28/07/2015,5100081127,"1,520.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2015,5100079660,"8,430.00",EC HARRIS LLP
TfGM,Transport,Programme and Project Management Services,28/07/2015,5100081663,"16,770.00",ERNST & YOUNG
TfGM,Transport,Financial and Commercial Support Services,28/07/2015,5100081665,"62,690.00",ERNST & YOUNG
TfGM,Transport,Programme Assurance Services,28/07/2015,5100081668,"51,683.13",ERNST & YOUNG
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2015,5100081155,"8,638.00",EXPERIS LTD
