Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757566049,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757578039,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757578090,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757578181,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757578720,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757578890,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757593096,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757593193,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757593268,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757593269,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757593608,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757593627,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757608216,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757608291,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757608338,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757608912,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757621251,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757621829,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757631556,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757631764,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757631812,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757653554,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757653673,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757653712,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757654117,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757685350,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757685388,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757685898,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757721818,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757749704,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757749728,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757749763,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757750306,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757762181,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757762285,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757762298,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757762319,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757793668,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757793906,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757794228,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757807436,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757807468,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757807486,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757807814,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757807885,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757807335,3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757808071,3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93843,3.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757621105,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER94761,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER95061,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757530542,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757593679,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757609122,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757704284,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757722868,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757736064,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757750303,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757750304,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER93661,6.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94441,6.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757567998,6.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757530971,6.68,Not applicable,
