Year,Author,Title,citation,Type,Collaborators,Main subject,Subject,Keywords,URL,Notes
2009,Rasmussen TB; Uttenthal A; Hakhverdyan M; Belak S; WAKELEY PR; Reid SM; Ebert K; King DP,Evaluation of automated nucleic acid extraction methods for virus detection in a multicenter comparative trial.,Journal of Virological Methods 155 (1) 87-90,Periodical article,"Department of Virology, National Veterinary Institute, Technical University of Denmark, Lindholm, DK-4771 Kalvehave, Denmark. 
Joint Research and Development Division, Departments of Virology, Swedish University of Agricultural Sciences (SLU) and National Veterinary Institute (SVA), The Collaborating Centre for the Biotechnology-based Diagnosis of Infectious Diseases in Veterinary Medicine of the OIE (World Organisation for Animal Health), Ulls vag 2B, SE-751 89 Uppsala, Sweden. 
Institute for Animal Health, Ash Road, Pirbright, Surrey GU24 0NF.",VIROLOGY,GENERAL,Diagnostics; BVD,http://dx.doi.org/10.1016/j.jviromet.2008.09.021,
2009,REICHEL R,"Notifiable diseases of sheep in the United Kingdom, excluding scrapie, bluetongue and foot and mouth.",Proceedings of the Sheep Veterinary Society (32) 9-12,Conference proceedings,,MISCELLANEOUS,SHEEP,Sheep; Brucella; Mycoplasma; Scrapie,,
2009,Roberts H; Sabirovic M,"The rise and fall of bluetongue in the EU, 2005-2009.",Government Veterinary Journal 20 (2) 5-10,Periodical article,,VIROLOGY,PIGS,,http://www.defra.gov.uk/gvs/publications/gvj/pdf/gvj-vol2002.pdf,
2009,Ronglinag Hu; Qing Tang; Jianrong Tang; FOOKS AR,Rabies in China: an update.,Vector-borne and Zoonotic Diseases 9 (1) 1-12,Periodical article,"Laboratory of Epidemiology, Veterinary Institute, Academy of Military Medical Sciences, Changchun, People's Republic of China. 
Department of Viral Encephalitis, Institute for Viral Disease Control and Prevention, China CDC, Beijing, People's Republic of China. 
National Institute for the Control of Pharmaceutical and Biological Products, Bureau of China Pharmaceutical Surveillance, Chinese SFDA, Beijing, People's Republic of China.",VIROLOGY,GENERAL,Rabies,,
2009,RUSSELL C; HANNA A; BARRASS L; Matrosovich M; NUNEZ A; BROWN IH; CHOUDHURY B; BANKS J,Experimental infection of turkeys with pandemic (H1N1) 2009 influenza virus (A/H1N1/09v) (letter).,Journal of Virology 83 (24) 13046-13047,Periodical article,"Institute of Virology, Philipps University, D-35043 Marburg, Germany.",VIROLOGY,POULTRY AND OTHER BIRDS,Influenza; Swine influenza,http://dx.doi.org/10.1128/JVI.01645-09,
2009,RYDER SJ; DEXTER GE; Heasman L; WARNER R; MOORE SJ,Accumulation and dissemination of prion protein in experimental sheep scrapie in the natural host.,BMC Veterinary Research 5:9,Periodical article,"ADAS UK Ltd, High Mowthorpe, Duggleby, North Yorkshire, YO17 8BP.",SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Scrapie,http://www.biomedcentral.com/1746-6148/5/9,
2009,Sabirovic M,Exotic diseases of sheep: the threats and potential for spread to the UK.,Proceedings of the Sheep Veterinary Society (32) 31-32,Periodical article,,MISCELLANEOUS,SHEEP; GOATS,Defra; Foot and mouth disease,,
2009,Sabirovic M; Roberts H;  Papadiooulou C; Lopez M; Hancock R; Calistri P,"International disease monitoring, July to September 2009.",Veterinary Record 165 (19) 552-555,Periodical article,,MISCELLANEOUS,GENERAL,,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/19/552,
2009,Sabirovic M; Roberts H; Hall S; Elliott H; Coulson N,"International disease monitoring, October to December 2008.",Veterinary Record 164 (12) 355-358,Periodical article,,MISCELLANEOUS,DISEASES,Avian influenza; Foot and mouth disease; Swine fever,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/12/355,
2009,Sahraoui N; Muller B; Guetarni G; Boulahbal F; Yala D; Ouzrout R; Berg S; SMITH NH; Zinsstag J,Molecular characterization of Mycobacterium bovis strains isolated from cattle slaughtered at two abattoirs in Algeria.,BMC Veterinary Research 5:4,Periodical article,"Departement Veterinaire, Universite Saad Dahlab, Blida, Algeria. 
Centre Universitaire d'El-Tarf, El-Tarf, Algeria. 
Department of Public Health and Epidemiology, Swiss Tropical Institute, Basel, Switzerland. 
Departement de Biologie, Universite Saad Dahlab, Blida, Algeria. 
Service de Tuberculose et des Mycobacteries, Institut Pasteur d'Algerie, Algiers, Algeria. 
Centre for the Study of Evolution, University of Sussex, Falmer, East Sussex.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycobacterium bovis,http://www.biomedcentral.com/content/pdf/1746-6148-5-4.pdf,
2009,Sanchez-Morgado JM; Gallagher A; JOHNSON LK,Mycobacterium gordonae infection in a colony of African clawed frogs (Xenopus tropicalis).,Laboratory Animals 43 (3) 300-303,Periodical article,"Biological Services, MRC–National Institute for Medical Research, The Ridgeway, Mill Hill, London NW7 1AA. 
Fundacion Centro Nacional de Investigaciones Cardiovasculares Carlos III (CNIC), C/Melchor Fernandez Almagro, 3, 28029 Madrid, Spain.",BACTERIOLOGY,WILDLIFE AND PESTS,Tuberculosis,http://la.rsmjournals.com/cgi/reprint/43/3/300,
2009,Sargison N; EDWARDS G,Tick infestations in sheep in the UK.,In Practice 31 (2) 58-65,Periodical article,Royal (Dick) School of Veterinary Studies.,PARASITOLOGY,CATTLE AND RUMINANTS IN GENERAL,,http://inpractice.bvapublications.com/cgi/reprint/31/2/58,
2009,SAUNDERS GC; CAWTHRAW S; MOUNTJOY SJ; TOUT AC; SAYERS AR; HOPE J; WINDL O,Ovine PRNP untranslated region and promoter haplotype diversity.,Journal of General Virology 90 (5) 1289-1293,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Scrapie; Sheep,http://dx.doi.org/10.1099/vir.0.007997-0,
2009,SAUNDERS GC; Lantier I; CAWTHRAW S; Berthon P; MOORE SJ; ARNOLD ME; WINDL O; SIMMONS MM; Andreoletti O; BELLWORTHY S; Lantier F,Protective effect of the T112 PrP variant in sheep challenged with bovine spongiform encephalopathy.,Journal of General Virology 90 (10) 2569-2574,Periodical article,"INRA, UR1282, Infectiologie Animale et Sante Publique, F-37380 Nouzilly, France. 
UMR INRA-ENVT, Interactions Hotes–Agents Pathogenes, Ecole Veterinaire de Toulouse, F-310761 Toulouse, France.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Bovine spongiform encephalopathy; Transmissible spongiform encephalopathy,http://dx.doi.org/10.1099/vir.0.012724-0,
2009,Savvidou SE; Beal JD; Brooks PH; LA RAGIONE RM,Liquid feed fermented with Lactobacillus salivarius reduces susceptibility of broiler chickens to Salmonella enterica typhimurium Sal 1344 nal.,British Poultry Abstracts 5 (1) 43-44,Periodical article,"University of Plymouth, School of Biological Sciences, Plymouth, Devon.",BACTERIOLOGY,POULTRY AND OTHER BIRDS,Salmonella,http://pdfserve.informaworld.com/877358_731239392_910052518.pdf,
2009,Schiller I; VORDERMEIER HM; Waters WR; Palmer M; Thacker T; WHELAN A; Hardegger R; Marg-Haufe B; Raeber A; Oesch B,Assessment of Mycobacterium tuberculosis OmpATb as a novel antigen for the diagnosis of bovine tuberculosis.,Clinical and Vaccine Immunology 16 (9) 1314-1321,Periodical article,"Prionics AG, CH-8952 Schlieren, Switzerland. 
National Animal Disease Center, Agricultural Research Service, USDA, Ames, IA USA.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Bovine tuberculosis,http://cdli.asm.org/cgi/content/abstract/16/9/1314,
2009,Schiller I; Waters WR; VORDERMEIER HM; Nonnecke B; Welsh M; Keck N; WHELAN A; Sigafoose T; Stamm C; Palmer M; Thacker T; Hardegger R; Marg-Haufe B; Raeber A; Oesch B,Optimization of a whole-blood gamma interferon assay for detection of Mycobacterium bovis-infected cattle.,Clinical and Vaccine Immunology 16 (8) 1196-1202,Periodical article,"Prionics AG, Schlieren, Switzerland. 
National Animal Disease Center, Agricultural Research Service, U.S. Department of Agriculture, Ames, Iowa. 
AFBI, Veterinary Sciences Division, Stormont. 
Laboratoire Départemental Vétérinaire de l'Hérault, Montpellier, France. 
National Veterinary Services Laboratories, APHIS, U.S. Department of Agriculture, Ames, Iowa.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis,http://cvi.asm.org/cgi/reprint/16/8/1196,
2009,Schlabritz-Loutsevitch NE; WHATMORE AM; Quance CR; KOYLASS MS; Cummins LB; Dick EJ; Snider CL; Cappelli D; Ebersole JL; Nathanielsz PW; Hubbard GB,A novel brucella isolate in association with two cases of stillbirth in non-human primates – first report.,Journal of Medical Primatology 38 (1) 70-73,Periodical article,"Department of Obstetrics and Gynecology, University of Texas Health Science Center at San Antonio, San Antonio, Texas, USA. 
Southwest National Primate Research Center, Southwest Foundation for Biomedical Research, San Antonio, Texas, USA. 
National Veterinary Services Laboratories, Veterinary Services, Animal and Plant Health and Inspection Service, U.S. Department of Agriculture, Ames, IA, USA. 
Department of Community Dentistry, University of Texas Health Science Center at San Antonio, San Antonio, Texas, USA. 
Center for Oral Health Research, University of Kentucky College of Dentistry, Lexington, Kentucky, USA.",BACTERIOLOGY,OTHER ANIMALS,Brucella,,
2009,SCHOCK A; SCHOLES SFE; Howie FE; Buxton D,Cerebral segmental polyarteritis of unknown aetiology in sheep.,Journal of Comparative Pathology 140 (4) 283-287,Periodical article,"SAC Edinburgh Disease Surveillance Centre, SAC Veterinary Services, Allan Watt Building, Bush Estate, Penicuik, Midlothian EH26 0QE. 
Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik, Midlothian EH26 0PZ.",MISCELLANEOUS,SHEEP,Sheep,http://dx.doi.org/doi:10.1016/j.jcpa.2009.01.003,
2009,SCHOLES SFE; EDWARDS GT,Tyzzer's disease (Clostridium piliforme infection) and possible copper toxicity in a lamb.,Veterinary Record 164 (15) 470-471,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Sheep; Clostridium,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/15/470,
2009,SCHOLES SFE; STRUGNELL BW; WATSON PJ,Necrotising encephalopathy and porencephaly in lambs (letter).,Veterinary Record 165 (1) 31-32,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,SHEEP,Sheep;,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/1/31,
2009,Scholz HC; Hofer E; Vergnaud G; Le Fleche P; WHATMORE AM; Al Dahouk S; Pfeffer M; Kruger M; Cloeckaert A; Tomaso H,"Isolation of Brucella microti from mandibular lymph nodes of red foxes, Vulpes vulpes, in Lower Austria.",Vector-Borne and Zoonotic Diseases 9 (2) 153-156,Periodical article,"Bundeswehr Institute of Microbiology, Munich, Germany. 
Austrian Agency for Health and Food Safety, Mîdling, Austria. 
Centre d'Etudes du Bouchet BP3, Vert le Petit, France. 
Université Paris Sud-Orsay, Orsay, France. 
RWTH University of Aachen, Department of Internal Medicine III, Aachen, Germany. 
Veterinary University of Leipzig, Department of Bacteriology and Mycology, Leipzig, Germany. 
INRA, UR1282, Infectiologie Animale et Santé Publique, IASP, Nouzilly, France.",BACTERIOLOGY,WILDLIFE AND PESTS,Brucella,,
2009,SEARLE LEJ; BEST A; NUNEZ A; SALGUERO FJ; JOHNSON L; WEYER U; Dugdale AH; COOLEY WA; Carter B; JONES G; Tzortzis G; WOODWARD MJ; LA RAGIONE RM,"A mixture containing galactooligosaccharide, produced by the enzymic activity of Bifidobacterium bifidum, reduces Salmonella enterica serovar Typhimurium infection in mice.",Journal of Medical Microbiology 58 (1) 37-48,Periodical article,"Faculty of Veterinary Science, University of Liverpool, Leahurst, Chester High Road, Neston, Wirral CH64 7TE. 
South East Wales Trials Unit, School of Medicine, Cardiff University, Cardiff CF14 4XN. 
Clasado Ltd, 5 Canon Harnett Court, Wolverton Mill, Milton Keynes MK12 5NF.",BACTERIOLOGY,GENERAL,Salmonella; Prebiotics,http://dx.doi.org/10.1099/jmm.0.004390-0,
2009,Shahram M; NICHOLAS R; Miles RJ; Wood AP; Kelly DP,Kinetics of substrate oxidation and hydrogen peroxide production by Mycoplasma mycoides subsp. mycoides Large Colony (LC) type and Mycoplasma mycoides subsp. capri.,Research in Veterinary Science 87 (3) 364-366,Periodical article,"Department of Life Sciences, King's College London, Franklin Wilkins Building, London SE1 9NH 
Department of Microbiology, King's College London Dental Institute, Floor 17 Tower Wing, Guy's Campus, London SE1 9RT 
Department of Biological Sciences, University of Warwick, Coventry CV4 7AL",BACTERIOLOGY,GENERAL,Mycoplasma,http://dx.doi.org/10.1016/j.rvsc.2009.04.012,
2009,Shamsuddin M,Keeping out disease - the role of trade controls.,Government Veterinary Journal 20 (1) 18-21,Periodical article,,ANIMAL HUSBANDRY AND WELFARE,GENERAL,Disease control,http://www.defra.gov.uk/gvs/publications/gvj/pdf/gvj-vol2001.pdf,
2009,SHARP JM; Heras M de las; Spencer TE; Palmarini M,Jaagsiekte sheep retrovirus.,"In: Mahy BWJ (ed), Van Regenmortel MHV (ed), Encyclopedia of virology, Academic Press, Amsterdam, 3rd ed, vol. 3, 175-182",Book chapter,,VIROLOGY,POULTRY AND OTHER BIRDS,VIRUS DISEASES,,
2009,Shrikrishna D; Rua-Domenech R de la; SMITH NH; COLLOFF A; Coutts I,Human and canine pulmonary Mycobacterium bovis infection in the same household: re-emergence of an old zoonotic threat?,"Thorax 64, 89-91",Periodical article,"Department of Respiratory Medicine, Royal Cornwall Hospital, Truro, TR1 3LJ",BACTERIOLOGY,GENERAL,TUBERCULOSIS; Mycobacterium bovis,,
2009,SIMMONS H; SIMMONS M; SPENCER Y; CHAPLIN M; Povey G; DAVIS A; ORTIZ-PELAEZ A; Hunter N; MATTHEWS D; WRATHALL A,Atypical scrapie in sheep from a UK research flock which is free from classical scrapie.,BMC Veterinary Research 5:8,Periodical article,"ADAS Arthur Rickwood, Mepal, Ely, Cambridgeshire, CB6 2BA. 
The Roslin Institute, Neuropathogenesis Division, University of Edinburgh Royal (Dick) School of Veterinary Studies, Ogston Building, West Mains Road, Edinburgh, EH9 3JF. 
Pathology, Infectious Disease & Biosecurity, School of Veterinary Science, University of Queensland, St Lucia, QLD 4072, Australia. ",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://www.biomedcentral.com/content/pdf/1746-6148-5-8.pdf,
2009,Simpson VR; DAVISON NJ; Borman AM; Linton CJ; EVEREST D,Fatal candidiasis in a wild red squirrel (Sciurus vulgaris).,Veterinary Record 164 (11) 342-343,Periodical article,"Wildlife Veterinary Investigation Centre, Chacewater, Truro, Cornwall TR4 8PB. 
Mycology Reference Laboratory, South West Health Protection Agency, Myrtle Road, Bristol BS2 8EL.",BACTERIOLOGY,WILDLIFE AND PESTS,Wild animals,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/11/342,
2009,SISO S; JEFFREY M; GONZALEZ L,Neuroinvasion in sheep transmissible spongiform encephalopathies: the role of the haematogenous route.,Neuropathology and Applied Neurobiology 35 (3) 232-246,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,SHEEP,Transmissible spongiform encephalopathies,,
2009,SISO S; JEFFREY M; MARTIN S; Houston F; Hunter N; GONZALEZ L,Pathogenetical significance of porencephalic lesions associated with intracerebral inoculation of sheep with the bovine spongiform encephalopathy (BSE) agent.,Neuropathology and Applied Neurobiology 35 (3) 247-258,Periodical article,"The Roslin Institute, Royal (Dick) School of Veterinary Studies, University of Edinburgh, Edinburgh.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Bovine spongiform encephalopathy,,
2009,SLOMKA MJ; PAVLIDIS T; COWARD VJ; Voermans J; Koch G; HANNA A; BANKS J; BROWN IH,Validated RealTime reverse transcriptase PCR methods for the diagnosis and pathotyping of Eurasian H7 avian influenza viruses.,Influenza and Other Respiratory Viruses 3 (4) 151–164,Periodical article,"Virology Department, Central Veterinary Institute (Centraal Veterinair Instituut, CVI), Lelystad, The Netherlands.",VIROLOGY,POULTRY AND OTHER BIRDS,Influenza; Avian influenza,,
2009,SMITH NH; CRAWSHAW T; PARRY J; Birtles RJ,Mycobacterium microti: more diverse than previously thought.,Journal of Clinical Microbiology 47 (8) 2551-2559,Periodical article,"Centre for the Study of Evolution, University of Sussex, Brighton BN1 9QL. 
Disease Ecology Group, Faculty of Veterinary Science, University of Liverpool, CH64 7TE.",BACTERIOLOGY,GENERAL,Tuberculosis; Mycobacteria; Wild animals; Cattle; Cats,http://dx.doi.org/10.1128/JCM.00638-09,
2009,SMITH NH; HEWINSON RG; Kremer K; Brosch R; Gordon SV,Myths and misconceptions: the origin and evolution of Mycobacterium tuberculosis.,Nature Reviews Microbiology 7 (7) 537-544,Periodical article,"RIVM — Centre for Infectious Disease Control, P.O. BOX 1, 3720 BA Bilthoven, The Netherlands. 
Institut Pasteur, UP Pathogenomique Mycobacterienne Integree, 25, rue du Dr Roux, F-75015 Paris, France. 
University College Dublin, Schools of Agriculture, Food Science and Veterinary Medicine, Medicine and Medical Science, and Biomolecular and Biomedical Science, College of Life Sciences, and the Conway Institute of Biomolecular and Biomedical Research, University College Dublin, Dublin 4, Ireland.",BACTERIOLOGY,GENERAL,Tuberculosis,,
2009,SMITH RP; Chalmers RM; Elwin K; CLIFTON-HADLEY FA; MUELLER-DOBLIES D; Watkins J; Paiba GA; GILES M,Investigation of the role of companion animals in the zoonotic transmission of cryptosporidiosis.,Zoonoses and Public Health 56 (1) 24-33,Periodical article,"UK Cryptosporidium Reference Unit, NPHS Microbiology Swansea, Singleton Hospital, Swansea. 
CREH Analytical Ltd, Horsforth, Leeds.",PARASITOLOGY,OTHER ANIMALS,Cryptosporidiosis,http://dx.doi.org/10.1111/j.1863-2378.2008.01178.x,
2009,SMITH RP; ELLIS-IVERSEN J; SNARY EL; CLIFTON-HADLEY FA; Paiba GA,Factors influencing the presence and concentration of E. coli O157 and E. coli in farm waste on six cattle farms in north-west England.,Journal of Applied Microbiology 106 (2) 613-623,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Esherichia coli,http://dx.doi.org/10.1111/j.1365-2672.2008.04033.x,
2009,Sohn HJ; Lee YH; GREEN RB; SPENCER YI; HAWKINS SAC; STACK MJ; KONOLD T; WELLS GAH; MATTHEWS D; Cho IS; Joo YS,Bone marrow infectivity in cattle exposed to the bovine spongiform encephalopathy agent.,Veterinary Record 164 (9) 272-274,Periodical article,"Virology Division, National Veterinary Research and Quarantine Service, 480 Anyang City, Gyeonggi-do, Republic of Korea.",SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Bovine spongiform encephalopathy,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/9/272,
2009,Spooner AD; Bessant C; Turner C; Knobloch H; CHAMBERS M,Evaluation of a combination of SIFT-MS and multivariate data analysis for the diagnosis of Mycobacterium bovis in wild badgers.,Analyst 134 (9) 1922-1927,Periodical article,"Cranfield University, Cranfield, Bedfordshire MK43 0AL. 
Dept. Chemistry and Analytical Sciences, The Open University, Walton Hall, Milton Keynes MK7 6AA.",BACTERIOLOGY,WILDLIFE AND PESTS,Tuberculosis; Bovine tuberculosis,,
2009,Sriranganathan N; Seleem MN; Olsen SC; Samartino LE; WHATMORE AM; Bricker B; O’Callaghan D; Halling SM; Crasta OR; Wattam RA; Purkayastha A; Sobral BW; Snyder EE; Williams KP; Yu GX; Ficht TA; Roop CM; Figueirido P de; Boyle SM; He Y; Tsolis RM,Brucella.,"In: Nene V (ed), Kole C (ed), Genome mapping and genomes in animal-associated microbes, Springer-Verlag, Berlin, 2009, 1-64",Book chapter,"Center for Molecular Medicine and Infectious Diseases, Virginia-Maryland Regional College of Veterinary Medicine, Virginia Polytechnic Institute and State University, Blacksburg, VA 24061-0342, USA. 
National Animal Disease Center, ARS, USDA, Ames, IA 50010, USA. 
INTA, CICVyA, Instituto Patobiologica, Buenos Aires, Argentina. 
INSERM ESPRI 26, UFR Medecine, Avenue Kennedy, 30908 Nimes, France. 
Bacterial Disease of Livestock Research Unit, Agricultural Research Service, United States Department of Agriculture, Ames, Iowa, USA. 
Cyberinfrastructure Group, Virginia Bioinformatics Group, Virginia Polytechnic Institute and State University, Blacksburg, VA 24061, USA. 
Department of Biology and Computer Science, Boise State University, Boise, ID 83725, USA. 
Veterinary Pathobiology, Texas A&M University, College Station, TX 77843, USA. 
Department of Microbiology and Immunology, East Carolina University School of Medicine, Greenville, NC 27858, USA. 
Plant Pathology, Texas A&M University, College Station, TX 77843, USA. 
Unit for Laboratory Animal Medicine and Department of Microbiology and Immunology, School of Medicine, University of Michigan, Ann Arbor, MI 48109, USA.",BACTERIOLOGY,GENERAL,Brucella,,
2009,STACK M; FOCOSI-SNYMAN R; CAWTHRAW S; DAVIS L; JENKINS R; THORNE L; CHAPLIN M; EVERITT S; SAUNDERS G; TERRY L,Two unusual bovine spongiform encephalopathy cases detected in Great Britain.,Zoonoses and Public Health 56 (6-7) 376-383,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Bovine spongiform encephalopathy,,
2009,STACK M; GONZALEZ L; JEFFREY M; MARTIN S; Macaldowie C; CHAPLIN M; THORNE J; SAYERS R; DAVIS L; BRAMWELL J; GRIMMER S; BELLWORTHY S,Three serial passages of bovine spongiform encephalopathy in sheep do not significantly affect discriminatory test results.,Journal of General Virology 90 (3) 764-768,Periodical article,"Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik, Midlothian.",SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Bovine spongiform encephalopathy,http://dx.doi.org/10.1099/vir.0.005983-0,
2009,STACK MJ; FOCOSI-SNYMAN R; CAWTHRAW S; DAVIS L; CHAPLIN M; Burke PJ,Third atypical BSE case in Great Britain with an H-type molecular profile (letter).,Veterinary Record 165 (20) 605-606,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,GENERAL,Bovine spongiform encephalopathy,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/20/605-c,
2009,STEINBACH F; Bischoff S; Freund H; Metzner-Flemisch S; Ibrahim S; Walter J; Wilke I; Mauel S,Clinical application of dendritic cells and interleukin-2 and tools to study activated T cells in horses: first results and implications for quality control.,Veterinary Immunology and Immunopathology 128 (1-3) 16-23,Periodical article,"fzmb GmbH, Tierärztliche Klinik, Geranienweg 7, 99947 Bad Langensalza, Germany. 
Institute of Veterinary-Pathology Free University Berlin, Robert von Ostertag Str. 15, 14163 Berlin, Germany. 
Fachtierarzt für Pferde Metzner-Felmisch, Clausewitzstr. 9, 10629 Berlin, Germany. 
Leibniz-Institute for Zoo and Wildlife Research, Alfred-Kowalke-Str. 17, 10315 Berlin, Germany. 
Toxicologic Pathology Department, Nonclinical Drug Safety, Bayer Schering Pharma AG Mullerstr. 178, 13342 Berlin, Germany.",MISCELLANEOUS,HORSES,Horses,http://dx.doi.org/10.1016/j.vetimm.2008.10.317,
2009,Stevens KB; DEL RIO VILAS V; Guitian J,Classical sheep scrapie in Great Britain: spatial analysis and identification of environmental and farm-related risk factors.,BMC Veterinary Research 5:33,Periodical article,"Veterinary Epidemiology and Public Health Group, Department of Veterinary Clinical Sciences, Royal Veterinary College, Hawkshead Lane, North Mymms, Hatfield, Hertfordshire, AL9 7TA.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://www.biomedcentral.com/content/pdf/1746-6148-5-33.pdf,
2009,Stevenson K; Alvarez J; Bakker D; Biet F; de Juan L; Denham S; Dimareli Z; Dohmann K; Gerlach GF; Heron I; Kopecna M; May L; Pavlik I; SHARP M; Thibault VC; Willemsen P; Zadoks RN; Greig A,Occurrence of Mycobacterium avium subspecies paratuberculosis across host species and European countries with evidence for transmission between wildlife and domestic ruminants.,BMC Microbiology 9:212,Periodical article,"Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik EH26 0PZ. 
Centro de Vigilancia Sanitaria Veterinaria (VISAVET), Universidad Complutense, Avenida Puerta de Hierro s/n, 28040 Madrid, Spain. 
Central Institute of Wageningen University, Edelhertweg 15, 8200 AB Lelystad, Netherlands. 
UR1282, Infectiologie Animale, Sante Publique (IASP 311), INRA centre du Tours, F-37380 Nouzilly, France. 
Departamento de Sanidad Animal, Facultad de Veterinaria,Universidad Complutense, Avenida Puerta de Hierro s/n, 28040 Madrid, Spain. 
Veterinary Institute of Thessaloniki, NAGREF, Thermi 57001, P.B.O: 60272 Thessaloniki, Greece. 
Institut fur Mikrobiologie Stiftung Tierarztlich Hochschule Hannover, Bischofsholer Damm 15, 30173 Hannover, Germany. 
Veterinary Research Institute, Hudcova 70, 621 00 Brno, Czech Republic. 
Scottish Agricultural College, Veterinary Science Division, Cleeve Gardens, Oakbank Road, Perth. 
Laboratoire Microorganismes, Genomes et Environement, UMR CNRS 6023, Universite Blaise Pascal, 63177, Aubiere cedex, France.",BACTERIOLOGY,GENERAL,Tuberculosis; Mycobacteria; Johnes disease,http://www.biomedcentral.com/content/pdf/1471-2180-9-212.pdf,
2009,STRUGNELL BW; FEATHERSTONE C; Gent M; Lister P; Evans G; Okereke E; Mawer D; McGann H; Marchewka R; ERRINGTON J; FENNER J; PRITCHARD G,Weil's disease associated with the adoption of a feral rat (letter).,Veterinary Record 164 (6) 186,Periodical article,"West Yorkshire Health Protection Unit, HPA Laboratories, Bridle Path, York Road, Leeds LS15 7TR. 
Department of Infection and Travel Medicine, St James's University Hospital, Beckett Street, Leeds LS9 7TF. 
Yorkshire Vets, 515 Bradford Road, Thornbury, Bradford BD3 7BA. ",BACTERIOLOGY,OTHER ANIMALS,Leptospira; Wild animals,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/6/186,
2009,Szeleczky Z; Dan A; Ursu K; Ivanics E; Kiss I; Erdelyi K; Belak S; Muller CP; BROWN IH; Balint A,Four different sublineages of highly pathogenic avian influenza H5N1 introduced in Hungary in 2006–2007.,Veterinary Microbiology 139 (1-2) 24-33,Periodical article,"Department of Virology, Central Agricultural Office Veterinary Diagnostic Directorate, Tabornok u. 2, H-1581 Budapest, Hungary. 
The Joint Research and Development Division, in Virology of the National Veterinary Institute (SVA) and Swedish University of Agricultural Sciences (SLU) and Department of Biomedical Sciences and Public Health, Section of Parasitology and Virology, SLU, Ulls vag 2B, SE-75189 Uppsala, Sweden. 
Institute of Immunology, National Public Health Laboratory, 20A rue Auguste Lumiere, L-1950 Luxembourg, Luxembourg. ",VIROLOGY,POULTRY AND OTHER BIRDS,Influenza; Avian influenza,http://dx.doi.org/10.1016/j.vetmic.2009.04.017,
2009,TANG Y; Xiang W; HAWKINS SAC; Kretzschmar HA; WINDL O,Transcriptional changes in the brains of cattle orally infected with the bovine spongiform encephalopathy agent precede detection of infectivity.,Journal of Virology 83 (18) 9464-9473,Periodical article,"Institute of Neuropathology, Ludwig-Maximilians-University Munich, Munich, Germany.",SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Bovine spongiform encephalopathy,http://dx.doi.org/10.1128/JVI.00352-09,
2009,Taylor NM; CLIFTON-HADLEY FA; WALES AD; RIDLEY A; DAVIES RH,Farm-level risk factors for fluoroquinolone resistance in E. coli and thermophilic campylobacter spp. on finisher pig farms.,Epidemiology and Infection 137 (8) 1121-1134,Periodical article,"Veterinary Epidemiology and Economics Research Unit, School of Agriculture, Policy and Development, University of Reading, Reading, Berkshire.",BACTERIOLOGY,PIGS,Antimicrobial resistance; Food safety,http://dx.doi.org/10.1017/S0950268808001854,
