Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453258,13101,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3406,BBC NOW-Printing-Promotion/Mkting,13-Jul-11,£6.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T17F1-3527,BBC NOW-Distribution/Mailing,13-Jul-11,£43.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T19K1-3406,BBC NOW 2-Printing-Promotion/Mkting,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T19K1-3527,BBC NOW 2-Distribution/Mailing,13-Jul-11,£43.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T24L1-3406,Orch of the Swn-Printing-Promotion/Mktin,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T24L1-3527,Orch of the Swn-Distribution/Mailing,13-Jul-11,£43.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T26K1-3406,BSO 2-Printing-Promotion/Mkting,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T26K1-3527,BSO 2-Distribution/Mailing,13-Jul-11,£43.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453212,13131,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T50M0-3406,Lunchtime Recit-Printing-Promotion/Mktin,13-Jul-11,£424.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T01B1-3406,Philharmonia-Printing-Promotion/Mkting,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T01B1-3527,Philharmonia-Distribution/Mailing,13-Jul-11,£43.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T12A1-3406,Royal Philharm-Printing-Promotion/Mkting,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T12A1-3527,Royal Philharm-Distribution/Mailing,13-Jul-11,£43.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T26B1-3406,CBSO-Printing-Promotion/Mkting,13-Jul-11,£405.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453171,13088,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-2T26B1-3527,CBSO-Distribution/Mailing,13-Jul-11,£43.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454514,14159,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-1T70L0-3408,Folk Festival-Artwork,29-Jul-11,£165.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454618,13034,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-L31100-3510,TIC-Promotion & Marketing,29-Jul-11,£210.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454622,13055,ART WORKS DESIGN CONSULTANTS (CHELT) LTD,C-L31100-3510,TIC-Promotion & Marketing,29-Jul-11,£333.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452567,106455900,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,01-Jul-11,£46.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452568,1016455899,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,01-Jul-11,"£1,060.16"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453777,1016520447,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,22-Jul-11,£79.47
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453778,1016520448,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,22-Jul-11,"£1,406.71"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454290,1016627921,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,27-Jul-11,£37.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454289,1016627920,ARVAL UK LIMITED,C-N42250-3112,DSO Stores - Stock purchases,27-Jul-11,"£1,121.24"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453517,MS1101535,ATG ACCESS,C-D13100-1808,Muni Off Blgs-RM-Routine works,15-Jul-11,£964.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452679,FYB-ZCH002-0673,AT LAW,C-C23160-3934,Env Maint Divn-TP Gen-Imprest/Excess,01-Jul-11,"£6,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453368,0075384,ATS EUROMASTER LTD,C-C24100-3501,Fleet Maint-Hire of outside services,13-Jul-11,"£3,873.24"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452572,000272,BARRICADE TECHNOLOGIES LTD,C-N42250-3112,DSO Stores - Stock purchases,01-Jul-11,£850.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454601,22 VICTORIA STR,BEECHWOOD PROPERTY MAINTENANCE,C-HC7400-C801,H&S Grant-Grants,29-Jul-11,"£4,087.98"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454616,SETTLEMENT,W M M BELL,C-N13125-9206,ASH Ledger-PPR Invoices Paid,29-Jul-11,"-£1,691.48"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454616,SETTLEMENT,W M M BELL,C-Z12210-9137,Box Off A/C-PPR Hirers Tkt Pd out,29-Jul-11,"£3,347.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454616,SETTLEMENT,W M M BELL,C-Z12210-9137,Box Off A/C-PPR Hirers Tkt Pd out,29-Jul-11,"£3,571.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453240,78235,BERMAN GUEDES STRETTON,C-L41100-3816,AG & M-RIBA - Fees,13-Jul-11,"£2,720.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453240,78235,BERMAN GUEDES STRETTON,C-L41100-3816,AG & M-RIBA - Fees,13-Jul-11,"£2,862.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452793,1378276,THE BEST CONNECTION GROUP LTD,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,06-Jul-11,"£1,098.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3401,Rec Facilities-Printing - general,20-Jul-11,£461.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3410,Rec Facilities-Stationery & office supps,20-Jul-11,£284.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3501,Rec Facilities-Hire of outside services,20-Jul-11,£480.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3510,Rec Facilities-Promotion & Marketing,20-Jul-11,£976.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3510,Rec Facilities-Promotion & Marketing,20-Jul-11,£196.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453668,17171,BIGGER PRINTING COMPANY LTD,C-L11500-3510,Rec Facilities-Promotion & Marketing,20-Jul-11,£196.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453713,REDACTED,BIRMINGHAM MIDSHIRES,C-H22400-3501,Homelessness-Hire of outside services,20-Jul-11,"£3,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£63.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£11.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£26.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£99.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£31.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£19.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£35.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£27.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£7.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£15.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£17.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£13.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£26.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£6.65
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£39.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£8.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£17.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£21.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£35.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£64.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£26.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£19.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£13.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£9.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£14.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£24.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£18.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453676,S0000145324,BISHOPS SPORTS AND LEISURE LTD,C-L16100-3104,Holiday Rec-Sports & play equipment,20-Jul-11,£5.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452741,2468,REX BISHOP AND SON,C-H44075-1104,Asbestos-Council House repairs,06-Jul-11,£875.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452883,01/06/11,CHELTENHAM BOUNCY CASTLES,C-L16100-3178,Holiday Rec-Big Lottery Fund Expenditure,08-Jul-11,"£1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452624,47SI 623406,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,01-Jul-11,£732.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452624,47SI 623406,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,01-Jul-11,£50.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452624,47SI 623406,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,01-Jul-11,£11.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452689,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,01-Jul-11,"£1,123.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454338,INV075381,BROXAP LIMITED,C-B51160-3501,Civic Pride-Hire of outside services,27-Jul-11,"£2,448.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452787,1055,D W BROOKES,C-C22110-1301,Parks & Gardens-Routine grounds maint,06-Jul-11,£465.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452787,1055,D W BROOKES,C-C22110-1301,Parks & Gardens-Routine grounds maint,06-Jul-11,"£1,530.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452957,10056,D W BROOKES,C-C22120-3104,Spts/Open Space-Sports & play equipment,08-Jul-11,"£1,285.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453714,REDACTED,REDACTED,C-H22400-3244,Homelessness-Supporting People,20-Jul-11,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454606,REDACTED,REDACTED,C-H22400-3244,Homelessness-Supporting People,29-Jul-11,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453268,BR115030130,BURNT TREE VEHICLE HIRE,C-C24100-2701,Fleet Maint-Hired transport,13-Jul-11,£528.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454271,348,M J BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),27-Jul-11,£389.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454272,349,M J BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),27-Jul-11,£320.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454270,347,M J BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),27-Jul-11,£377.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452744,4474,C AND R DECORATORS,C-H4207V-1104,Voids 2207-Council House repairs,06-Jul-11,£341.84
