INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026508,129.60,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10441214,90026107,"1,702.00",R,Kirby Electrical Services Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10440917,90026672,126.14,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10440476,90026488,57.98,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026292,163.55,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440918,90026495,112.50,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026221,93.15,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440918,90026231,94.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442106,90026916,420.10,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442106,90026960,181.67,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442106,90026977,83.65,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438129,90026378,"1,015.00",R,Industrial Door Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026229,28.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026336,48.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10436013,90023880,546.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442105,90026839,35.85,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440920,90026552,88.16,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440478,90026571,156.44,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440915,90026345,48.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440920,90026599,962.30,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440920,90026608,70.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440920,90026748,40.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440473,90026217,125.00,R,Industrial Door Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440912,90026501,224.72,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10438065,90026727,98.60,R,A.J Quinn Building Contractors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90026049,44.50,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90025737,99.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90025773,116.26,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90025952,100.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90026022,74.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90026133,61.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026484,26.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026489,11.50,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026459,130.56,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10436839,90026431,145.98,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10441213,90026866,68.25,R,Carreg Fawr Developments Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442302,90026708,75.00,R,P&P Pest Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442104,90024239,150.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90025959,410.99,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90025990,95.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442106,90027036,47.99,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438109,90021991,144.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440919,90026640,23.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026309,101.50,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440914,90026506,60.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440474,90026545,47.80,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442109,90026411,"3,450.00",R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440912,90026124,521.44,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,15/05/2015,10436842,90026375,52.50,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10438121,90023171,"1,479.50",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10438121,90023174,"1,479.50",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10439599,90026948,140.04,R,G4S Fire and Security Systems (UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10438121,90023170,"1,243.00",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10436042,90026448,63.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10436043,90026449,56.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90025879,95.23,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10433548,90025479,172.36,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10433750,90025652,"1,690.76",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10439602,90026947,494.64,R,G4S Fire and Security Systems (UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440474,90026437,142.45,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10436039,90026006,190.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10439542,90026763,395.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10439552,90026658,300.00,R,Comis Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10440910,760005488,"1,929.47",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442098,760004808,48.98,R,Actemium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440909,760004897,84.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442095,760005737,23.90,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442097,760004430,"1,623.94",R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438915,760004888,696.00,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10436047,760005598,125.00,R,Industrial Door Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442098,760004879,55.71,R,Actemium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442098,760004882,"1,068.08",R,Actemium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442098,760004900,114.55,R,Actemium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442098,760004872,115.34,R,Actemium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440480,760005689,113.52,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440908,760005117,40.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440908,760005727,325.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440908,760005686,40.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440490,760005650,"1,688.42",R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,22/05/2015,10440490,760005651,"1,874.31",R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,01/05/2015,10438356,760005668,201.55,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
