Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Education Services,AQA GUILDFORD,Childrens & Educational Services,Fees and Charges,03/05/2017,"1,212.15"
Health Services,Archwood Medical Practice,Public Health,Service Contract Payments,04/05/2017,500.00
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,83.68
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.38
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,37.74
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,109.00
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,10.90
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,100.70
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,204.82
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,187.56
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,25.49
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,53.85
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,61.79
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,58.78
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,11.42
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,17.64
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,10.69
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,30.32
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-83.68
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-31.38
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-37.74
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-109.00
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-10.90
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-100.70
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-204.82
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-187.56
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-25.49
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-53.85
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-61.79
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-58.78
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-11.42
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-17.64
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-10.69
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-30.32
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,-15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,83.68
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.38
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,20.92
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,31.45
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,37.74
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,109.00
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,10.90
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,100.70
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,204.82
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,187.56
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,25.49
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,53.85
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,61.79
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,58.78
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,11.42
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,17.64
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,10.69
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Clothing/Workwear/Safety Equipt,ARCO MANCHESTER LTD,Central Support Costs,Clothing Uniforms and Laundry,19/05/2017,15.16
Building Services,Armitage Construction,Capital Expenditure,Capital Expenditure - Works,02/05/2017,"48,961.96"
Building Services,Armitage Construction,Capital Expenditure,Capital Expenditure - Works,31/05/2017,"-48,961.96"
Building Services,Armitage Construction,Capital Expenditure,Capital Expenditure - Works,31/05/2017,"48,057.58"
Building Services,Armitage Construction,Capital Expenditure,Capital Expenditure - Works,31/05/2017,"-48,057.58"
Building Services,Armitage Construction,Capital Expenditure,Capital Expenditure - Works,31/05/2017,"97,019.54"
Transport and Travel,Arriva Rail North Limited,Non Distributed Costs,Travelling Expenses,16/05/2017,955.60
Insurance Services,Arthur J Gallagher (Heath Lambert),Central Support Costs,Insurance,22/05/2017,"6,000.00"
Transport and Travel,ASAPPcars,Childrens & Educational Services,Leasing /Transport Hire,08/05/2017,756.00
Transport and Travel,ASAPPcars,Childrens & Educational Services,Leasing /Transport Hire,08/05/2017,"1,020.00"
Social Care Services,ASHBOURNE HOUSE,Adult Social Care,Care Payments,30/05/2017,"1,752.00"
Social Care Services,ASHBOURNE HOUSE,Adult Social Care,Care Payments,30/05/2017,"-2,609.64"
Social Care Services,ASHBOURNE HOUSE,Adult Social Care,Care Payments,30/05/2017,"9,086.00"
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,02/05/2017,616.61
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,02/05/2017,520.92
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,03/05/2017,775.43
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,03/05/2017,515.66
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,05/05/2017,563.94
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,05/05/2017,521.90
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,09/05/2017,569.48
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,09/05/2017,679.98
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,09/05/2017,609.92
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,09/05/2017,617.48
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,09/05/2017,550.69
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,16/05/2017,754.60
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,19/05/2017,535.21
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,19/05/2017,565.03
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,19/05/2017,543.68
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,26/05/2017,551.70
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,26/05/2017,609.81
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,26/05/2017,622.65
Books / Magazines / Media,ASKEWS & Holts,Cultural & Related Services,Library Equipment,30/05/2017,570.81
Business Services / Support,ASSIST MANAGED SERVICES,Highways & Transport Services,Grounds Maintenance,17/05/2017,"2,475.00"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,31/05/2017,531.20
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,47.60
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,44.20
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,49.42
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,45.89
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Information and Communications Technology,10/05/2017,"-1,088.03"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,476.00
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,567.80
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,674.23
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,578.92
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"1,567.40"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"1,329.40"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"1,602.62"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"1,087.24"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"7,391.60"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"6,443.00"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"7,924.85"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"6,936.45"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"1,560.60"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"1,584.40"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"2,015.63"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"1,722.64"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,222.39
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,180.03
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"3,862.40"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,"3,077.00"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"3,678.26"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,"3,226.42"
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,139.40
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,132.60
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,112.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,91.78
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,581.40
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,10/05/2017,527.00
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,571.86
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Adult Social Care,Care Payments,24/05/2017,540.09
Software Supplier,Astun Technology Limited,Highways & Transport Services,Information and Communications Technology,03/05/2017,"1,500.00"
Software Supplier,Astun Technology Limited,Highways & Transport Services,Information and Communications Technology,03/05/2017,"16,250.00"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Supplies and services,09/05/2017,"5,947.00"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Professional Fees,26/05/2017,"8,673.75"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Professional Fees,08/05/2017,"6,160.00"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Professional Fees,08/05/2017,"6,200.00"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Professional Fees,08/05/2017,"5,952.00"
Engineering Services,Atkins Global Ltd,Highways & Transport Services,Professional Fees,26/05/2017,"7,050.00"
Engineering Services,Atkins Global Ltd,Capital Expenditure,Professional Fees,26/05/2017,"1,512.00"
