Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Environmental Feasibility Support,11/10/2013,5100056596,7015.27,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Corporate Services,IS Consumables,11/10/2013,5100056802,8784,VIGLEN
TfGM,Transport,Training,11/10/2013,5100057126,550,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,"Rent, Rates & Service Charges",11/10/2013,1900029973,3011.52,WIGAN COUNCIL
TfGM,Transport,Capital Costs - Print & Media,11/10/2013,5100056589,2500,WYTHENSHAWE WORLD LTD
TfGM,Corporate Services,CCTV Support Services,11/10/2013,5100056419,900,ZOOM CCTV LTD
TfGM,Transport,Accessible Transport,12/10/2013,1200026493,441667,GMATT
TfGM,Transport,Vehicle Costs,13/10/2013,1200026896,1180.8,ALLSTAR
TfGM,Transport,Supported Bus Services,15/10/2013,1900030121,2500,5 STAR PRIVATE HIRE
TfGM,Transport,Capital Costs - Engineering Support Services,15/10/2013,5100056060,6022.5,AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,15/10/2013,5100056431,22680,AECOM LTD
TfGM,Transport,Temporary Vacancy Cover,15/10/2013,5100056760,8875,AECOM LTD
TfGM,Transport,Engineering Support Services,15/10/2013,5100056767,7090.75,AECOM LTD
TfGM,Transport,Capital Costs -  Project Management Services,15/10/2013,5100056929,2000,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Capital Costs - Equipment Installation,15/10/2013,5100057428,3117.73,APOLLO ENERGY LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1700018676,-732.42,ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900029980,1231,ARRIVA MANCHESTER
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030047,377417,ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900030124,128352.51,ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900030125,120935.26,ARRIVA MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900030133,5707.16,ARRIVA MANCHESTER
TfGM,Transport,Signage Costs,15/10/2013,5100056583,1650,ASTRA SIGNS
TfGM,Transport,Capital Costs - Planning Support Services,15/10/2013,5100056612,505,ATKINS LTD
TfGM,Transport,Capital Costs - Architectural Services,15/10/2013,5100056613,12501,ATKINS LTD
TfGM,Transport,Capital Costs - Design Support Services,15/10/2013,5100056614,3497,ATKINS LTD
TfGM,Transport,Capital Costs - Design Support Services,15/10/2013,5100056616,487,ATKINS LTD
TfGM,Transport,Data Analysis,15/10/2013,5100057285,3812.5,ATKINS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,15/10/2013,5100057446,917.5,BEACON LANGUAGES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030109,108404.9,BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Print & Media,15/10/2013,5100056743,488,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Capital Costs - Print & Media,15/10/2013,5100056744,462,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Training,15/10/2013,5100057411,550,BOLTON COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,15/10/2013,5100056786,5000,BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Capital Costs - Design Support Services,15/10/2013,5100056790,4000,BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Capital Costs - LRT Vehicles,15/10/2013,5100057316,187389.88,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Print & Media,15/10/2013,5100056720,1472.35,BREEZE LTD
TfGM,Transport,Print & Media,15/10/2013,5100056721,559.35,BREEZE LTD
TfGM,Transport,IS Support Services,15/10/2013,5100056791,5600,BT ENGAGE IT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030131,2020.83,BULLITT CARS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030048,2300,BULLOCKS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030118,17365.45,BULLOCKS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030119,1269.55,BULLOCKS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030049,12000,BURNLEY AND PENDLE
TfGM,Transport,Print & Media,15/10/2013,5100057299,17449.93,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,15/10/2013,5100057300,18009.66,CARAT MEDIA UK LIMITED
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030030,600,CASTLEROYLE PRIVATE HIRE
TfGM,Transport,Capital Costs - Project Support Services,15/10/2013,5100056605,1575,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,15/10/2013,5100056607,1370,CDI ANDERSELITE LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030051,15092,CENTREBUS LTD
TfGM,Transport,Capital Costs - Archaeological Services,15/10/2013,5100057134,2380,CFA ARCHAELOGY LTD
TfGM,Transport,Print & Media,15/10/2013,5100056725,2298,CHAPEL PRESS LTD
TfGM,Transport,Print & Media,15/10/2013,5100056726,1323,CHAPEL PRESS LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030053,3300,CHECKMATE TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030091,10218.7,CHECKMATE TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030134,7772.72,CHESTERS COACHES
TfGM,Transport,Supported Bus Services,15/10/2013,1900030132,5872.73,CI WALLEY TA RINGWAY MINIBUS HIRE
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030054,17250,CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030105,27611.25,CUMFY BUS LTD
TfGM,Transport,Cycling Equipment,15/10/2013,5100056897,567,CYCLES RECYCLED CIC
TfGM,Transport,Supported Bus Services,15/10/2013,1900030104,12405.33,ECO TRAVEL
TfGM,Transport,Programme Assurance Services,15/10/2013,5100056981,94090,ERNST & YOUNG
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030057,3000,FE FINCH
TfGM,Transport,Pass Withdrawal Scheme,15/10/2013,1900030005,600,FINGLANDS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030055,35000,FINGLANDS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030092,27653.2,FINGLANDS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030093,33094.95,FINGLANDS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030056,9000,FIRST CALDERLINE
TfGM,Transport,Supported Bus Services,15/10/2013,1700018666,-2743.42,FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900029983,10474,FIRST MANCHESTER
TfGM,Transport,Pass Withdrawal Scheme,15/10/2013,1900030006,1440,FIRST MANCHESTER
TfGM,Transport,Pass Withdrawal Scheme,15/10/2013,1900030012,1110,FIRST MANCHESTER
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030058,145000,FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900030116,294226.21,FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/10/2013,1900030117,338519.08,FIRST MANCHESTER
TfGM,Transport,Postage Costs,15/10/2013,1200026513,3500,FP TELESET
TfGM,Transport,Capital Costs - Engineering Support Services,15/10/2013,5100057170,1750,FREMONT LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030136,21723,GB COACHES
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030082,9976.5,GMATL
TfGM,Transport,Supported Bus Services,15/10/2013,1900030103,11968.33,GMATL
TfGM,Transport,Supported Bus Services,15/10/2013,5100057369,2500,GMATL
TfGM,Transport,Supported Bus Services,15/10/2013,1900030100,41362.55,GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030101,93932.09,GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900029984,761,GREEN TRIANGLE BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030059,79620,GREEN TRIANGLE BUSES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030129,36446.7,GREEN TRIANGLE BUSES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030130,80708.61,GREEN TRIANGLE BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030025,727,H SHAKERI T/A EUROLYNX TAXIS
TfGM,Transport,Temporary Vacancy Cover,15/10/2013,1900030079,9816.3,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/10/2013,5100057127,2647.05,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/10/2013,5100057291,2647.05,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030083,700,HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Supported Bus Services,15/10/2013,1900030096,2333.33,HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,15/10/2013,5100056882,3269.49,HYDER CONSULTING LTD
TfGM,Corporate Services,Computer Support and Licences,15/10/2013,5100056821,2259.15,IGROUP LTD
TfGM,Corporate Services,Computer Support and Licences,15/10/2013,5100056822,6629.49,IGROUP LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030060,29500,JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/10/2013,1900030127,9859.91,JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/10/2013,1900030128,11908.98,JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/10/2013,1700018672,-650.59,JP EXECUTIVE
TfGM,Transport,Supported Bus Services,15/10/2013,1900029985,937,JP EXECUTIVE
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030061,49000,JP EXECUTIVE
TfGM,Transport,Supported Bus Services,15/10/2013,1900030122,37517.36,JP EXECUTIVE
TfGM,Transport,Supported Bus Services,15/10/2013,1900030123,43580.08,JP EXECUTIVE
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030021,554,K & M CARS
TfGM,Transport,Print & Media,15/10/2013,5100056680,1362.5,KREATIVE BOMB LIMITED
TfGM,Transport,Supported Bus Services,15/10/2013,1900030120,17208.54,LAINTON COACHES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030062,16500,LANCASHIRE UTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030108,3285.91,LEISURE TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030065,600,M TRAVEL
TfGM,Transport,Supported Bus Services,15/10/2013,1900030110,42917.26,M TRAVEL
TfGM,Transport,Supported Bus Services,15/10/2013,1900030111,13941.67,M TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030066,33273,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030097,25385.09,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030098,182730.57,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Print & Media,15/10/2013,5100057344,4950,MERE PR
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030024,1256,METRO TAXIS LTD
TfGM,Transport,Capital Costs - Project Support Services,15/10/2013,5100057389,1875,NEIL CLARKE LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030102,59710.37,OLYMPIA TRAVEL
TfGM,Transport,Print & Media,15/10/2013,5100057005,1338.5,OMEGA PRINT AND DESIGN LTD
TfGM,Transport,Capital Costs - Legal Services,15/10/2013,5100057125,8235.6,PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/10/2013,5100056780,1701.75,PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/10/2013,5100056756,1400,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,15/10/2013,5100056758,3562.5,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,15/10/2013,5100056779,2600,PRACTICUS LIMITED
TfGM,Transport,Vehicle Costs,15/10/2013,1200026513,1166.3,Quartix Ltd
TfGM,Transport,Supported Bus Services,15/10/2013,1900030140,31667.09,R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030086,3176,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/10/2013,1900030099,30178.33,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Capital Costs - Print & Media,15/10/2013,5100057378,500,RCD
TfGM,Transport,Smart Ticketing,15/10/2013,5100056733,2000,Robert Walters Plc
TfGM,Transport,Smart Ticketing,15/10/2013,5100056734,800,Robert Walters Plc
TfGM,Transport,Smart Ticketing,15/10/2013,5100056735,2400.1,Robert Walters Plc
TfGM,Transport,Smart Ticketing,15/10/2013,5100056752,4000,Robert Walters Plc
TfGM,Transport,Smart Ticketing,15/10/2013,5100056753,2950,Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030085,10907,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030094,43021.59,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030095,41968.41,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030078,4000,ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Supported Bus Services,15/10/2013,1700018653,-584.83,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900029988,1018,ROSSENDALE TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030067,100000,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030106,184506.76,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030107,67066.02,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/10/2013,1900030137,62933.28,SELWYNS TRAVEL LTD
TfGM,Transport,Traffic Signal Works,15/10/2013,5100056611,1368,SERCO LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900029989,6104,STAGECOACH SERVICES LTD
TfGM,Transport,Pass Withdrawal Scheme,15/10/2013,1900030009,1155,STAGECOACH SERVICES LTD
TfGM,Transport,Pass Withdrawal Scheme,15/10/2013,1900030014,630,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030069,1338278,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030070,22000,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030071,247083,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030113,231792.45,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030114,348543.16,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030072,11000,STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030138,24339.88,STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030139,42375.05,STOTTS TOURS
TfGM,Transport,Capital Costs - Traffic Monitoring Equipment & Services,15/10/2013,5100056722,3475,TDC SYSTEMS LTD
TfGM,Transport,Capital Costs - Traffic Monitoring Equipment & Services,15/10/2013,5100056723,2012,TDC SYSTEMS LTD
TfGM,Transport,Capital Costs - Traffic Monitoring Equipment & Services,15/10/2013,5100056724,19959,TDC SYSTEMS LTD
TfGM,Transport,Capital Costs - Traffic Monitoring Equipment & Services,15/10/2013,5100056764,30736,TDC SYSTEMS LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1700018042,-1015.95,TELECARS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030080,0,TELECARS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030081,503.35,TELECARS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030087,2036,TELECARS
TfGM,Transport,Supported Bus Services,15/10/2013,1900030126,11958.33,TELECARS
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030073,1800,TRAVELMASTER MCR LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030090,3243.45,TRAVELMASTER MCR LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030112,2936.36,UK COACHWAYS LTD
TfGM,Transport,Capital Costs - Consultation Support,15/10/2013,5100056745,19041.04,URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Capital Costs - Rail Support Services,15/10/2013,5100056759,1000,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030074,1500,VALE OF LLANGOLLEN TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030115,3436.36,VIKING COACHES
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030076,9000,WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030077,6300,WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030135,21642.5,WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/10/2013,1900030089,6533.17,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/10/2013,1900030027,2292,WYTHENSHAWE PRIVATE HIRE
TfGM,Transport,Vehicle Costs,16/10/2013,1200026513,1271.74,ALLSTAR
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,17/10/2013,1900030178,77000,BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Vehicle Costs,18/10/2013,5100056991,500,ACTIA UK LTD
TfGM,Transport,Research Services,18/10/2013,5100056881,4071,AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,18/10/2013,5100056909,9855,AECOM LTD
TfGM,Transport,Traffic Management Services,18/10/2013,5100056935,1496,AECOM LTD
TfGM,Transport,Capital Costs - Equipment Installation,18/10/2013,5100057507,1206.34,APOLLO ENERGY LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2013,5100057502,9198.31,ARK PROJECT MANAGEMENT LTD
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056661,7518.75,ASTRA SIGNS
TfGM,Transport,Capital Costs - Quantity Surveying Services,18/10/2013,5100056701,11021.68,ATKINS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,18/10/2013,5100056702,5247.04,ATKINS LTD
TfGM,Transport,Capital Costs - Health & Safety Support Services,18/10/2013,5100057494,1875,ATKINS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,18/10/2013,5100057501,1181.5,BEACON LANGUAGES LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/10/2013,5100057554,185735.13,BIRSE CIVILS LTD
TfGM,Transport,Capital Costs - LRT Vehicles,18/10/2013,5100057473,468474.69,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Other Operational Costs,18/10/2013,5100057351,1444.4,BRAKE BROS LTD
TfGM,Transport,Other Operational Costs,18/10/2013,5100057562,982.27,BRAKE BROS LTD
TfGM,Transport,Capital Costs - Community Transport Support Services,18/10/2013,5100057587,666,BREAKTHROUGH UK LTD
TfGM,Transport,Property & Equipment Maintenance,18/10/2013,5100056976,453,BURDENS LTD
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056665,3438,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056666,4643,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056668,6152,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056676,5808,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056677,2940.95,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Print & Media,18/10/2013,5100056678,1370.4,CREATIVE CONCERN
TfGM,Transport,Print & Media,18/10/2013,5100056747,792,CREATIVE CONCERN
TfGM,Transport,Capital Costs - Computer & Communications Equipment,18/10/2013,5100056730,18039.4,DIMENSION DATA ADVANCED INFRASTRUCT
TfGM,Transport,Paper and Printing Consumables,18/10/2013,5100056982,10782.96,ESP SYSTEX LTD
TfGM,Transport,Secondment,18/10/2013,5100056798,7480,FIRST KEOLIS TRANSPENNINE LTD
TfGM,Transport,Capital Costs - Engineering Support Services,18/10/2013,5100057364,1400,FREMONT LTD
TfGM,Transport,Temporary Vacancy Cover,18/10/2013,1900030177,10322,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Print & Media,18/10/2013,5100056737,796,HUDSON AND PEARSON LTD
TfGM,Transport,Print & Media,18/10/2013,5100056738,3195,HUDSON AND PEARSON LTD
TfGM,Transport,Capital Costs - Computer Support and Licences,18/10/2013,5100056417,15249,ITSO LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/10/2013,5100057394,791170.61,KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Capital Costs - Legal Services,18/10/2013,1900030161,1280,MANCHESTER CITY COUNCIL
TfGM,Transport,Print & Media,18/10/2013,5100057337,7500,MARKETING MANCHESTER
