Department,Entity,Transaction Date, Supplier Name, Amount, Expense Type, Expense Area, Invoice Description, Component Code
DFID,DFID,19/09/2012,KEIKO TSUNEKAWA BUTTERWORTH ,"£1,824",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,201645-109 
DFID,DFID,19/09/2012,Supplier Name withheld ,"£2,331",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,101603-101 
DFID,DFID,19/09/2012,SB Tel Enterprises Limited ,"£4,134",Furniture & Fittings ,Asia  Caribbean and Overseas Territories ,,101603-101 
DFID,DFID,19/09/2012,International Crisis Group ,"£16,667",Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,114041-104 
DFID,DFID,19/09/2012,SIDBI MUMBAI ,"£31,377",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114293-102 
DFID,DFID,19/09/2012,Caribbean Export Development Agency ,"£100,000",Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,,103415-101 
DFID,DFID,19/09/2012,MAXWELL STAMP PLC ,"£200,000",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114175-103 
DFID,DFID,19/09/2012,MAXWELL STAMP PLC ,"£724,059",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114175-102 
DFID,DFID,20/09/2012,The Taj Mahal Hotel New Delhi ,£573,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,,100025-105 
DFID,DFID,20/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,£574,Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,20/09/2012,IMC Worldwide Ltd ,£650,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114534-101 
DFID,DFID,20/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,002",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,20/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,563",Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,20/09/2012,Dhaka Electric Supply Company Ltd ,"£1,891",Electricity ,Asia  Caribbean and Overseas Territories ,,101603-101 
DFID,DFID,20/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£3,767",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,20/09/2012,PRICEWATERHOUSECOOPERS PRIVATE LTD ,"£7,256",Vehicle Repairs & Maintenance ,Asia  Caribbean and Overseas Territories ,,113287-102 
DFID,DFID,20/09/2012,Allen Lane Limited ,"£23,738",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,202083-101 
DFID,DFID,20/09/2012,INTERNATIONAL CENTRE FOR DIARRO ,"£25,000",Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,202242-109 
DFID,DFID,20/09/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD ,"£87,060",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,202083-101 
DFID,DFID,20/09/2012,MAXWELL STAMP PLC ,"£137,254",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114175-101 
DFID,DFID,20/09/2012,Pan American Health Organisation ,"£330,000",Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,,202614-102 
DFID,DFID,20/09/2012,St Helena Department of Finance ,"£1,115,000",Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,203047-103 
DFID,DFID,21/09/2012,Bal Krishna Dahal ,£534,Water charges ,Asia  Caribbean and Overseas Territories ,,101621-103 
DFID,DFID,21/09/2012,Hays Specialist Recruitment Ltd ,£589,Contract & Agency Staff ,Asia  Caribbean and Overseas Territories ,,100084-101 
DFID,DFID,21/09/2012,Hays Specialist Recruitment Ltd ,£610,Contract & Agency Staff ,Asia  Caribbean and Overseas Territories ,,100084-101 
DFID,DFID,21/09/2012,John Sanday Associates Pvt. Ltd ,"£1,490",Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,101621-103 
DFID,DFID,21/09/2012,Dolma Development Fund ,"£9,393",Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,203426-101 
DFID,DFID,21/09/2012,SIDBI MUMBAI ,"£26,835",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114293-102 
DFID,DFID,21/09/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,"£28,090",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114040-101 
DFID,DFID,21/09/2012,CARE INTERNATIONAL ,"£34,020",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114506-101 
DFID,DFID,21/09/2012,GHK CONSULTING LTD ,"£34,539",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108027-101 
DFID,DFID,21/09/2012,OXFORD POLICY MANAGEMENT ,"£55,224",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114100-101 
DFID,DFID,21/09/2012,CARE INTERNATIONAL ,"£68,040",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114506-101 
DFID,DFID,21/09/2012, The Government of India ,"£452,761",Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,113617-101 
DFID,DFID,21/09/2012,Swiss Agency for Development and Cooperation SDC (Bangladesh) ,"£797,108",Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,,114007-101 
DFID,DFID,22/09/2012,BMB MOTT  MACDONALD ,"£71,524",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,107480-101 
DFID,DFID,23/09/2012,Supplier Name withheld ,"£4,832",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,101603-101 
DFID,DFID,24/09/2012,Meghraj Capital Advisors Private Limited ,"£6,961",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,200599-101 
DFID,DFID,24/09/2012,Pricewaterhousecoopers Pvt. Ltd. ,"£7,007",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,113963-101 
DFID,DFID,25/09/2012,NARINDER PAL SINGH ,£722,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,,201689-105 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,£791,Air fares ,Asia  Caribbean and Overseas Territories ,,100113-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,£875,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,£982,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,031",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,073",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,341",Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,621",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£1,707",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,"£3,175",Air fares ,Asia  Caribbean and Overseas Territories ,,201689-101 
DFID,DFID,25/09/2012,Mai Phan Loi ,"£5,035",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,202788-101 
DFID,DFID,25/09/2012,Supplier Name withheld ,"£7,483",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,201689-105 
DFID,DFID,25/09/2012,GHK CONSULTING LTD ,"£9,233",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108027-101 
DFID,DFID,25/09/2012,Nimbus Social Enterprise Consulting Ltd ,"£14,946",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,202783-102 
DFID,DFID,25/09/2012,GHK CONSULTING LTD ,"£28,361",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108027-101 
DFID,DFID,26/09/2012,Sikder Filling and Serivce Station ,£559,Vehicle Petrol & Oil ,Asia  Caribbean and Overseas Territories ,,100025-101 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,£602,Electricity ,Asia  Caribbean and Overseas Territories ,,101605-101 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,£618,Other Admin Costs ,Asia  Caribbean and Overseas Territories ,,201652-101 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,£823,Travel - Subsistence ,Asia  Caribbean and Overseas Territories ,,200581-117 
DFID,DFID,26/09/2012,CB RICHARD ELLIS SOUTH ASIA PVT LTD ,"£1,412",Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,201689-105 
DFID,DFID,26/09/2012,Neptune Properties ,"£1,565",Electricity ,Asia  Caribbean and Overseas Territories ,,100025-101 
DFID,DFID,26/09/2012,G4S FACILITY SERVICES (INDIA) PVT. L ,"£3,084",Other non-passenger transportation ,Asia  Caribbean and Overseas Territories ,,201689-105 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,"£3,122",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,101605-101 
DFID,DFID,26/09/2012,FCO SERVICES ,"£3,600",Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,,201652-105 
DFID,DFID,26/09/2012,Saimon Overseas Ltd ,"£4,513",Air fares ,Asia  Caribbean and Overseas Territories ,,101603-102 
DFID,DFID,26/09/2012, Yin Yongyuan ,"£5,566",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,200581-113 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£7,827",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,201689-105 
DFID,DFID,26/09/2012,SIDBI Venture Capital Limited ,"£10,423",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114293-102 
DFID,DFID,26/09/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,"£17,985",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108070-101 
DFID,DFID,26/09/2012,OXFORD POLICY MANAGEMENT ,"£31,316",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,202083-101 
DFID,DFID,26/09/2012,ASSOCIATES FOR INTERNATIONAL DEVELOPMENT (AID INC) ,"£31,755",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,113862-101 
DFID,DFID,26/09/2012,ERNST &  YOUNG PRIVATE LTD ,"£36,686",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,200599-101 
DFID,DFID,26/09/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,"£49,917",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108070-101 
DFID,DFID,26/09/2012,CAMBRIDGE EDUCATION LTD ,"£121,025",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,108034-101 
DFID,DFID,26/09/2012,GVEP INTERNATIONAL LTD ,"£166,574",Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,201986-101 
DFID,DFID,26/09/2012,THE BRITISH RED CROSS SOCIETY ,"£183,457",Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,,202433-105 
DFID,DFID,26/09/2012,CAPITA HELM CORPORATION LTD ,"£336,442",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,107448-101 
DFID,DFID,26/09/2012,INTER AMERICAN DEVELOPMENT BANK ,"£2,500,000",Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,,203232-102 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£513,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,,201674-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,£538,Electricity ,Asia  Caribbean and Overseas Territories ,,101615-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£645,Air fares ,Asia  Caribbean and Overseas Territories ,,101604-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£652,Furniture & Fittings ,Asia  Caribbean and Overseas Territories ,,100034-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,027",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,201942-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£1,103",Electricity ,Asia  Caribbean and Overseas Territories ,,101615-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,134",Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,,101615-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,216",Furniture & Fittings ,Asia  Caribbean and Overseas Territories ,,100034-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,383",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,201942-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£1,469",Electricity ,Asia  Caribbean and Overseas Territories ,,101615-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,613",Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,,201674-101 
DFID,DFID,27/09/2012,Shuva Kantha Sharma ,"£1,867",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,203186-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£1,880",Electricity ,Asia  Caribbean and Overseas Territories ,,201942-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£2,340",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,101603-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£2,779",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,202403-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£6,028",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,202403-101 
DFID,DFID,27/09/2012,Ministry of Construction Vietnam ,"£7,400",Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,109025-105 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£10,373",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,101615-101 
DFID,DFID,27/09/2012,FCO SERVICES ,"£10,517",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,100114-104 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£10,851",Secure Staff Accomodation,Asia  Caribbean and Overseas Territories ,,200581-117 
DFID,DFID,27/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£47,853",Other rentals ,Asia  Caribbean and Overseas Territories ,FCO Shared Services (Rental) Costs - July-September 2012,202403-101 
DFID,DFID,27/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£117,374",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,201367-103 
DFID,DFID,27/09/2012,THE ASIA FOUNDATION ,"£118,527",Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,202798-102 
DFID,DFID,28/09/2012,Hays Specialist Recruitment Ltd ,£723,Contract & Agency Staff ,Asia  Caribbean and Overseas Territories ,,100084-101 
DFID,DFID,28/09/2012,Hays Specialist Recruitment Ltd ,£730,Contract & Agency Staff ,Asia  Caribbean and Overseas Territories ,,100084-101 
DFID,DFID,28/09/2012,UNIVERSITY OF OXFORD ,"£2,318",Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,114487-103 
DFID,DFID,28/09/2012,MCG Management Consulting ,"£4,354",Conferences  Seminars & Meeting/Event Resource ,Asia  Caribbean and Overseas Territories ,,202788-101 
DFID,DFID,05/09/2012, FCO SERVICES ,£611,Storage & Distribution costs ,Business Solutions Division Level ,,200001-101 
DFID,DFID,05/09/2012,Meikles Hotel ,£639,Hotels - Accommodation only ,Business Solutions Division Level ,,200003-121 
DFID,DFID,05/09/2012,VERIZON UK LIMITED ,"£3,644",Data Network - land lines ,Business Solutions Division Level ,,200002-126 
DFID,DFID,05/09/2012,ALLEGIS GROUP LIMITED ,"£4,446",Contract & Agency Staff ,Business Solutions Division Level ,,200001-101 
DFID,DFID,05/09/2012,ALLEGIS GROUP LIMITED ,"£5,616",Contract & Agency Staff ,Business Solutions Division Level ,,200001-101 
DFID,DFID,06/09/2012,Ingar Mozambique Lda ,£615,other information and communication technologies ,Business Solutions Division Level ,,200003-152 
DFID,DFID,06/09/2012,FCO SERVICES ,"£1,381",Other ICT ,Business Solutions Division Level ,,200003-152 
DFID,DFID,07/09/2012,BT BACS PAYMENTS ,"£3,420",Data Network - land lines ,Business Solutions Division Level ,,200002-130 
DFID,DFID,07/09/2012,ALLEGIS GROUP LIMITED ,"£4,563",Contract & Agency Staff ,Business Solutions Division Level ,,200001-101 
DFID,DFID,07/09/2012,COMPUTACENTER (UK) LTD ,"£5,291",Computer Software Licenses ,Business Solutions Division Level ,,200001-101 
DFID,DFID,07/09/2012,ALLEGIS GROUP LIMITED ,"£5,310",Contract & Agency Staff ,Business Solutions Division Level ,,200001-101 
DFID,DFID,07/09/2012,NORTHGATE HR LIMITED ,"£46,642",Computer software maintenance ,Business Solutions Division Level ,Annual maintenance costs (June 2012-2013) for  DfIDs customised  Payroll system and Personnel database,200002-104 
DFID,DFID,11/09/2012,VODAFONE CORPORATE ,"£2,394",Mobile telephones & accessories ,Business Solutions Division Level ,,200002-118 
DFID,DFID,11/09/2012,FCO RECOVERIES UNIT ,"£103,346",Data Network -Satellite ,Business Solutions Division Level ,Front Line Delivery of Data/Broadband/Telecomms services for overseas offices for  July - September 2012,203329-101 
DFID,DFID,11/09/2012,FCO RECOVERIES UNIT ,"£200,612",Data Network -Satellite ,Business Solutions Division Level ,Administration of Data/Broadband/Telecomms services for overseas offices for  July - September 2012,200002-120 
DFID,DFID,12/09/2012, FCO SERVICES ,£640,Hardware - servers & storage ,Business Solutions Division Level ,,200002-153 
DFID,DFID,12/09/2012,Foreign & Commonwealth Office ,£682,Data Network - land lines ,Business Solutions Division Level ,,200002-121 
DFID,DFID,12/09/2012,OPIN SYSTEMS LIMITED ,"£11,360",Technical and Advisory Services ,Business Solutions Division Level ,,200002-151 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,£513,Data network- remote working ,Business Solutions Division Level ,,200002-121 
DFID,DFID,13/09/2012,Networkers Recruitment Services Ltd ,"£2,532",Contract & Agency Staff ,Business Solutions Division Level ,,200001-101 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,"£2,579",Data Network - land lines ,Business Solutions Division Level ,,200002-121 
