Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Digital Directorate",VODAFONE LTD,141860,12860.37,FCDT Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Digital Directorate",VODAFONE LTD,141860,16189.86,FCDT Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Publications,Office of Manpower Economics - Office of Manpower Economics,INCOMES DATA RESEARCH LTD,141918,420.00,OME Devolved Admin-Publications,WC2H 9JQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/04/2016,Accounting Services,"Finance, Commercial & Digital Transformation - Finance Directoreate",PRICEWATERHOUSECOOPERS LLP,141941,6994.00,FCDT Devolved Admin-Accounting Services,SE1 2RD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/04/2016,Accounting Services,"Finance, Commercial & Digital Transformation - Finance Directoreate",PRICEWATERHOUSECOOPERS LLP,141941,19095.00,FCDT Devolved Admin-Accounting Services,SE1 2RD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/04/2016,Water,"Finance, Commercial & Digital Transformation - Estates",SCOTTISH WATER BUSINESS STREAM LTD T/A BUSINESS STREAM,141945,233.38,FCDT Devolved Admin-Water,EH12 1GT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Capital Grants To Public Corporations (PCs),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,142006,80000000.00,PO: Network Reforms-Capital Grants To Public Corporations (PCs),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsidies To Public Corporations (PCs),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,142006,140000000.00,PO: Network Reforms-Subsidies To Public Corporations (PCs),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,External Legal Advice and Service,"Business and Science - Energy, Materials and Agri-Tech",Davitt Jones Bould Ltd,142007,4839.60,BEET: Wave Hub-External Legal Advice and Service,TA1 4EB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/04/2016,Sponsorship Support,Business and Science - Advanced Manufacturing Services,Alex Notay Ltd,142014,11400.00,R&C Sponsorship-Sponsorship Support,BS3 1NG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/04/2016,Rentals Under Non-PFI Operating Leases - Buildings,"Finance, Commercial & Digital Transformation - Estates",KNIGHT FRANK LLP,142023,429120.00,Abbey Orchard Street-Rentals Under Non-PFI Operating Leases - Buildings,W1U 8AN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/04/2016,Service Charges,"Finance, Commercial & Digital Transformation - Estates",KNIGHT FRANK LLP,142023,13351.50,Abbey Orchard Street-Service Charges,W1U 8AN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/04/2016,Finance & Accounting Advice,Shareholder Executive - British Business Bank,N M ROTHSCHILD & SONS LTD,142034,250000.00,ShEx Devolved Admin-Finance & Accounting Advice,EC4P 4DU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Learning and Dev - CS Skills,Legal Services - Legal Services,CAPITA BUSINESS SERVICES LTD,142035,353.00,Legal Services Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/04/2016,PR & Marketing Advice & Services,Shareholder Executive - Business Portfolio,HM TREASURY,142036,3563.00,ShEx Devolved Admin-PR & Marketing Advice & Services,EC3M 8UD,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Learning and Dev - CS Skills,Legal Services - Legal Services,CAPITA BUSINESS SERVICES LTD,142040,353.00,Legal Services Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,CAPITA BUSINESS SERVICES LTD,142042,137.00,Other Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/04/2016,Due Diligence Costs,Business and Science - Small Business,COMPANIES HOUSE,142061,3.99,Growth Vouchers-Due Diligence Costs,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Information Facilities,Economics & Markets - Regional Growth Fund,HM LAND REGISTRY,142063,27.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Information Facilities,Economics & Markets - Regional Growth Fund,HM LAND REGISTRY,142064,18.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/04/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",ENVIROENERGY LTD,142067,6414.06,FCDT Devolved Admin-Electricity,NG2 3AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Consultancy Expenditure,Economics & Markets - International Trade & Export Control,BROOK STREET (UK) LTD,142074,347.04,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Legal Services and Advice Agency,Shareholder Executive - Corporate Finance Practice,HERBERT SMITH FREEHILLS LLP,142106,130.10,ShEx Devolved Admin-Legal Services and Advice Agency,EC2A 2EG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Legal Services and Advice Agency,Shareholder Executive - Corporate Finance Practice,HERBERT SMITH FREEHILLS LLP,142106,17849.80,ShEx Devolved Admin-Legal Services and Advice Agency,EC2A 2EG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Mileage Allowance UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",142111,34.20,B&S Devolved Admin-Mileage Allowance UK,ME19 4LP,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Rail Travel UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",142111,56.90,B&S Devolved Admin-Rail Travel UK,ME19 4LP,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",142111,42.50,B&S Devolved Admin-Subsistence UK,ME19 4LP,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Taxi Services UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",142111,11.00,B&S Devolved Admin-Taxi Services UK,ME19 4LP,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Computer Consumables,"Finance, Commercial & Digital Transformation - Digital Directorate",QUESTMARK LTD,142112,57697.02,BIS Infrastructure Maintenanc-Computer Consumables,NG10 4LS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Rail Travel UK,Business and Science - International Knowledge and Innovation,"Personal Expense, Name Witheld",142113,2.40,B&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence Overseas,Business and Science - International Knowledge and Innovation,"Personal Expense, Name Witheld",142113,50.17,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence Overseas,Business and Science - International Knowledge and Innovation,"Personal Expense, Name Witheld",142113,96.40,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Business and Science - International Knowledge and Innovation,"Personal Expense, Name Witheld",142113,3.60,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Air Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142114,10.30,Other Devolved Admin-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142114,31.69,Other Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Taxi Services UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142114,40.60,Other Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",142115,22.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Rail Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142116,67.10,Foresight: Innovation and Risk-Rail Travel UK,OX2 6TD,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142116,5.00,Foresight: Innovation and Risk-Subsistence UK,OX2 6TD,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Hotel & Accommodation UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",142117,120.00,Asset Recovery Incentivisation Scheme-Hotel & Accommodation UK,DH1 3LE,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Rail Travel UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",142117,232.20,Asset Recovery Incentivisation Scheme-Rail Travel UK,DH1 3LE,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Rail Travel UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",142118,156.50,Asset Recovery Incentivisation Scheme-Rail Travel UK,LE9 2QA,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Mileage Allowance UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",142119,90.45,GI Customer Group Chair Costs-Mileage Allowance UK,CB24 9NJ,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Air Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142120,10.30,Other Devolved Admin-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142120,43.90,Other Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Taxi Services UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142120,37.20,Other Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Air Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142121,9.00,Other Devolved Admin-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2016,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",142121,48.83,Other Devolved Admin-Subsistence UK,,EMPLOYEE,,,
