Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01171800,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),1796,37.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER116662,38.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER118743,38.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER115543,39.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01165325,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01166053,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01169953,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01176523,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01171801,41.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),1796,42.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER116982,43.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01158504,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI01171802,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01180474,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER118443,44.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER115362,45.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER117444,46.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01168220,46.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01171798,46.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01177802,46.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER118262,46.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI01178178,48.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER116624,49.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER115682,49.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI01168214,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01169955,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01175301,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01184608,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01168218,55.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,"People, Property and Services Directorate",Leasedrive Velo Rental Management Ltd,RHI01174365,55.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01182686,57.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER115622,58.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),1796,59.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER112742,59.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,"People, Property and Services Directorate",Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),1796,61.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),1796,61.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI01174363,62.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER118482,63.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER117002,63.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER118204,68.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER118102,68.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER118223,68.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Travel and subsistence UK,Trade Marks Directorate,JK ExecutiveTravel,212,70.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01168213,73.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER118043,75.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01171804,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01171806,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01171807,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01176524,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01180471,75.89,Not applicable,
