Two,2.3,1.8,3.2,6.4,5.6,,0.9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three,96.8,97.6,95.3,90.2,91.7,,99,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,99.7,99.8,99.5,98.9,98.9,,100,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom / operators, May 2015 data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Coverage is based on 100m2 pixels covering the UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3G mobile premises coverage, by number of operators",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of premises (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,UK urban,UK rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One,0.7,0.5,1.8,2.1,1.5,,0.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two,4.4,3.1,10.5,13.1,7.3,,2.2,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three,6.2,5.3,5.9,15.8,16.8,,4.3,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four,88,90.7,78.9,67,73,,93.2,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,99.3,99.6,97.1,97.9,98.6,,99.9,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom / operators, May 2015 data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Coverage is based on 100m2 pixels covering the UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4G mobile premises coverage, by number of operators",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of premises (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,UK urban,UK rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One,12.1,11,9.8,20.1,40.6,,10.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two,10.8,11.2,7.5,14,5.5,,10.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three,24.1,23.8,28.4,10.3,45,,25.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four,42.4,46.2,34,18.3,0,,47.1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,89.5,92.1,79.7,62.8,91.1,,93.3,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom / operators, May 2015 data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Coverage is based on 100m2 pixels covering the UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consumer broadband take-up in Northern Ireland, by demographic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of homes (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,16-34,35-64,65+,,ABC1,C2DE,,<£17.5k,£17.5k+,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Ireland,72,,82,81,32,,86,61,,57,92,,88,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Narrowband,1,1,1,2,1,,1,2,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK,80,,85,85,56,,89,69,,60,94,,90,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n =504 Northern Ireland, 168 16-34s, 235 35-64s, 101 65+, 238 ABC1, 265 C2DE, 147 <£17.5k income, 141 £17.5k+, 187 children in home, 317 no children in home) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE9. Which of these methods does your household use to connect to the internet at home?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of adults who have used a mobile phone to access the internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of respondents (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK 2015,N Ireland 2015,England 2015,Scotland 2015,Wales 2015,,NI urban 2015,NI rural 2015,,N Ireland 2008,N Ireland 2010,N Ireland 2011,N Ireland 2012,N Ireland 2013,N Ireland 2014,N Ireland 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Used in past week,56,56,57,54,53,,59,51,,7,13,24,32,41,50,56,,,,,,,,,,,,,,,,,,,,,,,,,
Used less than weekly,5,4,5,4,5,,3,5,,,9,5,3,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
,61,60,62,59,59,,62,56,,7,21,29,35,45,51,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3756 UK, 504 Northern Ireland, 2264 England, 492 Scotland, 496 Wales, 249 Northern Ireland urban, 255 Northern Ireland rural, 761 Northern Ireland 2010, 511 Northern Ireland 2011, 508 Northern Ireland 2012, 507 Northern Ireland 2013, 499 Northern Ireland 2014, 504 Northern Ireland 2015) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QD28A-B. Which, if any, of the following activities, other than making and receiving calls, do you use your mobile for?/ And, which of these activities have you used your mobile for in the last week? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4G take-up, by nation ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of respondents (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,UK ,N Ireland ,England ,Scotland ,Wales ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take-up,30%,26%,30%,34%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3756 UK, 438 Northern Ireland, 2264 England, 492 Scotland, 496 Wales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD6 (QD41). Do you have a 4G service? This is a relatively new service that enables faster mobile internet access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Type of mobile subscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK 2015,N Ireland 2015,England 2015,Scotland 2015,Wales 2015,,NI urban 2015,NI rural 2015,,N Ireland 2008,N Ireland 2010,N Ireland 2011,N Ireland 2012,N Ireland 2013,N Ireland 2014,N Ireland 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Prepay / Pay as you go,33,43,32,34,33,,39,50,,65,64,65,60,49,48,43,,,,,,,,,,,,,,,,,,,,,,,,,
Contract with handset,57,51,57,59,58,,54,45,,35,29,29,35,40,40,51,,,,,,,,,,,,,,,,,,,,,,,,,
Contract SIM only,7,4,7,6,5,,4,2,,,3,5,5,11,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
Contract unsure type,2,2,2,1,3,,2,4,,,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Other,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsure,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: Adults aged 16+ who personally use a mobile phone (n = 3425 UK, 456 Northern Ireland, 2080 England, 450 Scotland, 439 Wales, 226 Northern Ireland urban, 230 Northern Ireland rural, 658 Northern Ireland 2010, 425 Northern Ireland 2011, 463 Northern Ireland 2012, 463 Northern Ireland 2013, 465 Northern Ireland 2014, 456 Northern Ireland 2015) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD11. Which of these best describes the mobile package you personally use most often?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mobile network provider used most often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of mobile users (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,N Ireland,England,Scotland,Wales,,NI urban,NI rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O2,23,61,22,28,19,,60,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone,16,11,16,21,15,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,14,7,15,9,21,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,12,3,11,13,18,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,7,10,13,4,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-Mobile,7,2,8,3,6,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tesco,6,4,6,6,11,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Mobile,6,1,6,6,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,4,4,5,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsure,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ who personally use a mobile phone?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD10. Which mobile network do you use most often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfaction with overall service and speed of fixed broadband connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of users (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satisfaction with overall broadband service,,,,,Satisfaction with broadband speeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK 2015,Northern Ireland 2015,NI urban 2015,NI rural 2015,,UK 2015,Northern Ireland 2015,NI urban 2015,NI rural 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very satisfied,45,53,57,46,,43,54,58,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly satisfied,41,37,33,44,,38,32,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total satisfaction,86,90,90,91,,80,86,87,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: Adults aged 16+ with a fixed broadband connection at home (n = 2781 UK, 335 Northern Ireland, 162 Northern Ireland urban, 173 Northern Ireland rural) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Figures above chart columns indicate the proportion of people who were ‘very’ or ‘fairly’ satisfied with their speed of service while online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QE8b. Thinking about your fixed broadband internet service, how satisfied are you with (main supplier) for the overall service/ for the speed of your service while online (not just the connection)?",,,,,,,,,                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfaction with reception of mobile service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of users (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK 2015,N Ireland 2015,England 2015,Scotland 2015,Wales 2015,,NI urban 2015,NI rural 2015,,N Ireland 2008,N Ireland 2010,N Ireland 2011,N Ireland 2012,N Ireland 2013,N Ireland 2014,N Ireland 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Very satisfied,53,53,54,52,44,,58,44,,65,42,60,51,51,50,53,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly satisfied,33,33,32,35,43,,31,36,,27,39,29,37,31,34,33,,,,,,,,,,,,,,,,,,,,,,,,,
Total satisfaction,86,85,86,88,87,,89,80,,93,81,89,88,83,84,85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: Adults aged 16+ who personally use a mobile phone (n = 3425 UK, 456 Northern Ireland, 2080 England, 450 Scotland, 439 Wales, 226 Northern Ireland urban, 230 Northern Ireland rural, 658 Northern Ireland 2010, 425 Northern Ireland 2011, 463 Northern Ireland 2012, 463 Northern Ireland 2013, 465 Northern Ireland 2014, 456 Northern Ireland 2015) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Figures above chart columns indicate the proportion of people who were ‘very’ or ‘fairly’ satisfied with their mobile reception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QD21c. Thinking about your mobile phone service only, how satisfied are you with (main supplier) for reception/ accessing network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Internet take-up, Northern Ireland: 2010-2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q1 10,Q1 11,Q1 12,Q1 13,W1 14,W1 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Internet,73,76,72,78,80,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total broadband,70,76,69,74,73,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fixed broadband,62,67,66,71,70,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Internet on mobile,19,29,35,45,51,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mobile broadband,14,13,7,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Internet via phone/ smartphone only,,,2,4,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker. Data from Quarter 1 of each year 2010-2013, then Wave 1 2014-2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 761 Northern Ireland 2010, 511 Northern Ireland 2011, 508 Northern Ireland 2012, 507 Northern Ireland 2013, 499 Northern Ireland 2014, 504 Northern Ireland 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take-up of smartphones in Northern Ireland ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adults 16+ (%) / percentage point change in take-up of smartphones from W1 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nation,,,,,Urbanity,,,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,N Ireland,England,Scotland,Wales,,NI Urban,NI Rural,,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smarphone,66,63,67,63,63,,67,57,,21,34,45,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase since Q1 2013,5,8,6,1,6,0,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smartphone 2014 Q1,61,55,61,62,57,,57,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QD24B. Do you personally use a Smartphone? A Smartphone is a phone on which you can easily access emails, download files and applications, as well as view websites and generally surf the internet. Popular brands of Smartphone include BlackBerry, iPhone and Android phones such as the Samsung Galaxy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3756 UK, 504 Northern Ireland, 2264 England, 492 Scotland, 496 Wales, 249 Northern Ireland urban, 255 Northern Ireland rural, 511 Northern Ireland 2011, 508 Northern Ireland 2012, 507 Northern Ireland 2013, 499 Northern Ireland 2014, 504 Northern Ireland 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take-up of tablet computers in Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Households (%) / percentage point change in take-up of tablet computers from W1 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nation,,,,,Urbanity,,,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,N Ireland,England,Scotland,Wales,,NI Urban,NI Rural,,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablet PC,54,54,54,52,60,,57,48,,2,9,29,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase since Q1 2012,10,9,10,10,15,0,17,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablet PC 2014 Q1,44,45,44,42,45,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QE1. Does your household have a  PC, laptop, netbook or tablet computer?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3756 UK, 504 Northern Ireland, 2264 England, 492 Scotland, 496 Wales, 249 Northern Ireland urban, 255 Northern Ireland rural, 511 Northern Ireland 2011, 508 Northern Ireland 2012, 507 Northern Ireland 2013, 499 Northern Ireland 2014, 504 Northern Ireland 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Most important device for accessing the internet in Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Individuals %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
