Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757329595,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757329598,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757329616,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757461631,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757462024,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757462387,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757462733,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757462772,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757463068,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757463108,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757463235,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757463373,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757463427,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757463494,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757463978,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757464590,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757464744,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757469214,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757470034,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757470833,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757471263,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757471464,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757471809,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757471825,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757473232,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757473263,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757473902,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757474019,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757483276,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757298233,3.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757285229,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757312158,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757462264,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91000,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91321,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91280,4.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757210608,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757255160,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757312370,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757328500,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757328547,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757329632,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757464578,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757470622,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757471435,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757471988,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757471996,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757472021,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757482911,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757483954,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER90239,6.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),136,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),136,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,6.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757299396,6.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757299397,6.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757329279,6.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757329281,6.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757466924,6.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757467030,6.68,Not applicable,
