Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52311,102.46,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52312,95.95,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52313,84.06,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52314,82.45,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52315,169.84,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),52316,115.77,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Travel - Support to Campaigns,Defence and Security Organisation - Regional Directorates,FOREIGN AND COMMONWEALTH OFFICE (FCO),52317,257.54,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Motor Vehicle Hire - Sector Events - Abroad,Trade Group - Operations Directorate,FOREIGN AND COMMONWEALTH OFFICE (FCO),52318,325.6,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Outward missions,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52321,131.71,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Outward missions,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52322,129.51,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Outward missions,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52323,119.04,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Outward missions,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52328,110.14,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Outward missions,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52329,3749.9,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52331,31.14,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52332,358.85,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52333,9.28,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,FOREIGN AND COMMONWEALTH OFFICE (FCO),52334,15.35,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Conference and Exhibition Services - Outward missions,"Trade Group - Managing Director, Trade Group",FOREIGN AND COMMONWEALTH OFFICE (FCO),52335,230.89,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52336,3.08,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52337,20.54,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52338,2.72,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52339,2.27,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52340,3.59,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52341,27,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52342,165.22,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52342,126.53,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52343,15.25,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52344,95.99,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52345,34.17,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52346,159,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52347,30,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52348,1035.66,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52349,21.96,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52350,20.47,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52351,301,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Rail Travel - Investment - Sectors (Autumn Statement),Investment Development - Strategic Investment & Accounts,FOREIGN AND COMMONWEALTH OFFICE (FCO),52352,95.99,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FROBISHERS JUICES LTD,52354,2357,,EX2 8HY,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FROBISHERS JUICES LTD,52354,643,,EX2 8HY,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TIME LINE INTERNATIONAL LTD,52518,3000,,CO5 8HT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,QUIXANT PLC (QUIXANT UK LTD),52519,1793.58,,CB21 4EP,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,DIAMOND ENGINEERING LTD,52520,2250,,CB11 3AQ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,DIAMOND ENGINEERING LTD,52520,750,,CB11 3AQ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LIFESAVER SYSTEMS LTD,52521,3000,,CO6 1EH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ARGON DESIGN LTD,52522,1988.11,,CB4 0WS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EGIDE UK LTD T/A CMG TECHNOLOGIES LTD,52523,3000,,IP12 2TW,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,INTELLICONNECT (EUROPE) LTD,52524,353.05,,CM2 9TE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LG HARRIS & CO LIMITED,52526,3000,,B60 4AE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MAGNAPOWER EQUIPMENT LTD,52529,1188.73,,B60 4DJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BONINGALE NURSERIES,52533,386.91,,WV7 3AT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,HARPER CHALICE GROUP LTD,52537,2734.82,,CV8 9TB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BAR CODE SYSTEMS (LONDON) LTD,52548,2631.84,,SW14 8LB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,OXBRIDGE APPLICATIONS,52549,1269.05,,SW6 4HH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,OXBRIDGE APPLICATIONS,52550,1730.95,,SW6 4HH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CUTTER PROJECT LTD,52552,124.27,,SN10 4JS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,IBEX - BRITISH EXCHANGE FOR KNOWLEDGE AND CULTURE PARTNERSHIP LTD,52774,493.58,,LN1 3DY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FOWLER AND HOLDEN LTD,52775,263.34,,DN32 7DB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,R&D TOOL & ENGINEERING LTD,52776,3000,,NG17 5LD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,NANOFLAM LIMITED,52777,1455.65,,S71 3HS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CHAMPION LABORATORIES LTD,52778,2116.48,,NG19 0FT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,REUBEN HEATON LTD,52779,362.5,,CV13 0PE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,AGILITY MULTICHANNEL LTD,52780,566.61,,YO32 9GZ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LANGTON HOWARTH LTD,52781,362.93,,LS1 3BB,GRANT,,,Programme
