Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£68.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£50.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£40.56,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£25.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£8.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£40.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£56.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£120.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458984,47SI 627008,BRENNTAG UK,C-L11500-1714,Rec Facilities-Chemicals,14-Oct-11,£8.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458575,8500 1715 0422,BRITISH GAS TRADING LIMITED,C-H33700-1402,Estate Services-Electricity,07-Oct-11,"£4,062.85",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458778,28737,BRITISH PARKING ASSOCIATION,C-E36200-3501,On-St Car Prkng-Hire of outside services,07-Oct-11,£795.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459293,4597,C AND R DECORATORS,C-H4201V-1104,Voids 2201-Council House repairs,21-Oct-11,£600.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459300,45294,C AND R DECORATORS,C-H4207V-1104,Voids 2207-Council House repairs,21-Oct-11,£133.63,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459301,4587,C AND R DECORATORS,C-H4207V-1104,Voids 2207-Council House repairs,21-Oct-11,£52.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459292,4595,C AND R DECORATORS,C-H4208V-1104,Voids 2208-Council House repairs,21-Oct-11,£425.57,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459297,4585,C AND R DECORATORS,C-H4208V-1104,Voids 2208-Council House repairs,21-Oct-11,"£1,460.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459291,4596,C AND R DECORATORS,C-H4209V-1104,Voids 2209-Council House repairs,21-Oct-11,£503.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459299,4592,C AND R DECORATORS,C-H4213G-1104,Gen Wks 2213-Council House repairs,21-Oct-11,£190.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459296,4588,C AND R DECORATORS,C-H4213V-1104,Voids 2213-Council House repairs,21-Oct-11,£419.61,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459298,4586,C AND R DECORATORS,C-H4213V-1104,Voids 2213-Council House repairs,21-Oct-11,£52.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459294,4589,C AND R DECORATORS,C-H4214V-1104,Voids 2214-Council House repairs,21-Oct-11,"£4,757.60",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459295,4584,C AND R DECORATORS,C-HC4844-C302,Internal Imp-Building Contractor,21-Oct-11,"£6,800.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460421,4581,C AND R DECORATORS,C-H22400-1125,Homelessness-Refurbishments,28-Oct-11,£477.61,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460328,4604,C AND R DECORATORS,C-HC4841-C302,Major Voids-Building Contractor,28-Oct-11,"£4,368.68",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460369,REDACTED,CAP SECURITY LIMITED,C-HC4100-C801,Dis.Adapt.HRA-Grants,28-Oct-11,"£2,629.84",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460227,REDACTED,CGT LETTINGS,C-H22400-3828,Homelessness-Prevention Fund,28-Oct-11,£570.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460352,REDACTED,CGT TEWKESBURY,C-H22400-3828,Homelessness-Prevention Fund,28-Oct-11,£600.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460432,HC6905,CHAMBERS MANAGEMENT CLIENT ACCOUNT,C-1T02G1-3568,Jimmy Carr-Artist Fees,28-Oct-11,"£1,189.75",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459021,35,CHARLTON KINGS PARISH COUNCIL,C-Z13300-3501,LAA - BSC Rev-Hire of outside services,14-Oct-11,"£1,500.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460186,31857,CHARTERHOUSE SECURITY MANAGEMENT,C-H44752-1104,Dis Adapts-Tech-Council House repairs,28-Oct-11,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460187,31869,CHARTERHOUSE SECURITY MANAGEMENT,C-H44752-1104,Dis Adapts-Tech-Council House repairs,28-Oct-11,£120.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460188,31870,CHARTERHOUSE SECURITY MANAGEMENT,C-H44752-1104,Dis Adapts-Tech-Council House repairs,28-Oct-11,£120.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460193,31860,CHARTERHOUSE SECURITY MANAGEMENT,C-H46400-1104,Door Entry-Council House repairs,28-Oct-11,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460192,31861,CHARTERHOUSE SECURITY MANAGEMENT,C-H46400-1104,Door Entry-Council House repairs,28-Oct-11,£340.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458587,SETTLEMENT,CHELTENHAM CANTILENA ORCHESTRA,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,07-Oct-11,"-£1,169.28",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458587,SETTLEMENT,CHELTENHAM CANTILENA ORCHESTRA,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,07-Oct-11,"£1,951.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459006,4117,CHIMES INTERNATIONAL ENTERTAINMENTS LTD,C-1T20G1-3568,60s Gold-Artist Fees,14-Oct-11,"£10,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458547,3053297,CIPFA PROPERTY,C-D12500-3890,Property Servs-Subscriptions - general,07-Oct-11,"£1,295.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459122,C00175,COLIN FRY ENTERPRISES LIMITED,C-1T30F1-3568,Colin Fry-Artist Fees,14-Oct-11,"£6,513.98",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459184,21421,COLLETT TRANSPORT SERVICES LIMITED,C-C24100-2701,Fleet Maint-Hired transport,14-Oct-11,£74.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458884,21385,COLLETT TRANSPORT SERVICES LIMITED,C-C24100-2701,Fleet Maint-Hired transport,14-Oct-11,"£3,080.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459609,12631,COMBINED BUILDING &  ELECTRICAL SERVICES,C-HC4867-C302,Misc Works-Building Contractor,21-Oct-11,"£2,387.50",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£186.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£335.97,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£357.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£355.48,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£355.48,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£355.48,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£346.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£346.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£346.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,21-Oct-11,£346.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,21-Oct-11,£294.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,21-Oct-11,£215.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,21-Oct-11,£287.64,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C22120-0115,Spts/Open Space-Temporary Agency Staff,21-Oct-11,£346.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£63.45,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£363.78,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£461.71,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£52.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£281.79,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£264.43,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£292.61,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£300.33,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£313.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£291.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£296.10,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£236.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£274.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£260.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£126.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£63.45,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£177.66,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£329.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£303.46,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£173.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£63.45,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£97.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£118.44,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£277.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459741,509700,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£274.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£264.44,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£312.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£309.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£47.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£194.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£294.79,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459769,510082,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£244.92,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£125.71,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459761,509877,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,21-Oct-11,£69.36,,
