Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2016030186,03/03/2016,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",ROM,General Retail and Wholesale,536.53,UPC B CRANGASI C1
FCOGPC2016030187,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,537.7,IKEA-MAPA MOB.AKS.PAZ.
FCOGPC2016030188,03/03/2016,MEN'S AND BOY'S CLOTHING AND ACCESSORIES STORES,ARG,General Retail and Wholesale,540.25,THORNTON BAY SA
FCOGPC2016030189,03/03/2016,MEN'S AND BOY'S CLOTHING AND ACCESSORIES STORES,ARG,General Retail and Wholesale,540.25,THORNTON BAY SA
FCOGPC2016030190,03/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",USA,Miscellaneous Industrial/Commercial Supplies,545.85,TABLESCAPES LTD
FCOGPC2016030191,03/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,552,ACCOMODATION PROVIDER
FCOGPC2016030192,03/03/2016,"BUILDING MATERIALS, LUMBER STORES",CMR,Building Materials,554.12,BELIEZE LA PAZ
FCOGPC2016030193,03/03/2016,HARDWARE STORES,PHL,General Retail and Wholesale,555.17,ACE HARDWARE SM MAKATI
FCOGPC2016030194,03/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,ITA,General Retail and Wholesale,565.73,ARTICOLI TERMOIDRAULIC
FCOGPC2016030195,03/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,575.83,ALFANAR ELECTRICAL
FCOGPC2016030196,03/03/2016,HARDWARE STORES,BLZ,General Retail and Wholesale,577.81,BUILDER'S HARDWARE LIM
FCOGPC2016030197,03/03/2016,"GROCERY STORES, SUPERMARKETS",LBN,General Retail and Wholesale,583.82,SPINNEYS-ACHRAF
FCOGPC2016030198,03/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",ITA,Restuarants and Bars,592.06,IZZI ALBERTO
FCOGPC2016030199,03/03/2016,DEPARTMENT STORES,ALB,General Retail and Wholesale,616.23,MARI
FCOGPC2016030200,03/03/2016,AUTOMOTIVE SERVICE SHOPS,GBR,"Vehicles, servicing and spares",619.12,GUAVA INTNL
FCOGPC2016030201,03/03/2016,TRAVEL AGENCIES,GBR,Travel Agencies,620.12,CITY CRUISER HOLIDAYS
FCOGPC2016030202,03/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",FRA,Utilities and Non Automotive Fuel,621.13,E D F
FCOGPC2016030203,03/03/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,622.35,HAJI MOHAMMAD FAIZI CO
FCOGPC2016030204,03/03/2016,TRAVEL AGENCIES,PAN,Travel Agencies,622.7,ALLENS TRANSPORT SERVI
FCOGPC2016030205,03/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,625.95,GERRYS TRAVEL AGENCY
FCOGPC2016030206,03/03/2016,CATERERS,ROM,Catering and Catering Supplies,629.21,GALA CATERING SRL
FCOGPC2016030207,03/03/2016,BAKERIES,CYP,Catering and Catering Supplies,630.42,ARTOP. ZACHAR.PANDORA/
FCOGPC2016030208,03/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",USA,Utilities and Non Automotive Fuel,643.48,UNITED WATER SPEEDPAY
FCOGPC2016030209,03/03/2016,HOME SUPPLY WAREHOUSE STORES,IND,General Retail and Wholesale,648.16,KRISHNA POWER GEN
FCOGPC2016030210,03/03/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,BRA,General Retail and Wholesale,651.27,MERCADOPAGO
FCOGPC2016030211,03/03/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",ZAF,"Vehicles, servicing and spares",658.37,AUTOWIEL HATFIELD
FCOGPC2016030212,03/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",FJI,Financial Services,659.87,TOWER INSURANCE (FIJ
FCOGPC2016030213,03/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,673.08,ORBITZ 
FCOGPC2016030214,03/03/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,689.96,PEYTON & BYRNE
FCOGPC2016030215,03/03/2016,AUTOMOTIVE BODY REPAIR SHOPS,NPL,"Vehicles, servicing and spares",715.46,DELTA MOTOR WORKS PVT.
FCOGPC2016030216,03/03/2016,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,BLR,General Retail and Wholesale,718.9,CONKREAT
FCOGPC2016030217,03/03/2016,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,733.61,G4S SECURE
FCOGPC2016030218,03/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,734.15,PAYPAL ALLENDTAN
FCOGPC2016030219,03/03/2016,"EATING PLACES, RESTAURANTS",PHL,Restuarants and Bars,746.83,R E D RELAX EAT AND DR
FCOGPC2016030220,03/03/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",EST,Building Services,760.59,VESIMAA OY
FCOGPC2016030221,03/03/2016,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",ZAF,Leisure Activities,766.34,BLUE SPIRAL TRADING (P
FCOGPC2016030222,03/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,767.77,ALFANAR ELECTRICAL
FCOGPC2016030223,03/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,767.77,ALFANAR ELECTRICAL
FCOGPC2016030224,03/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,VNM,General Retail and Wholesale,793.57,BRITISH BUSINESS GROUP
FCOGPC2016030225,03/03/2016,TRAVEL AGENCIES,GBR,Travel Agencies,800,OURS TRAVEL
FCOGPC2016030226,03/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,815.76,ALFANAR ELECTRICAL
FCOGPC2016030227,03/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Professional Services,834.64,SQ PARTY EXECS
FCOGPC2016030228,03/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,839.9,ACCOMODATION PROVIDER
FCOGPC2016030229,03/03/2016,"BUILDING MATERIALS, LUMBER STORES",CRI,Building Materials,840.03,FONT
FCOGPC2016030230,03/03/2016,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",BRN,Computer Equipment & Services,848.82,COM-TECH TRADING CO.
FCOGPC2016030231,03/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,COL,General Retail and Wholesale,849.57,LCI DISTRIBUTORS COLOM
FCOGPC2016030232,03/03/2016,MEN'S AND WOMEN'S CLOTHING STORES,GRC,General Retail and Wholesale,862.65,CLEVERMAN
FCOGPC2016030233,03/03/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,865.5,DLC TRAINING
FCOGPC2016030234,03/03/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,865.5,DLC TRAINING
FCOGPC2016030235,03/03/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,865.5,DLC TRAINING
FCOGPC2016030236,03/03/2016,HOTELS/MOTELS/RESORTS ,SAU,Hotels,867.57,ACCOMODATION PROVIDER
FCOGPC2016030237,03/03/2016,MISCELLANEOUS REPAIR SHOPS AND RELATED SERVICES,USA,Miscellaneous Industrial/Commercial Supplies,875.16,SCIENTIFIC FIRE PREVEN
FCOGPC2016030238,03/03/2016,HOTELS/MOTELS/RESORTS ,ITA,Hotels,877.39,ACCOMODATION PROVIDER
FCOGPC2016030239,03/03/2016,"GLASS, PAINT, WALLPAPER STORES",AFG,Building Materials,879.1,ARGHAWAN PAINT STORE
FCOGPC2016030240,03/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,TUR,Training and Educational,882.89,GUR-SEL TURIZM TASIMAC
FCOGPC2016030241,03/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,TUR,Training and Educational,882.89,GUR-SEL TURIZM TASIMAC
FCOGPC2016030242,03/03/2016,FLOOR COVERING STORES,MEX,General Retail and Wholesale,894.59,DECOREX INSURGENTES
FCOGPC2016030243,03/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,QAT,"Office Stationery, equipment and supplies",903.08,PRINTEC SOLUTIONS - AB
FCOGPC2016030244,03/03/2016,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",USA,Print and advertising,919.56,GETTY IMAGES
FCOGPC2016030245,03/03/2016,"EATING PLACES, RESTAURANTS",BEL,Restuarants and Bars,945.82,POMODORI
FCOGPC2016030246,03/03/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",AUS,Clubs/Associations/Organisations,973.39,AUSBIOTECH
FCOGPC2016030247,03/03/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",AUS,Clubs/Associations/Organisations,973.39,AUSBIOTECH
FCOGPC2016030248,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",USA,General Retail and Wholesale,989.45,IKEA LONG ISLAND
FCOGPC2016030249,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,991.32,IKEA-MAPA MOB.AKS.PAZ.
FCOGPC2016030250,03/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,039.90",ACCOMODATION PROVIDER
FCOGPC2016030251,03/03/2016,HOTELS/MOTELS/RESORTS ,BIH,Hotels,"1,046.26",ACCOMODATION PROVIDER
FCOGPC2016030252,03/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,KEN,Telecommunication Services,"1,074.67",INFORMED SYSTEMS
FCOGPC2016030253,03/03/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),USA,Professional Services,"1,088.66",SQ VIACLEANMA GOSQ
FCOGPC2016030254,03/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,COL,General Retail and Wholesale,"1,132.17",LCI DISTRIBUTORS COLOM
FCOGPC2016030255,03/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,COL,General Retail and Wholesale,"1,132.17",LCI DISTRIBUTORS COLOM
FCOGPC2016030256,03/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,COL,General Retail and Wholesale,"1,132.17",LCI DISTRIBUTORS COLOM
FCOGPC2016030257,03/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AUT,General Retail and Wholesale,"1,182.28",SECA SECURITIY
FCOGPC2016030258,03/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AUT,General Retail and Wholesale,"1,182.28",SECA SECURITIY
FCOGPC2016030259,03/03/2016,HOUSEHOLD APPLIANCE STORES,BRA,General Retail and Wholesale,"1,191.13",CHAVEIRO 20 SOCORRER
FCOGPC2016030260,03/03/2016,REAL ESTATE AGENTS AND MANAGERS-RENTALS,LBN,Uncategorised,"1,198",SAIFI PEARLS
FCOGPC2016030261,03/03/2016,HOSPITALS,KWT,Medical Supplies and Services,"1,203.44",ALSEEF HOSPITAL
FCOGPC2016030262,03/03/2016,HOSPITALS,KWT,Medical Supplies and Services,"1,203.44",ALSEEF HOSPITAL
FCOGPC2016030263,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",USA,General Retail and Wholesale,"1,218.80",IKEA LONG ISLAND
FCOGPC2016030264,03/03/2016,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",CAN,General Retail and Wholesale,"1,252.37",VIDEOTRON S.E.N.C. 100
FCOGPC2016030265,03/03/2016,MISCELLANEOUS GENERAL MERCHANDISE,TUN,General Retail and Wholesale,"1,308.66",TUNISIANA_
FCOGPC2016030266,03/03/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,"1,319.35","NAKUMATT-JUNCTION,NAIR"
FCOGPC2016030267,03/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,"1,320.90",SAN FRANCISCO MINIBUS
FCOGPC2016030268,03/03/2016,HOTELS/MOTELS/RESORTS ,HUN,Hotels,"1,373.72",ACCOMODATION PROVIDER
FCOGPC2016030269,03/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Professional Services,"1,404.95",ISS
FCOGPC2016030270,03/03/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",IND,Clubs/Associations/Organisations,"1,442.43",YANNI MENS WEAR
FCOGPC2016030271,03/03/2016,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",GBR,General Retail and Wholesale,"1,478",ABSOLUTE MUSIC
FCOGPC2016030272,03/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,QAT,"Office Stationery, equipment and supplies","1,488.60",PRINTEC SOLUTIONS - AB
FCOGPC2016030273,03/03/2016,ELECTRONIC SALES,DEU,General Retail and Wholesale,"1,491.08",CONRAD ELECTRONIC
FCOGPC2016030274,03/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,"1,497.15",ALFANAR ELECTRICAL
FCOGPC2016030275,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,500",DIPLOMATIC MISSION SUP
FCOGPC2016030276,03/03/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,"1,534.25","NAKUMATT-JUNCTION,NAIR"
FCOGPC2016030277,03/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,JAM,Statutory Bodies,"1,717.36",UDC-JA CONFERENCE CENT
FCOGPC2016030278,03/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",USA,General Retail and Wholesale,"2,116.68",IKEA HOME SHOPPING
FCOGPC2016030279,03/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"5,326.56",ACCOMODATION PROVIDER
FCOGPC2016030280,03/03/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",USA,Personal Services,"11,656.53",SIMUNITION LTD
FCOGPC2016030281,04/03/2016,"EATING PLACES, RESTAURANTS",NLD,Restuarants and Bars,500.6,WWW.RESTAURANTGESCHEN
FCOGPC2016030282,04/03/2016,TRAVEL,GTM,Airline,503.5,AIRLINE
FCOGPC2016030283,04/03/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ARG,"Office Stationery, equipment and supplies",504.41,LIBRERIA INTEGRAL MAYA
FCOGPC2016030284,04/03/2016,TRAVEL AGENCIES,CYP,Travel Agencies,512.22,FLEXI FLYERS
FCOGPC2016030285,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,517.5,ACCOMODATION PROVIDER
FCOGPC2016030286,04/03/2016,BUS LINES,GBR,Travel - Air/Rail/Road,526.37,STANLEY TRAVEL
FCOGPC2016030287,04/03/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,UKR,Telecommunication Services,533.6,WIDEUP.NET KYIVSTAR
FCOGPC2016030288,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,540,ACCOMODATION PROVIDER
FCOGPC2016030289,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,540,ACCOMODATION PROVIDER
FCOGPC2016030290,04/03/2016,HOTELS/MOTELS/RESORTS ,BRA,Hotels,543.95,ACCOMODATION PROVIDER
FCOGPC2016030291,04/03/2016,TRAVEL AGENCIES,JPN,Travel Agencies,577.91,KINKI NIPPON TOURIST C
FCOGPC2016030292,04/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",KEN,"Vehicles, servicing and spares",583.91,GENERAL MOTORS
FCOGPC2016030293,04/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",MDA,Catering and Catering Supplies,610.11,METRO CASH&CARRY
FCOGPC2016030294,04/03/2016,BOOK STORES,LUX,Books and Periodicals,611.91,"AMAZON SVCS EUROPE,SAR"
FCOGPC2016030295,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRB,Professional Services,617.43,PROFESSIONAL EXECUTIVE
FCOGPC2016030296,04/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ITA,Catering and Catering Supplies,618.96,FORNO CIABATTINI
FCOGPC2016030297,04/03/2016,DIRECT MARKETING-CATALOG MERCHANTS,JPN,Mail Order / Direct Selling,619.33,BB&R LIMITED
FCOGPC2016030298,04/03/2016,TRAVEL AGENCIES,JPN,Travel Agencies,629.14,KINKI NIPPON TOURIST C
FCOGPC2016030299,04/03/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,640,WWW.JOHNLEWIS.COM
FCOGPC2016030300,04/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,658.53,FINA 30101 ZAGREB
FCOGPC2016030301,04/03/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",QZZ,Cleaning Services and Supplies,661.4,LONI
FCOGPC2016030302,04/03/2016,ELECTRONIC SALES,LTU,General Retail and Wholesale,672.34,UAB TOPO GRUPE
FCOGPC2016030303,04/03/2016,TRAVEL AGENCIES,CYP,Travel Agencies,677.7,FLEXI FLYERS
FCOGPC2016030304,04/03/2016,"EATING PLACES, RESTAURANTS",CHN,Restuarants and Bars,678.92,GZ THE GARDEN HOTEL R&
FCOGPC2016030305,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,IND,Professional Services,694.6,CONFEDERATION OF INDIA
FCOGPC2016030306,04/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Miscellaneous Industrial/Commercial Supplies,699.02,SQ NARUKI ASAKO
FCOGPC2016030307,04/03/2016,HOTELS/MOTELS/RESORTS ,CHL,Hotels,704.69,ACCOMODATION PROVIDER
FCOGPC2016030308,04/03/2016,FAST FOOD RESTAURANTS,RUS,Restuarants and Bars,704.74,KALUZHSKIY KONDITER
FCOGPC2016030309,04/03/2016,FAST FOOD RESTAURANTS,RUS,Restuarants and Bars,704.74,KALUZHSKIY KONDITER
FCOGPC2016030310,04/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Miscellaneous Industrial/Commercial Supplies,708.78,SQ FUKUDA HINA
FCOGPC2016030311,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,720,ACCOMODATION PROVIDER
FCOGPC2016030312,04/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",ESP,Restuarants and Bars,734.63,SKYBAYONA SL
FCOGPC2016030313,04/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Miscellaneous Industrial/Commercial Supplies,735.61,SQ MCLELLAN MAKIKO
FCOGPC2016030314,04/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,ARG,Training and Educational,740.81,TRADUCCIONES FONT
FCOGPC2016030315,04/03/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,746.04,BROWNS
FCOGPC2016030316,04/03/2016,FAST FOOD RESTAURANTS,IND,Restuarants and Bars,755.68,CREAM OF THE CROP
FCOGPC2016030317,04/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,POL,General Retail and Wholesale,758.22,RIST POLSKA K.MALINOWS
FCOGPC2016030318,04/03/2016,DEPARTMENT STORES,TWN,General Retail and Wholesale,760.25,BREEZE
FCOGPC2016030319,04/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,USA,General Retail and Wholesale,790.37,LAMPS PLUS
FCOGPC2016030320,04/03/2016,FAST FOOD RESTAURANTS,IND,Restuarants and Bars,836.01,CREAM OF THE CROP
FCOGPC2016030321,04/03/2016,"EATING PLACES, RESTAURANTS",HUN,Restuarants and Bars,870.99,DUNACORSO E'TTEREM
FCOGPC2016030322,04/03/2016,HOTELS/MOTELS/RESORTS ,ARG,Hotels,873.96,ACCOMODATION PROVIDER
FCOGPC2016030323,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,880.56,B S B
FCOGPC2016030324,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,880.56,B S B
FCOGPC2016030325,04/03/2016,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",AUS,General Retail and Wholesale,881.74,ALESSI DESIGN GP PL
FCOGPC2016030326,04/03/2016,AUTOMOTIVE TIRE STORES,KEN,"Vehicles, servicing and spares",899.79,SILVERSTONE TYR
FCOGPC2016030327,04/03/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,903.45,TCA NC CARES
FCOGPC2016030328,04/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Miscellaneous Industrial/Commercial Supplies,922.74,SQ HOSOKAWA MAYUMI
FCOGPC2016030329,04/03/2016,TRAVEL,MEX,Airline,927.75,AIRLINE
FCOGPC2016030330,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,933.41,ACCOMODATION PROVIDER
FCOGPC2016030331,04/03/2016,HOTELS/MOTELS/RESORTS ,ESP,Hotels,945.56,ACCOMODATION PROVIDER
FCOGPC2016030332,04/03/2016,HOTELS/MOTELS/RESORTS ,IRL,Hotels,997.94,ACCOMODATION PROVIDER
FCOGPC2016030333,04/03/2016,FAST FOOD RESTAURANTS,RUS,Restuarants and Bars,"1,006.77",KALUZHSKIY KONDITER
FCOGPC2016030334,04/03/2016,FAST FOOD RESTAURANTS,RUS,Restuarants and Bars,"1,006.77",KALUZHSKIY KONDITER
FCOGPC2016030335,04/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,009.52",WILTS ELECTRICAL
FCOGPC2016030336,04/03/2016,ADVERTISING SERVICES,NGA,Print and advertising,"1,009.90",2011LA018922949
FCOGPC2016030337,04/03/2016,HOTELS/MOTELS/RESORTS ,BHR,Hotels,"1,031.19",ACCOMODATION PROVIDER
FCOGPC2016030338,04/03/2016,HOTELS/MOTELS/RESORTS ,ARG,Hotels,"1,045.48",ACCOMODATION PROVIDER
FCOGPC2016030339,04/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,KEN,Telecommunication Services,"1,070.23",INFORMED SYSTEMS
FCOGPC2016030340,04/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,NOR,General Retail and Wholesale,"1,075",COMFORTBUTIKKEN SKOYEN
FCOGPC2016030341,04/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,"1,077.76",METRO 1110
FCOGPC2016030342,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,IND,Professional Services,"1,110",CONFEDERATION OF INDIA
FCOGPC2016030343,04/03/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),ZAF,Professional Services,"1,143.65",PAYFAST DELECTABLES
FCOGPC2016030344,04/03/2016,TRAVEL AGENCIES,VNM,Travel Agencies,"1,153.76",TOWN OFFICE EMIRATES
FCOGPC2016030345,04/03/2016,TRAVEL AGENCIES,GBR,Travel Agencies,"1,167.95",TRAVELPACK LTD
FCOGPC2016030346,04/03/2016,ELECTRONIC SALES,KHM,General Retail and Wholesale,"1,195.34",I ONE RATANA PLAZA
FCOGPC2016030347,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,200",ACCOMODATION PROVIDER
FCOGPC2016030348,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,200",ACCOMODATION PROVIDER
FCOGPC2016030349,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,200",ACCOMODATION PROVIDER
FCOGPC2016030350,04/03/2016,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,"1,242.11",G4S SECURE
FCOGPC2016030351,04/03/2016,HOSPITALS,KWT,Medical Supplies and Services,"1,313.67",ALSEEF HOSPITAL
FCOGPC2016030352,04/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,326.13",WILTS ELECTRICAL
FCOGPC2016030353,04/03/2016,"DRUG STORES, PHARMACIES",GBR,Medical Supplies and Services,"1,350",RPS LABORATORIES
FCOGPC2016030354,04/03/2016,HOUSEHOLD APPLIANCE STORES,ESP,General Retail and Wholesale,"1,395.56",MEDIA MARKT MALAGA
FCOGPC2016030355,04/03/2016,BOOK STORES,LUX,Books and Periodicals,"1,409.44",AMAZON UK MARKETPLACE
FCOGPC2016030356,04/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,PAN,Professional Services,"1,445.52",ACCESS SOUND & LANGUAG
FCOGPC2016030357,04/03/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),USA,Professional Services,"1,445.52",SQ BOSTONBEAN GOSQ
FCOGPC2016030358,04/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,DNK,Computer Equipment & Services,"1,471.79",PROSHOPDK
FCOGPC2016030359,04/03/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,USA,Mail Order / Direct Selling,"1,966.48",B&H PHOTO
FCOGPC2016030360,04/03/2016,TRAVEL AGENCIES,JPN,Travel Agencies,"2,146.24",RAKUTENTRAVELKOKUNAI
FCOGPC2016030361,04/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"3,245",ACCOMODATION PROVIDER
FCOGPC2016030362,04/03/2016,TRAVEL AGENCIES,GBR,Travel Agencies,"3,748.84",HRG UK 
FCOGPC2016030363,04/03/2016,HOTELS/MOTELS/RESORTS ,MMR,Hotels,"4,770.22",ACCOMODATION PROVIDER
FCOGPC2016030364,05/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,700,ACCOMODATION PROVIDER
FCOGPC2016030365,05/03/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,735.92,ACCOMODATION PROVIDER
FCOGPC2016030366,05/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,816.66,ACCOMODATION PROVIDER
FCOGPC2016030367,05/03/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,"1,255.32",ACCOMODATION PROVIDER
FCOGPC2016030368,05/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"2,715",ACCOMODATION PROVIDER
FCOGPC2016030369,06/03/2016,ADVERTISING SERVICES,NGA,Print and advertising,542.35,2011LA018922949
FCOGPC2016030370,06/03/2016,HOUSEHOLD APPLIANCE STORES,BHR,General Retail and Wholesale,575.14,ABU HAMAD ELECTRICAL E
FCOGPC2016030371,06/03/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,615.53,ACCOMODATION PROVIDER
FCOGPC2016030372,06/03/2016,COMPUTER SOFTWARE STORES,ISR,Computer Equipment & Services,701.08,NORAS COMPUTERS
FCOGPC2016030373,06/03/2016,HOTELS/MOTELS/RESORTS ,BOL,Hotels,791.51,ACCOMODATION PROVIDER
