Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Training,Business Support Directorate,Transformation Partners,DH3525,4532.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51845,118.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51826,178.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51843,197.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,CVS3711-11.04.13,-136.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,CVS3711-02.04.13,-80.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001626268,71.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001609303,72.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001620952,72.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Childcare costs,Business Support Directorate,Acorns Nurseries,AP201301PO,1355.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001615888,5987.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN069270052,6433.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Relocation Removals & Excess Fare,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),13515,38.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51824,50.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51797,628.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Relocation Removals & Excess Fare,International Policy Directorate,World Intellectual Property Organization,T GOODWIN 30.04.13,1155.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Relocation Removals & Excess Fare,International Policy Directorate,International School of Geneva,12/28814,4058.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Relocation Removals & Excess Fare,International Policy Directorate,A Deblue,RENT 29.04.13,5157.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,51803,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Recruitment Advertising,Patents Directorate,Kasra Daheshpour,51806,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Recruitment Advertising,Patents Directorate,Clive Edwards,51805,204.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Recruitment Advertising,Patents Directorate,Matthew JJ Hanson,51849,218.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Travel and subsistence UK,Finance Directorate,HRG UK,259045532,-3773.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Central Support,HRG UK,452248487,-174.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452430422,-171.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452347718,-80.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452382300,-80.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452419178,-80.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452371826,-48.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452488622,-40.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452347713,-33.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452488568,-32.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452488569,-32.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452430448,-28.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452347591,-23.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452382299,-22.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452419177,-22.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452347572,-17.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452355951,-17.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,689173023,-15.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452355952,-7.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER67312,1.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452237089,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452237323,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452237324,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452238179,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Patents Directorate,HRG UK,452243061,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Patents Directorate,HRG UK,452243066,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452243067,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243068,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243069,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243070,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243071,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243072,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Patents Directorate,HRG UK,452243073,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243074,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243075,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243076,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452243077,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452250954,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452251018,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452267745,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452267944,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452267993,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452268384,2.57,Not applicable,
