Newcastle City Council Invoices over £250 paid in June 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/06/2014,AEBI SCHMIDT UK LTD,6258060,Revenue,3KES1,Fleetmaster Stores Account,709.24 
Children's Services,Educ School Planning    ,Supplies & Services,09/06/2014,AFTER ADOPTION,6264270,Revenue,1MF10,Adoption Payments,399.00 
Children's Services,Educ School Planning    ,Supplies & Services,23/06/2014,AFTER ADOPTION,6279387,Revenue,1MF13,Adoption Support Fund,"12,357.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,18/06/2014,AGD SYSTEMS LTD,6275812,Revenue,1KELA,Traffic Sig General O/H,342.00 
Environment & Regeneration,Highways                               ,Supplies & Services,20/06/2014,AGD SYSTEMS LTD,6278485,Revenue,1KEMC,Highways,"2,910.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,20/06/2014,AGD SYSTEMS LTD,6278486,Revenue,1KELA,Traffic Sig General O/H,60.00 
Environment & Regeneration,Highways                               ,Supplies & Services,20/06/2014,AGD SYSTEMS LTD,6278486,Revenue,3KIMF,Highways Stock Account,"14,720.00 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6264273,Revenue,1MH50,Ind Home Spot Pur PD,"6,308.77 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6264341,Revenue,1MH50,Ind Home Spot Pur PD,"1,665.88 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6264872,Revenue,1MH50,Ind Home Spot Pur PD,"1,369.20 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6265607,Revenue,1MH50,Ind Home Spot Pur PD,"1,460.48 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6265636,Revenue,1MH50,Ind Home Spot Pur PD,"1,780.08 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6265656,Revenue,1MH50,Ind Home Spot Pur PD,273.84 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,17/06/2014,AGE UK NEWCASTLE,6271779,Revenue,1MH50,Ind Home Spot Pur PD,"7,078.00 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,24/06/2014,AGE UK NEWCASTLE,6273988,Revenue,1MG55,Extra Care Housing,"20,062.88 "
Adult and Culture,Social Services-Care Support           ,Supplies & Services,16/06/2014,AGE UK NEWCASTLE,6271476,Revenue,1MG60,Ind Day Care Elderly,"20,698.16 "
Adult and Culture,Social Services-Care Support           ,Supplies & Services,16/06/2014,AGE UK NEWCASTLE,6271476,Revenue,1MG88,Get Up And Go Older People,"3,209.08 "
Adult and Culture,Social Services-Care Support           ,Supplies & Services,16/06/2014,AGE UK NEWCASTLE,6271476,Revenue,1FA23,Support To Elders Council,"10,480.12 "
Adult and Culture,Social Services-Care Support           ,Supplies & Services,20/06/2014,AGE UK NEWCASTLE,6278376,Revenue,1MG91,Grants To Vol Orgs Elderly,"4,958.10 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,AGE UK NEWCASTLE,6268571,Revenue,1MG50,Ind Home Spot Pur Elderly,"1,935.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,AGE UK NEWCASTLE,6268571,Revenue,1MH50,Ind Home Spot Pur PD,"10,679.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,AGE UK NEWCASTLE,6268571,Revenue,1MM50,Ind Home - Spot Pur MH,221.25 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,AGE UK NEWCASTLE,6267357,Revenue,1MG51,Ind Home Per Care Elderly,"48,971.92 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,AGE UK NEWCASTLE,6267357,Revenue,1MH50,Ind Home Spot Pur PD,"5,482.54 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,AGE UK NEWCASTLE,6267357,Revenue,1MK51,Ind Home-Per Care LD,778.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,AGE UK NEWCASTLE,6267357,Revenue,1MM50,Ind Home - Spot Pur MH,"1,289.92 "
Environment & Regeneration,NS: Asset Man              ,Premises,10/06/2014,AIR TECHNIQUE,6266425,Revenue,1DF10,Theatre Royal Contribution,"1,465.00 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/06/2014,AKW MEDI-CARE LTD,6271613,Revenue,1KBAA,Building Contracts,285.65 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/06/2014,AKW MEDI-CARE LTD,6271869,Revenue,1KBAA,Building Contracts,277.37 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/06/2014,AKW MEDI-CARE LTD,6262104,Revenue,1KBM0,Public & Educ O/H,327.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/06/2014,AKW MEDI-CARE LTD,6270772,Revenue,1KBAA,Building Contracts,328.88 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/06/2014,AKW MEDI-CARE LTD,6271731,Revenue,1KBAA,Building Contracts,624.88 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,02/06/2014,AKW MEDI-CARE LTD,6237616,Revenue,1KBAA,Building Contracts,580.75 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/06/2014,AKW MEDI-CARE LTD,6253513,Revenue,1KBAA,Building Contracts,452.66 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/06/2014,AKW MEDI-CARE LTD,6263037,Revenue,1KBAA,Building Contracts,452.66 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALBANY HOUSE  (WHITLEY BAY),6275557,Revenue,1MM20,Ind Res Care MH,"4,965.07 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,17/06/2014,ALBANY MOTORS,6258089,Revenue,1KESA,Heavy Workshop Routine Repair,590.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,03/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6237697,Revenue,1CM00,IT Management & Admin,455.00 
Chief Executive's,CD - Customer Service Centres    ,Capital Expenditure,09/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6263902,Capital,2FT14,Property Services,390.00 
Children's Services,Educ Perf Mon              ,Supplies & Services,06/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6261977,Revenue,1MR82,Commisioning And Procurement,405.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,17/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6270729,Revenue,1KB40,Citybuild Stores O/H,279.00 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,16/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6269819,Revenue,1KKU2,Porters,565.00 
Environment & Regeneration,NS: District Heating       ,Supplies & Services,09/06/2014,ALBANY OFFICE FURNITURE SOLUTIONS,6263904,Revenue,1KR05,District Heating,319.00 
Adult and Culture,Social Services-Care Support           ,Supplies & Services,20/06/2014,ALBERT KENNEDY TRUST OUTPOST,6278378,Revenue,1FC40,Cee Central Team,"2,478.60 "
Children's Services,Schools Payment Agency                 ,Supplies & Services,03/06/2014,ALD HAIRDRESSING TRAINING ACADEMY,6257539,Revenue,1E+254,Linhope PRU,324.00 
Children's Services,Schools Payment Agency                 ,Supplies & Services,23/06/2014,ALD HAIRDRESSING TRAINING ACADEMY,6276983,Revenue,1E+254,Linhope PRU,648.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,ALEXANDRA HOUSE,6259287,Revenue,1MG20,Ind Res Care Elderly,"-2,534.69 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,ALEXANDRA HOUSE,6259287,Revenue,1MG20,Ind Res Care Elderly,"8,968.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALEXANDRA PARK,6275599,Revenue,1MM20,Ind Res Care MH,"8,262.96 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275609,Revenue,1MG10,Ind Nursing Care Elderly,"-5,706.94 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275609,Revenue,1MG20,Ind Res Care Elderly,"-2,517.82 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275609,Revenue,1MG10,Ind Nursing Care Elderly,"50,124.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275609,Revenue,1MG20,Ind Res Care Elderly,"12,024.25 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275609,Revenue,1MM20,Ind Res Care MH,"1,952.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,ALLAN COURT RESIDENTIAL HOME,6275623,Revenue,1MG10,Ind Nursing Care Elderly,443.56 
Environment & Regeneration,CW Civic Services Catering       ,Premises,09/06/2014,ALLIANCE DISPOSABLES LTD,6264153,Revenue,1KF07,Banqueting Suite,254.22 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,20/06/2014,ALLIED HEALTHCARE GROUP,6276980,Revenue,1MG53,Supporting People Eld,"1,017.45 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,ALLIED HEALTHCARE GROUP,6267364,Revenue,1MG51,Ind Home Per Care Elderly,"66,848.76 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,ALLIED HEALTHCARE GROUP,6267364,Revenue,1MH50,Ind Home Spot Pur PD,"13,978.86 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,ALLIED HEALTHCARE GROUP,6267364,Revenue,1MK51,Ind Home-Per Care LD,"2,702.04 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,ALLIED HEALTHCARE GROUP,6267364,Revenue,1MM50,Ind Home - Spot Pur MH,"2,522.82 "
HRA,HRA Income                 ,Supplies & Services,27/06/2014,ALLPAY.NET LIMITED,6264809,Revenue,1HEIG,Income General,433.88 
HRA,HRA Income                 ,Supplies & Services,10/06/2014,ALLPAY.NET LIMITED,6267433,Revenue,1HEIG,Income General,29.22 
HRA,HRA Income                 ,Supplies & Services,10/06/2014,ALLPAY.NET LIMITED,6267437,Revenue,1HEIG,Income General,30.87 
HRA,HRA Income                 ,Third Party Payments,27/06/2014,ALLPAY.NET LIMITED,6264809,Revenue,1HEIG,Income General,"2,507.13 "
HRA,HRA Income                 ,Third Party Payments,10/06/2014,ALLPAY.NET LIMITED,6267433,Revenue,1HEIG,Income General,345.61 
HRA,HRA Income                 ,Third Party Payments,10/06/2014,ALLPAY.NET LIMITED,6267437,Revenue,1HEIG,Income General,233.58 
Environment & Regeneration,E&R Parking Services       ,Supplies & Services,30/06/2014,ALTONAIDS MOBILITY,6265718,Revenue,1V206,Shop Mobility,"3,580.00 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/06/2014,ALULINE LTD,6240584,Revenue,1KVEM,Mechanical Stand Alone Works,840.00 
Adult and Culture,Social Services-Care Support           ,Supplies & Services,20/06/2014,ALZHEIMERS SOCIETY,6278395,Revenue,1MG91,Grants To Vol Orgs Elderly,"7,685.10 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,ALZHEIMERS SOCIETY,6259493,Revenue,1MG60,Ind Day Care Elderly,"13,216.08 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,16/06/2014,ANCHOR TRUST,6271473,Revenue,1MX51,SP Block Subsidy,872.96 
Environment & Regeneration,Highways                               ,Transport,03/06/2014,ANDREW SYKES HIRE LIMITED,6258794,Revenue,1KEMC,Highways,651.00 
Environment & Regeneration,NS: Asset Man              ,Premises,06/06/2014,ANDTECH SYSTEMS,6262974,Revenue,1KKY2,Allendale Accomodation,453.50 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,03/06/2014,ANTALIS MCNAUGHTON LTD,6258624,Revenue,1CP17,Digital Printing,"3,640.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,03/06/2014,ANTALIS MCNAUGHTON LTD,6258625,Revenue,1CP17,Digital Printing,734.60 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,16/06/2014,ANTALIS MCNAUGHTON LTD,6269839,Revenue,1CP17,Digital Printing,386.00 
Chief Executive's,CD - Accountancy                 ,Supplies & Services,10/06/2014,AON HEWITT LIMITED,6264404,Revenue,1RB10,Backdated Superannuation,"2,000.00 "
Children's Services,Schools Payment Agency                 ,Supplies & Services,19/06/2014,APPLE RETAIL UK LIMITED,6273340,Revenue,1E459,Cruddas PK Early Years Centre,578.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,APPLEBY CARE HOME,6259313,Revenue,1MG20,Ind Res Care Elderly,-688.32 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,APPLEBY CARE HOME,6259313,Revenue,1MG20,Ind Res Care Elderly,"1,722.88 "
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,03/06/2014,ARCO LTD,6247739,Revenue,1KFP9,Gosforth Academy,345.46 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,03/06/2014,ARCO LTD,6253732,Revenue,1KFP6,Walbottle Campus,651.84 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,02/06/2014,ARCO LTD,6229651,Revenue,1KFP4,St Cuthberts Academy,308.98 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,26/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6283650,Revenue,1KR01,R & M Trading,"3,290.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,26/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6283651,Revenue,1KR01,R & M Trading,"3,290.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,26/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6283652,Revenue,1KR01,R & M Trading,"3,290.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,26/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6283653,Revenue,1KR01,R & M Trading,"2,820.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,05/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6237716,Revenue,1KR01,R & M Trading,"3,290.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,09/06/2014,AREA NORTH TRAINING & SAFETY SERVICES,6240151,Revenue,1KR01,R & M Trading,"3,290.00 "
Chief Executive's,CD - Communities                 ,Supplies & Services,26/06/2014,AREEEBA DISTRIBUTION,6280962,Revenue,1KN70,Dene Ward,300.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,26/06/2014,AREEEBA DISTRIBUTION,6281467,Revenue,1KN60,Byker Ward,300.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,13/06/2014,AREEEBA DISTRIBUTION,6270957,Revenue,1KN71,North Heaton Ward,159.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,13/06/2014,AREEEBA DISTRIBUTION,6270957,Revenue,1KN62,South Heaton Ward,159.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,13/06/2014,AREEEBA DISTRIBUTION,6270958,Revenue,1KN32,Kenton Ward,312.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,13/06/2014,AREEEBA DISTRIBUTION,6270959,Revenue,1KN30,Blakelaw Ward,318.00 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,20/06/2014,ARK HOUSE TREATMENT CENTRE,6278237,Revenue,1MP27,DAT Residential Rehab,"1,178.08 "
Environment & Regeneration,Highways                               ,Premises,06/06/2014,ARMCON LTD,6219448,Revenue,1KEMC,Highways,"3,600.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,25/06/2014,ARNOLD CLARK,6257923,Revenue,1KESY,Fleet Services Hire office,280.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,06/06/2014,ARNOLD CLARK,6245876,Revenue,1KESY,Fleet Services Hire office,357.00 
Environment & Regeneration,E&R Parking Services       ,Transport,19/06/2014,ARRIVA NORTH EAST,6265363,Revenue,1V301,Travel office Travel Passes,575.00 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,25/06/2014,ARROW SALES TRAINING LIMITED,6271028,Revenue,1EA65,Apprenticeship Plus,416.66 
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,23/06/2014,ARTIS CONSULTING LTD,6274154,Capital,2KL01,Leisure Services,"2,022.22 "
Environment & Regeneration,Cityworks Elswick          ,Supplies & Services,23/06/2014,ASA AWARD SCHEME,6255012,Revenue,1KL1E,Elswick Pool,324.16 
Adult and Culture,AS - Westgate AE   td       ,Supplies & Services,11/06/2014,ASCENTIS,6269017,Revenue,1EA15,Newcastle City Learning Main,595.00 
