Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,08/01/2016,5100089076,841.01,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,08/01/2016,5100089024,500.63,RS COMPONENTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044858,"1,416.11",S MUIRHEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044863,"1,853.71",S RATHORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044868,"1,203.40",S SHAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044861,656.40,SHELLIS SCHOOL OF MOTORING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044835,875.20,SHIRLEYS DRIVING SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,08/01/2016,5100089237,"14,870.25",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,08/01/2016,5100089238,"88,293.81",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044832,"1,166.93",SMJ SCHOOL OF MOTORING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,08/01/2016,1900044807,"2,235.68",ST MODWEN CORPORATE SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,08/01/2016,5100089009,"15,000.00",STANLEY CHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,08/01/2016,5100089152,"10,000.00",STATIONGURU LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,08/01/2016,5100089272,"6,908.17",STEER DAVIES GLEEVE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044848,"1,969.20",STEVEN LLOYD APPROVED SCHOOL OF MOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Public Art,08/01/2016,5100089205,"1,058.46",THE HAMILTON PROJECT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,08/01/2016,5100085830,986.40,THE IMAGE GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,08/01/2016,5100088986,"11,500.00",THE IMAGE GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,08/01/2016,5100086177,938.00,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,08/01/2016,5100088412,"1,253.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Consumables,08/01/2016,5100088877,"3,422.92",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Computer and Communications Equipment,08/01/2016,5100089005,"4,090.00",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Consumables,08/01/2016,5100089007,701.08,TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utilities & Energy,08/01/2016,1900044879,"1,363.30",UNITED UTILITIES WATER PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044833,"1,963.11",VINCENT'S DRIVING SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,08/01/2016,1900044844,984.60,WIRRAL DRIVING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/01/2016,5100089255,"149,915.16",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/01/2016,5100089257,"196,136.68",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/01/2016,5100089258,"29,388.80",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Infrastructure Support Services,08/01/2016,5100089259,"73,482.24",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Engineering Support Services,08/01/2016,5100089260,"8,704.00",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/01/2016,5100089262,"35,957.67",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,12/01/2016,5100089032,"8,822.43",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,12/01/2016,5100089289,"9,792.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089302,"25,725.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Street Furniture Equipment,12/01/2016,5100089334,617.12,AMARI PLASTICS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,12/01/2016,5100088949,"1,548.00",ARCADIS CONSULTING (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,12/01/2016,5100088950,"1,599.43",ARCADIS CONSULTING (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,12/01/2016,5100088965,887.52,ARCADIS CONSULTING (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,12/01/2016,5100088967,"1,548.00",ARCADIS CONSULTING (UK) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,12/01/2016,5100089025,"9,900.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Design Support Services,12/01/2016,5100089220,"4,500.00",ARCADIS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Public Art,12/01/2016,5100089305,640.00,ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089373,"1,641.00",B DAVIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089287,510.00,BECKY ROBERTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,12/01/2016,5100089303,"9,800.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - LRT Vehicles,12/01/2016,5100089466,"209,500.00",BOMBARDIER TRANSPORTATION UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Transport Support Services,12/01/2016,5100089459,"2,984.21",BREAKTHROUGH UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Transport Support Services,12/01/2016,5100089462,"1,072.77",BREAKTHROUGH UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,12/01/2016,5100089492,"4,651.14",CANON UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089361,"5,968.46",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089365,"1,475.67",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089370,"7,558.05",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089374,"3,567.10",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089378,"8,499.49",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089379,"5,416.51",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089380,"7,124.92",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089381,"1,585.62",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089389,"2,777.06",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,12/01/2016,5100088974,"1,125.00",CDI ANDERSELITE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089252,616.00,CHAPEL PRESS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089253,519.00,CHAPEL PRESS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089286,"1,203.40",CPC TRAINING PROVIDER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089461,598.00,DRAGON DRIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,12/01/2016,5100089430,560.00,EASYNET GLOBAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,12/01/2016,5100088748,"11,957.66",FES FM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,12/01/2016,5100089509,"60,653.99",GEORGE COX AND SONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,12/01/2016,5100089511,"386,333.34",GEORGE COX AND SONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,12/01/2016,5100089316,517.40,GILBEY ELECTRICAL WHOLESALERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Accessible Transport,12/01/2016,1200037073,"388,084.00",GMATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089425,"2,085.42",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089426,"2,245.83",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089428,"1,925.00",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089434,"1,443.75",HOLIDAY INN MANCHESTER CENTRAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,12/01/2016,5100087302,"1,928.70",JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Insurance,12/01/2016,5100089404,"(3,534.42)",LOCKTON COMPANIES LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Insurance,12/01/2016,5100089405,"9,534.42",LOCKTON COMPANIES LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089283,645.00,MANCHESTER CITY COUNCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,12/01/2016,5100088295,957.38,MARPOL SECURITY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Replacement Bus Services,12/01/2016,5100088589,"32,520.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Replacement Bus Services,12/01/2016,5100089277,"13,330.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089278,"2,510.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,12/01/2016,5100089282,"728,169.19",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089467,"1,080.00",MIDESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Rail Construction Works,12/01/2016,5100089318,"27,795.94",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Rail Construction Works,12/01/2016,5100089376,"2,494.55",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,12/01/2016,5100089359,"2,060.00",PAPER FILMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,12/01/2016,5100089394,"7,543.00",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,12/01/2016,5100089433,"10,497.50",PEAK PERFORMANCE PROFESSIONAL CONTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089299,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,12/01/2016,5100088862,"4,770.00",PRACTICUS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089483,"1,621.40",PRACTICUS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,12/01/2016,5100089396,"3,920.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089456,"2,800.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100087100,"126,000.00",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100088800,"(126,000.00)",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089353,"16,517.96",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089356,"18,140.52",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089358,"17,522.92",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089360,638.00,RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089362,522.00,RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089363,"14,264.80",RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089364,638.00,RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,12/01/2016,5100089366,522.00,RIVERSIDE TRUCK RENTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089294,924.30,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,12/01/2016,5100089464,"1,050.50",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089320,"6,748.70",ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089322,951.90,ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089323,"4,815.24",ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089324,840.84,ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089325,"4,297.81",ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089326,702.54,ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,12/01/2016,5100089332,"4,408.48",ROSGAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,12/01/2016,5100089435,875.20,S CHARLSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,12/01/2016,5100089481,"1,350.00",STEPHEN J FIRTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Support Services,12/01/2016,5100088847,"2,979.00",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/01/2016,5100089256,"140,396.51",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,12/01/2016,5100089261,"67,202.95",WSP UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,14/01/2016,5100089197,"1,203.40",PETERS DRIVING SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045001,"2,500.00",5 STAR PRIVATE HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,15/01/2016,5100089695,"(8,654.48)",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,15/01/2016,5100089696,"10,818.10",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,15/01/2016,5100089721,"(1,746.58)",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,15/01/2016,5100089646,"2,310.00",AMSACOM LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/01/2016,5100089625,"3,500.00",ANGELA SCHORAH COMMUNICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045002,"26,042.29",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045003,"48,969.49",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045004,"3,763.33",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045065,"310,500.00",ARRIVA MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/01/2016,5100089520,"1,950.00",ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Signage Costs,15/01/2016,5100089558,675.00,ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Signage Costs,15/01/2016,5100089559,"1,450.00",ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Support Services,15/01/2016,5100089555,907.20,ATKINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Contract Administration Services,15/01/2016,5100089592,"16,575.00",ATKINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Support Services,15/01/2016,5100089671,"10,476.75",ATKINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044978,"8,500.82",ATLANTIC TRAVEL GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,15/01/2016,5100089600,"8,480.00",AXIS PROPERTY CONSULTANCY LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,15/01/2016,5100089637,"14,100.00",AXIS PROPERTY CONSULTANCY LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Research Services,15/01/2016,5100088374,"24,500.00",BDRC CONTINENTAL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044982,"112,621.61",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044983,"7,880.83",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044984,647.82,BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045068,"2,005.00",BELLE VUE (MANCHESTER) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,CCTV Support Services,15/01/2016,5100089629,"4,000.00",BLUE NETWORK SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/01/2016,5100089215,"1,693.30",BLUETREE DESIGN AND PRINT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/01/2016,5100089216,516.00,BLUETREE DESIGN AND PRINT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - LRT Vehicles,15/01/2016,5100089747,"431,175.00",BOMBARDIER TRANSPORTATION UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Transport Support Services,15/01/2016,5100089469,"2,101.09",BREAKTHROUGH UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045012,"3,166.67",BULLITT CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044998,"12,306.82",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045066,"2,300.00",BULLOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045067,"13,000.00",BURNLEY AND PENDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045069,"24,700.00",CENTREBUS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,15/01/2016,5100089508,"20,251.50",CHARGE YOUR CAR LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900044961,"8,570.00",CHECKMATE TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045015,"7,772.72",CHESTERS COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/01/2016,1900045013,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/01/2016,1900045050,600.00,COZY CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,15/01/2016,5100089596,"5,622.91",CTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
