Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,LD Day Services-Romsy & Watersde-Non Del,Electrical T&I remedials,08.08.2014,3400137741,550.00,C,FARADAYS LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,19.08.2014,2210490191,11088.00,R,ARK HOME HEALTHCARE LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479524,1354.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479519,1138.32,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,18.08.2014,2210487045,6016.29,R,CARE OPPORTUNITIES LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,18.08.2014,2210487050,6216.83,R,CARE OPPORTUNITIES LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,18.08.2014,2210487054,6016.29,R,CARE OPPORTUNITIES LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,18.08.2014,2210487056,6216.83,R,CARE OPPORTUNITIES LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459086,4671.18,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459089,2053.80,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459097,564.62,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459103,1969.58,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459106,746.24,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459110,688.80,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459112,854.56,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459116,2071.44,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459119,4419.80,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459168,1115.73,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,01.08.2014,2210459204,1023.12,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482668,4771.64,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482679,2046.24,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482723,564.62,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482779,1901.42,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482783,746.24,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482787,688.80,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482790,854.56,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482797,2071.44,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482807,4419.80,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482849,588.36,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482876,1061.92,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210482941,1023.12,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,14.08.2014,2210483797,4730.70,R,CARE UK (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479623,1501.95,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479587,1462.27,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,08.08.2014,2210475658,2741.96,R,IN CHORUS DOMICILIARY CARE SERVICES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,08.08.2014,2210475658,945.52,R,IN CHORUS DOMICILIARY CARE SERVICES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479526,1158.90,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479529,1094.30,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210478962,1669.00,R,J&K CARE SPECIALISTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479933,1221.60,R,J&K CARE SPECIALISTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479528,1065.78,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479486,996.96,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,05.08.2014,2210468554,1251.76,R,LOGA CARE LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,29.08.2014,2210502533,1251.76,R,LOGA CARE LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,12.08.2014,2210479536,1376.40,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,22.08.2014,2210495772,2540.80,R,THE REGARD PARTNERSHIP LIMITED
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Private Contractors,29.08.2014,2210502376,2540.80,R,THE REGARD PARTNERSHIP LIMITED
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,26.08.2014,2210498320,1262.40,R,ADVANCE HOUSING & SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,26.08.2014,2210498326,1388.64,R,ADVANCE HOUSING & SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,27.08.2014,2210499449,620.00,R,ADVANCE HOUSING & SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,12.08.2014,2210479365,3880.96,R,DIMENSIONS (NSO) LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,08.08.2014,2210475845,4185.00,R,FITZROY SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,04.08.2014,2210460044,516.60,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,04.08.2014,2210460197,588.35,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,04.08.2014,2210460756,545.30,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,07.08.2014,2210474791,803.60,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,07.08.2014,2210474835,631.39,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,29.08.2014,2210502431,645.75,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,07.08.2014,2210474913,1044.00,R,ROYAL MENCAP SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,07.08.2014,2210473306,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,07.08.2014,2210473338,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,08.08.2014,2210476488,1076.72,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Payments to Voluntary bodies,26.08.2014,2210497465,556.20,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD DS-1Bath Lane Fareham,Electricity,27.08.2014,1100227140,617.53,R,NPOWER
Hampshire County Council,ADULT SERVICES,LD DS-1Bath Lane Fareham,Staff Use of Public Transport,04.08.2014,2210461960,2001.00,R,PETE'S AIRLINK LTD
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,06.08.2014,3400137685,1583.34,R,SUPERCLEAN SERVICES WOTHORPE LIMITE
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,06.08.2014,3400137689,1385.42,R,SUPERCLEAN SERVICES WOTHORPE LIMITE
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,04.08.2014,2210461117,797.58,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,04.08.2014,2210461176,760.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,15.08.2014,2210485633,13243.68,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210487651,674.36,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210487860,981.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210487880,581.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210487882,559.59,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210487988,2428.20,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488115,784.50,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488227,1683.30,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488465,1544.57,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488509,716.91,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488557,1905.99,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488570,1204.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488571,787.03,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488592,587.40,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488824,1254.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488863,677.06,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488900,505.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488908,532.24,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210488920,1318.29,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489040,549.21,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489098,1890.46,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489114,776.44,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489131,786.86,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489188,1234.07,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489313,2596.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489357,600.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489367,4066.93,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489489,846.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489725,1637.06,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489771,955.54,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489791,739.80,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489861,550.37,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489877,1031.79,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489930,698.06,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210489962,1285.71,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,19.08.2014,2210490083,3987.90,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,21.08.2014,2210494794,1170.11,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,21.08.2014,2210495138,1088.64,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,21.08.2014,2210495138,1572.41,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,22.08.2014,2210496791,1293.13,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,22.08.2014,2210496942,5247.43,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,26.08.2014,2210498534,1479.26,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Adult Social Care - Direct Payments,26.08.2014,2210498810,9360.00,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485928,975.08,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485931,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485934,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485945,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485955,615.70,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485969,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485976,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210485981,1180.36,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD Other Rush/Hart,Payments to Private Contractors,18.08.2014,2210486029,1183.58,R,YATELEY INDUSTRIES FOR THE DISABLED
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Payments to Private Contractors,15.08.2014,2210484420,9111.83,R,FAIRWAYS CARE (UK) LTD
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-FG,Payments to Private Contractors,21.08.2014,2210493775,1596.81,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD-Adult Placement-Hav/EHants,Payments to Private Contractors,21.08.2014,2210493771,1550.00,R,PERSONAL PAYMENTS
