Department,Entity,Transaction Date,Supplier Name Published,Amount Published,Expense Type Published,Expense Area Published,"Expense Description published for admin spend above £25,000 only",
DFID,DFID,23/04/2012,GRM INTERNATIONAL LTD,"£1,341,153",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,20/04/2012,ERNST &  YOUNG PRIVATE LTD,"£21,986",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,20/04/2012,ERNST &  YOUNG PRIVATE LTD,"£84,270",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,20/04/2012,CAMBRIDGE EDUCATION LTD,"£59,868",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,19/04/2012,OPTIONS CONSULTANCY SERVICES LIMITED,"£120,064",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,HAREWELLE INTERNATIONAL LIMITED,"£4,575",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,23/04/2012,HTSPE LTD,"£3,563",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,23/04/2012,HTSPE LTD,"£12,777",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,19/04/2012,Harewelle International Limited.,"£111,496",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,19/04/2012,William Burnett,"£1,950",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,20/04/2012,Foreign & Commonwealth Office,"£33,503",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,20/04/2012,Foreign & Commonwealth Office,"£27,952",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,23/04/2012,Meghraj Capital Advisors Private Limited,"£6,539",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,Crisil Risk and Infrastructure Solutions Limited,"£8,746",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,CATALYST MANAGEMENT SERVICES PVT LTD,£778,Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,CARE INTERNATIONAL,"£7,500",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,CARE INTERNATIONAL,"£127,080",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,CARE INTERNATIONAL,"£63,540",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,CARE INTERNATIONAL,"£3,750",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,Duong Thi Hoai Chan,£558,Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,BROADLINE COMPUTER SYSTEMS,"£1,559",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA,"£2,604",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,GHK CONSULTING LTD,"£14,070",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,GHK CONSULTING LTD,"£5,663",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,24/04/2012,PKF (UK) LLP,"£17,039",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,25/04/2012,CARE INTERNATIONAL,"£49,673",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,SIDBI FOUNDATION,"£4,953",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,26/04/2012,BRITISH COUNCIL DIVISION,"£37,154",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,26/04/2012,SPC MANAGEMENT SERVICES PRIVATE LIMI,"£2,158",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD,"£32,668",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,26/04/2012,HTSPE LTD,"£91,165",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,HTSPE LTD,"£47,559",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,26/04/2012,MAXWELL STAMP PLC,"£110,130",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,26/04/2012,MAXWELL STAMP PLC,"£181,574",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,Infrastructure Professionals Enterprise (P) Ltd.,"£2,730",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,META-DEVELOPMENT LLP,"£9,383",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,Global Health Strategies Emerging Economies Private Limited,"£6,933",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£35,020",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,ERNST &  YOUNG PRIVATE LTD,"£34,893",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£17,510",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£22,472",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£98,131",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£26,265",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£26,265",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,"£35,020",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,27/04/2012,JOHN WARWICK,"£11,062",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD,"£16,228",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,GARTH ARMSTRONG,"£5,223",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,BROADLINE COMPUTER SYSTEMS,"£8,478",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,Amarchand & Mangaldas & Suresh A Shroff & Co.,"£3,063",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,WINROCK INTERNATIONAL INDIA,"£5,760",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,30/04/2012,SAMBODHI RESEARCH AND,"£12,538",Technical and Advisory Services,"Asia, Caribbean and Overseas Territories",Technical and Advisory Services,
DFID,DFID,05/04/2012,Foreign & Commonwealth Office,£736,Telephone Usage & services,"Asia, Caribbean and Overseas Territories",Telephone Usage & services,
DFID,DFID,17/04/2012,BHARTI AIRTEL LIMITED,£510,Telephone Usage & services,"Asia, Caribbean and Overseas Territories",Telephone Usage & services,
DFID,DFID,13/04/2012,Foreign & Commonwealth Office,£938,Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,13/04/2012,Foreign & Commonwealth Office,£937,Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,17/04/2012,Foreign & Commonwealth Office,£623,Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,17/04/2012,Foreign & Commonwealth Office,"£1,066",Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,28/04/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD,£909,Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,28/04/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD,"£1,241",Training - Travel & Subsistence,"Asia, Caribbean and Overseas Territories",Training - Travel & Subsistence,
DFID,DFID,10/04/2012,IBRD (HSBC)  C/O THE WORLD BANK,"£100,000",Aid Programme - Trust Funds contributions,"Asia, Caribbean and Overseas Territories",Aid Programme - Trust Funds contributions,
DFID,DFID,10/04/2012,IBRD (HSBC)  C/O THE WORLD BANK,"£300,000",Aid Programme - Trust Funds contributions,"Asia, Caribbean and Overseas Territories",Aid Programme - Trust Funds contributions,
DFID,DFID,18/04/2012,Nepal Oil Corporation,"£2,932",Vehicle Petrol & Oil,"Asia, Caribbean and Overseas Territories",Vehicle Petrol & Oil,
DFID,DFID,18/04/2012,Nepal Oil Corporation,"£1,579",Vehicle Petrol & Oil,"Asia, Caribbean and Overseas Territories",Vehicle Petrol & Oil,
DFID,DFID,29/04/2012,Sikder Filling and Serivce Station,£622,Vehicle Petrol & Oil,"Asia, Caribbean and Overseas Territories",Vehicle Petrol & Oil,
DFID,DFID,18/04/2012,QUTAB SERVICE STATION,£967,Vehicle Repairs & Maintenance,"Asia, Caribbean and Overseas Territories",Vehicle Repairs & Maintenance,
DFID,DFID,23/04/2012,International Monetary Fund (GBP),"£71,959",Aid Programme - Voluntary contributions,"Asia, Caribbean and Overseas Territories",Aid Programme - Voluntary contributions,
DFID,DFID,10/04/2012,Bal Krishna Dahal,£556,Water charges,"Asia, Caribbean and Overseas Territories",Water charges,
DFID,DFID,30/04/2012,e payment system,£653,Computer Consumables,Business Solutions Division Level,Computer Consumables,
DFID,DFID,30/04/2012,e payment system,"£1,140",Computer Consumables,Business Solutions Division Level,Computer Consumables,
DFID,DFID,30/04/2012,e payment system,£720,Computer Consumables,Business Solutions Division Level,Computer Consumables,
DFID,DFID,04/04/2012,CHUBB ELECTRONIC SECURITY SYSTEMS,"£1,549",Computer hardware maintenance,Business Solutions Division Level,Computer hardware maintenance,
DFID,DFID,17/04/2012,Rufus Leonard Ltd,"£1,020",Computer hardware maintenance,Business Solutions Division Level,Computer hardware maintenance,
DFID,DFID,26/04/2012,ATTENDA LIMITED,"£14,480",Computer hardware maintenance,Business Solutions Division Level,Computer hardware maintenance,
DFID,DFID,12/04/2012,INSIGHT DIRECT (UK) LTD,"£9,547",Computer Software Licenses,Business Solutions Division Level,Computer Software Licenses,
DFID,DFID,19/04/2012,Phoenix Software Ltd,"£110,010",Computer Software Licenses,Business Solutions Division Level,Computer Software Licenses,
DFID,DFID,16/04/2012,VTEQ LIMITED,"£10,119",Computer software maintenance,Business Solutions Division Level,Computer software maintenance,
DFID,DFID,16/04/2012,VTEQ LIMITED,"£9,021",Computer software maintenance,Business Solutions Division Level,Computer software maintenance,
DFID,DFID,23/04/2012,DHL INTERNATIONAL (UK) LTD,"£1,481",Courier & Bag Services,Business Solutions Division Level,Courier & Bag Services,
DFID,DFID,03/04/2012,KUBE NETWORKS LTD,"£3,136",Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,05/04/2012,Telkom SA Ltd,"£1,722",Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,05/04/2012,Foreign & Commonwealth Office,"£2,569",Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,16/04/2012,GLOBAL CROSSING (UK) TELECOMMS LTD,£516,Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,18/04/2012,KUBE NETWORKS LTD,"£2,750",Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,20/04/2012,VERIZON UK LIMITED,"£3,644",Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,19/04/2012,Foreign & Commonwealth Office,£655,Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,30/04/2012,Sify Technologies Ltd,£875,Data Network - land lines,Business Solutions Division Level,Data Network - land lines,
DFID,DFID,27/04/2012,Suburban Broadband Ltd,"£7,989",Data network- remote working,Business Solutions Division Level,Data network- remote working,
DFID,DFID,18/04/2012,VIZADA NETWORKS,"£2,135",Data Network -Satellite,Business Solutions Division Level,Data Network -Satellite,
DFID,DFID,30/04/2012,e payment system,"£1,210",Hardware - printers,Business Solutions Division Level,Hardware - printers,
DFID,DFID,12/04/2012,RICOH UK LTD,"£27,942",Hardware - printers,Business Solutions Division Level,Hardware - printers,
DFID,DFID,12/04/2012,RICOH UK LTD,"£37,632",Hardware - printers,Business Solutions Division Level,Hardware - printers,
DFID,DFID,13/04/2012,RICOH UK LTD,"£31,780",Hardware - printers,Business Solutions Division Level,Hardware - printers,
DFID,DFID,13/04/2012,RICOH UK LTD,"£54,037",Hardware - printers,Business Solutions Division Level,Hardware - printers,
DFID,DFID,30/04/2012,e payment system,£678,Hardware - servers & storage,Business Solutions Division Level,Hardware - servers & storage,
DFID,DFID,30/04/2012,e payment system,£814,Hardware - servers & storage,Business Solutions Division Level,Hardware - servers & storage,
DFID,DFID,13/04/2012,EQUANET LTD,"£19,876",Hardware - servers & storage,Business Solutions Division Level,Hardware - servers & storage,
DFID,DFID,23/04/2012,Corporate Travel Provider,"£2,419",Hotels - Accommodation only,Business Solutions Division Level,Hotels - Accommodation only,
DFID,DFID,23/04/2012,Corporate Travel Provider,£757,Hotels - Accommodation only,Business Solutions Division Level,Hotels - Accommodation only,
DFID,DFID,23/04/2012,Corporate Travel Provider,£863,Hotels - Accommodation only,Business Solutions Division Level,Hotels - Accommodation only,
DFID,DFID,23/04/2012,FCO SERVICES,"£1,849",UK Staff overseas - Transfer costs,Business Solutions Division Level,UK Staff overseas - Transfer costs,
DFID,DFID,27/04/2012,NAYATEL (PVT) LTD,£541,other information and communication technologies,Business Solutions Division Level,other information and communication technologies,
DFID,DFID,30/04/2012,FCO SERVICES,"£1,219",UK Staff overseas - Transfer costs,Business Solutions Division Level,UK Staff overseas - Transfer costs,
